# FEAT_ID     Score                   Feature Expression
0             0.679997518599828932    (((mean_IP+2.757177e+00) * (lambda+1.133783e+01)) + 3.601623e+00*((mean_EA-9.476014e+01) / (mean_at_mass-1.902012e+01)))
1             0.680307211726845273    (((mean_IP+2.605756e+00) * (lambda+1.107891e+01)) + 3.201477e-02*((wtd_range_EA-1.022438e+04) / (mean_at_mass-1.898314e+01)))
2             0.680837526368091361    ((wtd_mean_IP + 1.116665e+00*lambda) + 5.159499e-01*((range_at_mass-5.756907e+01) / (wtd_mean_at_mass-1.607266e+01)))
3             0.681366069920831929    (((mean_IP+2.698859e+00) * (lambda+1.199099e+01)) + 1.812782e+02*((wtd_mean_EA-2.050355e+00) / (mean_at_mass-1.901776e+01)))
4             0.681700185159880956    ((mean_IP + 8.745313e-01*lambda) + 1.141358e+00*(1.0 / (wtd_mean_at_mass-1.525584e+01)))
5             0.682127715761495668    (((lambda-1.327391e+01) / (mean_IP-9.639520e-01)) + 1.579419e-02*((wtd_range_at_mass-3.927255e+02) / (mean_at_mass-1.893263e+01)))
6             0.682221303068035301    (((mean_IP+2.017201e+00) * (lambda+1.072912e+01)) + 3.110179e+02*((mean_at_rad-2.146890e+00) / (mean_at_mass-1.902166e+01)))
7             0.686088283601880344    ((wtd_mean_IP + 1.044056e+00*lambda) + 3.176358e-01*((range_at_mass-9.607994e+01) / (mean_at_mass-1.850110e+01)))
8             0.686899590592848774    (((wtd_mean_IP+2.133831e+00) * (lambda+1.102799e+01)) + 2.931247e+01*((wtd_std_EA-1.150215e+01) / (mean_at_mass-1.903154e+01)))
9             0.686905301304134741    (((wtd_mean_IP+2.104817e+00) * (lambda+1.104112e+01)) + 2.788941e-02*((wtd_std_IP-1.247238e+04) / (mean_at_mass-1.910169e+01)))
10            0.687165424688073845    (((wtd_mean_IP+1.059942e+00) * (lambda+9.494160e+00)) + 4.791975e-03*((wtd_mean_IP-6.147119e+04) / (mean_at_mass-1.904063e+01)))
11            0.68726826171315758     (((wtd_mean_IP+2.151717e+00) * (lambda+1.102516e+01)) + 7.030587e+00*((range_EA-4.785286e+01) / (mean_at_mass-1.903170e+01)))
12            0.687349328020375294    (((wtd_mean_IP+2.166316e+00) * (lambda+1.102783e+01)) + 5.198184e-02*((wtd_mean_PE-6.557866e+03) / (mean_at_mass-1.905824e+01)))
13            0.687409572206890807    (((wtd_mean_IP+2.089350e+00) * (lambda+1.092556e+01)) + 1.762678e-02*((mean_PE-1.904280e+04) / (mean_at_mass-1.904882e+01)))
14            0.687410478190734087    (((wtd_mean_IP+1.870090e+00) * (lambda+1.060606e+01)) + 7.172661e-02*((wtd_std_PE-4.546885e+03) / (mean_at_mass-1.904290e+01)))
15            0.687425217314160286    (((wtd_mean_IP+1.886191e+00) * (lambda+1.064575e+01)) + 5.926904e-02*((std_PE-5.504788e+03) / (mean_at_mass-1.904101e+01)))
16            0.687463462665715674    (((wtd_mean_IP+1.898135e+00) * (lambda+1.066885e+01)) + 1.718456e-02*((wtd_range_PE-1.897177e+04) / (mean_at_mass-1.903723e+01)))
17            0.687471046717576417    (((wtd_mean_IP+2.064809e+00) * (lambda+1.088720e+01)) + 2.593715e-01*((std_EA-1.283913e+03) / (mean_at_mass-1.904069e+01)))
18            0.687527785411670256    (((wtd_mean_IP+2.031254e+00) * (lambda+1.083493e+01)) + 4.890656e-03*((L_avg-6.768593e+04) / (mean_at_mass-1.903556e+01)))
19            0.687584473825446074    (((wtd_mean_IP+2.054150e+00) * (lambda+1.088439e+01)) + 8.518387e-02*((wtd_range_EA-3.881250e+03) / (mean_at_mass-1.902918e+01)))
20            0.687681372105392485    (((wtd_mean_IP+2.134887e+00) * (lambda+1.088827e+01)) + 1.032741e-02*((density-3.220853e+04) / (mean_at_mass-1.902376e+01)))
21            0.687760376524412465    (((wtd_mean_IP+2.092188e+00) * (lambda+1.097610e+01)) + 3.424582e+01*((wtd_mean_at_rad-1.090632e+01) / (mean_at_mass-1.905840e+01)))
22            0.687870957008751449    (((wtd_mean_IP+6.709793e-01) * (lambda+8.971470e+00)) + 6.181324e-04*((wtd_std_ThermalCond-2.007911e+05) / (mean_at_mass-1.821278e+01)))
23            0.68799111101706778     (((wtd_mean_IP+1.958114e+00) * (lambda+1.043968e+01)) + 8.616347e-03*((wtd_range_at_mass-3.707679e+04) / (mean_at_mass-1.898756e+01)))
