# c0 + a0 * (ThermalCond_wtd_mean * lambda4w_low) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.85702991038909; Max AE: 10.5816104485329
# Coefficients
# Task   a0                      a1                      c0
# all ,  7.553781274996295e-01,  1.330493115392816e+05,  2.514292678375433e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; W * eV * mK^-1;                                   38|2|mult; (ThermalCond_wtd_mean * lambda4w_low); $\left(ThermalCond_{wtd, mean} lambda4w_{low}\right)$; (ThermalCond_wtd_mean .* lambda4w_low); (newdata$ThermalCond_wtd_mean * newdata$lambda4w_low); ThermalCond_wtd_mean,lambda4w_low
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  5.003548011715656e+00,  1.348666200000000e-01,  1.794357303199999e-05
Ti1         ,  1.620000000000000e-01,  3.631121581011835e+00,  2.671800000000000e-02,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  6.001695525418306e+00,  2.763900000000000e-01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.799968272572356e+00,  1.463000000000000e-01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  2.669553280328821e+00,  1.263750000000000e-01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  3.715745524127942e+00,  4.179600000000000e-02,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.051407723684281e+00,  6.001905000000000e-01,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  2.754520096262049e+00,  6.760000000000000e-03,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.839443844854431e+00,  6.537600000000000e-02,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  3.063057672983405e+00,  3.306000000000000e-02,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.165661044853291e+01,  7.540000000000000e-01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.443730726838793e+00,  1.650750000000000e-01,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  4.633482605734016e+00,  4.673300900000000e-02,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  2.867622148221407e+00,  3.288000000000000e-01,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  2.723934185974743e+00,  1.929780000000000e-01,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  5.636844501777359e+00,  3.961296900000000e+00,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  8.770062858867536e+00,  1.116816000000000e-01,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  2.885235031729385e+00,  4.112929700000000e-02,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.927801789133704e+00,  3.019767500000000e-02,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.674007113966713e+00,  1.239332380000000e-01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.531399344346573e+00,  3.598050000000000e-01,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.642124997222671e+00,  8.724100000000000e-02,  4.654843749999999e-07
Be2Nb1      ,  2.150000000000000e+00,  4.776591597297541e+00,  1.996400460000000e-01,  1.587001969700000e-05
In1Te1      ,  2.206000000000000e+00,  2.658864322792794e+00,  1.619250000000000e-01,  1.672841510000000e-07
C2Cl2Y2     ,  2.300000000000000e+00,  3.690445044795744e+00,  1.495581620000000e+00,  3.489136640000000e-07
Be2Nb3      ,  2.300000000000000e+00,  3.547422984176040e+00,  8.563600000000000e-02,  7.278825672000002e-06
Pb1Pd2Sc1   ,  2.400000000000000e+00,  2.567822470209802e+00,  6.678750000000000e-02,  2.314912500000000e-08
As1Pt1Sr1   ,  2.425000000000000e+00,  2.687830521099924e+00,  1.308332500000000e-01,  5.615156250000001e-07
Bi1Nb3      ,  2.516666667000000e+00,  2.992087027120073e+00,  1.207000000000000e-01,  2.905841483000000e-06
Re1         ,  2.581333333000000e+00,  3.065218999266127e+00,  2.366400000000000e-01,  2.797260929000000e-06
Hf1In1Pd2   ,  2.630000000000000e+00,  2.658412631871609e+00,  1.245000000000000e-01,  3.763670480000000e-07
Nb3Rh1      ,  2.742333333000000e+00,  3.333955958218580e+00,  1.762800000000000e-01,  5.159780352000000e-06
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.233068739451551e+00,  9.272047499999999e-01,  1.381884130000000e-07
N1Ni3Zn1    ,  3.000000000000000e+00,  7.877673062425222e+00,  6.888094356000000e+00,  1.204550144000000e-06
B1Hf1       ,  3.100000000000000e+00,  4.843040808270126e+00,  2.625000000000000e-02,  1.735386246900000e-05
Pt0.25V0.75 ,  3.102500000000000e+00,  4.505634066338396e+00,  8.832682500000000e-01,  9.952248951000003e-06
C2Y1        ,  3.150000000000000e+00,  4.238141870695282e+00,  2.516294180000000e-01,  1.152785997900000e-05
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.569261289587808e+00,  2.550600000000000e-02,  2.683361250000000e-07
In1Sb1      ,  3.320000000000000e+00,  3.291245085175913e+00,  9.873900000000000e-01,  2.337448960000000e-07
Bi2K1       ,  3.575000000000000e+00,  2.634444263601653e+00,  1.361067840000000e-01,  1.303238430000000e-07
Al1Hf1Pd2   ,  3.621666666500000e+00,  3.806501811179289e+00,  1.698450000000000e+00,  6.942653100000000e-08
Hg0.5In0.5  ,  3.810000000000000e+00,  3.637105787010972e+00,  1.484080500000000e+00,  1.331205300000000e-08
C1W2        ,  3.835000000000000e+00,  3.972074412250284e+00,  7.141068129999999e-01,  6.902411264000002e-06
C1Ga1Mo2    ,  3.900000000000000e+00,  3.984293953298248e+00,  9.576975000000000e-01,  5.611284433000001e-06
Ba1Ge3      ,  4.000000000000000e+00,  3.307051393713262e+00,  8.796150000000000e-01,  9.644302719999999e-07
Bi2Rb1      ,  4.250000000000000e+00,  2.549427027838914e+00,  7.893344000000000e-03,  2.192562270000000e-07
Ba1Sn3      ,  4.300000000000000e+00,  2.616693085997217e+00,  1.796850000000000e-02,  6.676276239999998e-07
Rh1Se2      ,  4.350000000000000e+00,  3.110038986898727e+00,  2.864727230000000e-01,  2.851206632000000e-06
