# c0 + a0 * (((IP_std+6.467366e+00) / (density-2.702869e+00)) + 1.994646e+02*((IP_wtd_mean-9.057677e+00) * (lambda4w_low-1.601861e-02)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.38435381519795; Max AE: 6.14443347670305
# Coefficients
# Task   a0                      c0
# all , -9.374810552557608e-02,  4.239499184673341e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV * g^-1;                                 23|5|div|20|2|mult|add:1.9946456640429e+02,0.0000000000000e+00,-9.0576767523416e+00,-1.6018613438971e-02,6.4673664667343e+00,-2.7028689409094e+00; (((IP_std+6.467366e+00) / (density-2.702869e+00)) + 1.994646e+02*((IP_wtd_mean-9.057677e+00) * (lambda4w_low-1.601861e-02))); $\left(\left(\frac{ IP_{std} +6.467e+00 }{ density-2.703e+00 } \right) + 199.0\left(\left(IP_{wtd, mean}-9.058e+00\right) * \left(lambda4w_{low}-1.602e-02\right)\right)\right)$; (((IP_std+6.467366e+00) ./ (density-2.702869e+00)) + (1.994646e+02.*((IP_wtd_mean-9.057677e+00) .* (lambda4w_low-1.601861e-02)))); (((newdata$IP_std+6.467366e+00) / (newdata$density-2.702869e+00)) + (1.994646e+02*((newdata$IP_wtd_mean-9.057677e+00) * (newdata$lambda4w_low-1.601861e-02)))); IP_std,density,IP_wtd_mean,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.678349685294900e+00,  2.731948005796998e+01
Se2Ta1      ,  1.250000000000000e-01,  1.291951074338546e+00,  3.144114853105649e+01
Ti1         ,  1.620000000000000e-01,  3.337537622219683e+00,  9.621117753761837e+00
B1Mo1       ,  2.500000000000000e-01,  3.806152931816060e+00,  4.622453439755710e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.586406612718642e+00,  6.966461543871137e+00
Pt1Te1      ,  5.900000000000000e-01,  4.159518256917533e+00,  8.531471362265307e-01
Sb1V3       ,  6.500000000000000e-01,  3.604342796743223e+00,  6.775138381402668e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.674151629905499e+00,  6.030495780137183e+00
Rh1Te2      ,  7.550000000000000e-01,  3.961537484794201e+00,  2.964984714313054e+00
Zr1         ,  9.966666670000000e-01,  3.494039649187898e+00,  7.951729064883013e+00
Be2Ta3      ,  1.000000000000000e+00,  4.002588042653898e+00,  2.527103248553742e+00
C1Si1       ,  1.075000000000000e+00,  3.811985630580190e+00,  4.560236729013347e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.707457280531220e+00,  5.675228327648399e+00
Nb1O1       ,  1.380000000000000e+00,  4.342632175615614e+00, -1.100107467389158e+00
Sb1         ,  1.416666667000000e+00,  4.081680191720767e+00,  1.683436609921875e+00
Sb1Sn1      ,  1.430000000000000e+00,  3.853235356372428e+00,  4.120230762375609e+00
S2Ta1       ,  1.488116666500000e+00,  2.370103316160530e+00,  1.994062555219111e+01
B2C2Y1      ,  1.800000000000000e+00,  3.794426847175077e+00,  4.747534203524154e+00
Re2Y1       ,  1.830000000000000e+00,  3.695881590988473e+00,  5.798704844617472e+00
S1Y1        ,  1.900000000000000e+00,  3.701584348125630e+00,  5.737874205905511e+00
Ga2Pt1      ,  1.900000000000000e+00,  3.636849036859774e+00,  6.428398146660718e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.718592305855130e+00,  5.556452324000279e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.554785591362989e+00,  7.303759254351553e+00
Be2Nb1      ,  2.150000000000000e+00,  3.810950935643712e+00,  4.571273698034504e+00
In1Te1      ,  2.206000000000000e+00,  3.680993818578469e+00,  5.957510959434829e+00
C2Cl2Y2     ,  2.300000000000000e+00,  3.160258360481538e+00,  1.151213475879113e+01
Be2Nb3      ,  2.300000000000000e+00,  3.712152139571409e+00,  5.625148819226672e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.578011360235399e+00,  7.056012713317993e+00
As1Pt1Sr1   ,  2.425000000000000e+00,  3.879777849831719e+00,  3.837105110817247e+00
Bi1Nb3      ,  2.516666667000000e+00,  3.628185732006838e+00,  6.520808599163913e+00
Re1         ,  2.581333333000000e+00,  3.962638176217320e+00,  2.953243768541958e+00
