# FEAT_ID     Score                   Feature Expression
0             0.770910684285549652    ((((lambda-1.585516e+00) * (PE_wtd_std-3.113062e+00))-3.203732e+00) * (((IP_mean-2.401573e+01) / (w_log-6.433532e-02))-2.231719e+02))
1             0.771103698861843934    ((((PE_wtd_std-3.146218e+00) * (lambda-1.569624e+00))-3.181291e+00) * (((IP_mean-2.404327e+01) / (w_log-6.424792e-02))-2.245385e+02))
2             0.771176147207455642    ((((ThermalCond_mean-1.537598e+01) * (at_mass_mean+2.782370e+01))+1.040989e+03) * (((lambda4w_low-8.640162e-03) / (at_mass_wtd_mean-1.531025e+01))+2.161133e-04))
3             0.771266797460282927    ((((at_mass_mean+2.681874e+01) * (ThermalCond_mean-1.930687e+01))+1.350019e+03) * (((lambda4w_low-8.681499e-03) / (at_mass_wtd_mean-1.531302e+01))+2.105684e-04))
4             0.771269124911977189    ((((EA_std-6.209963e-01) / (density-2.606800e+00))-3.187682e-01) * (((w_log+1.145846e-03) * (lambda-4.564973e-01))-3.139384e-03))
5             0.772348392845827791    ((|PE_mean - (1.785385e+00*lambda3-1.277856e+01)|-5.100623e+00) * (((lambda4w_low-7.606357e-03) / (at_mass_wtd_mean-1.521985e+01))-3.619972e-04))
6             0.772467979711628838    ((((lambda4w_low-8.504741e-03) / (at_mass_wtd_mean-1.530251e+01))+2.170450e-04) * (((ThermalCond_mean-1.611902e+01) * (at_mass_mean+1.865632e+01))+1.000664e+03))
7             0.772738218323538728    ((((lambda4w_low-8.472596e-03) / (at_mass_wtd_mean-1.530091e+01))+2.089164e-04) * (((at_mass_mean+1.825894e+01) * (ThermalCond_mean-1.515254e+01))+9.330605e+02))
8             0.772926315204321424    ((((EA_range-1.211689e+01) / (w_log-6.104718e-02))-1.684121e+02) * (((at_rad_std-1.108562e+01) / (lambda+4.565935e+00))+2.089057e+00))
9             0.773736728619141334    ((((lambda4w_low-6.425240e-03) / (at_mass_mean-1.733363e+01))-2.766164e-04) * (((lambda4w_low-9.781049e+01) * (PE_range-1.083782e+02))-1.046458e+04))
10            0.773828357098289565    ((((lambda3-1.173991e+02) * (PE_std-1.862670e+00))-1.462061e+02) * (((lambda4w_low-6.445291e-03) / (at_mass_mean-1.733066e+01))-2.793087e-04))
11            0.774662189916943467    ((((lambda4w_low-2.278257e-02) / (density-2.737577e+00))-1.897310e-03) * (((PE_wtd_range-4.884782e-01) * (at_mass_std-1.004407e+02))+1.594556e-01))
12            0.774987392524672969    ((((lambda4w_low-9.278297e-03) / (at_mass_mean-1.761133e+01))-1.187589e-04) * (((at_rad_wtd_mean-6.837710e+00) * (lambda+1.830051e+01))+1.144371e+02))
13            0.775799737235566389    ((((lambda4w_low-3.851470e-03) / (at_mass_mean-1.523139e+01))-1.089981e-04) * (|PE_wtd_mean - (-3.016342e+01*lambda+6.074535e+01)|-8.284344e+00))
14            0.777261291631000328    ((((lambda4w_low-2.203154e-02) / (density-2.735423e+00))-1.986716e-03) * (((at_mass_std-1.173806e+02) * (PE_wtd_range-5.216028e-01))-2.764943e+00))
15            0.777285457002303448    ((((lambda4w_low+2.663059e-03) * (at_mass_wtd_mean-1.086274e+01))-1.778734e-01) * (((ThermalCond_wtd_mean-2.823256e+00) / (density-2.697335e+00))+2.796337e-01))
16            0.777724929225872552    ((((at_mass_wtd_mean-1.085588e+01) * (lambda4w_low+2.205134e-03))-1.712014e-01) * (((ThermalCond_wtd_mean-1.402445e+00) / (density-2.697491e+00))-2.090200e-01))
17            0.778596807446948147    ((((lambda4w_low-6.249452e-03) / (at_mass_mean-1.715874e+01))-2.045883e-04) * (((PE_wtd_range-4.995093e+01) * (lambda-2.544070e+02))-1.250085e+04))
18            0.779482179912605821    ((((EA_mean-5.176435e-01) / (at_mass_wtd_mean-1.484712e+01))+4.158487e-03) * (((ThermalCond_mean-1.629840e+01) * (lambda3+7.618346e-02))-4.247201e+01))
19            0.779677174448531241    ((((ThermalCond_mean-1.623577e+01) * (lambda3+7.598948e-02))-4.252092e+01) * (((EA_mean-5.168213e-01) / (at_mass_wtd_mean-1.485091e+01))+4.206578e-03))
20            0.779721895526868436    ((((lambda3+7.979707e-02) * (ThermalCond_mean-1.626216e+01))-4.296886e+01) * (((EA_mean-5.173477e-01) / (at_mass_wtd_mean-1.484307e+01))+4.161452e-03))
21            0.780698849786699789    ((((EA_mean-5.171438e-01) / (at_mass_wtd_mean-1.481214e+01))+4.100569e-03) * (((lambda3+1.014974e-01) * (ThermalCond_mean-1.614356e+01))-4.584077e+01))
22            0.78273555484132662     ((((lambda4w_low-5.597980e-03) / (at_mass_mean-1.627080e+01))-9.378283e-05) * (|PE_wtd_range - (-1.277388e+02*lambda+2.499539e+02)|-2.551498e+01))
