# c0 + a0 * ((lambda3 / IP_wtd_mean) * (|ThermalCond_std - ThermalCond_mean|)) + a1 * ((ThermalCond_wtd_mean - ThermalCond_mean) / (at_mass_mean^3))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.33403598373752; Max AE: 6.49076898862758
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.285835061494681e-01, -8.321405251348529e+03,  3.359117207388595e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * eV^-1 * mK^-1;                                3|20|div|41|37|abd|mult; ((lambda3 / IP_wtd_mean) * (|ThermalCond_std - ThermalCond_mean|)); $\left(\left(\frac{ lambda3 }{ IP_{wtd, mean} } \right) \left(\left|ThermalCond_{std} - ThermalCond_{mean}\right|\right)\right)$; ((lambda3 ./ IP_wtd_mean) .* abs(ThermalCond_std - ThermalCond_mean)); ((newdata$lambda3 / newdata$IP_wtd_mean) * abs(newdata$ThermalCond_std - newdata$ThermalCond_mean)); lambda3,IP_wtd_mean,ThermalCond_std,ThermalCond_mean
# 1;  2; W * g^-3 * mK^-1 * mol^3;                         38|37|sub|7|cb|div; ((ThermalCond_wtd_mean - ThermalCond_mean) / (at_mass_mean^3)); $\left(\frac{ \left(ThermalCond_{wtd, mean} - ThermalCond_{mean}\right) }{ \left(at_{mass, mean}^3\right) } \right)$; ((ThermalCond_wtd_mean - ThermalCond_mean) ./ (at_mass_mean).^3); ((newdata$ThermalCond_wtd_mean - newdata$ThermalCond_mean) / (newdata$at_mass_mean)^3); ThermalCond_wtd_mean,ThermalCond_mean,at_mass_mean
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  2.514147054547864e+00,  3.089526509347227e-01,  1.063157412972671e-04
Se2Ta1      ,  1.250000000000000e-01,  4.108937324819047e+00,  5.553843505305959e+00, -4.288632248378643e-06
Ti1         ,  1.620000000000000e-01,  3.409502111917526e+00,  3.918457820738137e-01,  0.000000000000000e+00
B1Mo1       ,  2.500000000000000e-01,  3.447966154286892e+00,  6.909824561403508e-01,  0.000000000000000e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.541359323900881e+00,  8.169616222874067e-01, -9.276597449271520e-06
Pt1Te1      ,  5.900000000000000e-01,  3.382342785663102e+00,  1.806264191264859e-01,  0.000000000000000e+00
Sb1V3       ,  6.500000000000000e-01,  3.395616043658908e+00,  4.522086017037191e-01,  2.601451388777252e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.980001408711542e+00,  2.837387537204302e+00, -3.076919771969048e-05
Rh1Te2      ,  7.550000000000000e-01,  3.493790278163231e+00,  1.168491699046273e-02, -1.600337673223591e-05
Zr1         ,  9.966666670000000e-01,  3.503154361543710e+00,  1.120183750376847e+00,  0.000000000000000e+00
Be2Ta3      ,  1.000000000000000e+00,  3.532970664623618e+00,  3.475281217506381e-01, -1.552226684715963e-05
C1Si1       ,  1.075000000000000e+00,  3.759935815667455e+00,  3.117185246239440e+00,  0.000000000000000e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.433727383472991e+00,  9.727746808128035e-01,  6.065394190454105e-06
Nb1O1       ,  1.380000000000000e+00,  3.359162423374362e+00,  3.516468567502835e-04,  0.000000000000000e+00
Sb1         ,  1.416666667000000e+00,  3.839201586417932e+00,  3.733638888888888e+00,  0.000000000000000e+00
