# c0 + a0 * ((lambda4w_low-3.211320e-02) * (L_avg-6.598879e+00)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.93436926067505; Max AE: 9.4575069676852
# Coefficients
# Task   a0                      a1                      c0
# all , -2.712573044254520e+01,  1.411369627122072e+05,  4.172252631396449e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; AA * eV;                                          2|4|mult:-3.2113198513754e-02,-6.5988785261961e+00; ((lambda4w_low-3.211320e-02) * (L_avg-6.598879e+00)); $\left(\left(lambda4w_{low}-3.211e-02\right) * \left(L_{avg}-6.599e+00\right)\right)$; ((lambda4w_low-3.211320e-02) .* (L_avg-6.598879e+00)); ((newdata$lambda4w_low-3.211320e-02) * (newdata$L_avg-6.598879e+00)); lambda4w_low,L_avg
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  5.588058506659749e+00,  4.116738994524458e-02,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01,  5.738109259852551e-01,  1.331709532452241e-01,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  3.108843928079322e+00,  8.208874369625981e-02,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.644482628497495e+00,  7.394054057722156e-02,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.404393315674373e+00,  7.202278853026144e-02,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  2.734585706385076e+00,  5.533866287272182e-02,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  3.976011310728563e+00,  5.298422444240846e-02,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  2.585507198209096e+00,  6.177088052991756e-02,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  4.292330264100779e+00,  4.768008097467906e-03,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.267078754745691e+00,  8.101918193289631e-02,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  3.693563685793152e+00,  3.813061658819908e-02,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.053250696768520e+01,  1.007758939060037e-01,  6.443297272900001e-05
Nb1O1       ,  1.380000000000000e+00,  4.399063591053676e+00,  7.313170637975860e-02,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  2.517024152716517e+00,  6.512524642188153e-02,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  2.504549868233016e+00,  6.397819887196957e-02,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  6.273858098442214e+00, -7.238189165027870e-02,  9.791466569999998e-07
