# FEAT_ID     Score                   Feature Expression
0             0.680967404953793487    ((((lambda3-1.178906e+02) / (mean_at_mass-1.765986e+01))+7.266043e+01) * (((mean_IP-4.147658e+00) * (lambda+2.315677e+00))-5.806071e+00))
1             0.681304760402062448    ((((mean_IP-2.051232e+00) * (lambda+6.467764e+00))-4.538188e+01) * (((wtd_range_at_mass-5.352303e+01) / (density-2.633662e+00))+3.988303e+01))
2             0.682359313771263687    ((((wtd_mean_at_mass-9.946736e+01) / (density-2.651520e+00))+3.561992e+01) * (((lambda-1.261433e+01) / (wtd_mean_IP+9.361996e-01))+1.305036e+00))
3             0.682443444114866904    ((((wtd_mean_at_mass-5.163860e+01) / (mean_at_mass-1.659660e+01))+1.485624e+00) * (((lambda+5.135456e+00) * (mean_IP-2.218456e+00))-3.910839e+01))
4             0.683227543723808228    ((((L_avg-6.280898e+00) / (density-2.624819e+00))+1.660589e+00) * (((lambda-1.062221e+02) / (wtd_mean_IP+6.925265e+01))+1.359380e+00))
5             0.683621640552564358    ((((lambda3-1.283458e+02) / (mean_at_rad-1.130615e+00))-8.727783e+02) * (|mean_EA - (-4.916182e-01*wtd_mean_IP+5.608887e+00)|-2.100277e-01))
6             0.684006022079056253    ((((lambda+3.933603e+00) * (wtd_mean_IP-3.605071e+00))-2.358035e+01) * (((wtd_std_at_mass-6.114948e+01) / (density-2.588411e+00))+3.467621e+01))
7             0.684527766448530084    ((((mean_ThermalCond-1.180929e+02) / (density-2.661306e+00))+7.432127e+01) * (((lambda-3.106247e+01) / (wtd_mean_IP+8.883867e+00))+1.755037e+00))
8             0.684958304084056668    ((((mean_IP-7.178264e-02) * (lambda+4.293317e+00))-4.697829e+01) * (((wtd_std_at_mass-4.905805e+01) / (density-2.551361e+00))+2.293668e+01))
9             0.68499775316864131     ((((wtd_range_at_mass-6.416300e+01) / (density-2.605176e+00))+4.726266e+01) * (((lambda+1.052053e+00) * (wtd_mean_IP-5.378005e+00))-6.134084e+00))
10            0.685015545458518615    ((|wtd_std_EA - (2.559440e+00*wtd_mean_EA-9.058364e-01)|+3.085672e-02) * (((lambda-3.221800e-01) / (density-2.621833e+00))+1.015125e-01))
11            0.686034294055965721    ((((lambda+5.247657e+00) * (wtd_mean_IP-2.759367e+00))-3.445649e+01) * (((range_at_mass-1.250698e+02) / (density-2.599503e+00))+6.375561e+01))
12            0.686233647438665773    ((((wtd_mean_IP-2.759820e+00) * (lambda+5.219053e+00))-3.435339e+01) * (((range_at_mass-1.229622e+02) / (density-2.596331e+00))+6.131868e+01))
13            0.686590536746361391    ((((wtd_mean_at_mass-4.836092e+01) / (mean_at_mass-1.695129e+01))+1.397498e+00) * (((mean_IP-2.711527e+00) * (lambda+4.517208e+00))-3.079813e+01))
14            0.686930939858616307    ((((L_avg-4.129409e+00) / (wtd_mean_at_mass-1.541406e+01))+4.037963e-02) * (((mean_IP-1.951638e+00) * (lambda+2.962662e+00))-2.126567e+01))
15            0.687424782476705909    ((((lambda+7.943044e+00) * (wtd_mean_IP-1.025681e+00))-6.210902e+01) * (((wtd_mean_at_mass-7.532280e+01) / (density-2.648291e+00))+2.093266e+01))
16            0.687439155443038685    ((((wtd_mean_IP-1.026681e+00) * (lambda+7.904949e+00))-6.187931e+01) * (((wtd_mean_at_mass-7.523627e+01) / (density-2.647233e+00))+2.072351e+01))
17            0.688076171643276391    ((((range_at_mass-9.245110e+01) / (density-2.644487e+00))+4.284575e+01) * (((wtd_mean_IP-1.517455e+00) * (lambda+2.357959e+00))-2.137409e+01))
18            0.68812893364973815     ((((wtd_std_at_mass-5.954954e+01) / (density-2.625003e+00))+3.313201e+01) * (((lambda-2.139449e+01) / (mean_IP+3.972182e+00))+1.683796e+00))
19            0.689632326044758659    ((((L_avg-4.291240e+00) / (wtd_mean_at_mass-1.535008e+01))+4.173115e-02) * (((lambda+3.377747e+00) * (mean_IP-1.830823e+00))-2.474996e+01))
20            0.691151648235770466    ((((lambda-1.538795e+01) / (wtd_mean_IP-1.465706e+00))+4.667770e-01) * (((mean_PE-1.677745e+00) / (mean_at_mass-1.754086e+01))+7.198890e-02))
21            0.691152611632154246    ((((lambda+5.330668e+00) * (mean_IP-5.420186e-02))-5.376028e+01) * (((wtd_std_at_mass-4.921149e+01) / (density-2.576334e+00))+2.358658e+01))
22            0.693807628087417361    ((((wtd_range_at_rad-6.006545e-01) / (density-2.629829e+00))+3.370060e-01) * (((range_at_rad-4.515216e+00) / (lambda+6.137365e+00))+5.506032e-01))
23            0.694831329109905638    ((((wtd_mean_IP-1.535692e+00) * (lambda+5.954285e+00))-4.516055e+01) * (((wtd_mean_ThermalCond-1.115931e+02) / (density-2.653867e+00))+4.177159e+01))
24            0.7021961475903441      ((((wtd_range_EA+1.612870e-01) * (lambda3-7.194198e-02))+7.800980e-02) * (((w_log+8.329894e+00)^2)-1.694427e+02))
25            0.702202712078022206    ((((lambda3-7.214236e-02) * (wtd_range_EA+1.613012e-01))+7.818600e-02) * (((w_log+8.352534e+00)^2)-1.700659e+02))
26            0.702232167027100895    ((((w_log+8.188659e+00)^2)-1.656704e+02) * (((wtd_range_EA+1.594857e-01) * (lambda3-7.036312e-02))+7.638289e-02))
27            0.702253804156172778    ((((w_log+8.228412e+00)^2)-1.667854e+02) * (((lambda3-7.024788e-02) * (wtd_range_EA+1.596592e-01))+7.635857e-02))
28            0.703432013687030011    ((((mean_IP-5.051269e+00) * (lambda+9.153956e-01))-2.055537e+00) * (((wtd_range_at_mass-1.796304e+01) / (mean_at_mass-1.839113e+01))+9.875326e-01))
29            0.703581897538763767    ((((lambda+8.961840e-01) * (mean_IP-5.057089e+00))-2.094409e+00) * (((wtd_range_at_mass-1.763067e+01) / (mean_at_mass-1.835169e+01))+9.747611e-01))
#-----------------------------------------------------------------------
30            0.446393868628658985    ((((range_IP-2.512310e+00) / (wtd_mean_IP-7.216158e+00))-7.657520e+00) * (((mean_at_rad+3.202434e+00) / (lambda3-4.815142e-02))+5.154062e+01))
31            0.447044472108724833    ((((wtd_range_PE+6.425885e-01) / (L_avg-5.111274e+00))+3.439713e+01) * (((wtd_range_IP-4.048463e+00) / (lambda3-4.042687e-01))-1.015324e+02))
32            0.447117766181279574    ((((range_EA-1.393496e+00) / (mean_at_rad-1.548950e+00))+2.204114e+00) * (((bulk_mod+1.089480e+02) / (lambda3-4.875040e-02))-2.686635e+02))
33            0.447227947150756366    ((((wtd_std_IP+1.973026e+00) / (lambda3-4.910904e-02))+1.061040e+02) * (((std_at_rad-6.365974e-01) / (wtd_mean_PE-2.053033e+00))-2.953387e+00))
34            0.450451992092270381    ((((std_IP-3.935480e+00) / (wtd_mean_IP-7.213962e+00))-1.019192e+01) * (((wtd_std_IP+2.864810e-01) / (lambda3-4.759871e-02))+2.643083e+01))
35            0.450480087653187089    ((((range_ThermalCond+1.080602e+02) / (V_molar-2.184370e+01))-1.006357e+02) * (((wtd_range_ThermalCond+4.888256e+00) / (lambda3-3.924913e-01))-5.888985e+01))
36            0.455390074831502734    ((((std_ThermalCond+1.943389e+01) / (lambda3-4.861293e-02))-4.058826e+02) * (((wtd_range_at_rad+9.572048e+01) / (lambda4w_low-6.282954e+01))-1.081708e+01))
37            0.458469634956305827    (((1.0 / (density-1.121908e+01))-5.493452e+00) * (((bulk_mod+1.461556e+02) / (lambda3-4.834617e-02))+7.646509e+01))
38            0.458928699708971655    ((((wtd_mean_PE-8.698139e-01) / (L_avg-3.889339e+00))-1.899615e+01) * (((density+3.560850e+00) / (lambda3-4.763258e-02))+1.138270e+02))
39            0.460616152452432204    (((1.0 / (lambda3-4.781671e-02))+8.740177e+01) * (((wtd_mean_at_rad-1.509127e+00) / (mean_at_rad-1.549982e+00))+1.998828e+01))
40            0.460894860792521899    ((((range_EA+1.877470e+01) / (lambda-7.376167e-01))+6.271436e+02) * (((w_log-2.060500e+02) / (lambda4w_low-4.709644e+00))-7.224962e+01))
41            0.4612990140698221      ((((range_at_mass-2.615416e+01) / (lambda3-4.795160e-02))-3.256208e+02) * (((mean_PE+8.127737e+01) / (lambda4w_low-6.278790e+01))-9.456344e+01))
42            0.462329555840034379    ((((wtd_mean_IP+1.340515e+01) / (lambda3-4.831637e-02))+9.714520e+01) * (((std_at_rad-2.306451e-02) / (wtd_mean_PE-2.050059e+00))+8.495196e+00))
43            0.462430031549482978    ((((lambda-1.028359e+02) / (lambda3-3.967219e-01))+4.447140e+02) * (((wtd_std_IP-3.621090e+00) / (lambda3-4.801772e-02))-9.011439e+01))
