# c0 + a0 * ((((EA_wtd_range-3.117197e+00) / (w_log-6.240687e-02))-4.246120e+01) * (((EA_mean+2.412297e+01) * (lambda-2.197293e+00))+3.983157e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.29025744203199; Max AE: 8.43486475684921
# Coefficients
# Task   a0                      c0
# all ,  1.353440105985159e-02,  3.139524222652525e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               34|1|div|31|0|mult|mult:-4.2461203012044e+01,3.9831567518395e+01,2.4122972863897e+01,-2.1972929819723e+00,-3.1171967310889e+00,-6.2406870935849e-02; ((((EA_wtd_range-3.117197e+00) / (w_log-6.240687e-02))-4.246120e+01) * (((EA_mean+2.412297e+01) * (lambda-2.197293e+00))+3.983157e+01)); $\left(\left(\left(\frac{ EA_{wtd, range} -3.117e+00 }{ w_{log}-6.241e-02 } \right)-4.246e+01\right) * \left(\left(\left(EA_{mean}+2.412e+01\right) * \left(lambda-2.197e+00\right)\right)+3.983e+01\right)\right)$; ((((EA_wtd_range-3.117197e+00) ./ (w_log-6.240687e-02))-4.246120e+01) .* (((EA_mean+2.412297e+01) .* (lambda-2.197293e+00))+3.983157e+01)); ((((newdata$EA_wtd_range-3.117197e+00) / (newdata$w_log-6.240687e-02))-4.246120e+01) * (((newdata$EA_mean+2.412297e+01) * (newdata$lambda-2.197293e+00))+3.983157e+01)); EA_wtd_range,w_log,EA_mean,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.068313661999927e+00, -1.530330416169380e+02
Se2Ta1      ,  1.250000000000000e-01,  9.794146327498762e-01, -1.596014171850125e+02
Ti1         ,  1.620000000000000e-01,  2.570908092075038e+00, -4.201265560721623e+01
B1Mo1       ,  2.500000000000000e-01,  3.160259599049704e+00,  1.532049797067737e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.164089564483566e+00,  1.815029843020687e+00
Pt1Te1      ,  5.900000000000000e-01,  3.783570787646762e+00,  4.758589332074213e+01
Sb1V3       ,  6.500000000000000e-01,  2.360741177016731e+00, -5.754100548608489e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.025667977647774e+00,  6.547343699041873e+01
Rh1Te2      ,  7.550000000000000e-01,  1.770161660425103e+00, -1.011764433588048e+02
Zr1         ,  9.966666670000000e-01,  3.911925907776846e+00,  5.706951358309985e+01
Be2Ta3      ,  1.000000000000000e+00,  1.858841607168268e+00, -9.462425487621100e+01
C1Si1       ,  1.075000000000000e+00,  2.100943971854038e+00, -7.673632887083038e+01
Nb3Sb1      ,  1.100000000000000e+00,  3.623081898076685e+00,  3.572804391459806e+01
Nb1O1       ,  1.380000000000000e+00,  1.880849267063418e+00, -9.299820139975286e+01
Sb1         ,  1.416666667000000e+00,  5.826493866308804e+00,  1.985288918049650e+02
Sb1Sn1      ,  1.430000000000000e+00,  4.236292142262073e+00,  8.103557111684817e+01
S2Ta1       ,  1.488116666500000e+00,  4.215881728261874e+00,  7.952753142525486e+01
B2C2Y1      ,  1.800000000000000e+00,  6.642208983441654e-01, -1.828897572461549e+02
Re2Y1       ,  1.830000000000000e+00,  2.943773449384779e+00, -1.446320176283382e+01
S1Y1        ,  1.900000000000000e+00,  3.245250669856851e+00,  7.811682743609025e+00
Ga2Pt1      ,  1.900000000000000e+00,  3.131224275919725e+00, -6.132481737533682e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.168143514895539e+00,  2.114559197444711e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.381827752890488e+00,  1.790278928239625e+01
Be2Nb1      ,  2.150000000000000e+00,  2.204865995935465e+00, -6.905796736655213e+01
In1Te1      ,  2.206000000000000e+00,  2.904646850582038e+00, -1.735410167260571e+01
C2Cl2Y2     ,  2.300000000000000e+00,  7.667255129652577e-01, -1.753161221685628e+02
Be2Nb3      ,  2.300000000000000e+00,  2.297074698318399e+00, -6.224505396350085e+01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.879915186804605e+00,  5.470437597333906e+01
As1Pt1Sr1   ,  2.425000000000000e+00,  3.182307227168580e+00,  3.161056357563286e+00
Bi1Nb3      ,  2.516666667000000e+00,  3.592442725836601e+00,  3.346424427510228e+01
Re1         ,  2.581333333000000e+00,  4.681995633167912e+00,  1.139667284643257e+02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.685731663581349e+00,  4.035697172807245e+01
Nb3Rh1      ,  2.742333333000000e+00,  3.044367750997364e+00, -7.030711683092724e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.389423583265937e+00,  9.234980957680573e+01
N1Ni3Zn1    ,  3.000000000000000e+00,  5.767885201086445e+00,  1.941985439038513e+02
B1Hf1       ,  3.100000000000000e+00,  1.766309670440585e+00, -1.014610507062215e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  5.555901083878611e+00,  1.785359285970933e+02
C2Y1        ,  3.150000000000000e+00,  2.978026643280082e+00, -1.193237725543014e+01
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.991761321183994e+00, -1.091757964132261e+01
In1Sb1      ,  3.320000000000000e+00,  4.631302338763567e+00,  1.102212140392566e+02
Bi2K1       ,  3.575000000000000e+00,  4.044616087287875e+00,  6.687343315990631e+01
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.312447545459315e+00,  1.605481700444465e+02
Hg0.5In0.5  ,  3.810000000000000e+00,  6.280095538037934e+00,  2.320436125320383e+02
C1W2        ,  3.835000000000000e+00,  3.804204260992627e+00,  4.911041392971629e+01
C1Ga1Mo2    ,  3.900000000000000e+00,  4.873870128282136e+00,  1.281435283290349e+02
Ba1Ge3      ,  4.000000000000000e+00,  4.518071485556445e+00,  1.018550622822342e+02
Bi2Rb1      ,  4.250000000000000e+00,  2.790409491902309e+00, -2.579461988797042e+01
Ba1Sn3      ,  4.300000000000000e+00,  2.785256971436759e+00, -2.617531796561452e+01
Rh1Se2      ,  4.350000000000000e+00,  3.862974395445385e+00,  5.345269211349893e+01
Al1Au2Sc1   ,  4.400000000000000e+00,  2.639801021387139e+00, -3.692244666428297e+01
B2Nb1       ,  4.597500000000000e+00,  5.403003622322641e+00,  1.672389778949655e+02
Pb3Y1       ,  4.720000000000000e+00,  5.031317992537797e+00,  1.397766891581988e+02
Bi2Cs1      ,  4.750000000000000e+00,  2.933316030558493e+00, -1.523585648024920e+01
Al1Si1Sr1   ,  4.750000000000000e+00,  4.030509254601797e+00,  6.583113859336468e+01
Pd2Sn1Y1    ,  4.814444444333330e+00,  4.239168865141902e+00,  8.124812007761174e+01
Br2C2Y2     ,  5.050000000000000e+00,  3.086880646650071e+00, -3.889612533990563e+00
Ir1Mo1      ,  5.325000000000000e+00,  2.682941691332131e+00, -3.373496391168715e+01
N1Ti1       ,  5.387500000000000e+00,  6.096191082701821e+00,  2.184556854030242e+02
Ga1         ,  5.527454545000000e+00,  6.370753125952674e+00,  2.387419206074259e+02
B6Y1        ,  5.692857143000000e+00,  7.383442001408492e+00,  3.135652445932841e+02
Ba1Bi3      ,  5.745000000000000e+00,  4.368426751279999e+00,  9.079844192536066e+01
Nb1S2       ,  5.821818182000000e+00,  7.034650500151493e+00,  2.877945067738136e+02
C1Mo2       ,  6.021666667000000e+00,  1.340651224777742e+00, -1.329111639236815e+02
Rh2Sr1      ,  6.200000000000000e+00,  3.847216878812604e+00,  5.228843544908517e+01
Pb1         ,  6.470100000000000e+00,  4.406443454058385e+00,  9.360733628354239e+01
Sn1Ta3      ,  6.692500000000000e+00,  6.772122661836132e+00,  2.683974283841298e+02
Ag1B2       ,  6.700000000000000e+00,  3.677000661964145e+00,  3.971187472092792e+01
Nb1Se2      ,  6.814619048000000e+00,  7.167507426241778e+00,  2.976107465544118e+02
Li1Pb1      ,  7.200000000000000e+00,  3.796148783610830e+00,  4.851522856863721e+01
Tc1         ,  7.794166667000000e+00,  7.522041291544344e+00,  3.238057635141392e+02
P1Ru1Zr1    ,  8.496153846000000e+00,  6.879562834375495e+00,  2.763357310887891e+02
C1Ta1       ,  8.637499999999999e+00,  4.141791930819020e+00,  7.405334774211907e+01
Hf1N1       ,  8.830000000000000e+00,  5.993058670332005e+00,  2.108356649888407e+02
N1Zr1       ,  9.850000000000000e+00,  5.537236210963514e+00,  1.771568595985792e+02
C2I2Y2      ,  9.917500000000000e+00,  1.482635243150787e+00, -1.224205616616999e+02
C1Mo1       ,  1.015200000000000e+01,  7.986024851313413e+00,  3.580875583063321e+02
Mo3Os1      ,  1.102250000000000e+01,  8.095572603018217e+00,  3.661815811759341e+02
C6Ca        ,  1.130300000000000e+01,  5.673075818535345e+00,  1.871934771756056e+02
Nb3Sn1      ,  1.670900000000000e+01,  1.243204668310716e+01,  6.865854217974926e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.876618363303041e+01,  2.632304100700896e+03
