# c0 + a0 * ((((at_rad_std+1.777833e-01) * (PE_range+1.049866e+02))-7.288366e+01) * (((ThermalCond_wtd_mean-7.220907e+01) / (IP_mean-9.305692e+00))+1.031993e+02)) + a1 * ((((EA_wtd_std-5.483695e+00) / (w_log-6.296552e-02))-8.230350e+01) * (|PE_wtd_range - (4.342330e+01*lambda-1.386124e+01)|-1.011245e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.81129821641735; Max AE: 4.66396105907215
# Coefficients
# Task   a0                      a1                      c0
# all ,  4.054020149297327e-04,  6.323966992695378e-03,  3.996036988456821e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * W * eV^-1 * mK^-1;                           17|27|mult|38|19|div|mult:-7.2883661019835e+01,1.0319930882613e+02,-7.2209070399321e+01,-9.3056920206486e+00,1.7778329332848e-01,1.0498661790440e+02; ((((at_rad_std+1.777833e-01) * (PE_range+1.049866e+02))-7.288366e+01) * (((ThermalCond_wtd_mean-7.220907e+01) / (IP_mean-9.305692e+00))+1.031993e+02)); $\left(\left(\left(\left(at_{rad, std}+1.778e-01\right) * \left(PE_{range}+1.050e+02\right)\right)-7.288e+01\right) * \left(\left(\frac{ ThermalCond_{wtd, mean} -7.221e+01 }{ IP_{mean}-9.306e+00 } \right)+1.032e+02\right)\right)$; ((((at_rad_std+1.777833e-01) .* (PE_range+1.049866e+02))-7.288366e+01) .* (((ThermalCond_wtd_mean-7.220907e+01) ./ (IP_mean-9.305692e+00))+1.031993e+02)); ((((newdata$at_rad_std+1.777833e-01) * (newdata$PE_range+1.049866e+02))-7.288366e+01) * (((newdata$ThermalCond_wtd_mean-7.220907e+01) / (newdata$IP_mean-9.305692e+00))+1.031993e+02)); at_rad_std,PE_range,ThermalCond_wtd_mean,IP_mean
# 1;  2; Unitless;                                         36|1|div|28|0|abd|mult:-8.2303500863329e+01,-1.0112453478616e+01,4.3423304338401e+01,-1.3861243818638e+01,-5.4836949825559e+00,-6.2965516012358e-02; ((((EA_wtd_std-5.483695e+00) / (w_log-6.296552e-02))-8.230350e+01) * (|PE_wtd_range - (4.342330e+01*lambda-1.386124e+01)|-1.011245e+01)); $\left(\left(\left(\frac{ EA_{wtd, std} -5.484e+00 }{ w_{log}-6.297e-02 } \right)-8.230e+01\right) * \left(\left(\left|PE_{wtd, range} - \left(4.342e+01lambda-1.386e+01\right)\right|\right)-1.011e+01\right)\right)$; ((((EA_wtd_std-5.483695e+00) ./ (w_log-6.296552e-02))-8.230350e+01) .* (abs(PE_wtd_range - (4.342330e+01.*lambda-1.386124e+01))-1.011245e+01)); ((((newdata$EA_wtd_std-5.483695e+00) / (newdata$w_log-6.296552e-02))-8.230350e+01) * (abs(newdata$PE_wtd_range - (4.342330e+01*newdata$lambda-1.386124e+01))-1.011245e+01)); EA_wtd_std,w_log,PE_wtd_range,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.210867734179599e+00,  2.640358264641634e+03, -2.934195920128350e+02
Se2Ta1      ,  1.250000000000000e-01, -6.398524875902311e-01, -5.842111578139904e+03, -3.585543177951304e+02
Ti1         ,  1.620000000000000e-01,  5.765037925481220e-01, -6.696244520403316e+03, -1.114588636672484e+02
B1Mo1       ,  2.500000000000000e-01,  3.880400146909554e+00, -1.680074510841725e+03,  8.941677763865772e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.121141281562803e+00, -2.459426658055324e+03,  1.931711787784699e+01
Pt1Te1      ,  5.900000000000000e-01,  5.502854262976798e-01, -1.122367855669101e+04,  1.746293649101320e+02
Sb1V3       ,  6.500000000000000e-01,  1.057732002659430e+00, -6.078457606354452e+03, -7.496655581282091e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.089854542281051e+00, -2.471966529918132e+03,  1.733022590342119e+02
Rh1Te2      ,  7.550000000000000e-01,  2.835202932996344e-01, -6.357581889175684e+03, -1.794981201697848e+02
Zr1         ,  9.966666670000000e-01,  2.333146599732897e+00, -6.600069473682139e+03,  1.601512271890223e+02
Be2Ta3      ,  1.000000000000000e+00,  2.175250941475200e+00, -7.493465011703044e+02, -2.398809904097972e+02
C1Si1       ,  1.075000000000000e+00,  1.785475272050520e+00, -9.700445686944711e+03,  2.723003634880720e+02
Nb3Sb1      ,  1.100000000000000e+00,  3.161893077271187e+00, -4.882565030932240e+03,  1.810980025200325e+02
Nb1O1       ,  1.380000000000000e+00,  3.051508266160945e+00, -8.043071115947309e+01, -1.442009344740298e+02
Sb1         ,  1.416666667000000e+00,  3.129268389731569e+00, -9.521839026957514e+03,  4.733427818483999e+02
Sb1Sn1      ,  1.430000000000000e+00,  2.618385856735141e+00, -6.703956259215617e+03,  2.119154393615727e+02
S2Ta1       ,  1.488116666500000e+00,  3.223640319443538e+00, -7.761758664046780e+03,  3.754345864758624e+02
B2C2Y1      ,  1.800000000000000e+00,  1.207101163747573e+00,  2.224753902631456e+02, -4.552724262349565e+02
Re2Y1       ,  1.830000000000000e+00,  2.183578860237311e+00, -3.968007398391008e+03, -3.222975924623488e+01
S1Y1        ,  1.900000000000000e+00,  3.856739774440245e+00, -1.454203300286742e+03,  7.119577546138281e+01
Ga2Pt1      ,  1.900000000000000e+00,  1.840208446096278e+00, -5.563925964066351e+03,  1.578095750769823e+01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.239159471611220e+00, -3.237023135264437e+03,  8.782749581177609e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.273378722290025e+00, -1.416282957012305e+02,  5.293483199204177e+01
Be2Nb1      ,  2.150000000000000e+00,  2.684189557239699e+00, -8.496306954722744e+02, -1.529744599305993e+02
In1Te1      ,  2.206000000000000e+00,  1.352453555441027e+00, -6.182800044109611e+03, -2.167371167250483e+01
C2Cl2Y2     ,  2.300000000000000e+00,  1.844821738109982e+00, -5.402449973279582e+01, -3.367053641739587e+02
