# c0 + a0 * ((1.0 / (density-2.703955e+00)) - (1.086281e+00*((ThermalCond_mean-4.435080e+00) * (lambda4w_low+1.153109e-02))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.34976731602068; Max AE: 6.90752151300854
# Coefficients
# Task   a0                      c0
# all , -6.528713904930583e-01,  2.985732271271365e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * g^-1;                                      5|inv|37|2|mult|sub:1.0862806863546e+00,0.0000000000000e+00,-4.4350797661515e+00,1.1531086270618e-02,1.0000000000000e+00,-2.7039553823027e+00; ((1.0 / (density-2.703955e+00)) - (1.086281e+00*((ThermalCond_mean-4.435080e+00) * (lambda4w_low+1.153109e-02)))); $\left(\left(\frac{1}{ density-2.704e+00 }\right) - \left(1.086e+00\left(\left(ThermalCond_{mean}-4.435e+00\right) * \left(lambda4w_{low}+1.153e-02\right)\right)\right)\right)$; ((density-2.703955e+00).^(-1) - (1.086281e+00.*((ThermalCond_mean-4.435080e+00) .* (lambda4w_low+1.153109e-02)))); ((newdata$density-2.703955e+00)^(-1) - (1.086281e+00*((newdata$ThermalCond_mean-4.435080e+00) * (newdata$lambda4w_low+1.153109e-02)))); density,ThermalCond_mean,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.701551343582650e+00,  1.966973811976785e+00
Ti1         ,  1.620000000000000e-01,  2.836673126788896e+00,  2.283131818196191e-01
B1Mo1       ,  2.500000000000000e-01,  3.705377534074021e+00, -1.102277222255320e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.914531998207756e+00, -1.422638119025170e+00
Pt1Te1      ,  5.900000000000000e-01,  3.267955390000089e+00, -4.322798070774471e-01
Sb1V3       ,  6.500000000000000e-01,  3.070595500756653e+00, -1.299846045041082e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.182694078612241e+00, -1.833380700656698e+00
Rh1Te2      ,  7.550000000000000e-01,  3.475744180270727e+00, -7.505489076942047e-01
Zr1         ,  9.966666670000000e-01,  3.010842373088207e+00, -3.846102338452645e-02
Be2Ta3      ,  1.000000000000000e+00,  3.924480254304288e+00, -1.437875815516999e+00
C1Si1       ,  1.075000000000000e+00,  4.168209025773650e+00, -1.811194014198203e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.255995505656058e+00, -4.139609091778183e-01
Nb1O1       ,  1.380000000000000e+00,  3.058005783567104e+00, -1.107009946341140e-01
Sb1         ,  1.416666667000000e+00,  3.185347321742328e+00, -3.057494222870010e-01
Sb1Sn1      ,  1.430000000000000e+00,  3.294630873804936e+00, -4.731385185990251e-01
S2Ta1       ,  1.488116666500000e+00,  6.587749661057648e+00, -5.517192883985903e+00
B2C2Y1      ,  1.800000000000000e+00,  3.150544571605939e+00, -2.524422156255085e-01
Re2Y1       ,  1.830000000000000e+00,  3.180460627258275e+00, -2.982644956150518e-01
S1Y1        ,  1.900000000000000e+00,  2.739482542334494e+00,  3.771795372299890e-01
Ga2Pt1      ,  1.900000000000000e+00,  3.374550289818130e+00, -5.955507075491905e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  4.305141507121003e+00, -2.020932843838049e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.321111615174604e+00, -5.136989440599562e-01
Be2Nb1      ,  2.150000000000000e+00,  3.821988570489133e+00, -1.280889791458337e+00
In1Te1      ,  2.206000000000000e+00,  3.245017982143806e+00, -3.971466886864565e-01
C2Cl2Y2     ,  2.300000000000000e+00,  3.733539525027790e+00, -1.145412809698507e+00
Be2Nb3      ,  2.300000000000000e+00,  3.864877520631580e+00, -1.346582592164548e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.239819056332867e+00, -3.891835187778893e-01
As1Pt1Sr1   ,  2.425000000000000e+00,  3.350929597320940e+00, -5.593710053273619e-01
Bi1Nb3      ,  2.516666667000000e+00,  3.176306519391722e+00, -2.919016683767264e-01
Re1         ,  2.581333333000000e+00,  3.459138945293262e+00, -7.251147483494007e-01
Hf1In1Pd2   ,  2.630000000000000e+00,  3.440802054000261e+00, -6.970282192718235e-01
Nb3Rh1      ,  2.742333333000000e+00,  3.844324818919408e+00, -1.315102116819089e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.709753029798186e+00, -1.108979148220954e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  7.451652172435491e+00, -6.840428246965143e+00
B1Hf1       ,  3.100000000000000e+00,  3.094536413768159e+00, -1.666547869629016e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  4.005174097373395e+00, -1.561474190701069e+00
C2Y1        ,  3.150000000000000e+00,  3.389646911405662e+00, -6.186741309482928e-01
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.221707982127929e+00, -3.614428726588115e-01
In1Sb1      ,  3.320000000000000e+00,  3.877825614295500e+00, -1.366415125573833e+00
Bi2K1       ,  3.575000000000000e+00,  3.371913823929668e+00, -5.915124453020574e-01
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.034145900673773e+00, -3.137545402097365e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  4.185958288116561e+00, -1.838380474811077e+00
C1W2        ,  3.835000000000000e+00,  4.663003900518198e+00, -2.569068967748966e+00
C1Ga1Mo2    ,  3.900000000000000e+00,  4.277886227438654e+00, -1.979186061731752e+00
Ba1Ge3      ,  4.000000000000000e+00,  3.508805304176904e+00, -8.011884737520909e-01
Bi2Rb1      ,  4.250000000000000e+00,  3.097510267785732e+00, -1.712098250008325e-01
Ba1Sn3      ,  4.300000000000000e+00,  3.139827844318730e+00, -2.360274554701961e-01
Rh1Se2      ,  4.350000000000000e+00,  3.729267022709021e+00, -1.138868638241488e+00
Al1Au2Sc1   ,  4.400000000000000e+00,  4.971721204578817e+00, -3.041929792340271e+00
B2Nb1       ,  4.597500000000000e+00,  3.348965065169474e+00, -5.563619407855970e-01
Pb3Y1       ,  4.720000000000000e+00,  3.184225412802003e+00, -3.040309997053677e-01
Bi2Cs1      ,  4.750000000000000e+00,  3.017445369733411e+00, -4.857480190408661e-02
Al1Si1Sr1   ,  4.750000000000000e+00,  3.672276514523878e+00, -1.051576548229544e+00
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.483558382103094e+00, -7.625178834314714e-01
Br2C2Y2     ,  5.050000000000000e+00,  3.221607262131647e+00, -3.612886003201120e-01
Ir1Mo1      ,  5.325000000000000e+00,  4.260649613023416e+00, -1.952784821508588e+00
N1Ti1       ,  5.387500000000000e+00,  2.843986674538186e+00,  2.171110555574053e-01
Ga1         ,  5.527454545000000e+00,  3.339985712283670e+00, -5.426083087279527e-01
B6Y1        ,  5.692857143000000e+00,  2.998479912678113e+00, -1.952550164148026e-02
Bi3Sr1      ,  5.700000000000000e+00,  3.061136425003252e+00, -1.154961832144925e-01
Ba1Bi3      ,  5.745000000000000e+00,  3.042307318476579e+00, -8.665573040731236e-02
Nb1S2       ,  5.821818182000000e+00,  4.684360964561162e+00, -2.601781481046316e+00
C1Mo2       ,  6.021666667000000e+00,  4.104844606075282e+00, -1.714139034272503e+00
Rh2Sr1      ,  6.200000000000000e+00,  4.123226023834799e+00, -1.742293764326817e+00
Pb1         ,  6.470100000000000e+00,  3.228727321924235e+00, -3.721943620003877e-01
Sn1Ta3      ,  6.692500000000000e+00,  7.167045717494759e+00, -6.404497895160643e+00
Ag1B2       ,  6.700000000000000e+00,  5.317904860811740e+00, -3.572177650148038e+00
Nb1Se2      ,  6.814619048000000e+00,  7.447870337876350e+00, -6.834635628979102e+00
Li1Pb1      ,  7.200000000000000e+00,  3.404619071170091e+00, -6.416069167656081e-01
Tc1         ,  7.794166667000000e+00,  4.188176476303782e+00, -1.841778063094958e+00
P1Ru1Zr1    ,  8.496153846000000e+00,  4.256893581552291e+00, -1.947031725989595e+00
C1Ta1       ,  8.637499999999999e+00,  4.110073159220318e+00, -1.722147584227627e+00
Hf1N1       ,  8.830000000000000e+00,  3.028536631286016e+00, -6.556323441026325e-02
N1Zr1       ,  9.850000000000000e+00,  2.942478486991463e+00,  6.625161541729727e-02
C2I2Y2      ,  9.917500000000000e+00,  4.720263823133736e+00, -2.656773718561058e+00
C1Mo1       ,  1.015200000000000e+01,  9.226541250529957e+00, -9.559017396282963e+00
Mo3Os1      ,  1.102250000000000e+01,  7.539526994289018e+00, -6.975025693159197e+00
C6Ca        ,  1.130300000000000e+01,  1.171904019927113e+01, -1.337676616738289e+01
Nb3Sn1      ,  1.670900000000000e+01,  1.710838178027306e+01, -2.163159500424127e+01
B2Mg0.98    ,  3.840000000000000e+01,  3.764433989366655e+01, -5.308642425917988e+01
