# c0 + a0 * ((((PE_wtd_range-4.532036e-01) * (lambda4w_low-4.447441e-02))+2.350123e-02) * (((ThermalCond_wtd_range+4.982001e+01) / (density-2.739202e+00))+2.057678e+02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.28128103584757; Max AE: 6.06691194712657
# Coefficients
# Task   a0                      c0
# all , -5.979167966312700e-01,  7.735479387752961e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * cm^3 * eV * g^-1 * mK^-1;                     28|2|mult|40|5|div|mult:2.3501228740006e-02,2.0576776556477e+02,4.9820010539454e+01,-2.7392021271272e+00,-4.5320363480082e-01,-4.4474410038166e-02; ((((PE_wtd_range-4.532036e-01) * (lambda4w_low-4.447441e-02))+2.350123e-02) * (((ThermalCond_wtd_range+4.982001e+01) / (density-2.739202e+00))+2.057678e+02)); $\left(\left(\left(\left(PE_{wtd, range}-4.532e-01\right) * \left(lambda4w_{low}-4.447e-02\right)\right)+2.350e-02\right) * \left(\left(\frac{ ThermalCond_{wtd, range} +4.982e+01 }{ density-2.739e+00 } \right)+2.058e+02\right)\right)$; ((((PE_wtd_range-4.532036e-01) .* (lambda4w_low-4.447441e-02))+2.350123e-02) .* (((ThermalCond_wtd_range+4.982001e+01) ./ (density-2.739202e+00))+2.057678e+02)); ((((newdata$PE_wtd_range-4.532036e-01) * (newdata$lambda4w_low-4.447441e-02))+2.350123e-02) * (((newdata$ThermalCond_wtd_range+4.982001e+01) / (newdata$density-2.739202e+00))+2.057678e+02)); PE_wtd_range,lambda4w_low,ThermalCond_wtd_range,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.551194527507515e-01,  1.267795114255161e+01
Se2Ta1      ,  1.250000000000000e-01,  1.095938889582286e+00,  1.110445556234344e+01
Ti1         ,  1.620000000000000e-01,  1.818329487702825e+00,  9.896276427402642e+00
B1Mo1       ,  2.500000000000000e-01,  2.434387335331947e+00,  8.865936000272880e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.330444465005668e+00,  7.367304192766873e+00
Pt1Te1      ,  5.900000000000000e-01,  2.807134157024500e+00,  8.242526817268404e+00
Sb1V3       ,  6.500000000000000e-01,  3.058291207601148e+00,  7.822473304820360e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.216667156405069e+00,  7.557593726764970e+00
Rh1Te2      ,  7.550000000000000e-01,  2.357793353256149e+00,  8.994037405865324e+00
Zr1         ,  9.966666670000000e-01,  2.209883299779510e+00,  9.241413051289539e+00
Be2Ta3      ,  1.000000000000000e+00,  2.298950336551415e+00,  9.092450792203126e+00
C1Si1       ,  1.075000000000000e+00,  3.510415800999260e+00,  7.066306901826778e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.215634214810239e+00,  7.559321294213568e+00
Nb1O1       ,  1.380000000000000e+00,  7.263698961854547e+00,  7.890402620506364e-01
Sb1         ,  1.416666667000000e+00,  2.868921589641719e+00,  8.139188973332029e+00
Sb1Sn1      ,  1.430000000000000e+00,  2.434552445224613e+00,  8.865659858352137e+00
S2Ta1       ,  1.488116666500000e+00,  4.031295281209662e+00,  6.195149772364794e+00
B2C2Y1      ,  1.800000000000000e+00,  3.470260428975938e+00,  7.133465697581576e+00
Re2Y1       ,  1.830000000000000e+00,  3.937472308749759e+00,  6.352066207876411e+00
S1Y1        ,  1.900000000000000e+00,  5.763479085834520e+00,  3.298118254962749e+00
Ga2Pt1      ,  1.900000000000000e+00,  3.419645283383333e+00,  7.218118187489496e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.663707353597237e+00,  8.482404345772947e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.944070694442841e+00,  4.668557078572183e+00
Be2Nb1      ,  2.150000000000000e+00,  1.468147564661260e+00,  1.048194641529147e+01
In1Te1      ,  2.206000000000000e+00,  2.924648466653166e+00,  8.045987248066210e+00
C2Cl2Y2     ,  2.300000000000000e+00,  4.172614257333719e+00,  5.958797529176003e+00
Be2Nb3      ,  2.300000000000000e+00,  1.813937751156695e+00,  9.903621490412869e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  5.225196058602587e+00,  4.198382355694957e+00
Bi1Nb3      ,  2.516666667000000e+00,  3.152239798809911e+00,  7.665346775279660e+00
Re1         ,  2.581333333000000e+00,  2.572520783490119e+00,  8.634911468203482e+00
Hf1In1Pd2   ,  2.630000000000000e+00,  4.074510404352653e+00,  6.122873623933324e+00
Nb3Rh1      ,  2.742333333000000e+00,  3.573823461425158e+00,  6.960259269809843e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.705358217294154e+00,  6.740270875755558e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  5.050828244438251e+00,  4.490007904846184e+00
B1Hf1       ,  3.100000000000000e+00,  4.303057325562376e+00,  5.740634953774897e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.115949774901250e+00,  6.053567374665748e+00
C2Y1        ,  3.150000000000000e+00,  4.975451469227783e+00,  4.616073564207401e+00
Pb1Pd2Y1    ,  3.215000000000000e+00,  4.326666457790415e+00,  5.701149305669583e+00
In1Sb1      ,  3.320000000000000e+00,  3.493593300404395e+00,  7.094442088343773e+00
Bi2K1       ,  3.575000000000000e+00,  5.005766733709607e+00,  4.565372087592888e+00
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.348300720734948e+00,  5.664966574114920e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  4.174708976518958e+00,  5.955294166840239e+00
C1W2        ,  3.835000000000000e+00,  2.921697148742612e+00,  8.050923249073678e+00
C1Ga1Mo2    ,  3.900000000000000e+00,  3.381855682120618e+00,  7.281320294330491e+00
Ba1Ge3      ,  4.000000000000000e+00,  4.446069657177559e+00,  5.501450618394238e+00
Bi2Rb1      ,  4.250000000000000e+00,  5.109006575929814e+00,  4.392706186915953e+00
Ba1Sn3      ,  4.300000000000000e+00,  4.295535193557138e+00,  5.753215520247720e+00
Rh1Se2      ,  4.350000000000000e+00,  2.779955327541202e+00,  8.287982689450665e+00
Al1Au2Sc1   ,  4.400000000000000e+00,  5.762530659858440e+00,  3.299704472278308e+00
B2Nb1       ,  4.597500000000000e+00,  3.422760618440530e+00,  7.212907872150057e+00
Pb3Y1       ,  4.720000000000000e+00,  4.566660023010892e+00,  5.299766426692730e+00
Bi2Cs1      ,  4.750000000000000e+00,  5.219736267833953e+00,  4.207513711093225e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  8.294078230729484e-01,  1.155022170908995e+01
Pd2Sn1Y1    ,  4.814444444333330e+00,  4.122336615494443e+00,  6.042885552998960e+00
Br2C2Y2     ,  5.050000000000000e+00,  5.454234657307878e+00,  3.815321367952650e+00
Ir1Mo1      ,  5.325000000000000e+00,  2.467592300397471e+00,  8.810401575997455e+00
N1Ti1       ,  5.387500000000000e+00,  6.028486711869189e+00,  2.854900022045139e+00
Ga1         ,  5.527454545000000e+00,  3.128795954327220e+00,  7.704555984010335e+00
B6Y1        ,  5.692857143000000e+00,  3.890341726685871e+00,  6.430890857609328e+00
Bi3Sr1      ,  5.700000000000000e+00,  4.441835747170164e+00,  5.508531720700193e+00
Ba1Bi3      ,  5.745000000000000e+00,  4.618851987386155e+00,  5.212476749150104e+00
Nb1S2       ,  5.821818182000000e+00,  4.503556820411945e+00,  5.405304861060984e+00
C1Mo2       ,  6.021666667000000e+00,  3.188374254289956e+00,  7.604912855905543e+00
Rh2Sr1      ,  6.200000000000000e+00,  5.272512771125069e+00,  4.119246407701744e+00
Pb1         ,  6.470100000000000e+00,  2.395539252502090e+00,  8.930908389489458e+00
Sn1Ta3      ,  6.692500000000000e+00,  6.478196254207735e+00,  2.102772727959641e+00
Ag1B2       ,  6.700000000000000e+00,  1.545624955848512e+00,  1.035236753136687e+01
Nb1Se2      ,  6.814619048000000e+00,  5.538404195660986e+00,  3.674550045207865e+00
Li1Pb1      ,  7.200000000000000e+00,  5.886043464454015e+00,  3.093132579179704e+00
Tc1         ,  7.794166667000000e+00,  3.769754579705969e+00,  6.632569665863760e+00
P1Ru1Zr1    ,  8.496153846000000e+00,  4.497588806435031e+00,  5.415286206309251e+00
C1Ta1       ,  8.637499999999999e+00,  5.087814689481617e+00,  4.428149055501673e+00
Hf1N1       ,  8.830000000000000e+00,  6.664453157046359e+00,  1.791262993013215e+00
N1Zr1       ,  9.850000000000000e+00,  6.588106150425410e+00,  1.918951338701271e+00
C2I2Y2      ,  9.917500000000000e+00,  4.177641598656413e+00,  5.950389434017917e+00
C1Mo1       ,  1.015200000000000e+01,  5.065995702056230e+00,  4.464640733856116e+00
Mo3Os1      ,  1.102250000000000e+01,  4.955588052873426e+00,  4.649294601760234e+00
C6Ca        ,  1.130300000000000e+01,  1.169172322758627e+01, -6.616712997733513e+00
Nb3Sn1      ,  1.670900000000000e+01,  1.708270327068145e+01, -1.563298428074238e+01
B2Mg0.98    ,  3.840000000000000e+01,  3.769550630417829e+01, -5.010735119873445e+01
