# c0 + a0 * (((sin(1.030072e+01*PE_wtd_std-8.243776e-01))-4.131800e-01) * (|EA_wtd_mean - (3.538556e-01*IP_std+5.499999e-01)|-4.335572e-01)) + a1 * ((((PE_mean+4.820342e+00) / (density-2.712563e+00))+3.777894e+01) * (((EA_std-8.177822e-01) * (lambda4w_low-3.906608e-02))+7.606658e-02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.8253004951297; Max AE: 5.5361285740538
# Coefficients
# Task   a0                      a1                      c0
# all ,  6.303687476111541e+00, -1.567719946588272e+00,  9.214216125039021e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               30|sin|32|23|abd|mult:-4.1317995670199e-01,-4.3355717306785e-01,3.5385564977091e-01,5.4999988890650e-01,1.0300717773680e+01,-8.2437764925531e-01; (((sin(1.030072e+01*PE_wtd_std-8.243776e-01))-4.131800e-01) * (|EA_wtd_mean - (3.538556e-01*IP_std+5.499999e-01)|-4.335572e-01)); $\left(\left(\left(\sin{ \left(1.030e+01PE_{wtd, std}-8.244e-01 \right)}\right)-4.132e-01\right) * \left(\left(\left|EA_{wtd, mean} - \left(3.539e-01IP_{std}+5.500e-01\right)\right|\right)-4.336e-01\right)\right)$; ((sin(1.030072e+01.*PE_wtd_std-8.243776e-01)-4.131800e-01) .* (abs(EA_wtd_mean - (3.538556e-01.*IP_std+5.499999e-01))-4.335572e-01)); ((sin(1.030072e+01*newdata$PE_wtd_std-8.243776e-01)-4.131800e-01) * (abs(newdata$EA_wtd_mean - (3.538556e-01*newdata$IP_std+5.499999e-01))-4.335572e-01)); PE_wtd_std,EA_wtd_mean,IP_std
# 1;  2; cm^3 * eV^2 * g^-1;                               25|5|div|35|2|mult|mult:3.7778944172620e+01,7.6066580664868e-02,-8.1778221505074e-01,-3.9066079875348e-02,4.8203416973088e+00,-2.7125630097432e+00; ((((PE_mean+4.820342e+00) / (density-2.712563e+00))+3.777894e+01) * (((EA_std-8.177822e-01) * (lambda4w_low-3.906608e-02))+7.606658e-02)); $\left(\left(\left(\frac{ PE_{mean} +4.820e+00 }{ density-2.713e+00 } \right)+3.778e+01\right) * \left(\left(\left(EA_{std}-8.178e-01\right) * \left(lambda4w_{low}-3.907e-02\right)\right)+7.607e-02\right)\right)$; ((((PE_mean+4.820342e+00) ./ (density-2.712563e+00))+3.777894e+01) .* (((EA_std-8.177822e-01) .* (lambda4w_low-3.906608e-02))+7.606658e-02)); ((((newdata$PE_mean+4.820342e+00) / (newdata$density-2.712563e+00))+3.777894e+01) * (((newdata$EA_std-8.177822e-01) * (newdata$lambda4w_low-3.906608e-02))+7.606658e-02)); PE_mean,density,EA_std,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02, -1.395122579559307e+00, -3.425080371046817e-01,  5.390168760066995e+00
Se2Ta1      ,  1.250000000000000e-01, -5.408492562065719e-01, -1.868810828302603e-01,  5.471018888642674e+00
Ti1         ,  1.620000000000000e-01,  2.101370705591690e+00, -4.295822618917948e-02,  4.364331908841594e+00
B1Mo1       ,  2.500000000000000e-01,  4.007532384326058e+00,  1.122894115538444e-01,  3.772689829517230e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.632430682275968e+00, -1.883295705126495e-01,  3.441057632443188e+00
Pt1Te1      ,  5.900000000000000e-01,  9.602734405191400e-01, -3.283457937164882e-01,  3.944679934891131e+00
Sb1V3       ,  6.500000000000000e-01,  2.698866581755060e+00, -9.520953558614842e-02,  3.773109093289261e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  1.966800748559093e+00, -2.503580985424361e-01,  3.616230168208594e+00
Rh1Te2      ,  7.550000000000000e-01,  2.625471911079774e+00, -1.579358674503754e-01,  3.567707278621766e+00
Zr1         ,  9.966666670000000e-01,  4.942524571493334e+00,  3.551567116235446e-01,  4.152838957514282e+00
Be2Ta3      ,  1.000000000000000e+00,  2.141423651849113e+00, -1.532709411184861e-01,  3.895223999987322e+00
C1Si1       ,  1.075000000000000e+00,  2.130835078364901e+00, -3.485634552985950e-02,  4.378114568760490e+00
Nb3Sb1      ,  1.100000000000000e+00,  1.788029963134954e+00, -1.943251725501730e-01,  3.955566821039464e+00
Nb1O1       ,  1.380000000000000e+00,  3.565852176891960e+00,  4.356324866884879e-02,  3.778081069957299e+00
Sb1         ,  1.416666667000000e+00,  2.614449948679546e+00, -9.917644062371636e-02,  3.811005213448071e+00
Sb1Sn1      ,  1.430000000000000e+00,  3.283452965430781e+00,  5.965642267034382e-02,  4.022924258755544e+00
S2Ta1       ,  1.488116666500000e+00,  3.293964121920425e+00, -9.790765845999043e-02,  3.382665848074260e+00
B2C2Y1      ,  1.800000000000000e+00,  1.995975189422147e+00, -2.190685754206242e-01,  3.723433584570786e+00
Re2Y1       ,  1.830000000000000e+00,  3.220941231464472e+00,  4.224683225254672e-02,  3.992795865468604e+00
S1Y1        ,  1.900000000000000e+00,  5.617019964196635e+00,  1.767781798380692e-01,  3.005352180018416e+00
Ga2Pt1      ,  1.900000000000000e+00,  3.832920307417150e+00, -1.562612168386614e-01,  2.804246990415208e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.655135348346197e+00,  6.612528829444701e-02,  3.811850414593367e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.697027036830396e+00, -1.218118918984901e-01,  3.667316349019190e+00
Be2Nb1      ,  2.150000000000000e+00,  1.758545604950997e+00, -2.836357620359762e-01,  3.615262618491767e+00
