# c0 + a0 * (((EA_wtd_range-7.408793e-01) * (lambda3-5.981043e-01)) - (7.476867e-03*((ThermalCond_range-1.159798e+02) / (density-2.678423e+00))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.44341211880558; Max AE: 7.79552182247476
# Coefficients
# Task   a0                      c0
# all , -1.594628650163549e+00,  3.652232882881814e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               34|3|mult|39|5|div|sub:7.4768672596297e-03,0.0000000000000e+00,-1.1597984424742e+02,-2.6784228629622e+00,-7.4087932292665e-01,-5.9810428524440e-01; (((EA_wtd_range-7.408793e-01) * (lambda3-5.981043e-01)) - (7.476867e-03*((ThermalCond_range-1.159798e+02) / (density-2.678423e+00)))); $\left(\left(\left(EA_{wtd, range}-7.409e-01\right) * \left(lambda3-5.981e-01\right)\right) - \left(7.477e-03\left(\frac{ ThermalCond_{range} -1.160e+02 }{ density-2.678e+00 } \right)\right)\right)$; (((EA_wtd_range-7.408793e-01) .* (lambda3-5.981043e-01)) - (7.476867e-03.*((ThermalCond_range-1.159798e+02) ./ (density-2.678423e+00)))); (((newdata$EA_wtd_range-7.408793e-01) * (newdata$lambda3-5.981043e-01)) - (7.476867e-03*((newdata$ThermalCond_range-1.159798e+02) / (newdata$density-2.678423e+00)))); EA_wtd_range,lambda3,ThermalCond_range,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  2.766725857336906e+00,  5.553061055651345e-01
Se2Ta1      ,  1.250000000000000e-01,  1.337693499528303e+00,  1.451459801074141e+00
Ti1         ,  1.620000000000000e-01,  2.447435385246437e+00,  7.555348372248365e-01
B1Mo1       ,  2.500000000000000e-01,  3.320445277019092e+00,  2.080657498714157e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.641629415493954e+00,  6.649490078315057e-03
Pt1Te1      ,  5.900000000000000e-01,  3.534347503508339e+00,  7.392654042769392e-02
Sb1V3       ,  6.500000000000000e-01,  3.006842920397653e+00,  4.047274344518820e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.984664476110759e+00, -2.084695977303872e-01
Rh1Te2      ,  7.550000000000000e-01,  3.378483152027103e+00,  1.716698936938297e-01
Zr1         ,  9.966666670000000e-01,  2.992329480327871e+00,  4.138288889305115e-01
Be2Ta3      ,  1.000000000000000e+00,  3.160000003780767e+00,  3.086818232260926e-01
C1Si1       ,  1.075000000000000e+00,  2.316092287578699e+00,  8.379007834620792e-01
Nb3Sb1      ,  1.100000000000000e+00,  3.168588264501181e+00,  3.032960798308932e-01
Nb1O1       ,  1.380000000000000e+00,  3.156864377893168e+00,  3.106481906855493e-01
Sb1         ,  1.416666667000000e+00,  4.216730331918122e+00, -3.539993144977116e-01
Sb1Sn1      ,  1.430000000000000e+00,  3.491605543445327e+00,  1.007302480235839e-01
S2Ta1       ,  1.488116666500000e+00,  2.926660145579778e+00,  4.550104735843167e-01
B2C2Y1      ,  1.800000000000000e+00,  3.479253293470552e+00,  1.084764088451069e-01
Re2Y1       ,  1.830000000000000e+00,  3.084268973040957e+00,  3.561731502708202e-01
S1Y1        ,  1.900000000000000e+00,  3.188988881779729e+00,  2.905027456107560e-01
Ga2Pt1      ,  1.900000000000000e+00,  3.559226394616722e+00,  5.832485717320635e-02
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.190981352763260e+00,  2.892532565944095e-01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.307493767009636e+00,  2.161877098074343e-01
Be2Nb1      ,  2.150000000000000e+00,  3.473367006424004e+00,  1.121677303612131e-01
In1Te1      ,  2.206000000000000e+00,  3.524224298224812e+00,  8.027485561849979e-02
C2Cl2Y2     ,  2.300000000000000e+00,  2.050288626717943e+00,  1.004587654937450e+00
Be2Nb3      ,  2.300000000000000e+00,  3.453504855783040e+00,  1.246233893254032e-01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.543117096346165e+00,  6.842708270948081e-02
As1Pt1Sr1   ,  2.425000000000000e+00,  3.499735534531101e+00,  9.563188792266655e-02
Bi1Nb3      ,  2.516666667000000e+00,  3.204843922475082e+00,  2.805599663350127e-01
Re1         ,  2.581333333000000e+00,  3.408884922122044e+00,  1.526047840259311e-01
Hf1In1Pd2   ,  2.630000000000000e+00,  3.395659783781805e+00,  1.608983377250208e-01
Nb3Rh1      ,  2.742333333000000e+00,  3.223358019322115e+00,  2.689496789837012e-01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.497942133274197e+00, -5.303487117866880e-01
N1Ni3Zn1    ,  3.000000000000000e+00,  4.927515260004104e+00, -7.997362752710446e-01
B1Hf1       ,  3.100000000000000e+00,  3.012142195901900e+00,  4.014042309563829e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  3.632408781345850e+00,  1.243179817064666e-02
C2Y1        ,  3.150000000000000e+00,  3.490052648373994e+00,  1.017040766771539e-01
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.115946903259557e+00,  3.363077538881888e-01
In1Sb1      ,  3.320000000000000e+00,  4.458818849460319e+00, -5.058142950684974e-01
Bi2K1       ,  3.575000000000000e+00,  3.730037149436302e+00, -4.879146411078718e-02
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.786870137406489e+00, -1.338642231409640e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  9.794178991707724e+00, -3.851646656540366e+00
