# FEAT_ID     Feature Postfix Expression (RPN)
0             17|5|div|0|inv|sub:1.8223410242013e+00,0.0000000000000e+00,1.0000000000000e+00,-2.5511525201237e+00,-1.3924484019523e+00,-2.7225972422055e+00
1             41|5|div|3|2|div|sub:2.6270776202628e+00,0.0000000000000e+00,-3.4749224724466e+00,-3.8575675754345e-01,-9.5303482523587e+01,-2.6999455868351e+00
2             13|5|div|33|3|mult|sub:1.4437381794537e+02,0.0000000000000e+00,-1.6458457993468e+00,-2.0784845747790e+00,-1.7898519708592e+02,-2.7085735098779e+00
3             24|7|div|34|2|mult|sub:2.1860926422913e+01,0.0000000000000e+00,-7.3579048165908e-01,-4.5115685190303e-03,-2.8492139979107e+00,-1.7774573951018e+01
4             3|5|div|33|3|mult|sub:3.2431863170477e+01,0.0000000000000e+00,-1.6393461198295e+00,-2.0956831534836e+00,-4.1605274438280e+01,-2.7086155055277e+00
5             10|5|div|33|3|mult|sub:8.1607167336090e+01,0.0000000000000e+00,-1.6466806219915e+00,-2.0797420803955e+00,-1.0038694930608e+02,-2.7066181584768e+00
6             10|5|div|35|3|mult|sub:2.3851761678362e+01,0.0000000000000e+00,-8.2463063200739e-01,-1.6913173040851e+00,-3.5329553651314e+01,-2.7383338124646e+00
7             18|8|div|24|3|div|sub:5.0210559152480e+01,0.0000000000000e+00,-9.4700198144217e-01,-1.3518167545271e+01,4.4468932809603e+01,-1.5110236945257e+01
8             42|0|div|17|5|div|sub:2.4003909858082e+01,0.0000000000000e+00,-6.5211119091974e+00,-2.7125317436687e+00,5.4148157151080e+01,-2.4334486042567e+00
9             32|5|div|35|3|mult|sub:1.5662228535000e+02,0.0000000000000e+00,-8.2494126961108e-01,-1.9338798905299e+00,-9.1639499316398e+01,-2.7098980975007e+00
10            6|7|div|27|2|mult|sub:2.8804777887465e+01,0.0000000000000e+00,-1.0257508548350e+00,-2.9401547013890e-02,-1.1304193210368e+01,-1.7207129164676e+01
11            7|8|div|34|2|mult|sub:8.6924060012284e+01,0.0000000000000e+00,-7.3540168611515e-01,-7.8091465875796e-03,-1.7341842100960e+01,-1.5304465045970e+01
12            21|5|div|1|2|div|sub:2.7475231020036e+02,0.0000000000000e+00,-1.2687790349839e-01,-3.8938582979730e-01,3.9995337235730e+01,-2.7073640460773e+00
13            10|5|div|36|3|mult|sub:8.9351876142259e+01,0.0000000000000e+00,-7.7838540338574e-01,-1.8761426824162e+00,-5.8414014277264e+01,-2.7111412480778e+00
14            8|5|div|3|2|div|sub:1.9922906216517e+00,0.0000000000000e+00,-7.2601860254570e+00,-3.8131364056458e-01,-4.7339120112768e+01,-2.7135320072390e+00
15            23|8|div|34|2|mult|sub:3.8333739940568e+00,0.0000000000000e+00,-7.3502259403425e-01,3.1188390434073e-04,-2.8030419645076e+00,-1.6518429842029e+01
16            12|8|div|34|2|mult|sub:8.7419389449240e+01,0.0000000000000e+00,-7.3662737392333e-01,-8.7612438907096e-04,-4.3163076078322e-01,-1.5182443977448e+01
17            12|8|div|35|2|mult|sub:8.8504509371322e+01,0.0000000000000e+00,-8.2913788955381e-01,-2.8074077738715e-03,1.1151910750500e+00,-1.5164199567443e+01
18            6|8|div|33|2|mult|sub:7.0109083413231e+01,0.0000000000000e+00,-1.6513886698455e+00,-1.1183833919916e-02,-3.3169360095449e+01,-1.5503533980267e+01
19            36|2|mult|30|7|div|sub:1.1700879875728e+00,0.0000000000000e+00,-4.0375060768186e-01,-1.7681574858064e+01,-7.8089024271332e-01,7.4193201972774e-03
20            23|8|div|35|2|mult|sub:4.2167994775002e+00,0.0000000000000e+00,-8.2781543255774e-01,-4.2953974870933e-03,-2.7271946318131e+00,-1.6291528953049e+01
21            16|5|div|27|2|mult|sub:3.4410643683638e+00,0.0000000000000e+00,-1.0243496481470e+00,-2.1285901609805e-02,-3.3079591424241e-01,-2.7252213037659e+00
22            24|5|div|20|2|mult|sub:1.6816709809023e+02,0.0000000000000e+00,-9.0577220691637e+00,-1.5539264781945e-02,-1.0230790003207e+01,-2.7164540430196e+00
23            8|inv|29|2|mult|sub:2.3138235920375e+01,0.0000000000000e+00,-5.1086179374680e-01,-4.1417464156777e-02,1.0000000000000e+00,-1.5151419218078e+01
24            24|8|div|36|2|mult|sub:3.1745585650701e+00,0.0000000000000e+00,-7.8312504958859e-01,-1.1937990323310e-03,-1.8792190656327e+00,-1.6207053953697e+01
25            18|5|div|27|2|mult|sub:7.0702168016932e+01,0.0000000000000e+00,-1.0242398145499e+00,-3.1901947227830e-02,-2.1673441503423e+00,-2.7330639286800e+00
26            15|5|div|34|2|mult|sub:5.9367434384927e+01,0.0000000000000e+00,-7.3403331098874e-01,-1.6485211482303e-02,-1.9812156712370e+00,-2.7295240012786e+00
27            18|5|div|35|2|mult|sub:2.5874378436641e+01,0.0000000000000e+00,-8.2698334044218e-01,-1.5023911941569e-02,-7.7653113135343e-01,-2.7184795363666e+00
28            0|8|div|28|2|mult|sub:7.7971334064466e+00,0.0000000000000e+00,-4.4654532353683e-01,-5.0613704650312e-02,-2.5223061354641e-01,-1.5166200656271e+01
29            0|8|div|30|2|mult|sub:5.4837189752155e+00,0.0000000000000e+00,-4.7800256235940e-01,-4.1925321489799e-02,-5.0115925873727e-01,-1.5234274704262e+01
#-----------------------------------------------------------------------
30            17|13|div|9|2|div|sub:9.4304593696393e+00,0.0000000000000e+00,-1.4164900979735e+00,-5.9521835175381e-02,-8.0763573749699e+01,-1.2305710505155e+00
31            1|2|div|36|16|mult|sub:2.7799981381338e-01,0.0000000000000e+00,5.7800869042582e+01,-7.3152488290146e+00,2.9843879601454e-02,4.3848144599595e-03
32            10|6|div|29|0|abd|sub:3.1350035241990e+01,0.0000000000000e+00,-4.8133706602040e-01,1.2390412477614e+00,-4.0991699179486e+01,-1.2337167656083e+01
33            11|6|div|12|25|div|sub:8.8246747752586e-08,0.0000000000000e+00,-2.3984762042916e+06,-2.1400027687342e+00,-4.0822213667871e+01,-1.2333346761983e+01
34            18|13|div|9|2|div|sub:9.5141753162926e+00,0.0000000000000e+00,-9.7885095299058e-01,-5.9543599471692e-02,-8.1887994283159e+01,-1.2305737157580e+00
35            0|cos|12|4|div|sub:2.7187688177838e-02,0.0000000000000e+00,-5.9660854028554e+00,-2.9085652539466e+00,2.9336907279235e+00,-8.9232058457737e-01
36            19|16|mult|0|3|div|sub:7.3079422733891e-01,0.0000000000000e+00,-2.1781591817246e-01,4.9378599257055e-02,-5.9849600465496e+00,-3.3401864054469e-01
37            1|2|div|34|16|mult|sub:3.5179404354499e-01,0.0000000000000e+00,4.7735396781637e+01,-6.3349205330528e+00,2.9008715980922e-02,4.2061336207300e-03
38            16|9|mult|25|19|div|sub:7.9605885455722e+03,0.0000000000000e+00,-2.2120017311221e+00,-9.2844085012760e+00,3.7648182100799e+01,6.8024397181755e+03
39            0|cos|10|4|div|sub:2.5176946858894e-02,0.0000000000000e+00,-1.0474984967598e+01,-2.7268099925865e+00,2.7491543156308e+00,-3.3541602908255e-01
40            15|13|sub|26|19|div|sub:1.7061750745686e+00,0.0000000000000e+00,-2.2869336373356e+00,-9.2140114344430e+00,0.0000000000000e+00,0.0000000000000e+00
41            23|2|div|31|25|div|sub:1.0236016032866e+02,0.0000000000000e+00,-1.1131663814211e+00,-2.3581616952528e+00,8.0939931951621e+00,3.1147749157385e-03
42            18|3|div|19|16|mult|sub:7.4528542977711e-01,0.0000000000000e+00,-5.2082665037227e+00,-3.0412871323376e-01,3.9837623125055e-01,6.8494434917140e-01
43            37|19|div|24|10|mult|sub:3.7066482800788e+00,0.0000000000000e+00,1.0060491215672e-01,-3.3271133763672e+00,-9.6541917235998e+01,-9.2694855272376e+00
44            32|14|div|40|2|div|sub:1.2610296706785e+01,0.0000000000000e+00,7.2962111435861e+00,-5.5789323152199e-02,-1.7949296607792e+01,-1.2302302432583e+00
45            16|3|div|19|16|mult|sub:1.6049846291117e+00,0.0000000000000e+00,-5.6277363730969e+00,-3.2027656706744e-01,1.1190527674175e+00,6.4875811924384e-01
46            11|7|sub|26|19|div|sub:1.4220562393532e+02,0.0000000000000e+00,-2.2710084359085e+00,-9.2276539519664e+00,3.4396972618553e-01,0.0000000000000e+00
47            38|19|div|24|10|mult|sub:3.3222085519031e+00,0.0000000000000e+00,-1.6400493321783e-01,-1.3690892870693e+01,-1.1571164834337e+02,-9.2395019881372e+00
48            18|2|div|13|3|div|sub:3.1961761109968e-01,0.0000000000000e+00,-1.9904585306784e+01,2.7202046208360e-01,-8.8243527639421e-02,-6.2923541894264e-02
49            18|0|div|16|2|div|sub:7.4010881662381e+01,0.0000000000000e+00,-1.1159207583250e-01,-7.0949479280334e-02,-5.3010581079312e+02,7.8047733075448e-02
50            39|19|div|30|0|abd|sub:9.8855801641457e+02,0.0000000000000e+00,-4.4294589471609e-01,1.3154849802910e+00,-6.0931771180509e+00,-9.1816427408351e+00
51            21|3|div|19|16|mult|sub:4.0922625422482e+01,0.0000000000000e+00,-5.9782566158643e+00,-3.0306511332863e-01,1.9755202538532e+01,4.1680176747672e-01
52            8|2|div|38|16|mult|sub:6.6682160857954e+00,0.0000000000000e+00,-1.4544612380365e+04,-4.3303141689452e+00,-1.9179773440682e+02,1.2346412942501e-03
53            17|3|div|19|16|mult|sub:2.6914155454726e+00,0.0000000000000e+00,-5.5761558206271e+00,-3.3199233137786e-01,1.4835681623664e+00,4.5744096685449e-01
54            8|2|div|37|16|mult|sub:2.6050455040350e+01,0.0000000000000e+00,-3.9134717609987e+03,-2.7154674378422e+00,-1.8867456076886e+02,1.2561780146811e-03
55            3|2|div|12|4|div|sub:3.3166437496893e+00,0.0000000000000e+00,-5.5502040366331e+00,-2.9024152175039e+00,1.8504281037811e+00,-5.7981804704383e-02
56            37|32|sub|26|19|div|sub:3.0743769975140e+02,0.0000000000000e+00,-2.2726617938577e+00,-9.2368963869381e+00,1.1159674988106e+02,0.0000000000000e+00
57            39|19|div|28|38|div|sub:6.5421149412877e-03,0.0000000000000e+00,8.2967941592985e+04,-1.1977385294613e+01,-3.8370730684062e+01,-9.2356112683352e+00
58            39|19|div|29|38|div|sub:1.7450950502178e-02,0.0000000000000e+00,2.9496138999746e+04,-1.1960116720361e+01,-3.6189830096092e+01,-9.2326671694562e+00
59            19|10|mult|26|19|div|sub:9.5163392256678e+03,0.0000000000000e+00,-2.2631714717197e+00,-9.2320353209812e+00,8.1634955764002e+01,-5.6092615992697e+02
#-----------------------------------------------------------------------
60            8|6|div|28|8|mult|sub:2.1417650403597e+00,0.0000000000000e+00,5.7754238988012e-01,1.7742473749845e+02,8.4122525757678e+01,-2.7073751707235e+01
61            27|abs|30|sq|sub:4.4352025830835e+00,0.0000000000000e+00,1.0000000000000e+00,-3.7587338633161e-01,1.0000000000000e+00,-9.6854361562393e-01
