# FEAT_ID     Feature Postfix Expression (RPN)
0             21|5|mult|12|14|div|add:2.0010919104464e-01,0.0000000000000e+00,-2.3631770866138e+01,-1.1262650377495e+00,9.4422092737579e+01,1.0500896516061e+02
1             15|8|div|6|5|div|mult:4.0420120510252e-03,4.6781177212971e+01,-4.3503930779844e+01,-3.6506634370736e-01,-5.9172788013564e-01,-1.7216491069647e+01
2             21|5|add|11|8|div|add:4.4409504734373e-01,0.0000000000000e+00,-7.1209383923843e+01,-1.8677984710011e+01,1.0072715823152e+00,0.0000000000000e+00
3             8|9|div|21|5|add|mult:5.0845545169166e-01,-8.0332826492763e+00,7.7897074441480e-01,0.0000000000000e+00,-3.1301865441962e+01,-1.5625385946858e+01
4             5|21|div|3|2|div|add:3.4629232093809e-02,0.0000000000000e+00,-3.7257894027485e+01,-2.7483518553138e+00,-7.2385232080646e+00,-3.5406938986602e+00
5             5|21|div|39|9|div|mult:1.2749273611314e+00,5.0442718605052e+00,-6.6349969987477e+01,-1.5298549196744e+01,-5.2963122348236e+01,3.3053846744642e+01
6             20|5|add|3|8|div|add:1.8915621008650e+00,0.0000000000000e+00,-1.9752412678628e+01,-1.7789349015415e+01,7.2603730343584e-01,0.0000000000000e+00
7             7|9|div|28|6|div|add:2.2435830507610e+01,0.0000000000000e+00,-1.4557766630884e+00,-5.5124538516546e+00,-6.9683542491415e+01,-1.6124112105587e+01
8             5|8|div|30|7|div|mult:3.0922069748839e-03,-2.7152103114728e+01,3.8394588210648e-01,-4.7758056632608e-02,-2.3899721759990e-01,-1.6673068035161e+01
9             5|9|div|22|6|div|mult:1.2661318223736e-02,-2.9532380327982e+01,8.4565229870628e+01,-5.0685758930532e+00,-4.8337014719470e-03,-1.3678982752254e+01
10            26|2|div|30|2|div|mult:8.7206311288537e-02,-1.4473448553408e-01,-8.0558137224411e-01,-8.2219354117018e+00,-6.6514786390430e-01,-2.6803419602766e+00
11            4|8|div|6|5|div|add:9.5022355048028e-01,0.0000000000000e+00,-4.0688795299898e+01,-3.6469222165346e-01,9.6121491938028e+01,-1.7526946870475e+01
12            4|9|div|6|5|div|add:9.5733256709969e-01,0.0000000000000e+00,-4.0721007646749e+01,-3.6469483015077e-01,9.3059725601850e+01,-1.5277544431198e+01
13            21|5|add|3|9|div|add:1.0985549796890e+00,0.0000000000000e+00,-3.7752072912534e+01,-1.6277843468669e+01,8.3976515646087e-01,0.0000000000000e+00
14            14|7|div|5|8|div|mult:-1.1267429963507e+02,2.2589769963425e-02,-3.9656582688907e-01,-1.6950950243663e+01,-3.2457896712540e-01,-4.8130898318207e-02
15            43|6|div|5|8|div|mult:1.4251575278502e+01,4.4985497879013e-03,-3.6574186698682e-02,-1.6181411032043e+01,-1.2253696461988e+02,-4.9823906953242e+00
16            10|6|div|5|9|div|mult:9.1664038174303e+00,3.0070317665802e-04,-8.0722026781751e-02,-1.3957718351739e+01,-1.5342790101704e+02,-5.0637846979280e+00
17            5|9|div|43|6|div|mult:3.5482427221429e-03,1.1252655536472e+01,-1.0978016186639e+02,-4.9139364175824e+00,-1.4447047141564e-01,-1.4010478720415e+01
18            5|8|div|43|6|div|mult:4.8881449394212e-03,2.1551936930562e+01,-1.6564950320841e+02,-5.0129785090141e+00,-5.6587618068158e-02,-1.6230190819568e+01
19            2|6|div|5|9|div|mult:-1.7937739248010e+00,3.1575012625626e-03,-3.0005108832874e-01,-1.4412852382062e+01,1.4546680693625e+01,-5.0462628911753e+00
20            5|8|div|20|6|div|mult:-5.8060317407638e-05,-3.4458793415088e+00,8.3857696105905e+01,-5.1510640879256e+00,-2.2272785738557e-01,-1.6720617330155e+01
21            5|9|div|24|6|div|mult:5.1466425507522e-03,2.1215723264820e+00,-1.7649738838280e+01,-5.0925591959469e+00,-2.0781116728027e-01,-1.4190242105130e+01
22            5|9|div|3|6|div|mult:1.6586531485464e-03,4.6700323323792e+00,-8.7933251006067e+01,-5.3179820865260e+00,-1.1631920502556e-01,-1.4034674292665e+01
23            5|9|div|31|6|div|mult:1.5219656063316e-03,-8.3564494611318e-01,9.2142461363651e+00,-5.1879707478223e+00,-1.0623222960004e-01,-1.3988111404743e+01
24            14|6|div|5|8|div|add:5.8603340783439e+03,0.0000000000000e+00,-6.0371595568247e-01,-1.7358270206935e+01,-4.1515075158559e+02,-5.0757239928499e+00
25            5|8|div|31|6|div|mult:1.0513680867250e-03,-8.5975219781942e-01,1.0425397488534e+01,-5.1352357102534e+00,-1.2373250613043e-01,-1.6436862180977e+01
