# FEAT_ID     Score                   Feature Expression
0             0.708009454283865414    ((((lambda-2.285764e-01) / (mean_at_mass-1.436390e+01))+1.446053e-02) * (((std_EA+9.636584e-01) * (mean_IP-8.169523e+00))+3.489747e+00))
1             0.709281107332308203    (((lambda-1.678014e+01) / (mean_IP+1.818957e+00)) - (1.804939e+01*((std_EA-2.397574e-01) / (mean_at_mass-1.693216e+01))))
2             0.709337249673376746    ((((wtd_range_at_mass-2.917351e+01) / (wtd_mean_at_mass-1.502248e+01))+4.874301e-01) * (((std_ThermalCond+5.024234e+01) / (lambda+4.923799e-01))-9.551200e+01))
3             0.709940599008849871    ((((wtd_mean_IP-5.797014e+00) / (mean_at_mass-1.253521e+01))-1.063496e-05) * (((wtd_range_PE+2.225073e-01) * (lambda-6.461438e-01))+6.257678e-01))
4             0.710513324637119914    ((((lambda-2.626531e-01) / (mean_at_mass-1.416284e+01))+1.084383e-02) * (((mean_IP-8.394330e+00) * (range_EA+2.517394e+00))+8.747201e+00))
5             0.710618635836821055    ((((range_EA+2.162353e+00) * (mean_IP-8.230259e+00))+7.341751e+00) * (((lambda-2.592869e-01) / (mean_at_mass-1.421007e+01))+1.058281e-02))
6             0.711463816303447683    ((|std_IP - (3.745258e+00*wtd_mean_IP-2.346720e+01)|+1.355404e+00) * (((lambda-2.359803e-01) / (mean_at_mass-1.317351e+01))+8.275755e-03))
7             0.711703043429400606    (((range_EA - (1.654876e+00*mean_IP))+8.702167e+00) * (((lambda-2.543743e-01) / (mean_at_mass-1.371597e+01))+1.031189e-02))
8             0.711932453629956608    ((((mean_IP-8.318641e+00) * (range_EA+2.187059e+00))+7.826239e+00) * (((lambda-3.168029e-01) / (mean_at_mass-1.473710e+01))+1.388681e-02))
9             0.712400112630453775    ((((lambda-2.372561e-01) / (mean_at_mass-1.509624e+01))+9.699164e-03) * (((range_at_mass+8.063459e+01) * (mean_IP-7.850425e+00))+2.862409e+02))
10            0.713489939136843998    ((((wtd_range_at_mass-2.463768e+01) / (lambda-7.045328e-01))+8.449652e+01) * ((range_IP - (5.442407e+00*lambda))-1.911268e+00))
11            0.713963948191845388    ((mean_IP + 8.830089e-01*lambda) - (8.490850e-01*((wtd_std_EA-3.047194e-01) / (wtd_mean_at_rad-1.023024e+00))))
12            0.716366789723975383    (((lambda+9.879037e+00) * (mean_IP+2.776403e+00)) - (6.812896e+00*((std_EA-3.501475e-01) / (wtd_mean_at_rad-1.023836e+00))))
13            0.716883797035988035    ((((mean_IP-8.346259e+00) * (std_EA+6.162641e-01))+2.770531e+00) * (((lambda-2.340681e-01) / (mean_at_mass-1.448142e+01))+1.692244e-02))
14            0.717029717886758733    ((((std_EA+6.168401e-01) * (mean_IP-8.352492e+00))+2.779632e+00) * (((lambda-2.346256e-01) / (mean_at_mass-1.448730e+01))+1.698267e-02))
#-----------------------------------------------------------------------
15            0.449039840243069199    (((wtd_range_PE - (1.284993e+00*wtd_mean_IP))+9.156356e+00) * (((L_avg-4.865477e+00) / (mean_PE-1.782425e+00))+2.196991e+01))
16            0.449425932692105679    (((w_log+4.553706e+01) / (lambda3-4.770465e-02)) - (1.652971e+01*((wtd_range_at_mass-6.229276e+01) / (wtd_mean_IP-7.210926e+00))))
17            0.451892219756695468    ((((w_log+8.295027e+01) / (lambda3-4.738877e-02))-7.645244e+04) * (((std_at_rad+8.452160e-01) * (mean_EA+4.793333e+00))-5.369290e+00))
18            0.458959997884254012    ((std_IP - (1.817587e+00*wtd_range_at_rad)) / (wtd_range_PE - (2.589746e-01*lambda3)))
19            0.460557551546654897    ((mean_ThermalCond - (7.136021e+04*range_at_rad)) + 1.448974e+02*((range_ThermalCond-7.446681e+01) / (density-8.498171e+00)))
20            0.462897558325239988    (((w_log+2.244472e+00) / (wtd_mean_ThermalCond-5.726659e+01)) - (1.290921e+00*((range_at_rad+1.187852e+02) / (mean_IP-8.325205e+00))))
21            0.46847436056008035     ((((range_at_mass+3.585841e+01) * (mean_IP-8.196697e+00))+1.039394e+02) * (((mean_EA-5.463706e-01) / (wtd_mean_IP-8.357978e+00))+1.124022e+00))
22            0.468625597763665969    ((((mean_IP-8.196124e+00) * (range_at_mass+3.463195e+01))+1.017643e+02) * (((mean_EA-5.461889e-01) / (wtd_mean_IP-8.357923e+00))+1.110470e+00))
23            0.471110578801648028    ((((mean_EA-6.568618e-01) / (density-8.413013e+00))-7.983814e-01) * (((range_at_rad-6.055291e+00) * (wtd_std_at_mass-3.138065e+02))-6.772283e+02))
24            0.474705096703673668    ((((mean_EA-6.579349e-01) / (density-8.415003e+00))-8.490636e-01) * (((wtd_std_at_mass-3.286740e+02) * (range_at_rad-5.893516e+00))-7.252561e+02))
25            0.485826597186930109    (((range_at_mass+9.472279e+01) / (lambda4w_low-4.878671e+00)) + 3.476477e+01*((std_EA-5.405319e-01) / (mean_IP-7.034180e+00)))
26            0.488015756328099848    (((wtd_range_at_mass-5.637284e+01) / (wtd_mean_IP-8.355256e+00)) + 6.217082e-03*((mean_EA+8.613590e+04) / (wtd_mean_at_mass-1.000265e+02)))
27            0.508413726215187989    (((lambda4w_low+5.644151e+00) / (lambda3-4.776380e-02)) + 3.128977e+04*((wtd_mean_IP-7.092596e+00) / (lambda3-2.469087e+01)))
28            0.510446064690276868    ((std_ThermalCond - (4.903989e+02*std_at_rad)) + 1.767308e+00*((wtd_range_ThermalCond-4.333305e+01) / (density-8.475205e+00)))
29            0.51809863331122874     (((bulk_mod+4.438290e+01) / (mean_ThermalCond-7.692890e+01)) + 6.940122e+00*(1.0 / (mean_IP-7.065290e+00)))
#-----------------------------------------------------------------------
30            0.46003847599212766     ((((std_PE+4.407822e-02) * (mean_ThermalCond-1.127866e+02))+6.699103e+01) * (((mean_EA+4.823357e-01) * (range_at_rad+4.980285e-01))-1.195097e+00))
31            0.460733413054332075    (((std_IP + 2.719002e+01*mean_IP)-1.730677e+02) * ((sin(6.338754e+01*lambda+1.727325e+00))+3.411044e-01))
32            0.460933029833209273    ((((mean_EA+6.057952e-01) * (range_at_rad+9.732361e-01))-2.146616e+00) * (((mean_ThermalCond-9.505349e+01) / (V_molar-3.166477e+00))+3.243008e+00))
33            0.461733042189287846    ((((range_at_rad+9.071087e-01) * (mean_EA+5.614465e-01))-1.991198e+00) * (((mean_ThermalCond-9.499177e+01) / (V_molar-3.308428e+00))+3.274205e+00))
34            0.461822593218201183    ((|1.0*mean_EA-4.251928e-01|-2.489276e-02) * ((std_PE - (1.682054e+00*std_at_rad))-6.190846e-02))
35            0.472055845734491608    ((|1.0*mean_EA-4.186840e-01|-3.681571e-03) * ((wtd_std_PE - (1.685321e+00*wtd_std_at_rad))-6.659740e-02))
36            0.478632555724727238    ((((wtd_mean_ThermalCond-7.486668e+01) / (V_molar-6.591013e+00))+4.011171e+00) * (((mean_EA-4.886941e-01) * (std_at_rad+2.685817e-02))-3.726854e-02))
37            0.484603608027551869    ((((wtd_mean_EA-1.520203e-01) * (range_at_rad+3.506772e-02))-4.390310e-01) * (((mean_ThermalCond-8.758015e+01) / (mean_at_rad-9.329279e-01))+1.533544e+02))
38            0.48473194953551707     ((((range_at_rad+3.321935e-02) * (wtd_mean_EA-1.537997e-01))-4.361019e-01) * (((mean_ThermalCond-8.763844e+01) / (mean_at_rad-9.317590e-01))+1.529298e+02))
39            0.486403127452744555    (((wtd_std_IP-2.874223e-01) * (mean_EA+2.770207e-01)) + 4.257728e-01*((wtd_range_EA-7.889112e-01) / (wtd_mean_PE-2.480441e+00)))
40            0.500735639200063587    (((range_PE - (3.366190e+00*std_at_rad))-2.048763e-01) * (|std_EA - (-3.400439e+00*wtd_mean_EA+1.858868e+00)|-3.069836e-01))
41            0.530867734191596718    ((((std_at_rad+1.640381e-02) * (mean_EA-1.553651e-01))-2.085626e-01) * (((mean_ThermalCond-1.050133e+02) / (wtd_mean_at_rad-8.741632e-01))+1.795595e+02))
42            0.530992424626741788    ((((mean_EA-8.252719e-02) * (std_at_rad+4.446295e-02))-2.501844e-01) * (((wtd_mean_ThermalCond-1.189881e+02) / (mean_at_rad-8.268467e-01))+1.897955e+02))
43            0.531088343715917732    ((((mean_ThermalCond-1.051524e+02) / (wtd_mean_at_rad-8.715067e-01))+1.786943e+02) * (((std_at_rad+1.052412e-02) * (mean_EA-1.679483e-01))-2.000511e-01))
44            0.53125149886507006     ((((mean_EA-1.606239e-01) * (std_at_rad+1.515803e-02))-2.048394e-01) * (((mean_ThermalCond-1.054327e+02) / (wtd_mean_at_rad-8.664463e-01))+1.766652e+02))
#-----------------------------------------------------------------------
45            0.330715542375559279    ((((wtd_std_IP+8.547279e+01) * (range_IP-4.156968e+00))+8.156948e+01) * (((wtd_mean_at_mass+6.240233e+01) / (mean_at_rad-1.177371e+00))+2.498182e+02))
46            0.331019550968543907    ((|wtd_mean_EA - std_IP|) / (range_at_mass - (1.918926e-01*bulk_mod)))
47            0.331053277903161358    (((bulk_mod+1.465109e+02) / (mean_IP-1.028114e+01)) - (8.414365e+00*((range_IP-1.422305e+00) * (range_at_mass-1.344305e+02))))
48            0.33498989757351233     ((((std_PE+1.146948e+00) * (std_IP-1.340335e+01))+2.083030e+01) * (((std_PE-2.325545e-01) / (mean_at_rad-9.588350e-01))+6.557785e-01))
49            0.335364647312237807    ((((std_IP-1.339739e+01) * (std_PE+1.140771e+00))+2.075448e+01) * (((std_PE-2.320584e-01) / (mean_at_rad-9.583481e-01))+6.518788e-01))
50            0.33951201601272385     ((std_at_rad - (5.107109e-01*range_at_rad)) / (wtd_mean_EA - (3.074411e-01*lambda3)))
51            0.341303779887657366    (((wtd_std_at_mass-8.506081e+01) / (wtd_mean_at_rad-1.210119e+00)) - (8.483243e+00*((mean_ThermalCond+1.056589e+01) * (mean_IP-5.380258e+00))))
52            0.348909012095586835    (((wtd_mean_EA-9.635523e+02) * (wtd_std_IP-1.879817e+01)) + 3.533594e+00*((mean_ThermalCond-8.008672e+01) / (mean_at_rad-1.166903e+00)))
53            0.352425866807890731    ((((L_avg+9.871425e-02)^6)-5.979276e+01) * (((wtd_range_at_mass+1.646413e+02) / (wtd_mean_ThermalCond-3.691012e+01))+6.530201e-01))
54            0.352784803105429645    ((((range_IP+9.334158e+01) / (mean_at_rad-1.180431e+00))+3.869869e+02) * (((std_IP+1.669179e+00)^3)-4.346607e+01))
55            0.356078719344993466    ((((mean_at_rad+1.320966e+01) / (wtd_mean_ThermalCond-3.691600e+01))+1.122062e-01) * (((L_avg+7.216917e-03)^6)+1.332400e+02))
56            0.357972500329770515    ((((L_avg-1.568081e+01) / (wtd_mean_ThermalCond-3.739305e+01))+5.493614e-01) * (((wtd_std_at_mass+1.619043e+01) / (lambda3-3.247830e+00))+2.075560e+01))
57            0.36369082994707902     ((((L_avg-5.868560e-02)^6)-1.504132e+02) * (((mean_ThermalCond+8.026794e+01) / (wtd_mean_ThermalCond-3.694126e+01))-5.999986e-01))
58            0.369133687438901792    (((wtd_mean_PE-2.634938e+02) * (range_IP-1.083352e+03)) + 3.523220e+00*((mean_ThermalCond-8.136224e+01) / (mean_at_rad-1.169658e+00)))
59            0.377011222547055103    ((((L_avg+1.901661e-02)^6)-2.578831e+02) * (((bulk_mod+2.233453e+02) / (wtd_mean_ThermalCond-3.692457e+01))+2.783324e+00))
#-----------------------------------------------------------------------
60            0.309768115681806455    ((wtd_range_EA / wtd_mean_ThermalCond) / (range_PE + 4.231220e-03*wtd_mean_EA))
61            0.310460091776180891    ((wtd_range_EA / wtd_mean_ThermalCond) / (std_PE + 1.298026e-03*wtd_mean_EA))
62            0.312438440930502326    ((wtd_range_EA / density) / (range_PE + 2.379570e-01*mean_PE))
63            0.313975727521592918    ((wtd_range_EA * mean_at_rad) / (mean_at_rad + 3.563788e-01*wtd_range_at_mass))
64            0.314947844396245902    ((wtd_range_EA / density) / (range_PE + 9.811222e-03*wtd_mean_at_mass))
65            0.315468109879587899    ((wtd_range_EA / density) / (range_PE + 1.985833e-01*wtd_mean_PE))
66            0.315726324901002942    ((wtd_range_EA * wtd_mean_at_rad) / (mean_at_rad + 3.563788e-01*wtd_range_at_mass))
67            0.315855186021385237    ((wtd_range_EA / mean_PE) / (mean_at_rad + 3.563788e-01*wtd_range_at_mass))
68            0.316654151494668301    ((wtd_range_EA / wtd_mean_PE) / (mean_at_rad + 3.563788e-01*wtd_range_at_mass))
