# FEAT_ID     Score                   Feature Expression
0             0.679876791607716413    (((mean_IP+2.521506e+00) * (lambda+1.112927e+01)) + 1.399583e-01*((wtd_std_EA-2.363360e+03) / (mean_at_mass-1.901297e+01)))
1             0.679997518599828932    (((mean_IP+2.757177e+00) * (lambda+1.133783e+01)) + 3.601623e+00*((mean_EA-9.476014e+01) / (mean_at_mass-1.902012e+01)))
2             0.680307211726845273    (((mean_IP+2.605756e+00) * (lambda+1.107891e+01)) + 3.201477e-02*((wtd_range_EA-1.022438e+04) / (mean_at_mass-1.898314e+01)))
3             0.680837526368091361    ((wtd_mean_IP + 1.116665e+00*lambda) + 5.159499e-01*((range_at_mass-5.756907e+01) / (wtd_mean_at_mass-1.607266e+01)))
4             0.681366069920831929    (((mean_IP+2.698859e+00) * (lambda+1.199099e+01)) + 1.812782e+02*((wtd_mean_EA-2.050355e+00) / (mean_at_mass-1.901776e+01)))
5             0.681700185159880956    ((mean_IP + 8.745313e-01*lambda) + 1.141358e+00*(1.0 / (wtd_mean_at_mass-1.525584e+01)))
6             0.682127715761495668    (((lambda-1.327391e+01) / (mean_IP-9.639520e-01)) + 1.579419e-02*((wtd_range_at_mass-3.927255e+02) / (mean_at_mass-1.893263e+01)))
7             0.682221303068035301    (((mean_IP+2.017201e+00) * (lambda+1.072912e+01)) + 3.110179e+02*((mean_at_rad-2.146890e+00) / (mean_at_mass-1.902166e+01)))
8             0.686088283601880344    ((wtd_mean_IP + 1.044056e+00*lambda) + 3.176358e-01*((range_at_mass-9.607994e+01) / (mean_at_mass-1.850110e+01)))
9             0.686899590592848774    (((wtd_mean_IP+2.133831e+00) * (lambda+1.102799e+01)) + 2.931247e+01*((wtd_std_EA-1.150215e+01) / (mean_at_mass-1.903154e+01)))
10            0.686905301304134741    (((wtd_mean_IP+2.104817e+00) * (lambda+1.104112e+01)) + 2.788941e-02*((wtd_std_IP-1.247238e+04) / (mean_at_mass-1.910169e+01)))
