# c0 + a0 * ((((PE_range+3.259142e+00) * (ThermalCond_wtd_mean+6.281098e+01))-6.108801e+02) * (((at_mass_wtd_range-8.283545e+01) / (IP_mean-9.287005e+00))+1.611185e+01)) + a1 * ((((EA_wtd_range-2.955325e+00) / (w_log-6.184186e-02))-3.982055e+01) * (|PE_wtd_range - (-4.855655e+01*lambda+1.951450e+01)|-8.918552e+00))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.72025425319655; Max AE: 4.05995321917075
# Coefficients
# Task   a0                      a1                      c0
# all ,  7.217952287276420e-05,  7.740216364591416e-03,  3.133427484174357e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * eV^-1 * g * mK^-1 * mol^-1;                   27|38|mult|10|19|div|mult:-6.1088010644831e+02,1.6111845674150e+01,-8.2835454696285e+01,-9.2870045015192e+00,3.2591419690639e+00,6.2810984920861e+01; ((((PE_range+3.259142e+00) * (ThermalCond_wtd_mean+6.281098e+01))-6.108801e+02) * (((at_mass_wtd_range-8.283545e+01) / (IP_mean-9.287005e+00))+1.611185e+01)); $\left(\left(\left(\left(PE_{range}+3.259e+00\right) * \left(ThermalCond_{wtd, mean}+6.281e+01\right)\right)-6.109e+02\right) * \left(\left(\frac{ at_{mass, wtd, range} -8.284e+01 }{ IP_{mean}-9.287e+00 } \right)+1.611e+01\right)\right)$; ((((PE_range+3.259142e+00) .* (ThermalCond_wtd_mean+6.281098e+01))-6.108801e+02) .* (((at_mass_wtd_range-8.283545e+01) ./ (IP_mean-9.287005e+00))+1.611185e+01)); ((((newdata$PE_range+3.259142e+00) * (newdata$ThermalCond_wtd_mean+6.281098e+01))-6.108801e+02) * (((newdata$at_mass_wtd_range-8.283545e+01) / (newdata$IP_mean-9.287005e+00))+1.611185e+01)); PE_range,ThermalCond_wtd_mean,at_mass_wtd_range,IP_mean
# 1;  2; Unitless;                                         34|1|div|28|0|abd|mult:-3.9820552399446e+01,-8.9185516706431e+00,-4.8556550653745e+01,1.9514496846274e+01,-2.9553253965853e+00,-6.1841859645804e-02; ((((EA_wtd_range-2.955325e+00) / (w_log-6.184186e-02))-3.982055e+01) * (|PE_wtd_range - (-4.855655e+01*lambda+1.951450e+01)|-8.918552e+00)); $\left(\left(\left(\frac{ EA_{wtd, range} -2.955e+00 }{ w_{log}-6.184e-02 } \right)-3.982e+01\right) * \left(\left(\left|PE_{wtd, range} - \left(-4.856e+01lambda+1.951e+01\right)\right|\right)-8.919e+00\right)\right)$; ((((EA_wtd_range-2.955325e+00) ./ (w_log-6.184186e-02))-3.982055e+01) .* (abs(PE_wtd_range - (-4.855655e+01.*lambda+1.951450e+01))-8.918552e+00)); ((((newdata$EA_wtd_range-2.955325e+00) / (newdata$w_log-6.184186e-02))-3.982055e+01) * (abs(newdata$PE_wtd_range - (-4.855655e+01*newdata$lambda+1.951450e+01))-8.918552e+00)); EA_wtd_range,w_log,PE_wtd_range,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  2.505456340685845e+00,  1.765827504960442e+04, -2.457989443329244e+02
Se2Ta1      ,  1.250000000000000e-01, -7.308241157512179e-01, -2.481429166645458e+04, -2.678436582857346e+02
Ti1         ,  1.620000000000000e-01,  8.838119725899856e-01, -1.667226332621212e+04, -1.351666995092486e+02
B1Mo1       ,  2.500000000000000e-01,  2.739135471750858e+00, -4.892520158231838e+03, -5.316678477516414e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.288619154694702e+00,  1.724214280731104e+03,  3.971298082491021e+00
Pt1Te1      ,  5.900000000000000e-01,  8.634906653992286e-01, -4.742214536516489e+04,  1.489584984419492e+02
Sb1V3       ,  6.500000000000000e-01,  1.431327513800253e+00, -1.403730758960542e+04, -8.900187975230038e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.335596057417539e+00,  2.217960486751488e+03,  1.346315392843446e+02
Rh1Te2      ,  7.550000000000000e-01,  1.341515379792480e+00, -1.823007563648177e+04, -6.150654201141968e+01
Zr1         ,  9.966666670000000e-01,  2.792237319687398e+00, -1.572413897745191e+04,  1.025514852687784e+02
Be2Ta3      ,  1.000000000000000e+00,  1.870359963659781e+00, -5.780476789654758e+02, -1.577920121763431e+02
C1Si1       ,  1.075000000000000e+00,  1.515460224349143e+00, -3.272191555391211e+04,  9.610648556828961e+01
Nb3Sb1      ,  1.100000000000000e+00,  3.036772863968667e+00, -1.262896604860027e+04,  1.052810522566875e+02
Nb1O1       ,  1.380000000000000e+00,  2.834405320149501e+00,  5.062445748710268e+03, -8.584089273983624e+01
Sb1         ,  1.416666667000000e+00,  2.907120599440359e+00, -4.727116155272062e+04,  4.115780298282264e+02
Sb1Sn1      ,  1.430000000000000e+00,  3.126343102573921e+00, -1.963031066863672e+04,  1.821424634529989e+02
S2Ta1       ,  1.488116666500000e+00,  2.163419708171384e+00, -3.037631799797468e+04,  1.579465361349409e+02
B2C2Y1      ,  1.800000000000000e+00,  6.194939765175691e-01, -2.890337898399895e+01, -3.245190001461807e+02
Re2Y1       ,  1.830000000000000e+00,  2.252081381207986e+00, -7.260542562844678e+03, -4.615938213526998e+01
S1Y1        ,  1.900000000000000e+00,  1.886926273216034e+00, -1.980926824814806e+04,  2.368439214312303e+01
Ga2Pt1      ,  1.900000000000000e+00,  2.644732638319550e+00, -6.690444413472600e+03, -7.469765716179942e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.728239063089212e+00,  4.981463575614895e+03,  3.039345461906052e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.323027027748095e+00, -2.261689493209876e+03,  4.558622077983687e+01
Be2Nb1      ,  2.150000000000000e+00,  2.268319410754753e+00,  3.768051924990520e+03, -1.469060049441194e+02
In1Te1      ,  2.206000000000000e+00,  1.906958120206220e+00, -1.323728621763308e+04, -3.501302132701682e+01
Be2Nb3      ,  2.300000000000000e+00,  1.956438574507153e+00, -2.400227235175942e+03, -1.296787590638592e+02
