# c0 + a0 * ((lambda4w_low / wtd_mean_at_mass) / (|range_PE - lambda|))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.90317953274064; Max AE: 11.2915697724064
# Coefficients
# Task   a0                      c0
# all ,  8.810581565042434e-02,  4.538893083512941e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; K * g^-1 * mol;                                   6|9|div|34|5|abd|div; ((lambda4w_low / wtd_mean_at_mass) / (|range_PE - lambda|)); $\left(\frac{ \left(\frac{ lambda4w_{low} }{ wtd_{mean, at, mass} } \right) }{ \left(\left|range_{PE} - lambda\right|\right) } \right)$; ((lambda4w_low ./ wtd_mean_at_mass) ./ abs(range_PE - lambda)); ((newdata$lambda4w_low / newdata$wtd_mean_at_mass) / abs(newdata$range_PE - newdata$lambda)); lambda4w_low,wtd_mean_at_mass,range_PE,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  4.649757332187502e+00,  1.258307954544499e+00
B1Mo1       ,  2.500000000000000e-01,  4.645125278186708e+00,  1.205734194610513e+00
Cr3Ir1      ,  2.560000000000000e-01,  5.167176892105414e+00,  7.131014042084371e+00
Al1Os1      ,  3.900000000000000e-01,  4.841458504702098e+00,  3.434114070172616e+00
Al1Mo3      ,  5.800000000000000e-01,  4.559512540080287e+00,  2.340305962225853e-01
Sb1V3       ,  6.500000000000000e-01,  4.742723344205537e+00,  2.313471127732690e+00
Nb3Os1      ,  6.633333330000000e-01,  5.457716993531403e+00,  1.042864087047399e+01
Ti1O1       ,  7.200000000000000e-01,  4.539095053566263e+00,  2.292357795349281e-03
Ga1Mo3      ,  7.600000000000000e-01,  4.666209292707806e+00,  1.445037518295214e+00
B2Ru1       ,  8.000000000000000e-01,  4.611514948901401e+00,  8.242573416106841e-01
La1Se1      ,  1.020000000000000e+00,  4.540481029247076e+00,  1.802316592169989e-02
Al1Nb1Ni2   ,  1.075000000000000e+00,  4.692678822128799e+00,  1.745466374501659e+00
Co1Si2      ,  1.306666667000000e+00,  4.568432005491670e+00,  3.352664266332806e-01
Nb1O1       ,  1.380000000000000e+00,  4.556088788992961e+00,  1.951710605375487e-01
Hg2Na1      ,  1.620000000000000e+00,  4.550252980100440e+00,  1.289346963493457e-01
Ga2Y1       ,  1.680000000000000e+00,  4.620729312885494e+00,  9.288402674490089e-01
Ge1Mo3      ,  2.179200000000000e+00,  4.575988566410735e+00,  4.210333066431910e-01
B1Hf1       ,  3.100000000000000e+00,  4.563933977487122e+00,  2.842138602238791e-01
C1In1Ti2    ,  3.100000000000000e+00,  4.541350960009383e+00,  2.789687012482047e-02
Pt0.25V0.75 ,  3.102500000000000e+00,  5.075531640871975e+00,  6.090841488696312e+00
Sn1         ,  3.740729412000000e+00,  4.540210915656594e+00,  1.495737975891755e-02
B1Ta1       ,  4.000000000000000e+00,  4.542061460301195e+00,  3.596104031117604e-02
Sn1V3       ,  4.462500000000000e+00,  5.030380047170246e+00,  5.578371416563104e+00
B2Nb1       ,  4.597500000000000e+00,  5.291493409751873e+00,  8.542005095611497e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  4.682719862903225e+00,  1.632432301188180e+00
Fe1Li1P1    ,  4.965000000000000e+00,  4.540215613210640e+00,  1.501069694362548e-02
Ga1Si1Sr1   ,  5.000000000000000e+00,  6.342399716450142e+00,  2.046977965782574e+01
Os0.5V0.5   ,  5.150000000000000e+00,  4.863898941300783e+00,  3.688812768925043e+00
Ir1Mo1      ,  5.325000000000000e+00,  4.553282502023152e+00,  1.633197355246551e-01
La1         ,  5.343000000000000e+00,  5.151394532399508e+00,  6.951884439919120e+00
N1Ti1       ,  5.387500000000000e+00,  4.853035334869784e+00,  3.565510960176089e+00
B6Y1        ,  5.692857143000000e+00,  5.173593793967551e+00,  7.203845804831987e+00
Nb1S2       ,  5.821818182000000e+00,  4.546932478855203e+00,  9.124704519119484e-02
Ge1V3       ,  6.680000000000000e+00,  6.337444496552298e+00,  2.041353796865614e+01
Sn1Ta3      ,  6.692500000000000e+00,  4.932762989766406e+00,  4.470418931438247e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  8.710179313806050e+00,  4.734405100843100e+01
N1V1        ,  8.528333333499999e+00,  4.539031994097568e+00,  1.576633546852861e-03
C1Ta1       ,  8.637499999999999e+00,  9.650513627769334e+00,  5.801683471767250e+01
Re3W1       ,  8.733333332999999e+00,  5.318119286930157e+00,  8.844208497075110e+00
Hf1N1       ,  8.830000000000000e+00,  4.571950978994716e+00,  3.752067356477098e-01
Nb0.75Si0.25,  9.000000000000000e+00,  5.190692548891101e+00,  7.397916477662394e+00
Ta1B2       ,  9.500000000000000e+00,  5.184926676289408e+00,  7.332473889575253e+00
N1Zr1       ,  9.850000000000000e+00,  4.611051132523755e+00,  8.189930310288975e-01
C1I1Y1      ,  9.917500000000000e+00,  4.681325435531487e+00,  1.616605566466475e+00
C1Nb1       ,  1.002500000000000e+01,  5.965757026806647e+00,  1.619488943788960e+01
C1Mo1       ,  1.015200000000000e+01,  4.545850837024127e+00,  7.897042277880549e-02
Nb1Ru3      ,  1.350000000000000e+01,  4.937560814530690e+00,  4.524874187641991e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  4.620109501994308e+00,  9.218054209225799e-01
Nb3Sn1      ,  1.670900000000000e+01,  5.417430227593555e+00,  9.971386537823649e+00
Ga0.25Nb0.75,  1.816296296333330e+01,  1.903838159348427e+01,  1.645690287631029e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.804626901158740e+01,  3.803083335726780e+02
