# FEAT_ID     Score                   Feature Expression
0             0.73410127352381993     (((PE_wtd_mean-4.308246e+01) / (density-2.708211e+00)) - (3.770615e+01*((EA_range-1.650203e+00) * (lambda3-1.966527e+00))))
1             0.734128436108051674    (((PE_std-4.293273e+01) / (density-2.708115e+00)) - (3.903554e+01*((EA_range-1.650228e+00) * (lambda3-1.965913e+00))))
2             0.734136045880569466    (((lambda3-7.633623e+01) / (density-2.707998e+00)) - (7.014358e+01*((EA_range-1.647898e+00) * (lambda3-1.961281e+00))))
3             0.734161065008684721    (((EA_wtd_std-4.897364e+01) / (density-2.708026e+00)) - (4.495105e+01*((EA_range-1.650211e+00) * (lambda3-1.960497e+00))))
4             0.734175523450075862    (((EA_std-4.891884e+01) / (density-2.708124e+00)) - (4.470433e+01*((EA_range-1.650174e+00) * (lambda3-1.960799e+00))))
5             0.734288240777164702    (((lambda4w_low-8.366068e+01) / (density-2.709409e+00)) - (7.278806e+01*((EA_range-1.650313e+00) * (lambda3-1.944942e+00))))
6             0.73429958887691249     (((EA_range-5.490588e+01) / (density-2.708333e+00)) - (4.961560e+01*((EA_range-1.650142e+00) * (lambda3-1.954384e+00))))
7             0.734422716510553575    (((IP_wtd_std-7.082344e+01) / (density-2.711376e+00)) - (5.685314e+01*((EA_range-1.650169e+00) * (lambda3-1.941966e+00))))
8             0.734425250172379362    (((L_avg-4.819209e+01) / (density-2.709709e+00)) - (3.863955e+01*((EA_range-1.650174e+00) * (lambda3-1.944546e+00))))
9             0.734781552032844565    (((at_rad_wtd_range-2.434068e+01) / (density-2.698386e+00)) - (3.240298e+01*((EA_range-1.647803e+00) * (lambda3-2.103444e+00))))
10            0.735173450920735383    (((at_mass_wtd_range-1.055717e+02) / (density-2.713141e+00)) - (2.738995e+01*((at_mass_wtd_std+4.554224e+01) / (lambda3-1.495835e+01))))
11            0.736923908888069246    (((at_mass_wtd_range-5.575856e+01) / (density-2.717751e+00)) - (3.252188e+01*((EA_range-1.650379e+00) * (lambda3-1.859834e+00))))
12            0.738348497644881308    (((V_molar-9.564452e+01) / (density-2.732983e+00)) - (3.343363e+00*((lambda3-8.182675e+00) / (lambda4w_low-3.811733e-01))))
13            0.738666983865736926    (((at_rad_std-1.266679e+00) / (density-2.718161e+00)) - (5.721868e+00*((EA_wtd_range-7.960956e-01) * (lambda-1.049578e+00))))
14            0.741882432699443095    (((lambda4w_low-2.304228e-04) / (density-2.705701e+00)) - (1.193351e+00*((lambda3-6.318621e-01) * (w_log-1.950540e-03))))
15            0.741928037646128802    (((at_mass_wtd_std-7.738353e+01) / (density-2.721242e+00)) - (8.313869e+01*((EA_std-8.329994e-01) * (lambda3-5.754856e-01))))
16            0.742181837718894122    (((at_rad_mean-5.323583e+01) / (density-2.709266e+00)) - (9.152601e+01*((EA_std-8.249767e-01) * (lambda3-1.930767e+00))))
17            0.74294808676402746     (((at_mass_wtd_std-7.798148e+01) / (density-2.719773e+00)) - (9.184596e+01*((EA_wtd_std-7.771767e-01) * (lambda3-1.918072e+00))))
18            0.745424888192702251    (((ThermalCond_mean-2.955152e+01) * (lambda4w_low+5.205212e-03)) - (9.317153e-02*((ThermalCond_range+3.493608e+01) / (at_mass_mean-1.815192e+01))))
19            0.745758403074894827    (((ThermalCond_wtd_mean+7.959638e+01) / (lambda-2.483883e+00)) - (7.543224e+00*((PE_std-1.499168e+01) / (density-2.710595e+00))))
20            0.746024412754126232    (((at_rad_range-6.717027e+01) / (density-2.710397e+00)) - (1.201499e+02*((EA_wtd_range-7.328534e-01) * (lambda3-1.903781e+00))))
21            0.748203996955357886    (((lambda-6.813330e-01) / (at_mass_mean-1.765124e+01)) - (1.222790e+00*((EA_wtd_std-7.688543e-01) * (lambda4w_low+3.865134e-03))))
