# c0 + a0 * ((lambda-9.170352e+00) * (lambda3+1.007932e+02)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.86230130927482; Max AE: 10.0026105036086
# Coefficients
# Task   a0                      a1                      c0
# all ,  6.074301106786245e-02,  1.437771800470214e+05,  5.439734675358975e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         0|3|mult:-9.1703517450730e+00,1.0079321572679e+02; ((lambda-9.170352e+00) * (lambda3+1.007932e+02)); $\left(\left(lambda-9.170e+00\right) * \left(lambda3+1.008e+02\right)\right)$; ((lambda-9.170352e+00) .* (lambda3+1.007932e+02)); ((newdata$lambda-9.170352e+00) * (newdata$lambda3+1.007932e+02)); lambda,lambda3
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.524227850404599e+00, -8.799859324388100e+02,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -6.092622237216717e-01, -9.057961737482353e+02,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.410696052589237e+00, -8.753553692067350e+02,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.254325665784576e+00, -8.673590923169836e+02,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  1.945973353616584e+00, -8.666126331041505e+02,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  3.030691698735773e+00, -8.467027817184646e+02,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.593499102197006e+00, -8.736487736022668e+02,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.454326418421350e+00, -8.401545473665821e+02,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  4.536347845564553e-01, -8.922473560390997e+02,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.600987312107330e+00, -8.576190320995540e+02,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.069870711562386e+00, -8.872379069866342e+02,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.107761050360862e+01, -8.656753500786540e+02,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.036804582910575e+00, -8.598548604302804e+02,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.571486460700952e+00, -8.738087519326641e+02,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.463604918463126e+00, -8.239164505436585e+02,  7.888890240000000e-07
