# c0 + a0 * (((wtd_range_at_rad+9.980838e+01) / (density-2.672735e+00)) - (1.031889e+00*((lambda4w_low-4.091401e+01) / (lambda-3.647114e-01))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.34314447643352; Max AE: 10.71492600316
# Coefficients
# Task   a0                      c0
# all , -9.157006705171959e-04,  5.086502751486985e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * cm^3 * g^-1;                                 17|2|div|6|5|div|sub:1.0318886593488e+00,0.0000000000000e+00,-4.0914007422385e+01,-3.6471135534770e-01,9.9808384531371e+01,-2.6727350727586e+00; (((wtd_range_at_rad+9.980838e+01) / (density-2.672735e+00)) - (1.031889e+00*((lambda4w_low-4.091401e+01) / (lambda-3.647114e-01)))); $\left(\left(\frac{ wtd_{range, at, rad} +9.981e+01 }{ density-2.673e+00 } \right) - \left(1.032e+00\left(\frac{ lambda4w_{low} -4.091e+01 }{ lambda-3.647e-01 } \right)\right)\right)$; (((wtd_range_at_rad+9.980838e+01) ./ (density-2.672735e+00)) - (1.031889e+00.*((lambda4w_low-4.091401e+01) ./ (lambda-3.647114e-01)))); (((newdata$wtd_range_at_rad+9.980838e+01) / (newdata$density-2.672735e+00)) - (1.031889e+00*((newdata$lambda4w_low-4.091401e+01) / (newdata$lambda-3.647114e-01)))); wtd_range_at_rad,density,lambda4w_low,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  4.829672729195105e+00,  2.804737733202929e+02
B1Mo1       ,  2.500000000000000e-01,  4.978498394907218e+00,  1.179472288895070e+02
Sb1V3       ,  6.500000000000000e-01,  5.115387380478115e+00, -3.154374559408753e+01
Nb3Os1      ,  6.633333330000000e-01,  4.993055485799237e+00,  1.020500133902572e+02
Ti1O1       ,  7.200000000000000e-01,  5.214071333994693e+00, -1.393125358701071e+02
Ga1Mo3      ,  7.600000000000000e-01,  4.349940002032054e+00,  8.043706564492454e+02
B2Ru1       ,  8.000000000000000e-01,  1.268310875883199e+00,  4.169694310092879e+03
Al1Nb1Ni2   ,  1.075000000000000e+00,  5.072324129258753e+00,  1.548390504096064e+01
Nb1O1       ,  1.380000000000000e+00,  4.809976455604584e+00,  3.019832842605827e+02
Cr1         ,  1.550000000000000e+00,  4.768620931623356e+00,  3.471459944264174e+02
Hg2Na1      ,  1.620000000000000e+00,  4.950162685921083e+00,  1.488915209474463e+02
Ga2Y1       ,  1.680000000000000e+00,  5.059406372257485e+00,  2.959086970439281e+01
Be2Nb1      ,  2.150000000000000e+00,  4.811368771836783e+00,  3.004627915089375e+02
Ge1Mo3      ,  2.179200000000000e+00,  4.750839070607448e+00,  3.665648521256963e+02
B1Hf1       ,  3.100000000000000e+00,  4.247714547296590e+00,  9.160069782592154e+02
B1Zr1       ,  3.100000000000000e+00,  4.726570182581906e+00,  3.930679320151483e+02
C1In1Ti2    ,  3.100000000000000e+00,  5.419021979840784e+00, -3.631309215553919e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  5.164708150372487e+00, -8.540498156600781e+01
Sn1         ,  3.740729412000000e+00,  5.400192719503480e+00, -3.425682410381121e+02
B1Ta1       ,  4.000000000000000e+00,  5.354869369400444e+00, -2.930724269994080e+02
Sn1V3       ,  4.462500000000000e+00,  5.406682259318251e+00, -3.496552073620592e+02
B2Nb1       ,  4.597500000000000e+00,  5.187976327928065e+00, -1.108152256607687e+02
Al1Si1Sr1   ,  4.750000000000000e+00,  4.844597794405846e+00,  2.641747078163752e+02
Fe1Li1P1    ,  4.965000000000000e+00,  5.238770289345976e+00, -1.662852750484379e+02
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.965822733468311e+00, -9.602701082272647e+02
Os0.5V0.5   ,  5.150000000000000e+00,  5.311306544166351e+00, -2.454992116063373e+02
Ir1Ti3      ,  5.185000000000000e+00,  5.649662949102164e+00, -6.150046797466050e+02
Ir1Mo1      ,  5.325000000000000e+00,  4.754134133438919e+00,  3.629664460771239e+02
La1         ,  5.343000000000000e+00,  6.072947422003153e+00, -1.077256686902954e+03
N1Ti1       ,  5.387500000000000e+00,  5.189190945818678e+00, -1.121416611759105e+02
B6Y1        ,  5.692857143000000e+00,  4.954934160683868e+00,  1.436807846048715e+02
Nb1S2       ,  5.821818182000000e+00,  5.740595230971868e+00, -7.143081801124445e+02
Ge1V3       ,  6.680000000000000e+00,  6.120883235767093e+00, -1.129605467795367e+03
Sn1Ta3      ,  6.692500000000000e+00,  5.733088662159188e+00, -7.061105571835020e+02
Ir1Mo3      ,  8.031000000000001e+00,  6.671988958682491e+00, -1.731445938878705e+03
N1V1        ,  8.528333333499999e+00,  5.207853023154989e+00, -1.325217678386808e+02
C1Ta1       ,  8.637499999999999e+00,  5.326004841198291e+00, -2.615506326712998e+02
Re3W1       ,  8.733333332999999e+00,  6.595354282085267e+00, -1.647756280167480e+03
Hf1N1       ,  8.830000000000000e+00,  5.077090803439750e+00,  1.027841122134188e+01
Nb0.75Si0.25,  9.000000000000000e+00,  5.599622307143628e+00, -5.603573003466612e+02
Ta1B2       ,  9.500000000000000e+00,  5.312474583557897e+00, -2.467747806095641e+02
Nb3Pt1      ,  9.516428571000001e+00,  6.893839281804422e+00, -1.973719784759617e+03
N1Zr1       ,  9.850000000000000e+00,  5.093117004252797e+00, -7.223160339149139e+00
C1I1Y1      ,  9.917500000000000e+00,  5.091883073096205e+00, -5.875633580328447e+00
C1Nb1       ,  1.002500000000000e+01,  5.272618364479941e+00, -2.032494012348340e+02
C1Mo1       ,  1.015200000000000e+01,  5.295665506169265e+00, -2.284182609194148e+02
Nb1Ru3      ,  1.350000000000000e+01,  5.130770977138070e+00, -4.834355491525618e+01
Mo1Ni1P1    ,  1.550000000000000e+01,  1.608267339476914e+01, -1.200847722113321e+04
Nb3Sn1      ,  1.670900000000000e+01,  5.994073996839955e+00, -9.911221806142889e+02
Ga0.25Nb0.75,  1.816296296333330e+01,  1.877417618458705e+01, -1.494775953955472e+04
B2Mg0.98    ,  3.840000000000000e+01,  3.898198543146161e+01, -3.701589806724741e+04
