# FEAT_ID     Score                   Feature Expression
0             0.749240283657408579    (((range_IP - (7.500153e-01*w_log))-1.482887e+01) * (((w_log-3.600838e+00) * (lambda3+2.121607e-01))-1.132022e+02))
1             0.749262905145936298    ((((w_log-5.306944e+01) / (mean_IP+2.900260e+00))+6.375450e+00) * (((w_log-1.743179e+00) * (lambda3+2.385821e-01))-1.221608e+02))
2             0.749349722202278579    ((((w_log-5.268117e+01) / (mean_IP+2.682043e+00))+6.390463e+00) * (((lambda3+2.390608e-01) * (w_log-1.447464e+00))-1.231188e+02))
3             0.749375746297467726    ((((w_log-1.431405e+00) * (lambda3+2.392067e-01))-1.233659e+02) * (((w_log-5.447522e+01) / (mean_IP+2.857507e+00))+6.461920e+00))
4             0.74939876064208566     ((((lambda3+2.395389e-01) * (w_log-1.441190e+00))-1.236805e+02) * (((w_log-5.434141e+01) / (mean_IP+2.880983e+00))+6.433751e+00))
5             0.749538039795365818    ((((lambda4w_low+4.461750e+01) * (wtd_range_at_mass+5.030744e+01))-3.195462e+03) * (((w_log-9.724615e+00) / (density-1.095381e+00))+6.436742e-01))
6             0.749780429145601279    ((((lambda3+2.191216e-01) * (w_log-3.573312e+00))-1.162958e+02) * ((wtd_range_IP + 9.974752e-01*w_log)+1.499436e+01))
7             0.749821756455230193    ((((w_log-3.577481e+00) * (lambda3+2.196062e-01))-1.163345e+02) * ((wtd_range_IP + 1.008571e+00*w_log)+1.527758e+01))
8             0.749897012836286736    (((wtd_range_IP + 8.616571e-01*w_log)+1.281955e+01) * (((w_log-3.609257e+00) * (lambda3+2.176696e-01))-1.152184e+02))
9             0.750045158139554968    (((wtd_range_IP + 8.786865e-01*w_log)+1.309091e+01) * (((lambda3+2.204821e-01) * (w_log-3.601909e+00))-1.169656e+02))
10            0.750197221285848981    ((((w_log-2.586616e+00) * (lambda3+2.617730e-01))-1.333348e+02) * (((w_log-6.727244e+01) / (wtd_mean_IP+3.265258e+00))+7.836862e+00))
11            0.750260854185643145    ((((w_log-6.548764e+01) / (wtd_mean_IP+3.056199e+00))+7.819883e+00) * (((lambda3+2.639978e-01) * (w_log-2.584624e+00))-1.342446e+02))
12            0.75032417708144028     ((((w_log-4.469254e+00) * (lambda3+1.579664e-01))-9.540252e+01) * ((range_at_mass - (4.381736e+00*w_log))-1.606290e+02))
13            0.750428290816031018    ((((range_at_rad+4.928869e-02) * (w_log-1.745092e+01))+2.336327e+01) * (((lambda3+1.575232e-01) * (w_log-4.036488e+00))-8.806011e+01))
14            0.750795354718438945    ((((range_EA-1.369989e+00) * (std_ThermalCond-4.513571e+00))-1.651370e+01) * (((lambda4w_low+1.345808e+01) * (w_log-4.543189e+00))-2.568939e+04))
15            0.751199713309102624    ((((wtd_mean_at_mass+1.967714e+02) * (w_log-6.215212e-01))+2.817200e+02) * (((lambda3+3.026993e-01) * (w_log+1.697218e+00))-1.389089e+02))
16            0.754624968515623884    (((std_at_mass - (1.311667e+00*w_log))-7.807381e+01) * (((w_log-4.863902e+00) * (lambda3+2.064391e-01))-1.147266e+02))
17            0.754709723569950475    ((((wtd_range_EA+1.533982e-01) * (w_log-1.058748e+01))+7.320386e+00) * (((lambda3+9.624446e-02) * (w_log-1.547156e+00))-5.893081e+01))
18            0.754775701041120906    ((((wtd_range_EA+1.461449e-01) * (w_log-1.051567e+01))+7.213150e+00) * (((w_log-1.609350e+00) * (lambda3+9.579596e-02))-5.852113e+01))
19            0.754909914401978188    ((((w_log-1.053838e+01) * (wtd_range_EA+1.470965e-01))+7.199019e+00) * (((w_log-1.558629e+00) * (lambda3+9.654149e-02))-5.896309e+01))
20            0.755311920285624883    ((((w_log-1.060847e+01) * (wtd_range_EA+1.537760e-01))+7.219488e+00) * (((lambda3+9.963284e-02) * (w_log-1.394836e+00))-6.088914e+01))
21            0.756165026375715033    ((((lambda3+2.241209e-01) * (w_log-4.853585e+00))-1.212132e+02) * ((std_at_mass - (1.322242e+00*w_log))-7.974677e+01))
22            0.756871193615497706    ((((w_log-4.885762e+00) * (lambda3+2.563021e-01))-1.368430e+02) * ((std_at_mass - (1.232051e+00*w_log))-8.014742e+01))
23            0.758046105440884799    ((((lambda3+2.158257e-01) * (w_log-3.922619e+00))-1.029234e+02) * (((wtd_range_at_mass+1.060102e+02) * (w_log+1.759689e+01))-5.345703e+02))
24            0.759895455427006761    ((((wtd_range_at_mass+7.346467e+01) * (w_log+1.077795e+01))+7.641088e+02) * (((lambda3+3.233658e-01) * (w_log-4.046338e+00))-1.254421e+02))
25            0.760291784890887223    ((((lambda3+2.442561e-01) * (w_log-3.873107e+00))-1.115179e+02) * (((w_log+1.270822e+01) * (wtd_range_at_mass+9.214557e+01))+1.332547e+02))
26            0.761595138731684496    ((((w_log-3.861196e+00) * (lambda3+2.773816e-01))-1.197525e+02) * (((w_log+9.286741e+00) * (wtd_range_at_mass+8.193396e+01))+5.918777e+02))
27            0.762362715830965598    ((((w_log-5.549196e+00) * (wtd_range_at_mass+9.241482e+01))+2.358050e+02) * (((lambda3+2.539480e-01) * (w_log+1.439878e+01))-1.129364e+02))
28            0.762789256177203834    ((((w_log-5.823062e+00) * (wtd_range_at_mass+8.693352e+01))+2.724739e+02) * (((w_log+1.372978e+01) * (lambda3+2.669374e-01))-1.176170e+02))
29            0.764829751336370989    ((((wtd_range_at_mass+8.119308e+01) * (w_log-5.033621e+00))+1.244886e+02) * (((w_log+1.744217e+01) * (lambda3+3.148794e-01))-1.281732e+02))
#-----------------------------------------------------------------------
30            0.46922856452968964     (((wtd_range_IP+3.931222e+02) / (lambda4w_low-6.616400e+01)) - (4.224452e+01*((wtd_std_at_rad+2.601344e+01) / (wtd_mean_at_mass-9.995942e+01))))
31            0.469968289356065438    (((wtd_range_IP+3.654217e+02) / (lambda4w_low-6.618093e+01)) - (6.724391e-01*((wtd_range_EA+1.617732e+03) / (wtd_mean_at_mass-9.997060e+01))))
32            0.471011158923873074    (((range_IP+3.830165e+02) / (lambda4w_low-6.614513e+01)) - (6.368633e+02*((wtd_mean_IP-6.021846e+00) / (wtd_mean_at_mass-9.966745e+01))))
33            0.471758835835103307    (((wtd_std_ThermalCond-8.108551e+01) / (mean_IP-9.349686e+00)) + 1.609751e-01*((std_at_rad-2.370764e+03) / (wtd_mean_at_mass-9.981617e+01)))
