# c0 + a0 * (lambda4w_low - (4.627780e-01*lambda)) + a1 * (lambda4w_low / lambda3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.58253082380852; Max AE: 7.94737532567896
# Coefficients
# Task   a0                      a1                      c0
# all , -6.712241982271379e+00,  1.611425923878149e+02, -4.004886571795502e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; eV;                                               2|0|sub:4.6277800846600e-01,0.0000000000000e+00; (lambda4w_low - (4.627780e-01*lambda)); $\left(lambda4w_{low} - \left(4.628e-01lambda\right)\right)$; (lambda4w_low - (4.627780e-01.*lambda)); (newdata$lambda4w_low - (4.627780e-01*newdata$lambda)); lambda4w_low,lambda
# 1;  1; eV;                                               2|3|div; (lambda4w_low / lambda3); $\left(\frac{ lambda4w_{low} }{ lambda3 } \right)$; (lambda4w_low ./ lambda3); (newdata$lambda4w_low / newdata$lambda3); lambda4w_low,lambda3
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  2.870701903679723e+00, -2.060431587885367e-01,  1.171744224974891e-02
Se2Ta1      ,  1.250000000000000e-01,  3.403681255038273e+00, -5.622717296901492e-02,  2.126538657776917e-02
Ti1         ,  1.620000000000000e-01,  2.741841158574102e+00, -2.284104478008310e-01,  9.986084963575345e-03
B1Mo1       ,  2.500000000000000e-01,  4.109242724256814e+00, -2.659142453255209e-01,  1.690956177321891e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.467063998116723e+00, -2.716627471940956e-01,  6.479271203780387e-03
Pt1Te1      ,  5.900000000000000e-01,  3.111787991869053e+00, -3.737015212980998e-01,  6.229896106777092e-03
Sb1V3       ,  6.500000000000000e-01,  2.893243873888553e+00, -2.365667297540657e-01,  1.058590016908035e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.571763463196230e+00, -4.080321505643743e-01,  7.654348679414568e-03
Rh1Te2      ,  7.550000000000000e-01,  1.229022936312493e+00, -1.484217407175872e-01,  3.929866989117291e-03
Zr1         ,  9.966666670000000e-01,  3.138660328434473e+00, -3.160666034347698e-01,  8.797385221614688e-03
Be2Ta3      ,  1.000000000000000e+00,  1.690840498163148e+00, -1.719922525518932e-01,  5.813953488372093e-03
C1Si1       ,  1.075000000000000e+00,  5.306069210320703e+00, -2.725130828804488e-01,  2.406182036925640e-02
Nb3Sb1      ,  1.100000000000000e+00,  3.591149703878215e+00, -3.038271532231197e-01,  1.211521397856802e-02
Nb1O1       ,  1.380000000000000e+00,  3.249942529711970e+00, -2.354900071396735e-01,  1.284430915435444e-02
Sb1         ,  1.416666667000000e+00,  4.578106917083809e+00, -4.970218101430816e-01,  1.019261816369196e-02
Sb1Sn1      ,  1.430000000000000e+00,  3.322519866087437e+00, -3.930811980689108e-01,  6.730389446243779e-03
S2Ta1       ,  1.488116666500000e+00,  8.266491479048238e+00, -7.818640484901568e-01,  2.121673354550067e-02
B2C2Y1      ,  1.800000000000000e+00,  3.666895485319029e+00, -2.107325502842025e-01,  1.646303582522261e-02
Re2Y1       ,  1.830000000000000e+00,  2.411271548125651e+00, -2.451079005039140e-01,  7.239157866772929e-03
S1Y1        ,  1.900000000000000e+00,  3.373925393171843e+00, -3.213076063414414e-01,  1.003905684941415e-02
Ga2Pt1      ,  1.900000000000000e+00,  2.977463519890486e+00, -3.559780677645393e-01,  6.134574547950494e-03
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.235380538976913e+00, -2.806375855795011e-01,  1.087336244541485e-02
