# c0 + a0 * (((mean_EA-1.163061e+02) * (wtd_std_at_rad-9.999994e+01)) + 2.343925e+03*((range_IP-3.672511e+00) / (lambda4w_low-1.428547e+02))) + a1 * (((wtd_range_at_mass+1.492147e+01) / (wtd_mean_PE-2.426650e+00)) - (7.212441e+00*((std_PE-1.486691e+02) / (wtd_mean_at_mass-1.000084e+02)))) + a2 * (((lambda4w_low-1.537050e+01) / (lambda-3.644945e-01)) - (3.806320e+00*((lambda4w_low-1.337325e+03) / (wtd_mean_at_mass-1.488641e+01))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.39596241741656; Max AE: 3.125407624013
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -1.970736727010163e-02, -7.445140420101548e-03,  3.174092648586413e-03,  2.296449871291470e+02, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * eV;                                          26|19|mult|22|6|div|add:2.3439245067142e+03,0.0000000000000e+00,-3.6725105887772e+00,-1.4285466398460e+02,-1.1630607428998e+02,-9.9999939746412e+01; (((mean_EA-1.163061e+02) * (wtd_std_at_rad-9.999994e+01)) + 2.343925e+03*((range_IP-3.672511e+00) / (lambda4w_low-1.428547e+02))); $\left(\left(\left(mean_{EA}-1.163e+02\right) * \left(wtd_{std, at, rad}-1.000e+02\right)\right) + 2.34e+03\left(\frac{ range_{IP} -3.673e+00 }{ lambda4w_{low}-1.429e+02 } \right)\right)$; (((mean_EA-1.163061e+02) .* (wtd_std_at_rad-9.999994e+01)) + (2.343925e+03.*((range_IP-3.672511e+00) ./ (lambda4w_low-1.428547e+02)))); (((newdata$mean_EA-1.163061e+02) * (newdata$wtd_std_at_rad-9.999994e+01)) + (2.343925e+03*((newdata$range_IP-3.672511e+00) / (newdata$lambda4w_low-1.428547e+02)))); mean_EA,wtd_std_at_rad,range_IP,lambda4w_low
# 1;  2; g * mol^-1;                                       11|33|div|36|9|div|sub:7.2124413890331e+00,0.0000000000000e+00,-1.4866911728435e+02,-1.0000836519899e+02,1.4921465635504e+01,-2.4266496403082e+00; (((wtd_range_at_mass+1.492147e+01) / (wtd_mean_PE-2.426650e+00)) - (7.212441e+00*((std_PE-1.486691e+02) / (wtd_mean_at_mass-1.000084e+02)))); $\left(\left(\frac{ wtd_{range, at, mass} +1.492e+01 }{ wtd_{mean, PE}-2.427e+00 } \right) - \left(7.212e+00\left(\frac{ std_{PE} -1.487e+02 }{ wtd_{mean, at, mass}-1.000e+02 } \right)\right)\right)$; (((wtd_range_at_mass+1.492147e+01) ./ (wtd_mean_PE-2.426650e+00)) - (7.212441e+00.*((std_PE-1.486691e+02) ./ (wtd_mean_at_mass-1.000084e+02)))); (((newdata$wtd_range_at_mass+1.492147e+01) / (newdata$wtd_mean_PE-2.426650e+00)) - (7.212441e+00*((newdata$std_PE-1.486691e+02) / (newdata$wtd_mean_at_mass-1.000084e+02)))); wtd_range_at_mass,wtd_mean_PE,std_PE,wtd_mean_at_mass
# 2;  2; K;                                                6|5|div|6|9|div|sub:3.8063203754778e+00,0.0000000000000e+00,-1.3373245667608e+03,-1.4886410746378e+01,-1.5370504524008e+01,-3.6449453433833e-01; (((lambda4w_low-1.537050e+01) / (lambda-3.644945e-01)) - (3.806320e+00*((lambda4w_low-1.337325e+03) / (wtd_mean_at_mass-1.488641e+01)))); $\left(\left(\frac{ lambda4w_{low} -1.537e+01 }{ lambda-3.645e-01 } \right) - \left(3.806e+00\left(\frac{ lambda4w_{low} -1.337e+03 }{ wtd_{mean, at, mass}-1.489e+01 } \right)\right)\right)$; (((lambda4w_low-1.537050e+01) ./ (lambda-3.644945e-01)) - (3.806320e+00.*((lambda4w_low-1.337325e+03) ./ (wtd_mean_at_mass-1.488641e+01)))); (((newdata$lambda4w_low-1.537050e+01) / (newdata$lambda-3.644945e-01)) - (3.806320e+00*((newdata$lambda4w_low-1.337325e+03) / (newdata$wtd_mean_at_mass-1.488641e+01)))); lambda4w_low,lambda,lambda4w_low,wtd_mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
Rh1V3       ,  1.900000000000000e-01,  1.951778079973730e+00,  1.159655766385397e+04, -7.286705423768218e+01,  9.511582802863735e+01
B1Mo1       ,  2.500000000000000e-01,  3.375407624013000e+00,  1.158828312416507e+04, -1.989953424317782e+02,  1.964100782107235e+02
Sb1V3       ,  6.500000000000000e-01,  2.216725137628983e+00,  1.159712735878620e+04, -6.694354037776289e+01,  1.960188805992314e+02
Nb3Os1      ,  6.633333330000000e-01,  2.114345909899232e+00,  1.155537947629809e+04,  7.364978316522404e+00,  7.885698088308261e+01
Ti1O1       ,  7.200000000000000e-01,  1.672311343136971e+00,  1.144810091560671e+04,  4.714068906327398e+02,  3.619755709758765e+02
Ga1Mo3      ,  7.600000000000000e-01,  2.734153477237264e+00,  1.160833327876661e+04, -2.970075886273518e+02, -1.110268589155528e+02
B2Ru1       ,  8.000000000000000e-01,  7.848654643888364e-02,  1.158065692992389e+04, -1.423454211668092e+02, -7.567589072945538e+02
Al1Nb1Ni2   ,  1.075000000000000e+00,  2.739104771797074e+00,  1.157506427134852e+04, -8.240213429860380e+01,  1.873495887532640e+02
Nb1O1       ,  1.380000000000000e+00,  1.313386169124478e+00,  1.139823105106373e+04,  5.483783614267402e+02,  1.198069933792003e+02
Cr1         ,  1.550000000000000e+00,  1.136854565083007e+00,  1.163107002406479e+04, -4.179640879363755e+01,  1.255338315670790e+02
Hg2Na1      ,  1.620000000000000e+00,  3.054407025134877e+00,  1.155789550383667e+04, -1.541609783778721e+02,  1.177071130756953e+01
Ga2Y1       ,  1.680000000000000e+00,  1.119802303508655e+00,  1.164569413384473e+04, -8.385089870889666e+01,  1.123170964234674e+02
Be2Nb1      ,  2.150000000000000e+00,  2.778410069327015e+00,  1.157242007278200e+04, -6.404917994232879e+01,  2.263640225650556e+02
Ge1Mo3      ,  2.179200000000000e+00,  4.357602171907875e+00,  1.156139409794229e+04, -3.343452354846566e+02,  2.142579497484223e+01
B1Hf1       ,  3.100000000000000e+00,  3.105805782718385e+00,  1.160244401064282e+04, -3.299886753031232e+02, -1.078632732183334e+02
B1Zr1       ,  3.100000000000000e+00,  2.593996565635637e+00,  1.157957865419654e+04, -9.616683359613108e+01,  1.373757089552339e+02
C1In1Ti2    ,  3.100000000000000e+00,  4.397403837325685e+00,  1.150746367914908e+04, -9.485128830799957e+01,  2.608772684731340e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  4.064297499211395e+00,  1.152800710284767e+04, -1.222941554504668e+02,  2.191124063901878e+02
Sn1         ,  3.740729412000000e+00,  2.005416984006844e+00,  1.157104899125210e+04,  2.535974877908055e+01,  1.840365046505138e+02
B1Ta1       ,  4.000000000000000e+00,  4.541690305472431e+00,  1.160473665256320e+04, -4.113420471319256e+02,  1.679255203361068e+02
Sn1V3       ,  4.462500000000000e+00,  4.479933188915802e+00,  1.152026304848902e+04, -6.617751684027219e+01,  4.336042615536185e+02
B2Nb1       ,  4.597500000000000e+00,  2.651317623658624e+00,  1.161846231929535e+04, -8.984949383386552e+01,  4.116743211687802e+02
Al1Si1Sr1   ,  4.750000000000000e+00,  3.037039296561847e+00,  1.155043648236556e+04, -5.776943683914386e+01,  1.860829381836467e+02
Fe1Li1P1    ,  4.965000000000000e+00,  3.835670751975436e+00,  1.154359103869216e+04, -5.662864877808173e+01,  3.978660159140754e+02
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.699952663882552e+00,  1.153023022077214e+04, -6.779779850262992e+01,  8.760560519648382e+02
Os0.5V0.5   ,  5.150000000000000e+00,  5.301665545946839e+00,  1.147888700921458e+04, -1.132716147122332e+02,  3.251314931545477e+02
Ir1Ti3      ,  5.185000000000000e+00,  5.102417027183040e+00,  1.153626578748571e+04, -1.041624401091057e+02,  6.399790205610614e+02
Ir1Mo1      ,  5.325000000000000e+00,  3.933528363814901e+00,  1.153688109119658e+04, -2.313209897696564e+02, -2.272246231198356e+01
La1         ,  5.343000000000000e+00,  4.606021546347618e+00,  1.157776834168595e+04,  1.631926213447666e+01,  1.023872600112038e+03
N1Ti1       ,  5.387500000000000e+00,  8.468790035735678e+00,  1.140027286342738e+04, -2.485349874145764e+02,  5.175618694202554e+02
B6Y1        ,  5.692857143000000e+00,  3.917604274141470e+00,  1.159338937998138e+04, -5.014776188373761e+01,  7.480696676143000e+02
Nb1S2       ,  5.821818182000000e+00,  6.342991005646292e+00,  1.145414745578200e+04, -1.638550709151344e+02,  3.809499834621738e+02
Ge1V3       ,  6.680000000000000e+00,  6.598179464583471e+00,  1.151861402250633e+04, -7.437644655774272e+01,  1.071489275039113e+03
Sn1Ta3      ,  6.692500000000000e+00,  5.500575784513350e+00,  1.153558364486276e+04, -1.326483359002359e+02,  6.943674858910724e+02
Ir1Mo3      ,  8.031000000000001e+00,  8.399564768402771e+00,  1.150847932136917e+04, -9.771128357498276e+01,  1.521358275775085e+03
N1V1        ,  8.528333333499999e+00,  7.156033931333059e+00,  1.148921493928419e+04, -3.801119280458755e+02,  3.475760471680622e+02
C1Ta1       ,  8.637499999999999e+00,  8.528387300758384e+00,  1.148483875119074e+04, -5.502536579801589e+02,  3.536820922305795e+02
Re3W1       ,  8.733333332999999e+00,  8.001227776274545e+00,  1.157626186668859e+04, -2.513512125864720e+02,  1.456334237257193e+03
Hf1N1       ,  8.830000000000000e+00,  8.890200812008773e+00,  1.147761053095910e+04, -6.619352545005959e+02,  1.608330119518537e+02
Nb0.75Si0.25,  9.000000000000000e+00,  6.460890830986734e+00,  1.148237841239944e+04, -1.491723564474862e+02,  6.278150291613134e+02
Ta1B2       ,  9.500000000000000e+00,  9.709065080760562e+00,  1.127952433570327e+04, -1.530073795700808e+02,  3.826747910767226e+02
Nb3Pt1      ,  9.516428571000001e+00,  9.227015675903885e+00,  1.145866237596249e+04,  3.443070878788276e+00,  1.710010122902750e+03
N1Zr1       ,  9.850000000000000e+00,  6.756486028820722e+00,  1.144481907483467e+04, -2.440096275113682e+02,  2.652933924286720e+02
C1I1Y1      ,  9.917500000000000e+00,  7.675468057144718e+00,  1.137921599705885e+04, -2.321770900985082e+02,  1.752560026834716e+02
C1Nb1       ,  1.002500000000000e+01,  1.034931138852657e+01,  1.125969830981523e+04, -1.799331972994815e+02,  3.981315044099631e+02
C1Mo1       ,  1.015200000000000e+01,  1.026924883681563e+01,  1.147527613591089e+04, -8.172775227799517e+02,  2.164389010237778e+02
Nb1Ru3      ,  1.350000000000000e+01,  1.079523425470333e+01,  1.161511559165314e+04, -1.271966406474119e+03,  1.838722223047167e+02
Mo1Ni1P1    ,  1.550000000000000e+01,  1.562974022468741e+01,  1.152461037510904e+04, -1.356978824265884e+02,  3.810283426555843e+03
Nb3Sn1      ,  1.670900000000000e+01,  1.854356005601471e+01,  1.151154616240980e+04, -1.719507882406285e+03,  9.321918689229141e+02
Ga0.25Nb0.75,  1.816296296333330e+01,  1.797781946616943e+01,  1.155170643509406e+04, -1.698433103968859e+02,  4.638190495496186e+03
B2Mg0.98    ,  3.840000000000000e+01,  3.866016904003489e+01,  1.146099312665317e+04, -3.773921158164592e+01,  1.090081886040484e+04
