# FEAT_ID     Score                   Feature Expression
0             0.592933755050244149    ((lambda3 / mean_at_rad) * (w_log^2))
1             0.594007889876411288    ((lambda4w_low * w_log) * (std_PE / mean_at_mass))
2             0.594094707570468894    ((lambda4w_low * w_log) / (wtd_mean_at_mass * mean_at_mass))
3             0.594483660404368952    ((lambda4w_low * lambda) / (mean_at_mass * lambda3))
4             0.59453842100676213     ((lambda^2) * (w_log / mean_at_mass))
5             0.594594337756546243    ((lambda3 * w_log) / (mean_at_mass * lambda))
6             0.595041537230256989    ((lambda4w_low * lambda) / (wtd_mean_at_mass * lambda3))
7             0.59509979091434162     ((lambda^2) * (w_log / wtd_mean_at_mass))
8             0.595159225064909592    ((lambda3 * w_log) / (wtd_mean_at_mass * lambda))
9             0.595354895585148314    ((lambda4w_low * w_log) / (wtd_mean_at_rad * lambda))
10            0.595462849891438495    ((lambda3 / wtd_mean_at_rad) * (w_log^2))
11            0.595865361845550279    ((wtd_range_IP * lambda4w_low) * (w_log / lambda))
12            0.595891652495072255    ((wtd_range_IP * lambda3) * (w_log^2))
13            0.59648164216391375     ((lambda4w_low * w_log) / (mean_PE * lambda))
14            0.596554009518749706    ((lambda3 / mean_PE) * (w_log^2))
15            0.596592757345447922    (exp(8.133613e-01*((lambda-4.059349e-01) / (wtd_mean_at_mass-1.454749e+01))))
16            0.597637326365521138    ((w_log / wtd_mean_at_mass) * (std_PE * lambda4w_low))
17            0.602393184960447581    ((w_log / wtd_mean_at_mass) * (mean_ThermalCond * lambda4w_low))
18            0.602744091841698859    ((lambda4w_low * w_log) / (mean_at_mass^2))
19            0.603891630924908385    ((lambda4w_low * w_log) / (mean_at_mass * density))
20            0.604919543524407577    ((lambda4w_low * w_log) / (wtd_mean_at_mass * density))
21            0.605420022640896449    ((lambda4w_low * w_log) * sqrt(w_log))
22            0.60665681930550297     ((lambda4w_low * w_log) / (mean_at_mass * V_molar))
23            0.607402593171736171    ((lambda4w_low * w_log) * (wtd_range_EA * w_log))
24            0.611618416861358871    ((lambda4w_low / mean_at_mass) / (|range_PE - lambda|))
25            0.615843500509306585    ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar))
26            0.617547482391356373    ((lambda4w_low / wtd_mean_at_mass) / (|range_PE - lambda|))
27            0.618444425637227124    ((lambda4w_low / lambda) * (wtd_range_PE * w_log))
28            0.618444677826832101    ((w_log^2) * (wtd_range_PE * lambda3))
29            0.618450882242151723    ((lambda4w_low * w_log) / (wtd_mean_at_rad^6))
#-----------------------------------------------------------------------
30            0.280554078900925208    ((|mean_EA - wtd_std_IP|) * cbrt(lambda3))
31            0.280646546044564238    ((|mean_EA - wtd_std_IP|) * lambda)
32            0.28146171381586399     ((|mean_EA - wtd_std_IP|) * (mean_at_rad * lambda))
33            0.282378968912706196    ((mean_at_mass * lambda) * (|wtd_mean_EA - wtd_std_IP|))
34            0.283397674684808476    (|(mean_EA * lambda) - (|range_EA - wtd_std_IP|)|)
35            0.284257196419423042    (|(mean_EA * lambda) - (|range_EA - std_IP|)|)
36            0.287409352203648327    ((|mean_EA - wtd_std_IP|) * (wtd_mean_at_rad * lambda))
37            0.288971039992845125    ((mean_EA * lambda) + (|mean_EA - wtd_mean_IP|))
38            0.290138424411065021    ((|mean_EA - wtd_std_IP|) * (lambda * L_avg))
39            0.290383561443622817    (|(|wtd_range_EA - range_IP|) - (range_PE * wtd_range_IP)|)
40            0.290519122669216756    ((wtd_mean_EA * lambda) + wtd_mean_IP)
41            0.290983617441541942    ((mean_EA * lambda) + (|wtd_std_EA - mean_IP|))
42            0.292157750921157366    ((mean_EA * lambda) + wtd_mean_IP)
43            0.296353719352718481    ((mean_EA * lambda) - (std_EA - mean_IP))
44            0.296478744605367162    ((wtd_mean_EA * lambda) + (|wtd_std_EA - mean_IP|))
45            0.296671436405282762    ((mean_EA * lambda) + (|wtd_range_EA - wtd_mean_IP|))
46            0.300192352608450841    ((wtd_mean_EA * lambda) - (std_EA - mean_IP))
47            0.300909189787893605    ((wtd_mean_EA * lambda) + (|wtd_range_EA - wtd_mean_IP|))
48            0.304252484079676033    ((wtd_mean_EA * lambda) - (range_EA - mean_IP))
49            0.304790537465669975    ((mean_EA * lambda) - (range_EA - mean_IP))
50            0.311614789869740449    ((wtd_mean_EA * lambda) - (wtd_std_EA - wtd_mean_IP))
51            0.31382920108294543     ((wtd_range_at_rad * lambda) * (|mean_EA - wtd_std_IP|))
52            0.314392777201390528    ((wtd_mean_EA * lambda) - (std_EA - wtd_mean_IP))
53            0.3148318068575503      ((wtd_mean_EA * lambda) + (|range_EA - wtd_mean_IP|))
54            0.31800901504026996     ((mean_EA * lambda) - (wtd_std_EA - wtd_mean_IP))
55            0.321589392845522737    ((wtd_range_at_rad * lambda) * (|mean_EA - std_IP|))
56            0.32284157069727587     ((mean_EA * lambda) - (std_EA - wtd_mean_IP))
57            0.327875676113697057    ((wtd_mean_EA * lambda) + (|wtd_range_IP - range_IP|))
58            0.328003440125074097    ((mean_EA * lambda) + (|range_EA - wtd_mean_IP|))
59            0.33837110796006209     ((mean_EA * lambda) + (|wtd_range_IP - range_IP|))
#-----------------------------------------------------------------------
60            0.225753725878203526    ((wtd_std_ThermalCond / lambda3) / (|wtd_range_PE - lambda3|))
61            0.226642013719643876    ((range_IP * L_avg) / (wtd_range_PE + lambda3))
62            0.227297123634315756    ((range_IP / lambda) / (|wtd_range_PE - lambda3|))
63            0.227815486588203969    ((std_ThermalCond / lambda3) / (wtd_range_PE - lambda3))
64            0.22799594519109323     (|(wtd_std_PE * wtd_range_IP) - (|std_EA - wtd_std_IP|)|)
65            0.228677774405558282    ((range_EA - std_IP) / (wtd_range_PE + lambda3))
66            0.229679802148510553    ((wtd_range_EA - wtd_std_IP) / (wtd_range_PE + lambda3))
67            0.230218793137550698    ((|wtd_std_EA - wtd_std_IP|) / (wtd_range_PE + lambda3))
68            0.231027517293905721    ((|range_EA - std_IP|) / (wtd_range_PE + lambda3))
69            0.231034383189882342    ((|wtd_range_EA - wtd_std_IP|) / (wtd_range_PE + lambda3))
