# c0 + a0 * (((EA_std-5.161407e-01) / (at_rad_mean-1.123429e+00)) + 2.044797e+02*((EA_range-1.644583e+00) * (lambda4w_low-2.973660e-02)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.43294984265622; Max AE: 7.43932194994076
# Coefficients
# Task   a0                      c0
# all , -1.471221526358147e-01,  4.230764240692278e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA^-1 * eV;                                       35|13|div|33|2|mult|add:2.0447967970164e+02,0.0000000000000e+00,-1.6445827203210e+00,-2.9736597812802e-02,-5.1614071202317e-01,-1.1234288494180e+00; (((EA_std-5.161407e-01) / (at_rad_mean-1.123429e+00)) + 2.044797e+02*((EA_range-1.644583e+00) * (lambda4w_low-2.973660e-02))); $\left(\left(\frac{ EA_{std} -5.161e-01 }{ at_{rad, mean}-1.123e+00 } \right) + 204.0\left(\left(EA_{range}-1.645e+00\right) * \left(lambda4w_{low}-2.974e-02\right)\right)\right)$; (((EA_std-5.161407e-01) ./ (at_rad_mean-1.123429e+00)) + (2.044797e+02.*((EA_range-1.644583e+00) .* (lambda4w_low-2.973660e-02)))); (((newdata$EA_std-5.161407e-01) / (newdata$at_rad_mean-1.123429e+00)) + (2.044797e+02*((newdata$EA_range-1.644583e+00) * (newdata$lambda4w_low-2.973660e-02)))); EA_std,at_rad_mean,EA_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  3.532581603211138e+00,  4.745598300273770e+00
Se2Ta1      ,  1.250000000000000e-01,  7.340968472925015e-01,  2.376710325912241e+01
Ti1         ,  1.620000000000000e-01,  2.979249245521177e+00,  8.506638685943466e+00
B1Mo1       ,  2.500000000000000e-01,  3.919303818248553e+00,  2.117019203863286e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.834429576579139e+00,  2.693915613743254e+00
Pt1Te1      ,  5.900000000000000e-01,  3.311942719723561e+00,  6.245296880906593e+00
Sb1V3       ,  6.500000000000000e-01,  3.401233327172431e+00,  5.638382110770655e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.656200759093607e+00,  3.905349883106603e+00
Rh1Te2      ,  7.550000000000000e-01,  3.561540632507805e+00,  4.548761666375734e+00
Zr1         ,  9.966666670000000e-01,  3.023232247175420e+00,  8.207683016343399e+00
Be2Ta3      ,  1.000000000000000e+00,  3.312478648003220e+00,  6.241654137308451e+00
C1Si1       ,  1.075000000000000e+00,  2.777711966117292e+00,  9.876502270680220e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.235299962161029e+00,  6.766243293050607e+00
Nb1O1       ,  1.380000000000000e+00,  4.609047258625666e+00, -2.571217258285960e+00
Sb1         ,  1.416666667000000e+00,  3.722217979792189e+00,  3.456626019868958e+00
Sb1Sn1      ,  1.430000000000000e+00,  3.318937347468225e+00,  6.197753886059458e+00
S2Ta1       ,  1.488116666500000e+00,  3.430614088701423e+00,  5.438678932135679e+00
B2C2Y1      ,  1.800000000000000e+00,  3.930646092832503e+00,  2.039924936407680e+00
Re2Y1       ,  1.830000000000000e+00,  3.059492387997883e+00,  7.961220194988274e+00
S1Y1        ,  1.900000000000000e+00,  4.175511112014188e+00,  3.755595448284587e-01
Ga2Pt1      ,  1.900000000000000e+00,  4.027659914367677e+00,  1.380514916930040e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.335533782696331e+00,  6.084946705558305e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.498879775163457e+00,  4.974672083139811e+00
Be2Nb1      ,  2.150000000000000e+00,  3.647640844916981e+00,  3.963532243976588e+00
In1Te1      ,  2.206000000000000e+00,  4.081485407560418e+00,  1.014659114602437e+00
C2Cl2Y2     ,  2.300000000000000e+00,  2.910905629662388e+00,  8.971175226731901e+00
Be2Nb3      ,  2.300000000000000e+00,  3.634300808191581e+00,  4.054205446389701e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.095564514503728e+00,  7.716035320653692e+00
As1Pt1Sr1   ,  2.425000000000000e+00,  4.485879089854397e+00, -1.734034233400793e+00
Bi1Nb3      ,  2.516666667000000e+00,  3.107951662421294e+00,  7.631838972954590e+00
Re1         ,  2.581333333000000e+00,  3.199897090286618e+00,  7.006879194851524e+00
Hf1In1Pd2   ,  2.630000000000000e+00,  3.430314764460137e+00,  5.440713460831210e+00
Nb3Rh1      ,  2.742333333000000e+00,  3.215677870551228e+00,  6.899616080616958e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.974788021704944e+00,  1.739889026916134e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  5.158333539925636e+00, -6.304756167682355e+00
B1Hf1       ,  3.100000000000000e+00,  3.374376600872823e+00,  5.820929237892217e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.089943321324286e+00,  9.571700579761023e-01
C2Y1        ,  3.150000000000000e+00,  3.696678655905286e+00,  3.630218666722910e+00
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.135714042980008e+00,  7.443136047791189e+00
In1Sb1      ,  3.320000000000000e+00,  4.007065680107981e+00,  1.520495428978934e+00
Bi2K1       ,  3.575000000000000e+00,  3.353071726217495e+00,  5.965740024531982e+00
Al1Hf1Pd2   ,  3.621666666500000e+00,  3.935175734701472e+00,  2.009136630310898e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  4.575975536550406e+00, -2.346426351663448e+00
C1W2        ,  3.835000000000000e+00,  4.151771876271401e+00,  5.369168612996997e-01
C1Ga1Mo2    ,  3.900000000000000e+00,  4.249292985992740e+00, -1.259412329720879e-01
Ba1Ge3      ,  4.000000000000000e+00,  4.082342342450704e+00,  1.008834465663218e+00
Bi2Rb1      ,  4.250000000000000e+00,  3.255293152624122e+00,  6.630348119516923e+00
Ba1Sn3      ,  4.300000000000000e+00,  3.818381236506373e+00,  2.802997351505016e+00
Rh1Se2      ,  4.350000000000000e+00,  3.739018684587193e+00,  3.342430404225726e+00
Al1Au2Sc1   ,  4.400000000000000e+00,  4.306840477467462e+00, -5.170957290402257e-01
B2Nb1       ,  4.597500000000000e+00,  3.841273807663995e+00,  2.647394875960152e+00
Pb3Y1       ,  4.720000000000000e+00,  3.258151146903132e+00,  6.610922123990034e+00
Bi2Cs1      ,  4.750000000000000e+00,  3.248521025273276e+00,  6.676378762961968e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  4.026054121139132e+00,  1.391429610603131e+00
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.745110976986034e+00,  3.301020648524817e+00
Br2C2Y2     ,  5.050000000000000e+00,  4.539623654483633e+00, -2.099339958380733e+00
