# c0 + a0 * ((((EA_wtd_range-4.555087e+00) / (w_log-6.133631e-02))-6.891971e+01) * (|PE_std - (-2.759414e+01*lambda+1.129981e+01)|-5.605034e+00))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.26521004334447; Max AE: 7.97740641937906
# Coefficients
# Task   a0                      c0
# all ,  1.014706258793009e-02,  3.207695789566764e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         34|1|div|29|0|abd|mult:-6.8919710636350e+01,-5.6050339519581e+00,-2.7594141741482e+01,1.1299809362289e+01,-4.5550865303309e+00,-6.1336308698133e-02; ((((EA_wtd_range-4.555087e+00) / (w_log-6.133631e-02))-6.891971e+01) * (|PE_std - (-2.759414e+01*lambda+1.129981e+01)|-5.605034e+00)); $\left(\left(\left(\frac{ EA_{wtd, range} -4.555e+00 }{ w_{log}-6.134e-02 } \right)-6.892e+01\right) * \left(\left(\left|PE_{std} - \left(-2.759e+01lambda+1.130e+01\right)\right|\right)-5.605e+00\right)\right)$; ((((EA_wtd_range-4.555087e+00) ./ (w_log-6.133631e-02))-6.891971e+01) .* (abs(PE_std - (-2.759414e+01.*lambda+1.129981e+01))-5.605034e+00)); ((((newdata$EA_wtd_range-4.555087e+00) / (newdata$w_log-6.133631e-02))-6.891971e+01) * (abs(newdata$PE_std - (-2.759414e+01*newdata$lambda+1.129981e+01))-5.605034e+00)); EA_wtd_range,w_log,PE_std,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.110988967864886e+00, -2.066318999742749e+02
Se2Ta1      ,  1.250000000000000e-01,  1.052448631161409e+00, -2.124010904366567e+02
Ti1         ,  1.620000000000000e-01,  1.844682241894579e+00, -1.343259229812465e+02
B1Mo1       ,  2.500000000000000e-01,  2.685393778560653e+00, -5.147322256860701e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.160835266745871e+00, -4.618136767642847e+00
Pt1Te1      ,  5.900000000000000e-01,  4.040616627502814e+00,  8.208492169219572e+01
Sb1V3       ,  6.500000000000000e-01,  2.242844040727671e+00, -9.508680374030432e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.063462245000086e+00,  8.433637301609376e+01
Rh1Te2      ,  7.550000000000000e-01,  2.677959083761520e+00, -5.220591685670342e+01
Zr1         ,  9.966666670000000e-01,  3.740138514325941e+00,  5.247259688656268e+01
Be2Ta3      ,  1.000000000000000e+00,  1.911145732922289e+00, -1.277759002084720e+02
C1Si1       ,  1.075000000000000e+00,  3.177889118195062e+00, -2.937467972963674e+00
Nb1O1       ,  1.380000000000000e+00,  2.298614813200381e+00, -8.959055573853790e+01
Sb1         ,  1.416666667000000e+00,  5.753167609334420e+00,  2.508579993184913e+02
Sb1Sn1      ,  1.430000000000000e+00,  4.247449848071255e+00,  1.024684778963792e+02
S2Ta1       ,  1.488116666500000e+00,  5.159959965673666e+00,  1.923969778632406e+02
B2C2Y1      ,  1.800000000000000e+00, -2.406895212558646e-01, -3.398407451358855e+02
Re2Y1       ,  1.830000000000000e+00,  2.726173762558429e+00, -4.745432708586075e+01
S1Y1        ,  1.900000000000000e+00,  3.498984497710150e+00,  2.870670261656537e+01
Ga2Pt1      ,  1.900000000000000e+00,  3.262691185044909e+00,  5.419834065433093e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.219461243145996e+00,  1.159493545770250e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.454450220340473e+00,  2.431781893877567e+01
