# c0 + a0 * ((((ThermalCond_wtd_mean-7.182360e+01) / (IP_mean-9.304185e+00))+1.181926e+02) * (((at_rad_std-3.012105e-01) * (PE_mean+4.026338e-01))-5.603297e-01)) + a1 * ((((EA_wtd_range-4.555087e+00) / (w_log-6.133631e-02))-6.891971e+01) * (|PE_std - (-2.759414e+01*lambda+1.129981e+01)|-5.605034e+00))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.79204944499063; Max AE: 4.75937960166886
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.529279797388862e-02,  1.040097163327709e-02,  4.352832532592136e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * W * eV^-1 * mK^-1;                           38|19|div|17|25|mult|mult:1.1819264226342e+02,-5.6032966673223e-01,-3.0121051553518e-01,4.0263375819987e-01,-7.1823600659325e+01,-9.3041845625000e+00; ((((ThermalCond_wtd_mean-7.182360e+01) / (IP_mean-9.304185e+00))+1.181926e+02) * (((at_rad_std-3.012105e-01) * (PE_mean+4.026338e-01))-5.603297e-01)); $\left(\left(\left(\frac{ ThermalCond_{wtd, mean} -7.182e+01 }{ IP_{mean}-9.304e+00 } \right)+1.182e+02\right) * \left(\left(\left(at_{rad, std}-3.012e-01\right) * \left(PE_{mean}+4.026e-01\right)\right)-5.603e-01\right)\right)$; ((((ThermalCond_wtd_mean-7.182360e+01) ./ (IP_mean-9.304185e+00))+1.181926e+02) .* (((at_rad_std-3.012105e-01) .* (PE_mean+4.026338e-01))-5.603297e-01)); ((((newdata$ThermalCond_wtd_mean-7.182360e+01) / (newdata$IP_mean-9.304185e+00))+1.181926e+02) * (((newdata$at_rad_std-3.012105e-01) * (newdata$PE_mean+4.026338e-01))-5.603297e-01)); ThermalCond_wtd_mean,IP_mean,at_rad_std,PE_mean
# 1;  2; Unitless;                                         34|1|div|29|0|abd|mult:-6.8919710636350e+01,-5.6050339519581e+00,-2.7594141741482e+01,1.1299809362289e+01,-4.5550865303309e+00,-6.1336308698133e-02; ((((EA_wtd_range-4.555087e+00) / (w_log-6.133631e-02))-6.891971e+01) * (|PE_std - (-2.759414e+01*lambda+1.129981e+01)|-5.605034e+00)); $\left(\left(\left(\frac{ EA_{wtd, range} -4.555e+00 }{ w_{log}-6.134e-02 } \right)-6.892e+01\right) * \left(\left(\left|PE_{std} - \left(-2.759e+01lambda+1.130e+01\right)\right|\right)-5.605e+00\right)\right)$; ((((EA_wtd_range-4.555087e+00) ./ (w_log-6.133631e-02))-6.891971e+01) .* (abs(PE_std - (-2.759414e+01.*lambda+1.129981e+01))-5.605034e+00)); ((((newdata$EA_wtd_range-4.555087e+00) / (newdata$w_log-6.133631e-02))-6.891971e+01) * (abs(newdata$PE_std - (-2.759414e+01*newdata$lambda+1.129981e+01))-5.605034e+00)); EA_wtd_range,w_log,PE_std,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  2.970997183940745e+00,  5.017637601839547e+01, -2.066318999742749e+02
Se2Ta1      ,  1.250000000000000e-01, -2.309791077865772e-01, -1.552779241525616e+02, -2.124010904366567e+02
Ti1         ,  1.620000000000000e-01,  5.320988881767488e-01, -1.584807132096971e+02, -1.343259229812465e+02
B1Mo1       ,  2.500000000000000e-01,  3.071912567424489e+00, -4.875160442393724e+01, -5.147322256860701e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.254745212432339e+00, -6.866331540074249e+01, -4.618136767642847e+00
Pt1Te1      ,  5.900000000000000e-01,  6.701132363548841e-01, -2.966417424740245e+02,  8.208492169219572e+01
Sb1V3       ,  6.500000000000000e-01,  9.755592586783266e-01, -1.561701220136260e+02, -9.508680374030432e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.174901406952938e+00, -6.899400298327312e+01,  8.433637301609376e+01
Rh1Te2      ,  7.550000000000000e-01,  1.113815412580111e+00, -1.762937602588816e+02, -5.220591685670342e+01
Zr1         ,  9.966666670000000e-01,  2.638021043849220e+00, -1.478197439307192e+02,  5.247259688656268e+01
Be2Ta3      ,  1.000000000000000e+00,  2.611185121943831e+00, -2.698354466384246e+01, -1.277759002084720e+02
C1Si1       ,  1.075000000000000e+00,  4.069128561447437e-01, -2.560268671614019e+02, -2.937467972963674e+00
Nb1O1       ,  1.380000000000000e+00,  3.412157483635465e+00, -5.784566124336886e-01, -8.959055573853790e+01
Sb1         ,  1.416666667000000e+00,  3.183429811587000e+00, -2.470816434212399e+02,  2.508579993184913e+02
Sb1Sn1      ,  1.430000000000000e+00,  2.697623974279259e+00, -1.779256022909660e+02,  1.024684778963792e+02
S2Ta1       ,  1.488116666500000e+00,  3.187875899529082e+00, -2.070302731751708e+02,  1.923969778632406e+02
B2C2Y1      ,  1.800000000000000e+00,  7.611405634482661e-01, -3.728422964269166e+00, -3.398407451358855e+02
Re2Y1       ,  1.830000000000000e+00,  2.292009190865606e+00, -1.024830272724594e+02, -4.745432708586075e+01
S1Y1        ,  1.900000000000000e+00,  3.892197165022467e+00, -4.964513154922923e+01,  2.870670261656537e+01
Ga2Pt1      ,  1.900000000000000e+00,  2.104678411020090e+00, -1.506935268404448e+02,  5.419834065433093e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.862220718780863e+00, -9.826008790906046e+01,  1.159493545770250e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.298379360981230e+00, -2.009979580591553e+01,  2.431781893877567e+01
Be2Nb1      ,  2.150000000000000e+00,  2.217261081407047e+00, -2.924819807956274e+01, -1.623198991767774e+02
In1Te1      ,  2.206000000000000e+00,  1.662034228866814e+00, -1.628429429868711e+02, -1.927455263047148e+01
C2Cl2Y2     ,  2.300000000000000e+00,  2.343344879753580e+00, -2.652649853697652e+00, -1.893016618015844e+02
Be2Nb3      ,  2.300000000000000e+00,  2.320862855367918e+00, -4.312199900157406e+01, -1.319601385962509e+02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  4.565490939769417e+00, -2.187335164478599e+01,  5.260692694730673e+01
As1Pt1Sr1   ,  2.425000000000000e+00,  3.413105081324409e+00, -6.843857701768889e+01,  1.027691300899428e+01
Bi1Nb3      ,  2.516666667000000e+00,  2.743310952491845e+00, -1.375776251264037e+02,  4.753644795100760e+01
Re1         ,  2.581333333000000e+00,  3.001059026070848e+00, -1.691778207350478e+02,  1.187801266268131e+02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.161912960427627e+00, -1.050714047783110e+02,  3.998820577610125e+01
Nb3Rh1      ,  2.742333333000000e+00,  2.583980062808430e+00, -1.163327381583381e+02,  9.807345871808996e-01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.133042931400933e+00, -8.357300807393375e+01,  1.017477563315103e+02
N1Ni3Zn1    ,  3.000000000000000e+00,  6.198033734100202e+00, -8.689053398427752e+01,  3.051638534824920e+02
B1Hf1       ,  3.100000000000000e+00,  1.410015881870821e+00, -3.504396614338232e+01, -2.314107221085096e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  5.551403547485877e+00, -1.491758720659373e+02,  3.345733083093073e+02
C2Y1        ,  3.150000000000000e+00,  4.346104852010086e+00,  6.224315101817009e+00, -9.798591665599035e+00
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.684604713159702e+00, -9.538350536944809e+01, -2.014688138420783e+01
In1Sb1      ,  3.320000000000000e+00,  3.330583655729201e+00, -1.556423729758937e+02,  1.305607338538784e+02
Bi2K1       ,  3.575000000000000e+00,  3.951837189359275e+00, -7.765181170585279e+01,  7.561967797073713e+01
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.912026339383418e+00, -7.614010243437984e+01,  1.657142305356311e+02
Hg0.5In0.5  ,  3.810000000000000e+00,  4.103490118137373e+00, -1.597204064128408e+02,  2.108677506731323e+02
C1W2        ,  3.835000000000000e+00,  4.243963419365313e+00, -6.064529723236665e+01,  7.870102854576065e+01
C1Ga1Mo2    ,  3.900000000000000e+00,  5.724326506383333e+00, -4.043598517618734e+01,  1.913160996996994e+02
Ba1Ge3      ,  4.000000000000000e+00,  5.477617648537060e+00, -3.010878191012939e+01,  1.524119756143338e+02
Bi2Rb1      ,  4.250000000000000e+00,  3.132533582024394e+00, -5.954644142506566e+01, -2.977291571486118e+01
Ba1Sn3      ,  4.300000000000000e+00,  3.161999438999565e+00, -5.159749783610354e+01, -3.862744726093427e+01
Rh1Se2      ,  4.350000000000000e+00,  2.893681466157302e+00, -1.636894647618375e+02,  1.003866643844437e+02
Al1Au2Sc1   ,  4.400000000000000e+00,  3.814618227824922e+00, -3.658146597366238e+00, -4.636788031916517e+01
B2Nb1       ,  4.597500000000000e+00,  6.151714057840664e+00, -4.714955795491156e+01,  2.422783446066544e+02
Pb3Y1       ,  4.720000000000000e+00,  4.468303219815810e+00, -9.936190879518190e+01,  1.571961103612001e+02
Bi2Cs1      ,  4.750000000000000e+00,  3.693038111575672e+00, -3.150915719828989e+01, -1.710717536102504e+01
Al1Si1Sr1   ,  4.750000000000000e+00,  4.788633887630085e+00, -3.916418716506183e+01,  9.948410529784157e+01
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.940390883998810e+00, -8.715736804221554e+01,  8.849542189570656e+01
Br2C2Y2     ,  5.050000000000000e+00,  4.474437326371453e+00, -6.492190334264043e+00,  2.123729943292360e+01
Ir1Mo1      ,  5.325000000000000e+00,  2.836649556164527e+00, -6.792768302689123e+01, -4.589750456925418e+01
N1Ti1       ,  5.387500000000000e+00,  6.952484136436949e+00, -1.281167574292584e+01,  2.687804631390509e+02
Ga1         ,  5.527454545000000e+00,  4.668203059883307e+00, -1.608935259269122e+02,  2.668868652344780e+02
B6Y1        ,  5.692857143000000e+00,  7.774489829400833e+00, -1.341388254128913e+01,  3.486975275419908e+02
Bi3Sr1      ,  5.700000000000000e+00,  3.320443047186706e+00, -9.490716349737467e+01,  4.028533169864230e+01
Ba1Bi3      ,  5.745000000000000e+00,  4.229952015855138e+00, -6.880001384611938e+01,  8.934397942585845e+01
Nb1S2       ,  5.821818182000000e+00,  7.582452925613031e+00, -1.095686907906128e+02,  4.716128856511158e+02
C1Mo2       ,  6.021666667000000e+00,  3.964578017777797e+00,  1.119675906129785e+02, -2.019573105036779e+02
Rh2Sr1      ,  6.200000000000000e+00,  4.061830699532114e+00, -6.560837737372482e+01,  6.848723875295846e+01
Pb1         ,  6.470100000000000e+00,  2.405087788328171e+00, -1.905050422411968e+02,  9.283847834450212e+01
Sn1Ta3      ,  6.692500000000000e+00,  6.256761640329037e+00, -1.095029380167439e+02,  3.440577998429465e+02
Ag1B2       ,  6.700000000000000e+00,  4.488780028520080e+00, -2.906498049936788e+01,  5.580559117791856e+01
Nb1Se2      ,  6.814619048000000e+00,  6.931291244937659e+00, -1.288425281414218e+02,  4.373458197985802e+02
Li1Pb1      ,  7.200000000000000e+00,  3.061554924246102e+00, -1.216494913951429e+02,  5.471445430785053e+01
Tc1         ,  7.794166667000000e+00,  6.351355937472396e+00, -1.611020486756330e+02,  4.290199652289937e+02
P1Ru1Zr1    ,  8.496153846000000e+00,  7.126837237928293e+00, -8.535019676106434e+01,  3.921987450079687e+02
C1Ta1       ,  8.637499999999999e+00,  5.330221945152973e+00, -2.473724379376811e+01,  1.303427345184113e+02
Hf1N1       ,  8.830000000000000e+00,  7.259074858550455e+00,  1.884935094695587e-01,  2.791431257738979e+02
N1Zr1       ,  9.850000000000000e+00,  7.021399969266238e+00,  4.127490471639039e-01,  2.559621776454263e+02
C2I2Y2      ,  9.917500000000000e+00,  9.063934770023156e+00,  3.930231442316315e+02, -1.249230698994247e+02
C1Mo1       ,  1.015200000000000e+01,  1.163621744306008e+01,  1.123240702318120e+02,  5.351072758434557e+02
Mo3Os1      ,  1.102250000000000e+01,  8.224345155516959e+00, -9.617609945911376e+01,  5.136360784580313e+02
C6Ca        ,  1.130300000000000e+01,  7.707453694165770e+00,  5.741584173670592e-01,  3.216853954477751e+02
Nb3Sn1      ,  1.670900000000000e+01,  1.194962039833114e+01, -1.178392203381184e+02,  9.036539649526032e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.939645175136414e+01, -7.042613531517856e+01,  3.472813228589496e+03
