# c0 + a0 * (((PE_wtd_std-4.832019e-01) * (lambda4w_low-3.133218e-02)) + 3.928422e-02*((EA_mean-6.062628e-01) / (density-2.616346e+00)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.29012902520431; Max AE: 7.51771367009577
# Coefficients
# Task   a0                      c0
# all , -1.260935291989876e+02,  4.506931645091020e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               30|2|mult|31|5|div|add:3.9284224875229e-02,0.0000000000000e+00,-6.0626277963931e-01,-2.6163459175164e+00,-4.8320189464752e-01,-3.1332176845598e-02; (((PE_wtd_std-4.832019e-01) * (lambda4w_low-3.133218e-02)) + 3.928422e-02*((EA_mean-6.062628e-01) / (density-2.616346e+00))); $\left(\left(\left(PE_{wtd, std}-4.832e-01\right) * \left(lambda4w_{low}-3.133e-02\right)\right) + 0.0393\left(\frac{ EA_{mean} -6.063e-01 }{ density-2.616e+00 } \right)\right)$; (((PE_wtd_std-4.832019e-01) .* (lambda4w_low-3.133218e-02)) + (3.928422e-02.*((EA_mean-6.062628e-01) ./ (density-2.616346e+00)))); (((newdata$PE_wtd_std-4.832019e-01) * (newdata$lambda4w_low-3.133218e-02)) + (3.928422e-02*((newdata$EA_mean-6.062628e-01) / (newdata$density-2.616346e+00)))); PE_wtd_std,lambda4w_low,EA_mean,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.611894015240601e+00,  2.295944643822105e-02
Se2Ta1      ,  1.250000000000000e-01,  1.012967338439243e+00,  2.770930696323019e-02
Ti1         ,  1.620000000000000e-01,  3.851772400836186e+00,  5.195819709518401e-03
B1Mo1       ,  2.500000000000000e-01,  3.089464799209439e+00,  1.124139244008853e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.685076015497574e+00,  6.517825576096609e-03
Pt1Te1      ,  5.900000000000000e-01,  2.391255461506933e+00,  1.677862612795418e-02
Sb1V3       ,  6.500000000000000e-01,  3.191573113238630e+00,  1.043161009298605e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.641432791880865e+00,  6.863943445062240e-03
Rh1Te2      ,  7.550000000000000e-01,  2.188545233298820e+00,  1.838624413576025e-02
Zr1         ,  9.966666670000000e-01,  2.989660777664965e+00,  1.203290031665033e-02
Be2Ta3      ,  1.000000000000000e+00,  2.952412282886617e+00,  1.232830401432593e-02
C1Si1       ,  1.075000000000000e+00,  1.503848547900585e+00,  2.381631409849179e-02
Nb3Sb1      ,  1.100000000000000e+00,  3.217623522737797e+00,  1.022501416641747e-02
Nb1O1       ,  1.380000000000000e+00,  5.541987129969258e+00, -8.208632841458671e-03
Sb1         ,  1.416666667000000e+00,  2.913652029450509e+00,  1.263569689707205e-02
Sb1Sn1      ,  1.430000000000000e+00,  2.426018261408582e+00,  1.650293553445203e-02
S2Ta1       ,  1.488116666500000e+00,  3.299526649765727e+00,  9.575471501157628e-03
B2C2Y1      ,  1.800000000000000e+00,  4.495118154946566e+00,  9.368831390080661e-05
Re2Y1       ,  1.830000000000000e+00,  4.050059149469150e+00,  3.623282642052802e-03
S1Y1        ,  1.900000000000000e+00,  3.951017997511664e+00,  4.408740488991086e-03
Ga2Pt1      ,  1.900000000000000e+00,  3.196777165627613e+00,  1.039033872543815e-02
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.783039562299402e+00,  1.367153488162864e-02
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.782734203888979e+00, -2.187285585152559e-03
Be2Nb1      ,  2.150000000000000e+00,  3.017346360253306e+00,  1.181333645192060e-02
In1Te1      ,  2.206000000000000e+00,  2.776138177227256e+00,  1.372626715152375e-02
C2Cl2Y2     ,  2.300000000000000e+00, -2.201543075855945e-01,  3.748872747638637e-02
Be2Nb3      ,  2.300000000000000e+00,  2.878734560334123e+00,  1.291261411350813e-02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  5.153733633044177e+00, -5.129541476568880e-03
As1Pt1Sr1   ,  2.425000000000000e+00,  4.638267306413409e+00, -1.041573363492181e-03
Bi1Nb3      ,  2.516666667000000e+00,  3.235933840907470e+00,  1.007980197126368e-02
Re1         ,  2.581333333000000e+00,  3.019496551431666e+00,  1.179628410044769e-02
Hf1In1Pd2   ,  2.630000000000000e+00,  4.257517887163246e+00,  1.978006004845620e-03
Nb3Rh1      ,  2.742333333000000e+00,  3.521929454253187e+00,  7.811679132903053e-03
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.015210292880517e+00,  3.899655718530333e-03
N1Ni3Zn1    ,  3.000000000000000e+00,  4.660931152768484e+00, -1.221311741020727e-03
B1Hf1       ,  3.100000000000000e+00,  4.337118487165640e+00,  1.346723808938676e-03
Pt0.25V0.75 ,  3.102500000000000e+00,  3.822049869465697e+00,  5.431537843187131e-03
C2Y1        ,  3.150000000000000e+00,  4.592751826265044e+00, -6.806073374200721e-04
In1Sb1      ,  3.320000000000000e+00,  3.863269486306244e+00,  5.104640681196389e-03
Bi2K1       ,  3.575000000000000e+00,  4.671539502813775e+00, -1.305442545453600e-03
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.498778173338871e+00,  6.466209490641178e-05
Hg0.5In0.5  ,  3.810000000000000e+00,  4.859597748399234e+00, -2.796861231091987e-03
C1W2        ,  3.835000000000000e+00,  3.021685440532785e+00,  1.177892485041302e-02
C1Ga1Mo2    ,  3.900000000000000e+00,  3.739209873174104e+00,  6.088510463573255e-03
Ba1Ge3      ,  4.000000000000000e+00,  4.410803882727190e+00,  7.623528580291530e-04
Bi2Rb1      ,  4.250000000000000e+00,  4.733129535022148e+00, -1.793889752852948e-03
Ba1Sn3      ,  4.300000000000000e+00,  4.436775810255589e+00,  5.563793422319016e-04
Rh1Se2      ,  4.350000000000000e+00,  2.474103891615969e+00,  1.612158662215771e-02
