# FEAT_ID     Feature Postfix Expression (RPN)
0             14|8|div
1             42|7|div
2             34|1|mult:-8.0908597096037e-01,-1.7564380621573e-02
3             1|19|div
4             41|7|div
5             1|20|div
6             40|7|div
7             1|13|div
8             1|6|mult:-1.7261840331251e-02,-3.7314669774320e+01
9             1|26|div
10            35|1|mult:-5.4663394400925e-01,-9.0333828097362e-03
11            1|14|div
12            1|36|mult:-1.5370380949655e-02,-7.9847330830925e-01
13            13|1|mult:-1.3281820191583e+00,-1.0195856063129e-02
14            14|7|div
15            1|4|mult:-1.3288441553693e-02,-4.1801951574235e+00
16            1|25|div
17            1|4|div
18            7|inv
19            13|7|div
20            1|22|mult:-1.6348510191367e-02,-2.2979023723716e+00
21            1|24|mult:-1.5059313855211e-02,-2.5108266136159e+00
22            23|1|mult:-2.6117169931435e+00,-1.4358957645349e-02
23            1|0|mult
24            2|3|div
25            1|5|div
26            1|sq
27            1|8|div
28            1|7|div
29            1|cb
#-----------------------------------------------------------------------
30            20|3|div
31            22|3|div
32            23|3|div
33            24|3|div
34            25|0|abd
35            0|cbrt
36            21|3|div
37            29|3|mult:-4.9811757292365e-01,-4.1316516176362e+00
38            0|1|mult:-4.5039827887744e-01,3.5314767078449e-03
39            0|3|div
40            1|3|div
41            3|log
42            28|3|mult:-4.4130110159935e-01,-4.2337600543701e+00
43            27|3|mult:-1.0093527837733e+00,-3.0687055497250e+00
44            0|cos
45            0|nexp
46            0|inv
47            26|0|div
48            3|nexp
49            25|0|div
50            19|0|div
51            20|0|div
52            2|0|sub:4.6159586172055e-01,0.0000000000000e+00
53            33|3|mult:-1.6565473547146e+00,-1.9270109946196e+00
54            2|0|mult:-1.9707915241218e+00,-2.5058335488805e-01
55            0|2|mult:-2.5681596169864e-01,-1.9677552079754e+00
56            2|28|mult:-4.4393040253062e-02,-4.5336173784250e-01
57            3|35|mult:-1.7840727246916e+00,-8.2883782449980e-01
58            3|0|mult:1.0000690356758e+02,-9.1455386978178e+00
59            0|3|mult:-9.1661502087042e+00,1.0045606037330e+02
#-----------------------------------------------------------------------
60            24|1|mult
61            3|cos
62            24|7|div
63            16|0|div
64            37|0|mult
65            24|8|div
66            21|1|mult
67            31|1|mult
68            16|3|div
69            22|7|div
70            28|0|div
71            18|0|div
72            17|0|div
73            15|0|div
74            1|0|div
75            22|8|div
76            29|0|div
77            30|0|div
78            18|3|div
79            17|3|div
80            27|0|div
81            15|3|div
82            22|0|div
83            23|0|div
84            24|0|div
85            29|3|div
86            28|3|div
87            21|0|div
88            30|3|div
89            27|3|div
#-----------------------------------------------------------------------
90            37|34|sub:3.2626070012628e+01,0.0000000000000e+00
91            31|8|div
92            39|37|mult:1.0883586618644e+02,-1.3341350471302e+02
93            37|39|mult:-1.3347066231161e+02,1.0883078878831e+02
94            40|37|sub:1.3632510011339e+00,0.0000000000000e+00
95            37|31|sub:1.0092160439182e+02,0.0000000000000e+00
96            42|37|sub
97            37|40|mult:-1.4423897544470e+02,3.4739081734870e+01
98            17|5|add:7.8408488038075e-02,0.0000000000000e+00
99            5|17|mult:-7.6777946082529e+01,-5.8156459915918e+00
100           17|5|mult:-5.5716955933234e+00,-7.3689149877606e+01
101           40|8|mult:-8.7906712970622e+01,-1.3362312631574e+02
102           8|40|mult:-1.3346542067072e+02,-8.7807586776742e+01
103           41|37|sub
104           4|5|mult:-7.3094973774583e+00,-1.9691804252536e+01
105           5|4|mult:-1.1014262539552e+01,-4.6593885562046e+00
106           37|26|mult:-6.0244877368080e+01,-1.6967797251537e+00
107           37|5|mult
108           42|37|sub:1.6530406356256e+00,0.0000000000000e+00
109           18|5|add:7.8116193755732e-02,0.0000000000000e+00
110           39|8|mult:-1.7223685471612e+02,-1.2117501515514e+02
111           8|1|mult
112           37|4|mult
113           16|5|add:7.1870409936354e-02,0.0000000000000e+00
114           42|37|abd
115           37|32|sub:8.6776660052274e+01,0.0000000000000e+00
116           41|37|abd
117           37|32|mult:2.9072017515020e+02,-5.0258629593009e+00
118           9|4|mult:-6.2461637228633e+01,-5.0239092228794e+00
119           31|7|div
#-----------------------------------------------------------------------
120           37|17|add:8.0834870720694e+01,0.0000000000000e+00
121           37|35|mult:2.7096783345755e+02,-1.7743112075114e+01
122           37|33|mult:2.3463134640491e+02,-3.7392532427664e+01
123           37
124           37|14|mult:-5.7381912932940e+02,4.6653122015251e+03
125           37|14|sub:4.8903686651465e+00,0.0000000000000e+00
126           37|33|sub:9.4645402359344e+00,0.0000000000000e+00
127           37|35|sub:2.2910465615608e+01,0.0000000000000e+00
128           34|37|mult:-5.1958627089374e+01,1.4732205614975e+02
129           38|4|mult
130           36|37|mult:-1.1550817541062e+01,1.6184119848791e+02
131           37|36|mult:2.1585572446766e+02,-1.3476473124910e+01
132           37|19|mult
133           37|36|sub:2.6620350615439e+01,0.0000000000000e+00
134           39|1|div
135           39|40|mult:-1.0105053329962e+02,-1.2442773122891e+02
136           40|39|mult:-1.2448583367246e+02,-1.0092627566110e+02
137           37|4|add:3.2330580957095e+01,0.0000000000000e+00
138           37|34|mult:2.3404182024580e+02,-1.1234764151016e+01
139           37|cb
140           37|26|mult
141           40|37|mult:5.1478285429141e+01,-1.3049415709015e+02
142           37|14|div
143           37|sq
144           37|20|mult
145           32|4|div
146           8|6|div
147           7|6|div
148           5|6|div
149           32|7|div
#-----------------------------------------------------------------------
