# FEAT_ID     Feature Postfix Expression (RPN)
0             6|4|mult|32|5|mult|div
1             6|4|mult|15|5|mult|div
2             7|4|mult|4|32|div|mult
3             7|15|div|4|sq|mult
4             40|4|mult|6|3|div|mult
5             40|8|div|6|4|mult|mult
6             42|6|mult|4|3|div|mult
7             42|4|mult|6|8|div|mult
8             6|4|mult|8|3|mult|div
9             37|8|div|6|4|mult|mult
10            23|4|mult|6|5|div|mult
11            23|7|mult|4|sq|mult
12            37|9|div|6|4|mult|mult
13            6|4|mult|8|sq|div
14            6|4|mult|4|sqrt|mult
15            6|4|mult|8|2|mult|div
16            29|6|mult|4|sq|mult
17            6|4|mult|9|2|mult|div
18            34|8|div|6|4|mult|mult
19            38|8|div|6|4|mult|mult
20            34|9|div|6|4|mult|mult
21            6|4|mult|9|3|mult|div
22            6|8|div|34|5|abd|div
23            36|4|mult|6|8|div|mult
24            36|6|mult|4|9|div|mult
25            6|4|mult|15|sp|div
26            6|9|div|34|5|abd|div
27            35|6|mult|4|5|div|mult
28            35|7|mult|4|sq|mult
29            38|4|mult|6|9|div|mult
#-----------------------------------------------------------------------
30            24|23|sub|35|7|add|div
31            35|24|mult|30|21|abd|abd
32            28|26|abd|27|5|mult|mult
33            28|27|abd|27|11|mult|mult
34            35|25|mult|30|21|abd|sub
35            34|23|mult|33|25|mult|abd
36            28|26|abd|26|11|mult|mult
37            28|26|abd|11|1|mult|mult
38            34|23|mult|31|22|abd|abd
39            25|23|sub|35|7|add|div
40            28|26|abd|27|11|mult|mult
41            29|24|sub|26|22|abd|div
42            39|27|mult|23|22|abd|mult
43            34|23|mult|30|22|abd|abd
44            27|2|mult|23|22|abd|mult
45            34|23|mult|25|24|add|abd
46            36|23|mult|25|abs|abd
47            37|23|mult|25|abs|abd
48            27|9|mult|23|22|abd|mult
49            27|8|mult|23|22|abd|mult
50            28|26|abd|23|5|mult|mult
51            38|27|mult|23|22|abd|mult
52            32|28|mult|23|22|abd|abd
53            33|28|mult|23|22|abd|abd
54            29|25|abd|29|24|sub|add
55            23|22|sub|35|7|add|div
56            40|38|abd|23|22|abd|mult
57            40|39|abd|23|22|abd|mult
58            28|26|abd|11|5|mult|mult
59            34|23|mult|29|22|abd|abd
#-----------------------------------------------------------------------
60            28|15|div|26|22|abd|div
61            31|15|div|26|22|abd|div
62            28|3|div|26|22|abd|div
63            30|8|div|26|22|abd|div
64            28|14|div|26|22|abd|div
65            31|14|div|26|22|abd|div
66            27|24|abd|8|5|mult|mult
67            27|5|mult|23|21|abd|add
68            31|8|div|26|22|abd|div
69            29|28|sub|26|22|abd|div
70            28|8|div|26|22|abd|div
71            27|25|abd|27|4|div|mult
72            27|24|abd|27|4|div|mult
73            27|25|abd|9|5|mult|mult
74            28|27|abd|26|5|mult|mult
75            27|4|div|26|25|abd|mult
76            28|27|abd|26|4|div|mult
77            26|24|abd|26|5|mult|mult
78            27|25|abd|27|5|mult|mult
79            27|25|abd|8|5|mult|mult
80            26|24|abd|26|4|div|mult
81            27|24|abd|27|5|mult|mult
82            27|24|abd|26|4|div|mult
83            27|25|abd|26|4|div|mult
84            27|25|abd|26|5|mult|mult
85            27|24|abd|26|5|mult|mult
86            28|27|abd|27|4|div|mult
87            27|5|mult|26|24|abd|mult
88            28|27|abd|27|5|mult|mult
89            27|4|div|26|24|abd|mult
#-----------------------------------------------------------------------
90            24|21|sub|14|sqrt|mult
91            30|29|sub|9|0|mult|div
92            43|39|abd|35|34|mult|mult
93            30|29|sub|25|21|sub|add
94            31|29|sub|24|21|sub|add
95            42|39|abd|37|35|mult|mult
96            24|21|sub|14|cbrt|mult
97            35|25|mult|33|26|mult|abd
98            30|21|abd|29|24|sub|add
99            31|29|sub|26|25|abd|mult
100           30|29|sub|26|25|abd|mult
101           30|29|sub|27|25|abd|mult
102           30|29|sub|8|0|mult|div
103           42|39|abd|35|34|mult|mult
104           43|39|abd|36|35|mult|mult
105           29|28|sub|17|9|div|mult
106           30|29|sub|0|sp|div
107           29|28|sub|17|8|div|mult
108           31|29|sub|27|25|abd|mult
109           33|32|sub|5|sin|mult
110           42|39|abd|36|35|mult|mult
111           29|25|sub|28|21|sub|sub
112           29|24|sub|28|21|sub|sub
113           30|29|sub|26|24|abd|mult
114           30|29|sub|27|24|abd|mult
115           30|29|sub|0|cb|div
116           31|29|sub|0|cb|div
117           31|29|sub|0|sp|div
118           31|29|sub|26|24|abd|mult
119           31|29|sub|27|24|abd|mult
#-----------------------------------------------------------------------
120           26|sq|41|38|abd|div
121           27|1|div|43|39|sub|div
122           34|sp|26|1|mult|mult
123           34|sp|27|1|mult|mult
124           27|sq|43|38|abd|div
125           27|26|mult|43|38|abd|div
126           26|sq|43|39|abd|div
127           27|sq|43|39|abd|div
128           27|26|mult|43|39|abd|div
129           26|sq|42|39|abd|div
130           26|sq|43|38|abd|div
131           27|26|mult|42|39|abd|div
132           27|sq|42|39|abd|div
133           36|sp|27|1|mult|mult
134           36|sp|26|1|mult|mult
135           37|sp|27|1|mult|mult
136           37|sp|26|1|mult|mult
137           27|sq|43|38|sub|div
138           27|26|mult|43|38|sub|div
139           26|sq|43|38|sub|div
140           34|sp|36|7|sub|div
141           26|sq|42|39|sub|div
142           27|26|mult|42|39|sub|div
143           27|sq|42|39|sub|div
144           26|sq|43|39|sub|div
145           27|26|mult|43|39|sub|div
146           27|sq|43|39|sub|div
147           33|cb|exp
148           32|cb|exp
149           32|sin|21|14|mult|mult
#-----------------------------------------------------------------------
