# FEAT_ID     Score                   Feature Expression
0             0.168615513460316196    (at_rad_wtd_mean / at_mass_wtd_mean)
1             0.169467000356043479    (ThermalCond_wtd_std / at_mass_mean)
2             0.171831227609627546    (w_log / IP_mean)
3             0.172561183896809189    (ThermalCond_std / at_mass_mean)
4             0.173917285437880403    (w_log / IP_wtd_mean)
5             0.174356552239677359    (ThermalCond_wtd_range / at_mass_mean)
6             0.175256685193209527    (w_log / at_rad_mean)
7             0.17775678435515288     (w_log / PE_wtd_mean)
8             0.181465710412406528    (w_log / at_rad_wtd_mean)
9             0.1830835872472521      ((w_log-1.014612e-02) * (at_rad_mean-1.329423e+00))
10            0.187479196292147127    (at_rad_wtd_mean / at_mass_mean)
11            0.190545317917654944    ((w_log-9.495838e-03) * (EA_wtd_std-5.700215e-01))
12            0.194079435531856054    ((EA_wtd_range-5.338150e-01) * (w_log-9.514154e-03))
13            0.194998752748434173    (w_log / PE_mean)
14            0.195507013512036559    (w_log / L_avg)
15            0.202555971788842715    (1.0 / at_mass_mean)
16            0.204310222600200153    (at_rad_mean / at_mass_mean)
17            0.204836991398217788    ((w_log-1.095286e-02) * (IP_wtd_range-2.425133e+00))
18            0.204880134321112684    ((IP_wtd_range-2.424485e+00) * (w_log-1.096253e-02))
19            0.213269426134488987    ((w_log-1.078492e-02) * (IP_std-2.481845e+00))
20            0.218018989353811476    ((w_log-1.168414e-02) * (IP_wtd_std-2.426329e+00))
21            0.222130178794336997    ((IP_range-4.836647e+00) * (w_log-1.180144e-02))
22            0.287555672330157774    ((w_log-1.700465e-02) * (density-1.052404e+01))
23            0.311814209873225667    (w_log * lambda)
24            0.311817797387099027    (lambda4w_low / lambda3)
25            0.328069481206089475    (w_log / density)
26            0.352901347016297551    (w_log^2)
27            0.354089064249609009    (w_log / at_mass_wtd_mean)
28            0.364382522582900936    (w_log / at_mass_mean)
29            0.494436511544534163    (w_log^3)
#-----------------------------------------------------------------------
30            0.170657819015417156    (|PE_mean - lambda|)
31            0.176359547301365521    (IP_range / lambda3)
32            0.177068992189877067    cbrt(lambda)
33            0.195472908459871725    ((ThermalCond_mean-3.396874e+01) * (lambda-5.311203e-01))
34            0.1955276794715127      ((w_log+4.269246e-03) * (lambda-4.441854e-01))
35            0.196004822083590796    (lambda / lambda3)
36            0.198250800395346927    ((PE_wtd_mean-2.175482e+00) * (lambda3-2.090437e+00))
37            0.199898797447385784    (w_log / lambda3)
38            0.203255918380094325    ln(lambda3)
39            0.216367222722292168    ((lambda3-1.384301e+00) * (lambda4w_low-1.943663e+00))
40            0.221984212145150905    cos(lambda)
41            0.226387371324175218    (exp(-1.0 * lambda))
42            0.227696913741652907    (1.0 / lambda)
43            0.232669448276890706    (PE_wtd_mean / lambda)
44            0.236507325169400817    ((lambda-8.938684e-01) * (EA_range-2.377408e+00))
45            0.237018443189128347    (exp(-1.0 * lambda3))
46            0.239486510697416971    (PE_mean / lambda)
47            0.247121471848711083    (IP_mean / lambda)
48            0.248494937335325711    (IP_wtd_mean / lambda)
49            0.255605242766489105    ((EA_wtd_std-7.864461e-01) * (lambda3-4.065507e-01))
50            0.258452658629689247    (lambda4w_low - (4.630152e-01*lambda))
51            0.260801230802199635    ((lambda+3.024325e+01) * (lambda4w_low-1.609473e+01))
52            0.261556577781542787    ((PE_range-1.027363e+00) * (lambda3-1.935665e+00))
53            0.26888779393237433     ((EA_range-1.655880e+00) * (lambda3-1.873332e+00))
54            0.276166817243604645    ((PE_wtd_std-4.841150e-01) * (lambda3-1.991582e+00))
55            0.281355948567222292    ((EA_range-1.838089e+00) * (lambda-1.039436e+00))
56            0.281671624161867973    ((PE_std-5.131375e-01) * (lambda3-2.227658e+00))
57            0.282575214724987644    ((PE_wtd_range-4.561203e-01) * (lambda3-2.073149e+00))
58            0.283120612441959074    ((lambda3+9.978968e+01) * (lambda-9.122377e+00))
59            0.283183551941774914    ((lambda-9.222959e+00) * (lambda3+1.019767e+02))
#-----------------------------------------------------------------------
60            0.0967294495283993472   (at_rad_range / lambda)
61            0.0988018495644982647   (EA_wtd_mean * w_log)
62            0.0992624904445063017   ((at_mass_range-6.132394e+01) * (L_avg-5.013958e+00))
63            0.100148142056638204    (EA_mean / at_mass_mean)
64            0.100485108450266272    (IP_wtd_mean / lambda3)
65            0.100563128952231573    (PE_range / lambda)
66            0.10069536580851321     ((ThermalCond_wtd_mean-3.591477e+01) * (lambda-5.861126e-01))
67            0.10115832996914334     (at_rad_wtd_range + at_rad_wtd_mean)
68            0.102829926041402189    (EA_mean / at_mass_wtd_mean)
69            0.105298471716968323    (w_log / lambda)
70            0.106482674523739829    ((w_log-1.309400e-02) * (PE_wtd_mean-1.953567e+00))
71            0.10652127527599127     ((PE_wtd_mean-1.953368e+00) * (w_log-1.308944e-02))
72            0.109043810468148775    (IP_wtd_range / at_mass_wtd_mean)
73            0.112126381988540844    (EA_mean * w_log)
74            0.113065789463885832    (at_rad_wtd_std / lambda3)
75            0.118164572309168339    (ThermalCond_mean * lambda)
76            0.124132660703603126    (at_rad_std / lambda3)
77            0.126351745325910897    (IP_wtd_range / lambda)
78            0.130122861113040666    (at_rad_range / lambda3)
79            0.135249714012822375    (IP_wtd_std / lambda)
80            0.13870803244569696     (IP_std / lambda)
81            0.141263348927863519    (PE_wtd_range / lambda3)
82            0.148322913462820088    (IP_range / lambda)
83            0.156861161043178016    (PE_wtd_std / lambda3)
84            0.157067658958907064    (PE_std / lambda3)
85            0.163861187115306617    (IP_wtd_range / lambda3)
86            0.168840497471102191    (PE_range / lambda3)
87            0.170280659196960948    ((lambda4w_low-2.325626e-02) * (at_rad_wtd_std-2.312015e-01))
88            0.173771561932772128    (IP_std / lambda3)
89            0.175730731974277549    (IP_wtd_std / lambda3)
#-----------------------------------------------------------------------
90            0.0906328597784109985   (at_rad_std * at_mass_wtd_range)
91            0.0906423968376662975   (ThermalCond_wtd_std - ThermalCond_mean)
92            0.0912999200182560144   (ThermalCond_std - ThermalCond_mean)
93            0.0915069018451788174   (at_mass_wtd_std / V_molar)
94            0.0922842873647614081   (at_rad_wtd_range * density)
95            0.092660631306675012    (|ThermalCond_wtd_range - ThermalCond_mean|)
96            0.0928167752769401      ((ThermalCond_mean+8.774186e+01) * (at_mass_wtd_range+1.086308e+02))
97            0.0928196751050306135   ((at_mass_wtd_range+1.080877e+02) * (ThermalCond_mean+8.717943e+01))
98            0.0928378652132669652   (at_rad_range * at_mass_wtd_range)
99            0.0937499693830612102   (IP_wtd_range * at_mass_wtd_std)
100           0.0937797376377404734   (IP_std * at_mass_wtd_range)
101           0.0940099655436723997   (at_rad_wtd_range^6)
102           0.0941706808115774507   (ThermalCond_mean * PE_wtd_mean)
103           0.0946045400746750309   (ThermalCond_mean * PE_mean)
104           0.0947436756235687655   ((ThermalCond_mean-5.899235e+01) * (PE_wtd_mean-1.689215e+00))
105           0.0959358864429156744   ((EA_std+9.848282e-01) * (ThermalCond_mean-8.914530e+01))
106           0.0960500887080123905   (at_mass_wtd_range / V_molar)
107           0.0968573472675996194   (at_rad_wtd_range^3)
108           0.0974130406419944084   (IP_wtd_std * at_mass_wtd_range)
109           0.0976331564537181867   (at_rad_wtd_range * at_mass_wtd_std)
110           0.0981685168915445994   ((at_rad_wtd_range-1.899974e-01) * (lambda4w_low-1.393286e-01))
111           0.100645917132912793    ((IP_wtd_mean-4.182895e+00) * (at_rad_wtd_std-4.193574e-01))
112           0.100997945898627123    (IP_wtd_range * at_mass_wtd_range)
113           0.102597608168229576    (at_mass_wtd_mean * w_log)
114           0.102633569324462853    (at_rad_wtd_std * at_mass_wtd_range)
115           0.10347198963024673     (|ThermalCond_wtd_std - ThermalCond_mean|)
116           0.104076108824394484    (|ThermalCond_std - ThermalCond_mean|)
117           0.104766092286619317    (ThermalCond_mean * density)
118           0.107279083866613056    (at_rad_wtd_range * at_mass_wtd_range)
119           0.114339861524334063    (ThermalCond_mean * L_avg)
#-----------------------------------------------------------------------
120           0.107802340510331537    (ThermalCond_mean - (2.138677e+01*EA_wtd_range))
121           0.107807068507719359    (ThermalCond_mean / at_rad_wtd_mean)
