# FEAT_ID     Feature Postfix Expression (RPN)
0             40|1|mult
1             14|8|div
2             42|7|div
3             1|19|div
4             1|20|div
5             41|7|div
6             1|13|div
7             40|7|div
8             1|26|div
9             1|14|div
10            1|22|mult:-1.2779137263767e-02,-1.9335428601445e+00
11            1|13|mult:-1.0255345692285e-02,-1.3269192673720e+00
12            14|7|div
13            1|36|mult:-9.5146852914659e-03,-5.7309693974794e-01
14            1|25|div
15            1|34|mult:-9.5550025491657e-03,-5.3704280022080e-01
16            1|4|div
17            7|inv
18            13|7|div
19            23|1|mult:-2.5131337325935e+00,-1.1053066027588e-02
20            24|1|mult:-2.4507462255373e+00,-1.2238619999918e-02
21            21|1|mult:-4.8845740586392e+00,-1.2036474266088e-02
22            5|1|mult:-1.0958952710617e+01,-1.7478501705236e-02
23            1|0|mult
24            2|3|div
25            1|5|div
26            1|sq
27            1|8|div
28            1|7|div
29            1|cb
#-----------------------------------------------------------------------
30            0|1|mult:-4.4798308633934e-01,4.4407493090803e-03
31            0|3|div
32            1|3|div
33            3|log
34            3|2|mult:-8.9963839652170e+01,-3.6756377598340e-02
35            38|0|mult:-2.4729888077105e+01,-5.3585759236851e-01
36            2|3|mult:-1.9173950196983e+00,-2.5804621842522e+00
37            0|cos
38            0|nexp
39            0|inv
40            26|0|div
41            33|3|mult:-1.6681097803117e+00,-5.0707458638354e-01
42            3|nexp
43            25|0|div
44            19|0|div
45            20|0|div
46            3|36|mult:-4.0300059135303e-01,-7.8633422777099e-01
47            27|3|mult:-1.0270296782826e+00,-1.9544281295173e+00
48            2|0|sub:4.6273232628237e-01,0.0000000000000e+00
49            3|1|mult:-9.9217637208782e-01,-5.0613646923098e-03
50            0|2|mult:-3.2294090884687e-01,-1.9412154371221e+00
51            2|0|mult:-1.9360496381759e+00,-3.3295299385072e-01
52            28|3|mult:-4.5607785071973e-01,-2.0777869834645e+00
53            29|3|mult:-5.1178537463641e-01,-2.3282844359910e+00
54            36|3|mult:-7.7767690641676e-01,-1.7392412323654e+00
55            33|0|mult:-1.8381737238600e+00,-1.0373030368130e+00
56            3|35|mult:-1.5027177406812e+00,-8.2759659418817e-01
57            35|3|mult:-8.2525997575550e-01,-1.6473293692932e+00
58            0|3|mult:-8.8271051751549e+00,9.3315196083204e+01
59            3|0|mult:1.0002702350011e+02,-9.1354379385424e+00
#-----------------------------------------------------------------------
60            28|8|mult
61            8|27|mult:5.4133723170618e+01,1.3530321050329e+00
62            27|8|mult:1.1492332152238e+00,3.7620525918875e+01
63            18|8|add:4.0260881175514e-03,0.0000000000000e+00
64            18|14|add:8.0220554952907e-01,0.0000000000000e+00
65            16|14|mult:4.9382100903106e-01,-4.2803260477571e-01
66            14|16|mult:-4.0175589183992e-01,5.1164250285385e-01
67            32|13|mult:-6.5792345765531e-01,-1.5156032063813e+00
68            23|3|div
69            18|8|mult:1.8480666112438e+00,4.1865611757639e+02
70            8|18|mult:3.3806447718224e+02,1.5309011300948e+00
71            26|14|mult:-1.5208288033066e+00,-1.0588176595696e+00
72            8|30|mult:-2.3677070904489e+01,1.1060235324711e-01
73            20|3|div
74            14|10|mult:-4.3606387929653e+00,-3.6626720712322e+02
75            1|0|div
76            2|9|mult:-5.4100059547834e-02,-9.5703993451769e+01
77            11|2|mult:-4.7749475635642e+01,-5.2531115862870e-02
78            18|14|add
79            16|8|add:3.8662015321880e-03,0.0000000000000e+00
80            0|38|mult:-5.9354122421374e-01,-3.6062538764225e+01
81            8|16|mult:3.9579854508839e+02,1.6397560081513e+00
82            16|8|mult:1.7067821299909e+00,4.0867591293621e+02
83            21|3|div
84            16|14|add:8.0536584522160e-01,0.0000000000000e+00
85            32|1|mult
86            31|7|div
87            16|14|add
88            31|8|div
89            31|1|mult
#-----------------------------------------------------------------------
90            37|3|sub:1.6206227073104e+00,0.0000000000000e+00
91            16|12|mult
92            41|38|abd
93            37|sq
94            22|10|mult
95            37|36|mult:-1.0441256674936e+02,1.0264998766693e+00
96            36|37|mult:1.0256821141457e+00,-1.0437353696871e+02
97            42|37|sub
98            16|5|mult
99            41|37|sub
100           12|6|div
101           18|10|mult
102           8|1|mult
103           37|26|mult
104           40|37|abd
105           37|25|mult
106           37|4|add:2.8782211856238e+01,0.0000000000000e+00
107           35|37|mult:8.3872272332967e-01,-9.0334169725343e+01
108           19|16|mult:-4.4265439633986e+00,-3.6218080290030e-01
109           26|37|mult:-1.6970117674682e+00,-6.0271609161081e+01
110           37|5|mult
111           10|6|div
112           16|10|mult
113           10|22|mult:-1.0257508029821e+01,-4.3695665754579e-01
114           22|10|mult:-4.4375347004177e-01,-1.0713950642633e+01
115           42|37|abd
116           41|37|abd
117           4|9|mult:-5.0136932488762e+00,-6.1563540788434e+01
118           16|5|add:3.7079631250380e-02,0.0000000000000e+00
119           37|4|mult
#-----------------------------------------------------------------------
120           37|34|sub:2.2630851404626e+01,0.0000000000000e+00
121           37|23|add:3.1885881887580e+00,0.0000000000000e+00
122           37|5|mult:-6.5128092054577e+01,-2.6598175514158e+01
123           18|4|add:5.7205634048671e-02,0.0000000000000e+00
124           24|37|mult:5.0332993097871e+01,4.1121301577188e+01
125           37|14|div
126           37|24|add:2.2821891284438e+00,0.0000000000000e+00
127           37|22|add:2.1702651329167e+00,0.0000000000000e+00
128           22|37|mult:1.0069910639027e+02,9.8716580160926e+01
129           37|24|mult:1.0109478156886e+02,9.9496746628374e+01
130           13|37|mult:2.5660735666905e+01,1.3919489486806e+02
131           37|13|mult:1.3730569317162e+02,2.5936294320665e+01
132           37|21|add:4.0145709741197e-01,0.0000000000000e+00
133           37
134           37|14|sub:4.6928226696445e+00,0.0000000000000e+00
135           38|37|mult:3.4688976277284e+03,-1.6148597390754e+02
136           37|38|mult:-9.7605606986400e+01,9.6920884318819e+02
137           37|19|mult
138           37|20|mult
139           31|42|mult:-8.6771313558039e-01,-4.9583330590222e+01
140           37|17|add:3.9143755099385e+01,0.0000000000000e+00
141           37|15|add:1.9301064382681e+01,0.0000000000000e+00
142           37|16|add:3.4544671834514e+01,0.0000000000000e+00
143           37|39|mult:-9.0040203650960e+01,2.7492286883150e+02
144           39|37|mult:2.7423945455486e+02,-9.0304249364938e+01
145           37|18|add:3.8106730794243e+01,0.0000000000000e+00
146           40|37|mult:5.0268796545197e+01,-9.0122195269464e+01
147           37|cb
148           20|18|mult:-4.1501137989266e+00,-4.2733949847293e-01
149           19|17|mult:-4.4572996873513e+00,-3.6425941488118e-01
#-----------------------------------------------------------------------
