# c0 + a0 * ((lambda-9.134536e+00) * (lambda3+1.000564e+02)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.89457447567957; Max AE: 10.0029981516807
# Coefficients
# Task   a0                      a1                      c0
# all ,  6.671869398173008e-02,  1.439779767605088e+05,  5.889686712675265e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         0|3|mult:-9.1345355290756e+00,1.0005638217820e+02; ((lambda-9.134536e+00) * (lambda3+1.000564e+02)); $\left(\left(lambda-9.135e+00\right) * \left(lambda3+1.001e+02\right)\right)$; ((lambda-9.134536e+00) .* (lambda3+1.000564e+02)); ((newdata$lambda-9.134536e+00) * (newdata$lambda3+1.000564e+02)); lambda,lambda3
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.436964694791202e+00, -8.699717921465542e+02,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -8.257927415590919e-01, -8.953541224198019e+02,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.346839398388584e+00, -8.653759465323025e+02,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.237515747643926e+00, -8.574400649740022e+02,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  1.928562056260027e+00, -8.566992754056713e+02,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  3.121827161905538e+00, -8.369431154558388e+02,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.539094360411388e+00, -8.636821912023100e+02,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.581171174796765e+00, -8.304466959049164e+02,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  2.959368089828462e-01, -8.821420309936379e+02,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.632880879580195e+00, -8.477744688124761e+02,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  9.400655929877955e-01, -8.771697181858948e+02,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.107799815168068e+01, -8.557691198345889e+02,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.057282806429106e+00, -8.499931065915074e+02,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.517585521582278e+00, -8.638409649094042e+02,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.678694119506016e+00, -8.143408152996620e+02,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.369401181101529e+00, -8.332984215724639e+02,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  7.768452265727818e+00, -7.684411572818087e+02,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  7.603280654742589e+00, -8.689006123115782e+02,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  1.750884828255383e+00, -8.620338663733487e+02,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.831355623303532e+00, -8.466637839405023e+02,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.905878658773600e+00, -8.402819717515721e+02,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.678551313667866e+00, -8.547057897370736e+02,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.274257377380696e+00, -8.496813391374492e+02,  4.654843749999999e-07
