# FEAT_ID     Feature Postfix Expression (RPN)
0             6|4|mult|14|5|mult|div
1             7|4|mult|4|14|div|mult
2             36|8|div|6|4|mult|mult
3             6|4|mult|9|8|mult|div
4             6|5|mult|8|7|mult|div
5             5|sq|4|8|div|mult
6             7|4|mult|8|5|mult|div
7             6|5|mult|9|7|mult|div
8             5|9|div|5|4|mult|mult
9             7|4|mult|9|5|mult|div
10            6|4|mult|15|5|mult|div
11            7|4|mult|4|15|div|mult
12            23|6|mult|4|5|div|mult
13            23|7|mult|4|sq|mult
14            6|4|mult|32|5|mult|div
15            7|4|mult|4|32|div|mult
16            36|9|div|6|4|mult|mult
17            38|6|mult|4|9|div|mult
18            6|4|mult|8|sq|div
19            6|4|mult|8|2|mult|div
20            6|4|mult|9|2|mult|div
21            6|4|mult|4|sqrt|mult
22            6|4|mult|8|3|mult|div
23            29|4|mult|6|4|mult|mult
24            6|8|div|34|5|abd|div
25            6|4|mult|9|3|mult|div
26            6|9|div|34|5|abd|div
27            35|5|div|6|4|mult|mult
28            35|7|mult|4|sq|mult
29            6|4|mult|15|sp|div
#-----------------------------------------------------------------------
30            26|25|abd|7|cbrt|mult
31            26|5|mult|25|5|mult|abd
32            26|25|abd|14|5|mult|mult
33            27|25|abd|8|5|mult|mult
34            28|25|abd|26|5|mult|abd
35            28|24|abd|26|5|mult|abd
36            26|25|abd|15|5|mult|mult
37            26|21|sub|26|5|mult|sub
38            26|25|abd|5|0|mult|mult
39            34|23|mult|29|22|abd|abd
40            27|5|mult|21|add
41            31|20|sub|26|5|mult|sub
42            26|5|mult|21|add
43            30|20|abd|26|5|mult|add
44            31|20|sub|27|5|mult|abd
45            29|21|abd|26|5|mult|add
46            30|20|abd|27|5|mult|add
47            29|21|abd|27|5|mult|add
48            28|20|abd|27|5|mult|add
49            28|20|abd|26|5|mult|add
50            31|21|sub|27|5|mult|abd
51            26|25|abd|17|5|mult|mult
52            30|21|sub|27|5|mult|abd
53            28|21|abd|27|5|mult|add
54            31|21|sub|26|5|mult|abd
55            26|24|abd|17|5|mult|mult
56            30|21|sub|26|5|mult|sub
57            27|5|mult|23|22|abd|add
58            28|21|abd|26|5|mult|add
59            26|5|mult|23|22|abd|add
#-----------------------------------------------------------------------
60            43|7|div|35|7|abd|div
61            22|0|mult|35|7|add|div
62            22|5|div|35|7|abd|div
63            42|7|div|35|7|sub|div
64            37|23|mult|30|25|abd|abd
65            28|24|sub|35|7|add|div
66            29|25|sub|35|7|add|div
67            31|25|abd|35|7|add|div
68            28|24|abd|35|7|add|div
69            29|25|abd|35|7|add|div
70            31|25|sub|35|7|add|div
71            30|25|abd|35|7|add|div
72            23|22|abd|35|7|add|div
73            43|7|div|35|7|sub|div
74            28|22|abd|35|7|add|div
75            34|23|mult|22|abs|abd
76            30|25|sub|35|7|add|div
77            28|22|sub|35|7|add|div
78            37|23|mult|31|25|abd|abd
79            40|7|div|35|7|abd|div
80            35|21|mult|23|22|add|abd
81            28|25|abd|35|7|add|div
82            28|25|sub|35|7|add|div
83            34|23|mult|25|24|add|abd
84            23|22|sub|35|7|add|div
85            40|7|div|35|7|sub|div
86            37|23|mult|25|abd
87            36|23|mult|25|abd
88            34|23|mult|31|22|abd|abd
89            34|23|mult|30|22|abd|abd
#-----------------------------------------------------------------------
90            42|23|mult|39|10|mult|mult
91            30|33|div|28|26|abd|abd
92            40|39|mult|23|12|mult|mult
93            30|32|div|28|26|abd|abd
94            43|12|mult|39|23|mult|mult
95            43|39|div|35|5|sub|div
96            28|26|abd|22|20|sub|mult
97            28|26|abd|2|14|div|mult
98            42|23|mult|39|12|mult|mult
99            43|1|div|35|5|sub|div
100           28|26|abd|27|15|mult|mult
101           37|sqrt|11|8|div|abd
102           28|26|abd|2|mult
103           40|38|div|35|5|sub|div
104           36|sqrt|11|8|div|abd
105           42|39|div|35|5|sub|div
106           28|26|abd|21|2|mult|mult
107           28|27|abd|27|2|mult|mult
108           43|38|mult|23|0|div|mult
109           28|26|abd|27|14|mult|mult
110           28|27|abd|24|20|abd|add
111           28|26|abd|22|21|abd|mult
112           28|26|abd|27|3|mult|mult
113           40|39|div|35|5|sub|div
114           33|2|mult|28|26|abd|mult
115           28|26|abd|24|20|abd|add
116           28|26|abd|2|15|div|mult
117           35|31|mult|28|26|abd|abd
118           28|26|abd|27|2|mult|mult
119           35|30|mult|28|26|abd|abd
#-----------------------------------------------------------------------
120           43|31|mult|31|23|abd|mult
121           42|12|mult|17|0|div|mult
122           42|36|mult|39|38|abd|add
123           42|31|mult|30|23|abd|mult
124           42|30|mult|31|23|abd|mult
125           42|30|mult|30|23|abd|mult
126           40|0|div|28|23|mult|mult
127           42|31|mult|31|23|abd|mult
128           27|26|abd|36|5|abd|div
129           43|37|mult|39|38|sub|abd
130           43|30|mult|30|23|abd|mult
131           43|30|mult|31|23|abd|mult
132           31|30|sub|36|5|abd|div
133           42|9|mult|40|11|mult|abd
134           43|0|div|28|23|mult|mult
135           40|31|mult|23|0|div|mult
136           43|0|div|31|23|mult|mult
137           42|26|mult|23|12|mult|mult
138           42|37|mult|39|38|sub|abd
139           43|36|mult|39|38|sub|abd
140           42|8|mult|40|11|mult|abd
141           42|36|mult|39|38|sub|abd
142           42|28|mult|23|0|div|mult
143           40|30|mult|23|0|div|mult
144           42|22|mult|40|25|mult|sub
145           42|0|div|31|23|mult|mult
146           43|23|mult|30|0|div|mult
147           42|30|mult|23|0|div|mult
148           41|36|mult|39|38|sub|abd
149           41|37|mult|39|38|sub|abd
#-----------------------------------------------------------------------
