# FEAT_ID     Score                   Feature Expression
0             0.163362427495785251    (1.0 / at_mass_wtd_mean)
1             0.165649516825428167    (at_rad_wtd_mean / at_mass_wtd_mean)
2             0.165927256119095173    (w_log / IP_mean)
3             0.167810348454797309    (w_log / IP_wtd_mean)
4             0.169704660240857258    (ThermalCond_wtd_std / at_mass_mean)
5             0.170510026222820826    (w_log / at_rad_mean)
6             0.171929120202851726    (w_log / PE_wtd_mean)
7             0.17340067468178591     (ThermalCond_wtd_range / at_mass_mean)
8             0.174387724837402197    (ThermalCond_std / at_mass_mean)
9             0.175462810931232061    ((EA_wtd_range-7.520362e-01) * (w_log-1.560988e-02))
10            0.175600511969146472    ((w_log-1.557636e-02) * (EA_wtd_range-7.508121e-01))
11            0.176691103926557541    (w_log / at_rad_wtd_mean)
12            0.182898591839032149    (lambda / at_mass_mean)
13            0.183837240677973468    ((at_rad_mean-1.332165e+00) * (w_log-1.043463e-02))
14            0.18727993413176372     ((EA_wtd_std-5.741072e-01) * (w_log-9.564648e-03))
15            0.187866846749258465    (at_rad_wtd_mean / at_mass_mean)
16            0.189367416147163042    (w_log / PE_mean)
17            0.190926912797872994    (w_log / L_avg)
18            0.203170264334810502    (at_rad_mean / at_mass_mean)
19            0.203931935694273203    (1.0 / at_mass_mean)
20            0.228371183377145986    ((IP_wtd_std-2.675365e+00) * (w_log-1.262024e-02))
21            0.228529165268414242    ((IP_std-2.777034e+00) * (w_log-1.151313e-02))
22            0.260818583645729241    ((w_log-2.049750e-02) * (density-1.218016e+01))
23            0.313128910881310063    (w_log * lambda)
24            0.313147992508109763    (lambda4w_low / lambda3)
25            0.323533629403386258    (w_log / density)
26            0.348137139783503968    (w_log^2)
27            0.35053781916900717     (w_log / at_mass_wtd_mean)
28            0.361096707512156834    (w_log / at_mass_mean)
29            0.491340514817448004    (w_log^3)
#-----------------------------------------------------------------------
30            0.170213114256764025    (IP_wtd_std / lambda3)
31            0.171003885290442526    ((at_mass_range-9.559966e+01) * (lambda4w_low-5.260458e-02))
32            0.171945791657278052    (IP_std / lambda3)
33            0.173845506641162717    ((PE_range-9.720960e-01) * (lambda3-5.300420e+00))
34            0.178422783149578462    (|PE_mean - lambda|)
35            0.179430662980913869    (IP_range / lambda3)
36            0.185607825641938812    cbrt(lambda)
37            0.19661635957983814     ((lambda4w_low-5.141344e-02) * (at_mass_wtd_range-4.233377e+01))
38            0.203230620295973607    (lambda / lambda3)
39            0.203974043050485665    (w_log / lambda3)
40            0.205988825634395134    ((lambda-4.449897e-01) * (w_log+3.936039e-03))
41            0.207675057923985357    ((PE_wtd_std-4.607520e-01) * (lambda3-5.189672e+00))
42            0.21300082161270717     ln(lambda3)
43            0.213885660898318397    ((w_log+2.395118e-03) * (lambda-4.385844e-01))
44            0.219896738224100746    ((lambda4w_low-9.898263e-03) * (lambda3-9.496984e+01))
45            0.23390476666736551     ((lambda-5.392359e-01) * (ThermalCond_wtd_mean-2.469764e+01))
46            0.23696596187682295     cos(lambda)
47            0.238106001945809997    (1.0 / lambda)
48            0.239838234640365633    (exp(-1.0 * lambda))
49            0.240845385141419704    (PE_wtd_mean / lambda)
50            0.242133751205848763    ((EA_range-1.667480e+00) * (lambda3-5.389055e-01))
51            0.247239968604940324    (PE_mean / lambda)
52            0.252072391888863101    (exp(-1.0 * lambda3))
53            0.253007545824663005    (IP_mean / lambda)
54            0.255340305202360784    (IP_wtd_mean / lambda)
