# FEAT_ID     Feature Postfix Expression (RPN)
0             42|8|div
1             39|1|mult
2             8|inv
3             14|8|div
4             1
5             42|7|div
6             41|7|div
7             41|1|mult
8             40|8|div
9             1|20|div
10            1|19|div
11            42|1|mult
12            40|7|div
13            40|1|mult
14            1|26|div
15            14|7|div
16            1|13|div
17            1|4|div
18            1|14|div
19            1|25|div
20            7|inv
21            13|7|div
22            1|exp:1.9608138423101e+01,0.0000000000000e+00
23            2|3|div
24            1|0|mult
25            1|5|div
26            1|8|div
27            1|sq
28            1|7|div
29            1|cb
#-----------------------------------------------------------------------
30            25|3|div
31            22|3|div
32            3|inv
33            26|3|div
34            0|26|div
35            24|3|div
36            19|3|div
37            0|sin
38            20|3|div
39            23|3|div
40            14|0|div
41            21|3|div
42            13|0|div
43            0|19|div
44            26|0|abd
45            0|20|div
46            0|sqrt
47            1|3|div
48            25|0|abd
49            0|cbrt
50            0|3|div
51            3|log
52            0|cos
53            0|inv
54            26|0|div
55            0|nexp
56            25|0|div
57            3|nexp
58            20|0|div
59            19|0|div
#-----------------------------------------------------------------------
60            22|3|mult
61            24|3|mult
62            3|38|div
63            41|2|mult
64            39|2|mult
65            42|2|mult
66            40|2|mult
67            2|cb
68            9|2|mult
69            11|2|mult
70            3|cb
71            12|2|mult
72            2|sp
73            9|3|mult
74            10|2|mult
75            42|3|mult
76            39|3|mult
77            11|3|mult
78            40|3|mult
79            41|3|mult
80            33|3|mult
81            12|3|mult
82            33|2|mult
83            35|2|mult
84            10|3|mult
85            35|3|mult
86            36|2|mult
87            36|3|mult
88            34|2|mult
89            34|3|mult
#-----------------------------------------------------------------------
90            30|12|mult
91            18|10|mult
92            27|10|mult
93            18|5|mult
94            16|10|mult
95            16|8|mult
96            29|10|mult
97            24|11|mult
98            16|5|mult
99            17|7|add:3.2808814953916e-03,0.0000000000000e+00
100           24|9|mult
101           23|12|mult
102           21|12|mult
103           28|12|mult
104           30|10|mult
105           28|10|mult
106           22|11|mult
107           22|9|mult
108           24|12|mult
109           17|8|add:3.6675204801475e-03,0.0000000000000e+00
110           23|10|mult
111           21|10|mult
112           15|8|add:7.0633272515206e-03,0.0000000000000e+00
113           22|12|mult
114           18|7|add:3.1232661347355e-03,0.0000000000000e+00
115           24|10|mult
116           16|7|add:3.1989856197922e-03,0.0000000000000e+00
117           22|10|mult
118           16|8|add:3.6102941408706e-03,0.0000000000000e+00
119           18|8|add:3.5943679345413e-03,0.0000000000000e+00
#-----------------------------------------------------------------------
120           21|5|mult
121           8|7|sub
122           37|sq
123           16|5|add:6.5318850456815e-03,0.0000000000000e+00
124           38|12|add:1.6200436065090e+00,0.0000000000000e+00
125           15|10|mult
126           37|cb
127           38|10|mult
128           37|16|add:5.7532646664747e+01,0.0000000000000e+00
129           37|9|add:7.0929669223635e-01,0.0000000000000e+00
130           9|6|div
131           11|6|div
132           37|27|add:2.7602393890974e+01,0.0000000000000e+00
133           22|8|mult
134           16|12|mult
135           37|16|mult
136           37|11|add:1.2756462369626e+00,0.0000000000000e+00
137           12|4|div
138           23|5|mult
139           38|10|add:1.4142659376522e+00,0.0000000000000e+00
140           15|5|mult
141           37|10|mult
142           12|6|div
143           17|5|mult
144           24|5|mult
145           10|6|div
146           37|12|add:1.3211548739122e+00,0.0000000000000e+00
147           10|4|div
148           22|5|mult
149           37|10|add:1.2237075296040e+00,0.0000000000000e+00
#-----------------------------------------------------------------------
