# c0 + a0 * ((((PE_wtd_range+1.690245e+00) * (ThermalCond_wtd_mean+3.526837e+02))-7.361666e+02) * (((at_mass_range-9.776976e+01) / (IP_mean-9.267157e+00))+6.503181e+01)) + a1 * ((((EA_wtd_range-2.439428e+00) / (w_log-6.139061e-02))-3.112499e+01) * (((lambda+1.256237e+01) * (at_rad_std+3.513906e+01))-4.659295e+02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.79156443425929; Max AE: 4.83732352655226
# Coefficients
# Task   a0                      a1                      c0
# all ,  7.760707580774435e-05,  1.034950893304038e-02,  2.535013832508154e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * eV^-1 * g * mK^-1 * mol^-1;                   28|38|mult|9|19|div|mult:-7.3616662728819e+02,6.5031812943364e+01,-9.7769759400263e+01,-9.2671571196062e+00,1.6902454685914e+00,3.5268367412553e+02; ((((PE_wtd_range+1.690245e+00) * (ThermalCond_wtd_mean+3.526837e+02))-7.361666e+02) * (((at_mass_range-9.776976e+01) / (IP_mean-9.267157e+00))+6.503181e+01)); $\left(\left(\left(\left(PE_{wtd, range}+1.690e+00\right) * \left(ThermalCond_{wtd, mean}+3.527e+02\right)\right)-7.362e+02\right) * \left(\left(\frac{ at_{mass, range} -9.777e+01 }{ IP_{mean}-9.267e+00 } \right)+6.503e+01\right)\right)$; ((((PE_wtd_range+1.690245e+00) .* (ThermalCond_wtd_mean+3.526837e+02))-7.361666e+02) .* (((at_mass_range-9.776976e+01) ./ (IP_mean-9.267157e+00))+6.503181e+01)); ((((newdata$PE_wtd_range+1.690245e+00) * (newdata$ThermalCond_wtd_mean+3.526837e+02))-7.361666e+02) * (((newdata$at_mass_range-9.776976e+01) / (newdata$IP_mean-9.267157e+00))+6.503181e+01)); PE_wtd_range,ThermalCond_wtd_mean,at_mass_range,IP_mean
# 1;  2; AA;                                               34|1|div|0|17|mult|mult:-3.1124994521194e+01,-4.6592954021988e+02,1.2562369699701e+01,3.5139062983544e+01,-2.4394284054073e+00,-6.1390612817451e-02; ((((EA_wtd_range-2.439428e+00) / (w_log-6.139061e-02))-3.112499e+01) * (((lambda+1.256237e+01) * (at_rad_std+3.513906e+01))-4.659295e+02)); $\left(\left(\left(\frac{ EA_{wtd, range} -2.439e+00 }{ w_{log}-6.139e-02 } \right)-3.112e+01\right) * \left(\left(\left(lambda+1.256e+01\right) * \left(at_{rad, std}+3.514e+01\right)\right)-4.659e+02\right)\right)$; ((((EA_wtd_range-2.439428e+00) ./ (w_log-6.139061e-02))-3.112499e+01) .* (((lambda+1.256237e+01) .* (at_rad_std+3.513906e+01))-4.659295e+02)); ((((newdata$EA_wtd_range-2.439428e+00) / (newdata$w_log-6.139061e-02))-3.112499e+01) * (((newdata$lambda+1.256237e+01) * (newdata$at_rad_std+3.513906e+01))-4.659295e+02)); EA_wtd_range,w_log,lambda,at_rad_std
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  4.328356354735512e+00,  1.254708421164913e+04,  7.919216379737715e+01
Se2Ta1      ,  1.250000000000000e-01,  6.882652395769850e-01,  3.685450839668976e+03, -2.060740919622096e+02
Ti1         ,  1.620000000000000e-01, -3.595622484427856e-01, -1.082984055255927e+04, -1.984735543968705e+02
B1Mo1       ,  2.500000000000000e-01,  2.894126677372059e+00,  1.927970097248387e+03,  2.024141674035389e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.998339161400134e+00,  6.514360252310245e+03, -4.080881645812622e+00
Pt1Te1      ,  5.900000000000000e-01,  2.545740688769223e+00, -7.151391641268203e+03,  5.466205721991162e+01
Sb1V3       ,  6.500000000000000e-01,  9.849314429514716e-01, -2.535743666549512e+03, -1.307589323660992e+02
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.302518305656595e+00,  1.156182575303813e+04,  8.408369818188396e+01
Rh1Te2      ,  7.550000000000000e-01,  8.728269575564155e-01, -2.685665136195077e+03, -1.404665928150234e+02
Zr1         ,  9.966666670000000e-01,  1.673383306380119e+00, -1.038743650326085e+04, -5.361795842717165e+00
Be2Ta3      ,  1.000000000000000e+00,  1.005923010220102e+00, -2.917494334763222e+03, -1.258680606693028e+02
C1Si1       ,  1.075000000000000e+00, -7.329012348227447e-01, -3.231554496664844e+04, -7.343344735027694e+01
Nb3Sb1      ,  1.100000000000000e+00,  2.706876109456918e+00,  6.467618907623441e+02,  1.175601457518303e+01
Nb1O1       ,  1.380000000000000e+00,  3.350173516353954e+00,  1.080620150251792e+04, -2.268514912714090e+00
Sb1         ,  1.416666667000000e+00,  3.142552331514515e+00, -2.197738135918488e+04,  2.235022758248682e+02
Sb1Sn1      ,  1.430000000000000e+00,  2.817447495333691e+00, -6.348096526856269e+03,  7.489156019235887e+01
S2Ta1       ,  1.488116666500000e+00,  1.559990834570604e+00, -2.084425700907338e+04,  6.209365488541350e+01
B2C2Y1      ,  1.800000000000000e+00,  2.818290225404752e+00,  1.296562047531651e+04, -6.985331409471540e+01
Re2Y1       ,  1.830000000000000e+00,  2.122495350517010e+00,  2.721801334517827e+03, -6.026851404527935e+01
S1Y1        ,  1.900000000000000e+00,  3.647427185886253e+00,  1.286604970793336e+04,  1.100698198197916e+01
Ga2Pt1      ,  1.900000000000000e+00,  2.569791605184205e+00,  7.900326740757658e+02, -2.563827242743083e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.221054192135778e+00,  1.482727587806009e+04, -4.489692858565616e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.215409143353680e+00,  1.455378600019577e+04,  5.323136981696390e+01
Be2Nb1      ,  2.150000000000000e+00,  2.395946341785525e+00,  8.481690979009853e+03, -7.703812138981195e+01
In1Te1      ,  2.206000000000000e+00,  2.296706543319197e+00, -5.502721887099941e+02, -1.889966712337385e+01
C2Cl2Y2     ,  2.300000000000000e+00,  1.700025356318470e-01,  1.004205906362056e+04, -3.038159739013662e+02
