# FEAT_ID     Score                   Feature Expression
0             0.683758494021017849    (((mean_IP-1.084597e+01) / (mean_at_mass-1.757153e+01)) + 1.014935e+00*((mean_IP+3.956528e-02) * (lambda+3.985541e+00)))
1             0.684086959620329504    (((mean_IP+4.799793e-01) * (lambda+6.337239e+00)) - (3.901376e+01*((mean_PE-1.720311e+00) / (density-2.660157e+00))))
2             0.684408413237177493    (((wtd_mean_IP+2.087045e+00) * (lambda+1.265586e+01)) - (1.646738e+00*((wtd_std_EA-2.524393e-01) / (wtd_mean_EA-1.837184e-01))))
3             0.684548988310326401    (((mean_IP+2.280611e+00) * (lambda+5.694670e+00)) + 1.284407e-04*((wtd_mean_ThermalCond+1.553194e+05) / (mean_at_mass-1.746863e+01)))
4             0.684561871681242828    (((std_at_rad-1.131425e+01) / (mean_at_mass-1.761785e+01)) + 9.882677e-01*((mean_IP+2.870498e-01) * (lambda+4.321645e+00)))
5             0.68456481682053405     (((lambda3+2.990134e+01) / (wtd_mean_at_mass-1.494370e+01)) + 3.790727e-01*((wtd_std_ThermalCond-8.977852e+01) / (w_log-3.575494e+01)))
6             0.684576168950418062    ((mean_EA + 3.187537e-01*lambda) + 9.276590e-01*((wtd_range_at_mass+5.516193e+00) / (wtd_mean_at_mass-1.476570e+01)))
7             0.684608387515554306    (((lambda-3.232990e+00) / (mean_IP-5.712545e+00)) + 4.052665e-04*((wtd_std_ThermalCond-4.432717e+00) / (wtd_mean_PE-1.796181e+00)))
8             0.684669869085078764    (((lambda4w_low-3.563751e+01) * (w_log-2.599753e+00)) - (3.758365e+01*((range_ThermalCond-1.609064e+01) / (mean_at_rad-1.128202e+00))))
9             0.684675963838754731    (((wtd_range_at_rad+9.444536e+01) / (wtd_mean_PE-2.087555e+00)) - (4.117546e-01*((lambda4w_low+1.227232e+02) / (wtd_mean_EA-1.843206e-01))))
10            0.68491358308245387     (((std_at_rad-8.659532e-01) / (L_avg-3.215343e+00)) + 1.171724e+00*((mean_IP+1.661845e+00) * (lambda+5.338613e+00)))
11            0.684927431618350235    (((wtd_mean_IP-8.491723e+00) / (mean_at_mass-1.755718e+01)) + 8.133127e-01*((mean_IP+2.322425e+00) * (lambda+5.679867e+00)))
12            0.685267347722918641    (((mean_IP+2.156006e+00) * (lambda+1.070909e+01)) + 1.169199e-02*((density-2.831500e+04) / (mean_at_mass-1.907665e+01)))
13            0.687044151490334709    ((mean_IP + 9.653744e-01*lambda) + 6.586186e-03*((range_at_mass-1.349320e+01) / (mean_at_mass-1.755500e+01)))
14            0.687186679138970802    ((mean_IP + 1.018096e+00*lambda) + 1.106282e+00*((V_molar-5.718410e+01) / (mean_at_mass-1.921231e+01)))
15            0.687526000305090257    ((mean_IP + 1.034389e+00*lambda) + 1.308220e+00*(1.0 / (wtd_mean_at_mass-1.525765e+01)))
16            0.687791253075279663    (((range_at_rad-1.006181e+02) / (mean_at_mass-1.814124e+01)) + 1.005841e+00*((mean_IP+1.066234e-01) * (lambda+5.434626e+00)))
