# c0 + a0 * (lambda3 - (2.166462e+01*lambda)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.92021326725725; Max AE: 10.0312461919553
# Coefficients
# Task   a0                      a1                      c0
# all , -2.490105976198335e-01,  1.433433471366585e+05, -1.313349351967133e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|0|sub:2.1664618602654e+01,0.0000000000000e+00; (lambda3 - (2.166462e+01*lambda)); $\left(lambda3 - \left(2.166e+01lambda\right)\right)$; (lambda3 - (2.166462e+01.*lambda)); (newdata$lambda3 - (2.166462e+01*newdata$lambda)); lambda3,lambda
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.650565658768221e+00, -9.605306824687879e+00,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -7.524666562622176e-01, -2.195679428018551e+00,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.514583252657280e+00, -1.062781375063715e+01,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.308552140985905e+00, -1.240754510302438e+01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.006597558707247e+00, -1.257468851370588e+01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  3.011994804023568e+00, -1.711139123744287e+01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.687676890200837e+00, -1.100608334734520e+01,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.419431963793448e+00, -1.864401672147178e+01,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  6.634307738400819e-01, -6.921262571452088e+00,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.620276538630615e+00, -1.460388514094947e+01,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.246573854291779e+00, -8.014137505768263e+00,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.110624619195534e+01, -1.278482762345295e+01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.063865448288756e+00, -1.409661967588310e+01,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.663564166621609e+00, -1.097059349572068e+01,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.418647585535265e+00, -2.256496308988948e+01,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.229757446266267e+00, -1.796829153223914e+01,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  7.924982257704339e+00, -3.653650703015209e+01,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  7.786589255456229e+00, -9.843147014897875e+00,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  1.885318237025976e+00, -1.137500709661218e+01,  2.554497863000000e-06
