# c0 + a0 * (((PE_wtd_range-4.531147e-01) * (lambda4w_low-4.509788e-02)) + 1.118157e-02*((PE_mean+1.068359e+00) / (at_mass_mean-1.767585e+01)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.29203550047871; Max AE: 6.31680359376162
# Coefficients
# Task   a0                      c0
# all , -1.308964246404531e+02,  4.568573897816870e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               28|2|mult|25|7|div|add:1.1181567037417e-02,0.0000000000000e+00,1.0683592582233e+00,-1.7675854907175e+01,-4.5311467328966e-01,-4.5097878075701e-02; (((PE_wtd_range-4.531147e-01) * (lambda4w_low-4.509788e-02)) + 1.118157e-02*((PE_mean+1.068359e+00) / (at_mass_mean-1.767585e+01))); $\left(\left(\left(PE_{wtd, range}-4.531e-01\right) * \left(lambda4w_{low}-4.510e-02\right)\right) + 0.0112\left(\frac{ PE_{mean} +1.068e+00 }{ at_{mass, mean}-1.768e+01 } \right)\right)$; (((PE_wtd_range-4.531147e-01) .* (lambda4w_low-4.509788e-02)) + (1.118157e-02.*((PE_mean+1.068359e+00) ./ (at_mass_mean-1.767585e+01)))); (((newdata$PE_wtd_range-4.531147e-01) * (newdata$lambda4w_low-4.509788e-02)) + (1.118157e-02*((newdata$PE_mean+1.068359e+00) / (newdata$at_mass_mean-1.767585e+01)))); PE_wtd_range,lambda4w_low,PE_mean,at_mass_mean
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  3.887622248497660e+00,  5.202217334733555e-03
Se2Ta1      ,  1.250000000000000e-01,  9.204211649918147e-01,  2.787053002284682e-02
Ti1         ,  1.620000000000000e-01,  1.839679253719213e+00,  2.084774012425012e-02
B1Mo1       ,  2.500000000000000e-01,  2.289432083098746e+00,  1.741179578417424e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.220381686593615e+00,  1.029968706117432e-02
Pt1Te1      ,  5.900000000000000e-01,  2.552035464808149e+00,  1.540560361788152e-02
Sb1V3       ,  6.500000000000000e-01,  2.817252421375276e+00,  1.337944471174160e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.263889333842408e+00,  9.967304817974785e-03
Rh1Te2      ,  7.550000000000000e-01,  2.323496274134636e+00,  1.715155803414052e-02
Zr1         ,  9.966666670000000e-01,  2.016856234039341e+00,  1.949417389196533e-02
Be2Ta3      ,  1.000000000000000e+00,  2.059298990369923e+00,  1.916992701931648e-02
C1Si1       ,  1.075000000000000e+00,  1.867560430019605e+00,  2.063473830714949e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.975104294945559e+00,  1.217351510744667e-02
Nb1O1       ,  1.380000000000000e+00,  7.076134903199728e+00, -1.915683344499774e-02
Sb1         ,  1.416666667000000e+00,  2.662481258912392e+00,  1.456183882898361e-02
Sb1Sn1      ,  1.430000000000000e+00,  2.343123680794446e+00,  1.700161194727282e-02
S2Ta1       ,  1.488116666500000e+00,  3.947594094279144e+00,  4.744054738266805e-03
