# c0 + a0 * (((IP_range+6.663870e+01) / (density-2.708394e+00)) + 1.319015e+02*((EA_wtd_range-7.330179e-01) * (lambda3-1.949959e+00)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.45260418004547; Max AE: 6.65189824389507
# Coefficients
# Task   a0                      c0
# all , -1.214898996812932e-02,  4.712453298453904e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV * g^-1;                                 21|5|div|34|3|mult|add:1.3190154667971e+02,0.0000000000000e+00,-7.3301790641721e-01,-1.9499591563324e+00,6.6638698710168e+01,-2.7083944041938e+00; (((IP_range+6.663870e+01) / (density-2.708394e+00)) + 1.319015e+02*((EA_wtd_range-7.330179e-01) * (lambda3-1.949959e+00))); $\left(\left(\frac{ IP_{range} +6.664e+01 }{ density-2.708e+00 } \right) + 132.0\left(\left(EA_{wtd, range}-7.330e-01\right) * \left(lambda3-1.950e+00\right)\right)\right)$; (((IP_range+6.663870e+01) ./ (density-2.708394e+00)) + (1.319015e+02.*((EA_wtd_range-7.330179e-01) .* (lambda3-1.949959e+00)))); (((newdata$IP_range+6.663870e+01) / (newdata$density-2.708394e+00)) + (1.319015e+02*((newdata$EA_wtd_range-7.330179e-01) * (newdata$lambda3-1.949959e+00)))); IP_range,density,EA_wtd_range,lambda3
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.584862349301752e-01,  3.748432647874628e+02
Se2Ta1      ,  1.250000000000000e-01,  1.193019008937993e+00,  2.896894555636732e+02
Ti1         ,  1.620000000000000e-01,  2.183973191926913e+00,  2.081226598392130e+02
B1Mo1       ,  2.500000000000000e-01,  3.175085352080429e+00,  1.265428607980155e+02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.854173651222626e+00,  7.064617301379124e+01
Pt1Te1      ,  5.900000000000000e-01,  3.151172698202526e+00,  1.285111440825217e+02
Sb1V3       ,  6.500000000000000e-01,  3.015143423489799e+00,  1.397078999502585e+02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.784731065165480e+00,  7.636208736052431e+01
Rh1Te2      ,  7.550000000000000e-01,  3.464943320545279e+00,  1.026842545085017e+02
Zr1         ,  9.966666670000000e-01,  2.605928028642783e+00,  1.733909794425058e+02
Be2Ta3      ,  1.000000000000000e+00,  2.876478265720341e+00,  1.511216189617336e+02
C1Si1       ,  1.075000000000000e+00,  2.213176667125413e+00,  2.057188818070383e+02
Nb3Sb1      ,  1.100000000000000e+00,  2.815591673958273e+00,  1.561332777022374e+02
Nb1O1       ,  1.380000000000000e+00,  3.214544186094860e+00,  1.232949501389447e+02
Sb1         ,  1.416666667000000e+00,  3.814007348310605e+00,  7.395231640656633e+01
Sb1Sn1      ,  1.430000000000000e+00,  3.114387213072556e+00,  1.315390077342714e+02
S2Ta1       ,  1.488116666500000e+00,  3.939984156569958e+00,  6.358299281754113e+01
B2C2Y1      ,  1.800000000000000e+00,  3.438388938999634e+00,  1.048699820146817e+02
Re2Y1       ,  1.830000000000000e+00,  2.727136460255637e+00,  1.634141474646358e+02
S1Y1        ,  1.900000000000000e+00,  4.718269249174158e+00, -4.787188676187135e-01
Ga2Pt1      ,  1.900000000000000e+00,  4.795807725791350e+00, -6.861017052126169e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.138570759516214e+00,  1.295484269117422e+02
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.304336438695004e+00,  1.159040268740727e+02
Be2Nb1      ,  2.150000000000000e+00,  3.413366083114140e+00,  1.069296475466425e+02
In1Te1      ,  2.206000000000000e+00,  4.706742223472240e+00,  4.700864019680751e-01
C2Cl2Y2     ,  2.300000000000000e+00,  3.104244643741428e+00,  1.323738565042296e+02
Be2Nb3      ,  2.300000000000000e+00,  3.614578079703254e+00,  9.036761258596206e+01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.149636519296583e+00,  1.286375890717737e+02
As1Pt1Sr1   ,  2.425000000000000e+00,  4.646585232396106e+00,  5.421690710963721e+00
Bi1Nb3      ,  2.516666667000000e+00,  2.724192307882790e+00,  1.636564846778998e+02
Re1         ,  2.581333333000000e+00,  2.912908678048335e+00,  1.481229818385190e+02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.293435686510339e+00,  1.168012827128923e+02
Nb3Rh1      ,  2.742333333000000e+00,  2.811539159601127e+00,  1.564668457081191e+02
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.765938294710092e+00, -4.402423279342260e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  5.394530758085934e+00, -5.614272967722719e+01
B1Hf1       ,  3.100000000000000e+00,  2.846030965269324e+00,  1.536277779536242e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  4.408477491861315e+00,  2.502066487749311e+01
C2Y1        ,  3.150000000000000e+00,  3.396077415676516e+00,  1.083527014369641e+02
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.820531280968130e+00,  1.557266918854069e+02
In1Sb1      ,  3.320000000000000e+00,  4.713060682962582e+00, -4.999465060644326e-02
Bi2K1       ,  3.575000000000000e+00,  3.506482978150164e+00,  9.926506841040984e+01
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.418251393189665e+00, -5.809520763349833e+01
Hg0.5In0.5  ,  3.810000000000000e+00,  9.493304233156465e+00, -3.935183868983560e+02
C1W2        ,  3.835000000000000e+00,  3.269661021501169e+00,  1.187582079446637e+02
C1Ga1Mo2    ,  3.900000000000000e+00,  3.505576367439578e+00,  9.933969277942853e+01
Ba1Ge3      ,  4.000000000000000e+00,  4.316021477724914e+00,  3.263084600192753e+01
Bi2Rb1      ,  4.250000000000000e+00,  3.010374825835255e+00,  1.401004097528885e+02
Ba1Sn3      ,  4.300000000000000e+00,  3.656053265151217e+00,  8.695373327938883e+01
Rh1Se2      ,  4.350000000000000e+00,  3.768417684413303e+00,  7.770486406829768e+01
Al1Au2Sc1   ,  4.400000000000000e+00,  4.944728367897283e+00, -1.911887902226521e+01
B2Nb1       ,  4.597500000000000e+00,  3.368629213427421e+00,  1.106120005491619e+02
Pb3Y1       ,  4.720000000000000e+00,  3.604433695301502e+00,  9.120261075686876e+01
Bi2Cs1      ,  4.750000000000000e+00,  3.048363717928253e+00,  1.369734920261757e+02
Al1Si1Sr1   ,  4.750000000000000e+00,  2.818683941423617e+00,  1.558787489328947e+02
Pd2Sn1Y1    ,  4.814444444333330e+00,  4.029944697508901e+00,  5.617821750906384e+01
Br2C2Y2     ,  5.050000000000000e+00,  5.242162661474690e+00, -4.360110300612494e+01
Ir1Mo1      ,  5.325000000000000e+00,  3.729162631654556e+00,  8.093600121317354e+01
Ga1         ,  5.527454545000000e+00,  4.892116700427972e+00, -1.478834063122795e+01
B6Y1        ,  5.692857143000000e+00,  6.888371780618709e+00, -1.791028297720990e+02
Bi3Sr1      ,  5.700000000000000e+00,  3.748279097335883e+00,  7.936249874659191e+01
Ba1Bi3      ,  5.745000000000000e+00,  4.887942776091819e+00, -1.444477920372637e+01
Nb1S2       ,  5.821818182000000e+00,  5.282055634127675e+00, -4.688474821100521e+01
C1Mo2       ,  6.021666667000000e+00,  3.088910963458805e+00,  1.336359927248412e+02
Rh2Sr1      ,  6.200000000000000e+00,  4.292993566934516e+00,  3.452630487141437e+01
Pb1         ,  6.470100000000000e+00,  3.153137304585326e+00,  1.283494346409999e+02
Sn1Ta3      ,  6.692500000000000e+00,  7.539379121942399e+00, -2.326881354667690e+02
Ag1B2       ,  6.700000000000000e+00,  3.796046908483853e+00,  7.543066480210103e+01
Nb1Se2      ,  6.814619048000000e+00,  8.426322696518692e+00, -3.056936755901069e+02
Li1Pb1      ,  7.200000000000000e+00,  3.105782854162841e+00,  1.322472442981575e+02
Tc1         ,  7.794166667000000e+00,  4.246629598669358e+00,  3.834258658592612e+01
P1Ru1Zr1    ,  8.496153846000000e+00,  4.622684200552126e+00,  7.389017369943539e+00
C1Ta1       ,  8.637499999999999e+00,  3.976359014736517e+00,  6.058892843342512e+01
Hf1N1       ,  8.830000000000000e+00,  2.871849388260859e+00,  1.515026282037878e+02
N1Zr1       ,  9.850000000000000e+00,  3.198101756104931e+00,  1.246483490661858e+02
C2I2Y2      ,  9.917500000000000e+00,  3.273052495670786e+00,  1.184790510617859e+02
C1Mo1       ,  1.015200000000000e+01,  5.010012433096754e+00, -2.449249982290231e+01
Mo3Os1      ,  1.102250000000000e+01,  5.151992223432790e+00, -3.617905077968923e+01
C6Ca        ,  1.130300000000000e+01,  1.164741150105077e+01, -5.708259057575544e+02
Nb3Sn1      ,  1.670900000000000e+01,  1.644140323033186e+01, -9.654259294514801e+02
