# c0 + a0 * ((lambda-2.932765e-01) * (lambda4w_low-1.947316e+00)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.93046641102068; Max AE: 10.0902922395997
# Coefficients
# Task   a0                      a1                      c0
# all , -2.253998476787332e+00,  1.425300447242364e+05,  6.385302070797962e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; eV;                                               0|2|mult:-2.9327654053985e-01,-1.9473155971093e+00; ((lambda-2.932765e-01) * (lambda4w_low-1.947316e+00)); $\left(\left(lambda-2.933e-01\right) * \left(lambda4w_{low}-1.947e+00\right)\right)$; ((lambda-2.932765e-01) .* (lambda4w_low-1.947316e+00)); ((newdata$lambda-2.932765e-01) * (newdata$lambda4w_low-1.947316e+00)); lambda,lambda4w_low
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.872588236072358e+00, -3.001598134144768e-01,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -5.774581371086730e-01,  5.457161596780763e-01,  9.861112800000000e-08
B1Mo1       ,  2.500000000000000e-01,  5.415014890904782e+00, -5.608854496186899e-01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.127239902222833e+00, -5.772249798741957e-01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  2.987724544507545e+00, -1.013813232806784e+00,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.861182853854490e+00, -4.300841561521901e-01,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.355383669282515e+00, -1.165547284269016e+00,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  1.012082328990700e+00, -5.398272096285057e-02,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.669183693839937e+00, -7.698476683049886e-01,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.546446410795650e+00, -1.538599081064507e-01,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.116529223959967e+01, -5.958866261766000e-01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.125724525914057e+00, -7.209882596594172e-01,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.832720778522271e+00, -4.267125638338608e-01,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.282657304431057e+00, -1.566854079915734e+00,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.182867266558425e+00, -1.098454912081253e+00,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  8.009619805276436e+00, -3.208312630135441e+00,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  7.975626409116495e+00, -3.220632319937037e-01,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  2.049852474593120e+00, -4.646097074318364e-01,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.846983671149936e+00, -7.941065279874845e-01,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.822388824106747e+00, -9.374676592450014e-01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.833247619699832e+00, -6.194725772379163e-01,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.347012850667427e+00, -7.285440304028146e-01,  4.654843749999999e-07
Be2Nb1      ,  2.150000000000000e+00,  3.737023831401715e+00, -3.711355689673453e-01,  1.587001969700000e-05
In1Te1      ,  2.206000000000000e+00,  3.371037239193761e+00, -1.201715104284804e+00,  1.672841510000000e-07
C2Cl2Y2     ,  2.300000000000000e+00,  5.556921721859029e+00, -2.160010703105626e+00,  3.489136640000000e-07
Be2Nb3      ,  2.300000000000000e+00,  2.361845376968896e+00, -3.042876152678660e-01,  7.278825672000002e-06
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.009580860497026e+00, -1.050467084152805e+00,  2.314912500000000e-08
As1Pt1Sr1   ,  2.425000000000000e+00,  2.686030684791487e+00, -8.728788643066666e-01,  5.615156250000001e-07
Bi1Nb3      ,  2.516666667000000e+00,  2.694178208037693e+00, -7.282517274652273e-01,  2.905841483000000e-06
Re1         ,  2.581333333000000e+00,  3.120880695997872e+00, -9.244268729818411e-01,  2.797260929000000e-06
Hf1In1Pd2   ,  2.630000000000000e+00,  2.586922142369024e+00, -8.406165055646710e-01,  3.763670480000000e-07
Nb3Rh1      ,  2.742333333000000e+00,  2.724814121270870e+00, -5.993172594236552e-01,  5.159780352000000e-06
Ga1Ni2Zr1   ,  2.870000000000000e+00,  5.143278729933773e+00, -1.989820564813046e+00,  1.381884130000000e-07
N1Ni3Zn1    ,  3.000000000000000e+00,  6.696841446979562e+00, -2.611637370045246e+00,  1.204550144000000e-06
B1Hf1       ,  3.100000000000000e+00,  3.793362330814053e+00, -3.023007055712971e-01,  1.735386246900000e-05
Pt0.25V0.75 ,  3.102500000000000e+00,  5.125579940658531e+00, -1.361383016487057e+00,  9.952248951000003e-06
C2Y1        ,  3.150000000000000e+00,  3.534509809059577e+00, -5.558624890394682e-01,  1.152785997900000e-05
Pb1Pd2Y1    ,  3.215000000000000e+00,  1.733088595369122e+00, -4.686393709979473e-01,  2.683361250000000e-07
In1Sb1      ,  3.320000000000000e+00,  5.128318345280102e+00, -1.977140851519678e+00,  2.337448960000000e-07
Bi2K1       ,  3.575000000000000e+00,  3.370116638964441e+00, -1.203643834125446e+00,  1.303238430000000e-07
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.567942153116638e+00, -2.182573160599578e+00,  6.942653100000000e-08
Hg0.5In0.5  ,  3.810000000000000e+00,  7.700989441540258e+00, -3.132460797850474e+00,  1.331205300000000e-08
C1W2        ,  3.835000000000000e+00,  3.372422724484610e+00, -7.764386485905082e-01,  6.902411264000002e-06
C1Ga1Mo2    ,  3.900000000000000e+00,  3.799045326681884e+00, -1.047355853483536e+00,  5.611284433000001e-06
Ba1Ge3      ,  4.000000000000000e+00,  4.536839572557720e+00, -1.668523343918478e+00,  9.644302719999999e-07
Bi2Rb1      ,  4.250000000000000e+00,  1.482638609758429e+00, -3.606292600502717e-01,  2.192562270000000e-07
