# c0 + a0 * ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.90642875231896; Max AE: 11.5443860111665
# Coefficients
# Task   a0                      c0
# all ,  5.207560415777781e-02,  4.148096222886637e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; K^2 * cm^-3 * g^-1 * mol^2;                       6|4|mult|9|3|mult|div; ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar)); $\left(\frac{ \left(lambda4w_{low} w_{log}\right) }{ \left(wtd_{mean, at, mass} V_{molar}\right) } \right)$; ((lambda4w_low .* w_log) ./ (wtd_mean_at_mass .* V_molar)); ((newdata$lambda4w_low * newdata$w_log) / (newdata$wtd_mean_at_mass * newdata$V_molar)); lambda4w_low,w_log,wtd_mean_at_mass,V_molar
# Number of Samples Per Task
# Task, n_samples               
# all , 52                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  4.259148426766637e+00,  2.132518780646997e+00
B1Mo1       ,  2.500000000000000e-01,  4.860009374379202e+00,  1.367076125196018e+01
Cr3Ir1      ,  2.560000000000000e-01,  5.538934139390525e+00,  2.670805147627190e+01
Al1Os1      ,  3.900000000000000e-01,  4.230760364250950e+00,  1.587387082708804e+00
Al1Mo3      ,  5.800000000000000e-01,  4.168970650178176e+00,  4.008484899818697e-01
Sb1V3       ,  6.500000000000000e-01,  4.338238303672383e+00,  3.651269800147808e+00
Nb3Os1      ,  6.633333330000000e-01,  4.192590898759673e+00,  8.544245735148296e-01
Ti1O1       ,  7.200000000000000e-01,  4.158067402203041e+00,  1.914750578062218e-01
Ga1Mo3      ,  7.600000000000000e-01,  4.180744496606023e+00,  6.269398933993936e-01
B2Ru1       ,  8.000000000000000e-01,  4.356973176671273e+00,  4.011032750609748e+00
La1Se1      ,  1.020000000000000e+00,  4.151549114462409e+00,  6.630535798126397e-02
Al1Nb1Ni2   ,  1.075000000000000e+00,  4.332220150436577e+00,  3.535704108051914e+00
Co1Si2      ,  1.306666667000000e+00,  4.229662839255171e+00,  1.566311475166068e+00
Nb1O1       ,  1.380000000000000e+00,  4.440952292726969e+00,  5.623671094684593e+00
Cr1         ,  1.550000000000000e+00,  4.804228048042469e+00,  1.259960082590487e+01
Hg2Na1      ,  1.620000000000000e+00,  4.152020889482773e+00,  7.536478279244668e-02
Ga2Y1       ,  1.680000000000000e+00,  4.164387243293982e+00,  3.128340164424493e-01
Be2Nb1      ,  2.150000000000000e+00,  4.479254426630033e+00,  6.359181215450874e+00
Ge1Mo3      ,  2.179200000000000e+00,  4.198280296512409e+00,  9.636772234792507e-01
B1Hf1       ,  3.100000000000000e+00,  4.251859022568524e+00,  1.992541447383092e+00
B1Zr1       ,  3.100000000000000e+00,  4.507741950376421e+00,  6.906222852453829e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.442749147142002e+00,  5.658175819960349e+00
B1Ta1       ,  4.000000000000000e+00,  4.165038980881761e+00,  3.253492353884402e-01
Sn1V3       ,  4.462500000000000e+00,  4.782400937363001e+00,  1.218045810000701e+01
B2Nb1       ,  4.597500000000000e+00,  6.566664020566944e+00,  4.644339392304639e+01
Fe1Li1P1    ,  4.965000000000000e+00,  4.159619437975087e+00,  2.212785674754322e-01
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.654823093875151e+00,  2.893344965184576e+01
Os0.5V0.5   ,  5.150000000000000e+00,  5.120021271111601e+00,  1.866373062672958e+01
Ir1Ti3      ,  5.185000000000000e+00,  5.192400298006192e+00,  2.005361420206553e+01
Ir1Mo1      ,  5.325000000000000e+00,  4.193205427199327e+00,  8.662252707816811e-01
La1         ,  5.343000000000000e+00,  5.570965702779639e+00,  2.732314877388681e+01
N1Ti1       ,  5.387500000000000e+00,  9.075096445962037e+00,  9.461244478600108e+01
B6Y1        ,  5.692857143000000e+00,  4.401070211598990e+00,  4.857821484814590e+00
Nb1S2       ,  5.821818182000000e+00,  4.175379299224152e+00,  5.239128144313593e-01
Ge1V3       ,  6.680000000000000e+00,  9.901315708049111e+00,  1.104782091002049e+02
Al1Ge1Sr1   ,  6.700000000000000e+00,  6.876328577619285e+00,  5.238983587145133e+01
Ir1Mo3      ,  8.031000000000001e+00,  5.887134229661416e+00,  3.339448547741991e+01
N1V1        ,  8.528333333499999e+00,  4.154760318229453e+00,  1.279696212957116e-01
C1Ta1       ,  8.637499999999999e+00,  5.842973922144751e+00,  3.254648172919899e+01
Hf1N1       ,  8.830000000000000e+00,  4.595058686763806e+00,  8.582953018134349e+00
Nb0.75Si0.25,  9.000000000000000e+00,  5.687474637158805e+00,  2.956045233019638e+01
Ta1B2       ,  9.500000000000000e+00,  6.367337280925049e+00,  4.261575249928146e+01
Nb3Pt1      ,  9.516428571000001e+00,  6.022949944915228e+00,  3.600253424517533e+01
N1Zr1       ,  9.850000000000000e+00,  5.313582805775582e+00,  2.238066368577832e+01
C1I1Y1      ,  9.917500000000000e+00,  4.249991877625352e+00,  1.956686943659705e+00
C1Nb1       ,  1.002500000000000e+01,  7.404722721595013e+00,  6.253650920383953e+01
C1Mo1       ,  1.015200000000000e+01,  4.183908715190167e+00,  6.877019073081949e-01
Nb1Ru3      ,  1.350000000000000e+01,  4.343709440737285e+00,  3.756331222927007e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  4.196748511003773e+00,  9.342625765748266e-01
Nb3Sn1      ,  1.670900000000000e+01,  5.164613988833501e+00,  1.952003788313306e+01
Ga0.25Nb0.75,  1.816296296333330e+01,  2.002583402484986e+01,  3.048978126851321e+02
B2Mg0.98    ,  3.840000000000000e+01,  3.737812702140430e+01,  6.381112871554570e+02
