# c0 + a0 * ((((lambda+1.136782e-01) * (IP_wtd_std+8.431242e+01))-6.035757e+01) * (((EA_wtd_range-4.679513e+00) / (w_log-6.130746e-02))-7.119946e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.27884423028497; Max AE: 7.97067019412011
# Coefficients
# Task   a0                      c0
# all ,  3.107350082055648e-03,  3.163076238579805e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               0|24|mult|34|1|div|mult:-6.0357573501121e+01,-7.1199455595962e+01,-4.6795127723271e+00,-6.1307458551731e-02,1.1367815006105e-01,8.4312419336366e+01; ((((lambda+1.136782e-01) * (IP_wtd_std+8.431242e+01))-6.035757e+01) * (((EA_wtd_range-4.679513e+00) / (w_log-6.130746e-02))-7.119946e+01)); $\left(\left(\left(\left(lambda+1.137e-01\right) * \left(IP_{wtd, std}+8.431e+01\right)\right)-6.036e+01\right) * \left(\left(\frac{ EA_{wtd, range} -4.680e+00 }{ w_{log}-6.131e-02 } \right)-7.120e+01\right)\right)$; ((((lambda+1.136782e-01) .* (IP_wtd_std+8.431242e+01))-6.035757e+01) .* (((EA_wtd_range-4.679513e+00) ./ (w_log-6.130746e-02))-7.119946e+01)); ((((newdata$lambda+1.136782e-01) * (newdata$IP_wtd_std+8.431242e+01))-6.035757e+01) * (((newdata$EA_wtd_range-4.679513e+00) / (newdata$w_log-6.130746e-02))-7.119946e+01)); lambda,IP_wtd_std,EA_wtd_range,w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.062184123695530e+00, -6.761040949381676e+02
Se2Ta1      ,  1.250000000000000e-01,  1.072307401996565e+00, -6.728462456345133e+02
Ti1         ,  1.620000000000000e-01,  1.979004160910813e+00, -3.810552549282366e+02
B1Mo1       ,  2.500000000000000e-01,  2.893026966294765e+00, -8.690661340172856e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.141584240537960e+00, -6.916503604134177e+00
Pt1Te1      ,  5.900000000000000e-01,  3.975362853589140e+00,  2.614081431313887e+02
Sb1V3       ,  6.500000000000000e-01,  2.330729828067875e+00, -2.678637387266311e+02
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.001795824430209e+00,  2.699147388296700e+02
Rh1Te2      ,  7.550000000000000e-01,  1.974911652583319e+00, -3.823722962075979e+02
Zr1         ,  9.966666670000000e-01,  3.736790005914378e+00,  1.846311977036836e+02
Be2Ta3      ,  1.000000000000000e+00,  1.493787819390884e+00, -5.372064219055142e+02
C1Si1       ,  1.075000000000000e+00,  3.587277320849743e+00,  1.365153816171592e+02
Nb3Sb1      ,  1.100000000000000e+00,  3.816223893999697e+00,  2.101944223123411e+02
Nb1O1       ,  1.380000000000000e+00,  2.324207539361729e+00, -2.699627261383844e+02
Sb1         ,  1.416666667000000e+00,  5.616176993354038e+00,  7.894510402739686e+02
Sb1Sn1      ,  1.430000000000000e+00,  4.206227384764745e+00,  3.357044165087603e+02
S2Ta1       ,  1.488116666500000e+00,  5.090899154295396e+00,  6.204073776071772e+02
B2C2Y1      ,  1.800000000000000e+00, -6.825805248299650e-02, -1.039900302744495e+03
Re2Y1       ,  1.830000000000000e+00,  2.733056120399373e+00, -1.383880498897486e+02
S1Y1        ,  1.900000000000000e+00,  3.462599621714420e+00,  9.639190153188919e+01
Ga2Pt1      ,  1.900000000000000e+00,  3.223895698007956e+00,  1.957277352795614e+01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.256104414614143e+00,  2.993810596738295e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.410813406146477e+00,  7.972618502089840e+01
Be2Nb1      ,  2.150000000000000e+00,  1.807983239803814e+00, -4.360928002935341e+02
In1Te1      ,  2.206000000000000e+00,  2.964208658132379e+00, -6.399909092826305e+01
C2Cl2Y2     ,  2.300000000000000e+00,  1.304777848151333e+00, -5.980331605247148e+02
Be2Nb3      ,  2.300000000000000e+00,  2.022538596937549e+00, -3.670451064489458e+02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.666663333672641e+00,  1.620631991229297e+02
As1Pt1Sr1   ,  2.425000000000000e+00,  3.269162894065128e+00,  3.414055471186003e+01
Bi1Nb3      ,  2.516666667000000e+00,  3.657443717775612e+00,  1.590961643011146e+02
Re1         ,  2.581333333000000e+00,  4.384011630589848e+00,  3.929185189209003e+02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.568593912621743e+00,  1.305027316953197e+02
Nb3Rh1      ,  2.742333333000000e+00,  3.178372929771269e+00,  4.922744714153768e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.141909578112823e+00,  3.150058132122264e+02
N1Ni3Zn1    ,  3.000000000000000e+00,  6.247346869879026e+00,  9.925726261454395e+02
B1Hf1       ,  3.100000000000000e+00,  9.420726467071918e-01, -7.147580842913334e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  6.528384060678532e+00,  1.083015345304263e+03
C2Y1        ,  3.150000000000000e+00,  3.126910095613392e+00, -1.163890196192104e+01
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.968621897852734e+00, -6.257883263620909e+01
In1Sb1      ,  3.320000000000000e+00,  4.457699409150418e+00,  4.166325442526784e+02
Bi2K1       ,  3.575000000000000e+00,  3.891163042540163e+00,  2.343111605496015e+02
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.751133836992726e+00,  5.110649126996182e+02
Hg0.5In0.5  ,  3.810000000000000e+00,  5.212460774033919e+00,  6.595280484451744e+02
C1W2        ,  3.835000000000000e+00,  4.124903788118766e+00,  3.095330503934307e+02
C1Ga1Mo2    ,  3.900000000000000e+00,  5.195289936908305e+00,  6.540021705517331e+02
Ba1Ge3      ,  4.000000000000000e+00,  4.657398597846356e+00,  4.808992613661322e+02
Bi2Rb1      ,  4.250000000000000e+00,  2.877480725773761e+00, -9.190966748655167e+01
Ba1Sn3      ,  4.300000000000000e+00,  2.784063893810598e+00, -1.219728497789582e+02
Rh1Se2      ,  4.350000000000000e+00,  4.225587021980821e+00,  3.419346888323952e+02
Al1Au2Sc1   ,  4.400000000000000e+00,  2.703107739890402e+00, -1.480259663517259e+02
B2Nb1       ,  4.597500000000000e+00,  5.709202708815810e+00,  8.193883543857509e+02
Pb3Y1       ,  4.720000000000000e+00,  4.648287624009476e+00,  4.779671894732693e+02
Bi2Cs1      ,  4.750000000000000e+00,  3.001157664568026e+00, -5.210824970988212e+01
Al1Si1Sr1   ,  4.750000000000000e+00,  4.158134559636731e+00,  3.202272981094721e+02
Pd2Sn1Y1    ,  4.814444444333330e+00,  4.012317322667142e+00,  2.733007423243175e+02
Br2C2Y2     ,  5.050000000000000e+00,  3.397968996556256e+00,  7.559262772898114e+01
Ir1Mo1      ,  5.325000000000000e+00,  2.852309340264563e+00, -1.000102627991166e+02
N1Ti1       ,  5.387500000000000e+00,  6.283143748107143e+00,  1.004092692209073e+03
B6Y1        ,  5.692857143000000e+00,  6.501319302110018e+00,  1.074305429184799e+03
Bi3Sr1      ,  5.700000000000000e+00,  3.542802905097833e+00,  1.222027311022589e+02
Ba1Bi3      ,  5.745000000000000e+00,  4.003068467190558e+00,  2.703242976906747e+02
Nb1S2       ,  5.821818182000000e+00,  7.871416323083135e+00,  1.515226788154027e+03
C1Mo2       ,  6.021666667000000e+00,  1.433771413932860e+00, -5.565207585181175e+02
Rh2Sr1      ,  6.200000000000000e+00,  3.815400972902981e+00,  2.099295918056438e+02
Pb1         ,  6.470100000000000e+00,  4.076008628779459e+00,  2.937977267098628e+02
Sn1Ta3      ,  6.692500000000000e+00,  6.477938396252664e+00,  1.066781041767889e+03
Ag1B2       ,  6.700000000000000e+00,  3.791934851501512e+00,  2.023777805253568e+02
Nb1Se2      ,  6.814619048000000e+00,  7.471875544262703e+00,  1.386647526638659e+03
Li1Pb1      ,  7.200000000000000e+00,  3.673020827111894e+00,  1.641091525145241e+02
Tc1         ,  7.794166667000000e+00,  7.374221838355993e+00,  1.355220843668291e+03
P1Ru1Zr1    ,  8.496153846000000e+00,  7.079924088270108e+00,  1.260510642913829e+03
C1Ta1       ,  8.637499999999999e+00,  4.517466585408624e+00,  4.358666745179969e+02
Hf1N1       ,  8.830000000000000e+00,  6.150571224467141e+00,  9.614285185114958e+02
N1Zr1       ,  9.850000000000000e+00,  6.001184098811516e+00,  9.133531096548279e+02
C2I2Y2      ,  9.917500000000000e+00,  1.946829805879888e+00, -3.914095292073805e+02
C1Mo1       ,  1.015200000000000e+01,  8.619528425439817e+00,  1.755982442522321e+03
Mo3Os1      ,  1.102250000000000e+01,  8.267743386389302e+00,  1.642771819399421e+03
C6Ca        ,  1.130300000000000e+01,  6.317847507297951e+00,  1.015260973308526e+03
Nb3Sn1      ,  1.670900000000000e+01,  1.189809716353163e+01,  2.811083622471408e+03
B2Mg0.98    ,  3.840000000000000e+01,  3.877928322678324e+01,  1.146192287566187e+04
