# FEAT_ID     Score                   Feature Expression
0             0.672071710419172352    (((wtd_std_at_rad+1.793737e-01) / (mean_at_mass-1.729596e+01)) + 2.063132e+00*((lambda-4.114679e+01) / (wtd_mean_IP+2.257484e+01)))
1             0.672127598747920274    (((std_at_rad+6.816884e+00) / (wtd_mean_at_mass-1.466675e+01)) + 3.227995e+00*((mean_IP-1.264301e+01) / (lambda+4.272066e+00)))
2             0.672298848765305768    ((wtd_mean_IP + 7.629487e-01*lambda) + 7.573533e-02*((mean_at_mass+3.436521e+01) / (wtd_mean_at_mass-1.509745e+01)))
3             0.672345685616677846    ((wtd_mean_IP + 8.466291e-01*lambda) + 5.287396e-02*((wtd_mean_at_mass+2.123465e+02) / (mean_at_mass-1.697063e+01)))
4             0.672497347390463185    ((wtd_mean_IP + 7.850234e-01*lambda) + 5.116937e-01*((wtd_range_at_rad+1.179325e+01) / (mean_at_mass-1.723540e+01)))
5             0.672534638811486674    (((lambda-1.009363e+02) / (wtd_mean_IP+6.974828e+01)) + 3.382693e-01*((std_PE-4.514355e-01) / (mean_at_mass-1.764488e+01)))
6             0.67277603240275663     (((wtd_mean_IP-6.282536e+00) / (density-2.432954e+00)) + 2.512505e-04*((wtd_range_EA-5.062816e+05) / (lambda4w_low+8.558155e+01)))
7             0.672976031562040333    ((wtd_mean_IP + 7.764844e-01*lambda) + 1.130065e-03*((range_ThermalCond+4.803966e+03) / (mean_at_mass-1.726362e+01)))
8             0.673397148937644463    ((wtd_mean_IP + 7.456879e-01*lambda) + 6.744361e-05*((lambda3+2.874088e+04) / (mean_at_mass-1.745038e+01)))
9             0.673571532837212272    ((wtd_mean_IP + 7.288421e-01*lambda) + 2.477122e-02*((mean_EA+3.722655e+00) / (mean_at_mass-1.754976e+01)))
10            0.673717455875026738    ((wtd_mean_IP + 7.335922e-01*lambda) + 1.169841e-01*((V_molar+3.119909e+00) / (wtd_mean_at_mass-1.517531e+01)))
11            0.673796818710844847    ((wtd_mean_IP + 7.513365e-01*lambda) + 3.788359e-05*((wtd_range_IP+1.926483e+04) / (density-2.631249e+00)))
12            0.674194139677900761    ((wtd_mean_IP + 7.088260e-01*lambda) + 1.253850e-01*((wtd_range_at_mass-2.501826e+02) / (mean_at_mass-1.904380e+01)))
13            0.6749372153896398      ((wtd_mean_IP + 6.683477e-01*lambda) + 3.007541e+01*((mean_at_rad-1.227349e+00) / (wtd_mean_at_mass-1.548629e+01)))
14            0.675023846373381975    ((wtd_mean_IP + 6.959228e-01*lambda) + 3.975186e-02*((lambda-6.951868e+02) / (mean_at_mass-1.893179e+01)))
15            0.675371643327132065    (((std_EA-1.148422e+01) / (wtd_mean_at_mass-1.503839e+01)) + 5.150314e-01*((wtd_range_EA-2.984344e-01) / (wtd_mean_at_rad-1.579920e+00)))
16            0.675673405072557354    (((wtd_mean_IP-1.143060e+01) / (lambda+1.444059e+00)) + 6.535109e-02*((w_log-4.277506e+02) / (mean_at_mass-1.443235e+01)))
17            0.675893959477493311    (((wtd_range_IP-4.895813e+00) / (wtd_mean_at_mass-1.557835e+01)) + 2.836457e+00*((lambda-1.822642e+01) / (wtd_mean_IP+3.349374e+00)))
18            0.67598436983881538     (((std_at_rad+6.471005e+00) / (density-2.655518e+00)) + 5.382328e+02*((range_IP-1.461305e+01) / (lambda4w_low+9.211192e+01)))
