# c0 + a0 * ((lambda3+9.596471e-02) * (ThermalCond_wtd_mean-2.113510e+01)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.98203658416309; Max AE: 10.7308458837392
# Coefficients
# Task   a0                      a1                      c0
# all ,  2.004122074282831e-02,  1.344592296048619e+05,  2.367542563406436e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; W * mK^-1;                                        3|38|mult:9.5964705484634e-02,-2.1135098358517e+01; ((lambda3+9.596471e-02) * (ThermalCond_wtd_mean-2.113510e+01)); $\left(\left(lambda3+9.596e-02\right) * \left(ThermalCond_{wtd, mean}-2.114e+01\right)\right)$; ((lambda3+9.596471e-02) .* (ThermalCond_wtd_mean-2.113510e+01)); ((newdata$lambda3+9.596471e-02) * (newdata$ThermalCond_wtd_mean-2.113510e+01)); lambda3,ThermalCond_wtd_mean
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  5.179320276028148e+00,  1.991389204788004e+01,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -1.118154164564532e+00, -1.745879629375574e+02,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  3.479154302807838e+00,  1.668515942896449e-01,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  6.044054850606506e+00,  1.811990214611809e+01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.081049836315129e+00,  2.676919247389320e+01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  2.636863245535565e+00,  1.042288286025385e+01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  3.586504565524079e+00,  1.830415407618622e+00,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.892262425698071e+00,  7.185630939993736e+01,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  2.684978416431503e+00,  3.982952142137407e+00,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.659509278254076e+00,  6.624771755096994e-01,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  3.160283838444404e+00,  1.314283597974340e+01,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.180584588373922e+01,  3.865510269964908e+01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.378552289260923e+00,  9.866558794659053e+00,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  4.500686867833488e+00,  1.355834868395596e+00,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  2.556299484849717e+00,  4.125672387601324e+00,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  2.785098651731072e+00,  1.761415216306686e+01,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  2.104605283838666e+00, -1.968904937486754e+01,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  8.793836579655329e+00,  9.454888824411320e+00,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  2.793027709787602e+00,  4.092032753257630e+00,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.652346541930027e+00, -5.490418262505159e+00,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.684440733368794e+00,  1.247926747008933e+01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.924195791392529e+00,  4.008923892906548e+01,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.710312570215048e+00,  1.398025299697740e+01,  4.654843749999999e-07
Be2Nb1      ,  2.150000000000000e+00,  5.019692917671119e+00,  2.586068676368148e+01,  1.587001969700000e-05
In1Te1      ,  2.206000000000000e+00,  2.755492286989162e+00,  1.823525773223869e+01,  1.672841510000000e-07
C2Cl2Y2     ,  2.300000000000000e+00,  4.265073855622536e+00,  9.234051425825884e+01,  3.489136640000000e-07
Be2Nb3      ,  2.300000000000000e+00,  3.673019656205789e+00,  1.630498484634852e+01,  7.278825672000002e-06
Pb1Pd2Sc1   ,  2.400000000000000e+00,  2.743773492529900e+00,  1.861754433015048e+01,  2.314912500000000e-08
As1Pt1Sr1   ,  2.425000000000000e+00,  2.758572647010495e+00,  1.574400727901652e+01,  5.615156250000001e-07
Bi1Nb3      ,  2.516666667000000e+00,  2.926865715968156e+00,  8.412957851583220e+00,  2.905841483000000e-06
Re1         ,  2.581333333000000e+00,  3.040361723402954e+00,  1.480456775995401e+01,  2.797260929000000e-06
Hf1In1Pd2   ,  2.630000000000000e+00,  2.811749114161004e+00,  1.963954853262519e+01,  3.763670480000000e-07
Nb3Rh1      ,  2.742333333000000e+00,  3.418583005713995e+00,  1.782627694349306e+01,  5.159780352000000e-06
Ga1Ni2Zr1   ,  2.870000000000000e+00,  4.190395620787998e+00,  9.002806630304276e+01,  1.381884130000000e-07
N1Ni3Zn1    ,  3.000000000000000e+00,  8.201659023589164e+00,  2.830243550822534e+02,  1.204550144000000e-06
B1Hf1       ,  3.100000000000000e+00,  4.715355562426534e+00,  7.198174679451136e-01,  1.735386246900000e-05
Pt0.25V0.75 ,  3.102500000000000e+00,  4.142824620561092e+00,  2.181056413561134e+01,  9.952248951000003e-06
C2Y1        ,  3.150000000000000e+00,  4.370777483052143e+00,  2.261377955426324e+01,  1.152785997900000e-05
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.542497416769919e+00,  6.929447387606113e+00,  2.683361250000000e-07
In1Sb1      ,  3.320000000000000e+00,  3.923704452322664e+00,  7.607983315196104e+01,  2.337448960000000e-07
Bi2K1       ,  3.575000000000000e+00,  2.685742756994148e+00,  1.500292591539778e+01,  1.303238430000000e-07
Al1Hf1Pd2   ,  3.621666666500000e+00,  7.121394886095892e+00,  2.367379385567054e+02,  6.942653100000000e-08
Hg0.5In0.5  ,  3.810000000000000e+00,  5.872836661337621e+00,  1.748149084578125e+02,  1.331205300000000e-08
C1W2        ,  3.835000000000000e+00,  4.511443263161302e+00,  6.066535638636576e+01,  6.902411264000002e-06
Ba1Ge3      ,  4.000000000000000e+00,  3.434510599985126e+00,  4.676818329708629e+01,  9.644302719999999e-07
Bi2Rb1      ,  4.250000000000000e+00,  2.411570133828973e+00,  7.258313872548804e-01,  2.192562270000000e-07
Ba1Sn3      ,  4.300000000000000e+00,  2.578222996432124e+00,  6.033152301013961e+00,  6.676276239999998e-07
Rh1Se2      ,  4.350000000000000e+00,  3.102142933229982e+00,  1.752534574353409e+01,  2.851206632000000e-06
Al1Au2Sc1   ,  4.400000000000000e+00,  6.289805042673840e+00,  1.948960256655943e+02,  1.212873750000000e-07
B2Nb1       ,  4.597500000000000e+00,  6.360619244715574e+00,  7.197358023339589e+00,  2.862453437900000e-05
Pb3Y1       ,  4.720000000000000e+00,  2.618687825607592e+00,  1.098601058007248e+01,  2.303463970000000e-07
Bi2Cs1      ,  4.750000000000000e+00,  2.377652819857756e+00, -9.159091318540480e-01,  2.117087360000000e-07
Al1Si1Sr1   ,  4.750000000000000e+00,  4.507167203009593e+00,  9.642376752853940e+01,  1.540798875000000e-06
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.310373855489837e+00,  4.627445404333128e+01,  1.147912560000000e-07
Br2C2Y2     ,  5.050000000000000e+00,  3.141397639772558e+00,  1.760445874282172e+01,  3.131359847000001e-06
Ir1Mo1      ,  5.325000000000000e+00,  3.926979893247386e+00,  3.280330783811948e+01,  6.708494455999999e-06
N1Ti1       ,  5.387500000000000e+00,  7.395422891586510e+00, -4.303294658710034e+00,  3.803475314700000e-05
Ga1         ,  5.527454545000000e+00,  2.775330754695117e+00,  1.873297433392411e+01,  2.406418480000000e-07
B6Y1        ,  5.692857143000000e+00,  2.796499799471037e+00,  2.049266937147422e+01,  1.357967440000000e-07
Bi3Sr1      ,  5.700000000000000e+00,  2.306590183198046e+00, -4.175948222435807e+00,  1.691123770000000e-07
Ba1Bi3      ,  5.745000000000000e+00,  1.836554090776287e+00, -2.691461251214120e+01,  6.257077299999998e-08
Nb1S2       ,  5.821818182000000e+00,  2.401077563985185e+00, -1.509179259887298e+01,  2.498846293000000e-06
C1Mo2       ,  6.021666667000000e+00,  5.094646622383217e+00,  2.325014244270139e+01,  1.681656832800000e-05
Rh2Sr1      ,  6.200000000000000e+00,  4.711834948688734e+00,  1.148732593698892e+02,  3.130468390000000e-07
Pb1         ,  6.470100000000000e+00,  2.608133172156425e+00,  1.108838167984138e+01,  1.365908750000000e-07
Sn1Ta3      ,  6.692500000000000e+00,  7.428114505280280e+00,  2.493851714699942e+02,  4.654843749999999e-07
Ag1B2       ,  6.700000000000000e+00,  4.419149196119061e+00,  5.849695735337605e+01,  6.539203000000002e-06
Nb1Se2      ,  6.814619048000000e+00,  1.775125594986420e+00, -3.518594760339836e+01,  8.385618069999998e-07
Li1Pb1      ,  7.200000000000000e+00,  2.820776107927544e+00,  2.105446604443817e+01,  2.326083750000000e-07
Tc1         ,  7.794166667000000e+00,  3.779179587551479e+00,  5.154934995416706e+01,  2.815166528000000e-06
P1Ru1Zr1    ,  8.496153846000000e+00,  3.801940355481684e+00,  5.624655446406491e+01,  2.284322013000000e-06
C1Ta1       ,  8.637499999999999e+00,  4.767572346435479e+00,  3.597659060067843e+01,  1.248716800000000e-05
Hf1N1       ,  8.830000000000000e+00,  4.222599036583605e+00, -5.260020009789749e+00,  1.458043230700000e-05
N1Zr1       ,  9.850000000000000e+00,  5.970106508694728e+00, -4.485875917422786e+00,  2.746160591300000e-05
C2I2Y2      ,  9.917500000000000e+00,  5.241113413103024e+00,  1.415574842776127e+02,  2.720977919999999e-07
C1Mo1       ,  1.015200000000000e+01,  9.133413152090299e+00,  3.106800161967253e+02,  4.012099469000001e-06
Mo3Os1      ,  1.102250000000000e+01,  8.204816532993823e+00,  2.717677147674944e+02,  2.905841483000000e-06
C6Ca        ,  1.130300000000000e+01,  7.451356174522945e+00,  6.740165958773970e+01,  2.776307795200001e-05
Nb3Sn1      ,  1.670900000000000e+01,  1.263719153064059e+01,  5.049445768888662e+02,  1.115157653000000e-06
B2Mg0.98    ,  3.840000000000000e+01,  3.297666486407466e+01,  1.641404417959867e+01,  2.251996007040000e-04
