# c0 + a0 * (((at_rad_wtd_range-6.782346e-01) * (at_mass_wtd_range-3.223504e+02)) + 2.191097e+02*((PE_wtd_mean-2.293915e+00) / (IP_mean-9.213733e+00))) + a1 * (((IP_wtd_range+3.168391e+01) / (density-2.710227e+00)) + 5.726546e+01*((EA_wtd_range-7.406691e-01) * (lambda3-3.942935e-01)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.89318330984289; Max AE: 5.9088545295998
# Coefficients
# Task   a0                      a1                      c0
# all , -1.573972597623360e-02, -2.821607626936463e-02,  6.361649852105544e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * g * mol^-1;                                  16|10|mult|26|19|div|add:2.1910973566263e+02,0.0000000000000e+00,-2.2939146919767e+00,-9.2137331776382e+00,-6.7823461320562e-01,-3.2235038294209e+02; (((at_rad_wtd_range-6.782346e-01) * (at_mass_wtd_range-3.223504e+02)) + 2.191097e+02*((PE_wtd_mean-2.293915e+00) / (IP_mean-9.213733e+00))); $\left(\left(\left(at_{rad, wtd, range}-6.782e-01\right) * \left(at_{mass, wtd, range}-3.224e+02\right)\right) + 219.0\left(\frac{ PE_{wtd, mean} -2.294e+00 }{ IP_{mean}-9.214e+00 } \right)\right)$; (((at_rad_wtd_range-6.782346e-01) .* (at_mass_wtd_range-3.223504e+02)) + (2.191097e+02.*((PE_wtd_mean-2.293915e+00) ./ (IP_mean-9.213733e+00)))); (((newdata$at_rad_wtd_range-6.782346e-01) * (newdata$at_mass_wtd_range-3.223504e+02)) + (2.191097e+02*((newdata$PE_wtd_mean-2.293915e+00) / (newdata$IP_mean-9.213733e+00)))); at_rad_wtd_range,at_mass_wtd_range,PE_wtd_mean,IP_mean
# 1;  2; cm^3 * eV * g^-1;                                 22|5|div|34|3|mult|add:5.7265456092935e+01,0.0000000000000e+00,-7.4066910973667e-01,-3.9429351572286e-01,3.1683913298055e+01,-2.7102265407022e+00; (((IP_wtd_range+3.168391e+01) / (density-2.710227e+00)) + 5.726546e+01*((EA_wtd_range-7.406691e-01) * (lambda3-3.942935e-01))); $\left(\left(\frac{ IP_{wtd, range} +3.168e+01 }{ density-2.710e+00 } \right) + 57.3\left(\left(EA_{wtd, range}-7.407e-01\right) * \left(lambda3-3.943e-01\right)\right)\right)$; (((IP_wtd_range+3.168391e+01) ./ (density-2.710227e+00)) + (5.726546e+01.*((EA_wtd_range-7.406691e-01) .* (lambda3-3.942935e-01)))); (((newdata$IP_wtd_range+3.168391e+01) / (newdata$density-2.710227e+00)) + (5.726546e+01*((newdata$EA_wtd_range-7.406691e-01) * (newdata$lambda3-3.942935e-01)))); IP_wtd_range,density,EA_wtd_range,lambda3
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  1.637153674597478e+00,  9.351233521188112e+01,  1.152760438703124e+02
Se2Ta1      ,  1.250000000000000e-01,  1.132136892866345e+00,  1.787299680983030e+02,  8.563742933507983e+01
Ti1         ,  1.620000000000000e-01,  1.083362059383654e+00,  2.878699768396814e+02,  2.648466191211566e+01
B1Mo1       ,  2.500000000000000e-01,  4.163049411752809e+00,  1.198101106541518e+02,  1.108666302457529e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.190247404682946e+00,  1.880429889338292e+02,  7.501302726559648e+00
Pt1Te1      ,  5.900000000000000e-01,  1.828186102766618e+00,  2.921403908593470e+02, -2.294647517921263e+00
Sb1V3       ,  6.500000000000000e-01,  1.780590751617341e+00,  2.656175680718555e+02,  1.418735052819007e+01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.171536275704318e+00,  2.017413346422653e+02,  5.231149402708777e-01
Rh1Te2      ,  7.550000000000000e-01,  2.288909985908818e+00,  2.356071580125750e+02,  1.291277205098900e+01
Zr1         ,  9.966666670000000e-01,  1.330202129781510e+00,  3.004993183542231e+02,  1.069145094816444e+01
Be2Ta3      ,  1.000000000000000e+00,  3.834319933925747e-01,  3.538378291390990e+02,  1.449200038072462e+01
C1Si1       ,  1.075000000000000e+00,  3.532798281967734e+00,  1.227843000388999e+02,  3.176417318927452e+01
Nb3Sb1      ,  1.100000000000000e+00,  1.922088299572768e+00,  2.661998611611918e+02,  8.847746247951630e+00
Nb1O1       ,  1.380000000000000e+00,  4.316233536553865e+00,  1.042590580309007e+02,  1.433251412224691e+01
Sb1         ,  1.416666667000000e+00,  2.384674891905867e+00,  3.117806482252894e+02, -3.297294062707786e+01
Sb1Sn1      ,  1.430000000000000e+00,  2.173615341620690e+00,  2.694098117244754e+02, -1.857171807547555e+00
S2Ta1       ,  1.488116666500000e+00,  1.120401227269516e+00,  2.822583058019554e+02,  2.830231352416479e+01
B2C2Y1      ,  1.800000000000000e+00,  3.009577351969214e+00,  1.709944577461329e+02,  2.341454514973989e+01
Re2Y1       ,  1.830000000000000e+00,  2.810317497072351e+00,  2.037327754603775e+02,  1.221411133210984e+01
S1Y1        ,  1.900000000000000e+00,  3.306479446633525e+00,  1.677185527134482e+02,  1.471949326571640e+01
Ga2Pt1      ,  1.900000000000000e+00,  3.001409406554161e+00,  2.055832821487844e+02,  4.409398317720179e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.880514178312246e+00,  2.054938369358602e+02,  8.743915640953281e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.090542340037138e+00,  1.301989761055176e+02,  7.861167643007901e+00
Be2Nb1      ,  2.150000000000000e+00,  2.077376887346112e+00,  2.405795117775293e+02,  1.763595225411764e+01
