# FEAT_ID     Feature Postfix Expression (RPN)
0             25|1|sub:5.7597901636012e+06,0.0000000000000e+00
1             14|8|div
2             42|7|div
3             41|7|div
4             1|13|mult:-1.0224368053304e-02,-1.3150671822329e+00
5             40|7|div
6             1|19|div
7             1|13|div
8             1|20|div
9             1|26|div
10            1|14|div
11            14|7|div
12            1|22|mult:-1.2778500027321e-02,-1.9375228910212e+00
13            36|1|mult:-5.7206207397185e-01,-9.4665056023872e-03
14            34|1|mult:-5.3857915096432e-01,-9.5531820904243e-03
15            1|25|div
16            7|inv
17            1|4|div
18            13|7|div
19            1|exp:7.9943868877088e+00,0.0000000000000e+00
20            23|1|mult:-2.5170323997185e+00,-1.1166066414532e-02
21            1|24|mult:-1.4214867041877e-02,-2.5439942639011e+00
22            21|1|mult:-5.2202977952806e+00,-1.4003755650604e-02
23            2|3|div
24            1|0|mult
25            1|5|div
26            1|8|div
27            1|sq
28            1|7|div
29            1|cb
#-----------------------------------------------------------------------
30            0|cbrt
31            0|1|mult:-4.7492525691643e-01,5.4109466643740e-03
32            1|3|div
33            30|3|mult:-4.5581792965578e-01,-5.8188872821542e+00
34            0|3|div
35            3|log
36            0|38|mult:-5.3162137098795e-01,-2.4644233445307e+01
37            2|3|mult:4.7706430903426e-02,-9.4108004042785e+01
38            3|2|mult:-9.3468049324123e+01,3.3961377650646e-02
39            0|cos
40            0|nexp
41            0|inv
42            33|3|mult:-1.6683066762156e+00,-5.2759432136775e-01
43            3|nexp
44            26|0|div
45            27|3|mult:-1.0037542501690e+00,-3.2748267799980e+00
46            25|0|div
47            36|3|mult:-7.8641556687286e-01,-4.2461484477198e-01
48            19|0|div
49            20|0|div
50            2|0|sub:4.6338771653897e-01,0.0000000000000e+00
51            3|34|mult:-3.3524088318195e-01,-7.4146288174656e-01
52            3|1|mult:-1.0238996708831e+00,-5.0629070052997e-03
53            0|2|mult:1.2754609625743e+01,-8.0039343752222e+00
54            3|33|mult:-2.0423413700933e+00,-1.6495589618270e+00
55            33|0|mult:-1.8416081918022e+00,-1.0395969128463e+00
56            29|3|mult:-5.1140625938188e-01,-2.4021711179033e+00
57            35|3|mult:-8.2561723266362e-01,-1.7003877114777e+00
58            0|3|mult:-9.1459284683766e+00,1.0037546138394e+02
59            28|3|mult:-4.5320789608848e-01,-2.5214475759347e+00
#-----------------------------------------------------------------------
60            16|14|mult:5.3923901202470e-01,-4.1706815886835e-01
61            8|18|mult:3.0599483801387e+02,1.4633202748708e+00
62            18|8|mult:1.4191420051008e+00,2.9477818622632e+02
63            14|3|mult:-4.5111843470403e-01,-1.0256569224028e+02
64            3|14|mult:-1.0251333324391e+02,-4.5100404456438e-01
65            28|8|mult
66            25|3|div
67            24|3|div
68            3|inv
69            18|14|add
70            30|8|mult:2.1788978769926e+00,4.8637706077043e+02
71            8|30|mult:5.1179768878558e+02,2.3324469365194e+00
72            26|3|div
73            16|8|mult:1.7996044685028e+00,4.2362664630017e+02
74            23|3|div
75            8|16|mult:3.1993787909827e+02,1.4146269292194e+00
76            8|28|mult:1.0135111607121e+03,3.1641598446852e+00
77            28|8|mult:3.2344802504723e+00,1.0267115871267e+03
78            32|14|mult:-8.3020752777810e-01,-1.5282441333249e+00
79            31|7|div
80            16|14|add
81            19|3|div
82            1|0|div
83            31|8|div
84            20|3|div
85            32|1|mult
86            21|3|div
87            31|1|mult
88            4|9|mult:-4.7315768776009e+00,-8.8967672006736e+01
89            2|18|mult:-2.2431041330256e-02,-2.3124352477728e-01
#-----------------------------------------------------------------------
90            23|10|mult
91            37|25|mult
92            40|37|sub
93            12|6|div
94            16|5|mult
95            37|35|mult:-8.7651108193956e+01,1.0610078356084e+00
96            15|10|mult
97            41|38|abd
98            24|10|mult
99            4|5|mult:-4.6269293229877e+00,-1.1203953859755e+01
100           16|cb
101           26|37|mult:-1.6934548274189e+00,-5.9860444805569e+01
102           10|6|div
103           37|5|mult
104           40|37|abd
105           42|37|sub
106           19|17|mult:-4.7025338293404e+00,-3.6970602977741e-01
107           16|12|mult
108           2|16|mult:-1.4849182827787e-01,-1.8705069998413e-01
109           41|37|sub
110           22|10|mult
111           16|2|mult:-1.8982919259075e-01,-1.3898160300108e-01
112           38|37|sub:2.0030530865578e+00,0.0000000000000e+00
113           18|10|mult
114           5|16|mult:-1.1211097890941e+02,-4.6826910342925e+00
115           16|5|mult:-4.5254044370762e+00,-1.0866735777910e+02
116           16|10|mult
117           37|4|mult
118           42|37|abd
119           41|37|abd
#-----------------------------------------------------------------------
120           1|inv
121           42|41|mult:-7.0582416512628e+01,-1.1483856130545e+02
122           41|42|mult:-1.1425711805036e+02,-7.1128534508699e+01
123           26|5|mult
124           40|41|mult:-6.5930695833232e+01,-1.1585528489944e+02
125           25|5|mult
126           42|39|mult:-3.9144487385851e+01,-2.4826911467239e+02
127           39|37|abd
128           40|42|mult:-7.0054198243767e+01,-1.0499639413327e+02
129           39|42|mult:-2.3834187892926e+02,-4.3333032730980e+01
130           26|1|div
131           11|6|div
132           3|2|div
133           21|1|div
134           26|11|mult:-2.3164687504770e+00,-1.2262181374979e+02
135           11|26|mult:1.9398992925342e+02,-5.0990532619496e-01
136           5|6|div
137           39|41|mult:-1.1825892879577e+02,-9.3646111009886e+01
138           41|39|mult:-9.3660933059802e+01,-1.1821053444117e+02
139           26|2|sub:7.3097455818674e-01,0.0000000000000e+00
140           35|34|sub:1.1863526347858e+00,0.0000000000000e+00
141           25|1|div
142           4|6|div
143           26|10|mult:-1.5096076712081e+00,7.0177625367211e+00
144           39|37|sub
145           20|1|div
146           19|1|div
147           3|26|mult:-3.5245400753960e+01,-1.6608465700907e+00
148           26|3|mult:-1.6959607576169e+00,-3.2583564182120e+01
149           39|38|abd
#-----------------------------------------------------------------------
