# FEAT_ID     Feature Postfix Expression (RPN)
0             25|7|div|6|9|div|sub:4.2010156973226e+00,0.0000000000000e+00,1.5369050771316e+03,-1.5038843020898e+01,4.5296049247315e+00,-4.7686141929375e-02
1             20|7|div|6|9|div|sub:2.5478549025345e+01,0.0000000000000e+00,1.5063050928123e+03,-1.5043744112607e+01,3.1614694059360e+01,-4.7752501510129e-02
2             21|5|mult|32|8|div|sub:1.5372915749746e+02,0.0000000000000e+00,-2.2582695092528e+00,-1.6677195350813e+01,-2.6002824892089e+00,6.0978922543875e+00
3             23|8|div|21|5|mult|sub:1.6899938814773e-01,0.0000000000000e+00,4.3680519197602e+01,7.4053795269462e+01,1.2161162041376e+01,-1.7624023958077e+01
4             21|7|div|7|8|div|sub:4.8416096111131e+03,0.0000000000000e+00,-2.5667253426950e-01,-1.7554152057457e+01,1.0727613610323e+02,-4.7791761478199e-02
5             20|7|div|7|8|div|sub:3.6935764451927e+03,0.0000000000000e+00,-4.4805937447957e-01,-1.7556179985854e+01,7.9263890270601e+01,-4.7790345135109e-02
6             5|20|div|29|8|div|sub:2.0359452586858e+01,0.0000000000000e+00,-2.5721732315605e-01,-1.7150273124811e+01,-1.3262727373297e+01,1.6056726046401e-01
7             23|8|div|21|5|div|sub:1.5000077569605e+01,0.0000000000000e+00,-4.5912511905123e+01,4.3386376977608e+01,-5.9229186211502e+00,-1.7077168832725e+01
8             23|4|div|7|9|div|sub:8.8592567132703e-01,0.0000000000000e+00,3.9845069011050e+01,-1.4822842067317e+01,2.6621825365749e+01,-3.5801971948745e+01
9             6|9|div|27|4|div|sub:8.5464530839404e+00,0.0000000000000e+00,2.7459789867725e+02,-3.5684934681125e+01,3.0914584189753e+03,-1.4803852731768e+01
10            21|5|mult|22|14|div|sub:6.1114215653347e-05,0.0000000000000e+00,1.1701264637520e+02,-1.1250368441762e+00,9.4820618568228e-01,1.0509985865093e+01
11            24|9|div|21|5|div|sub:4.5985786119687e+01,0.0000000000000e+00,-6.6637145853625e+01,7.6104415718809e+01,-4.6026739839239e+00,-1.4897307788670e+01
12            25|4|div|6|8|div|sub:7.2340150838823e-01,0.0000000000000e+00,1.0009080932243e+02,-1.7514832718313e+01,7.9541215104691e+01,-3.4738759659567e+01
13            24|2|div|5|20|div|sub:1.6708515162224e+01,0.0000000000000e+00,-8.7776158685744e+01,3.5154007323130e+01,-1.9927830870963e+00,-2.5031673227958e+00
14            21|5|mult|34|2|div|sub:1.5070664152829e+01,0.0000000000000e+00,-1.5585191396034e+00,-2.5758114395243e+00,-1.5085417340848e+00,8.1649797726877e+00
15            6|9|div|1|4|div|sub:1.8156079561784e+00,0.0000000000000e+00,6.2815502149731e+02,-3.5309282425357e+01,2.4083308007938e+03,-1.4907795026680e+01
16            21|5|mult|36|8|div|sub:2.1332220145324e+02,0.0000000000000e+00,-1.1478289814630e+00,-1.6852715945623e+01,2.3752885421199e+00,1.1982433984820e+01
17            5|20|div|36|9|div|sub:1.5244051027843e+00,0.0000000000000e+00,-7.2499304568111e-01,-1.4513825667260e+01,-6.3688093082202e+01,3.0484258039374e+01
18            20|5|mult|34|2|div|sub:2.3963013889230e+01,0.0000000000000e+00,-1.5317286461853e+00,-2.5719969022017e+00,1.2273988991276e+00,1.2188020002196e+01
19            5|20|div|34|2|div|sub:6.4479860216602e-01,0.0000000000000e+00,-1.4387100383983e+00,-2.5526152100770e+00,-1.7937032597723e+01,2.1381045840390e-02
20            22|8|div|5|20|div|sub:1.5212885372511e+00,0.0000000000000e+00,-5.0543254840380e+01,1.7933524890140e+01,-4.4181998454892e+00,-1.5196702779949e+01
21            5|20|div|32|9|div|sub:1.2793233559782e+00,0.0000000000000e+00,-1.9964565892409e+00,-1.4753777361677e+01,-6.2854953056187e+01,2.6947757880348e+01
22            5|20|div|16|0|div|sub:2.3563592114496e-04,0.0000000000000e+00,-2.0989186419802e-01,-3.2139189630674e+00,-2.2309377577176e+02,2.8091860163866e+02
23            21|5|mult|36|2|div|sub:6.0425787961003e+01,0.0000000000000e+00,-6.1342697120718e-01,-2.5848095026150e+00,2.4039884190085e-01,1.1878996450298e+01
24            25|2|div|5|20|div|sub:1.7524473157608e+00,0.0000000000000e+00,-1.7839420755624e+01,-2.6693442471468e-01,-1.7402019395743e+00,-2.4634920408676e+00
25            5|20|div|37|8|div|sub:2.0965038308130e+00,0.0000000000000e+00,1.8073453977802e+00,-1.8804023156982e+01,-1.6046091606058e+01,4.0213377149858e-01
26            5|20|div|17|8|div|sub:9.8729968289849e-01,0.0000000000000e+00,5.5540937299071e-01,-1.8687307009642e+01,-6.4178717386083e+01,3.6859650759308e+01
27            5|20|div|30|8|div|sub:1.2661136183176e+00,0.0000000000000e+00,6.7327001419752e-01,-1.9252736097725e+01,-5.8770913790532e+01,3.4287687584725e+01
28            5|20|div|37|2|div|sub:2.7810598140409e-01,0.0000000000000e+00,-6.2640829611156e-01,-2.5736234976864e+00,-5.3809148010782e+01,2.2069895300116e+01
29            21|5|mult|37|14|div|sub:7.9335639052653e-01,0.0000000000000e+00,-6.8692281783022e-01,-1.1232873133410e+00,-1.2615732318587e-02,8.7672243742840e+00
#-----------------------------------------------------------------------
30            30|26|sub|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
31            27|24|abd|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
32            14|7|div|41|2|div|sub:4.8032105723389e+00,0.0000000000000e+00,7.8447654845119e+01,-8.7042636547056e+00,9.0176151517050e+00,-4.7692673279807e-02
33            27|0|mult|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
34            26|25|abd|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
35            27|25|abd|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
36            25|7|div|40|21|div|sub:4.7036655400862e+01,0.0000000000000e+00,-2.1429689951045e+01,-7.2332121176985e+00,-1.0505607618818e+02,-4.7874187781457e-02
37            14|9|div|34|exp|sub:1.9735308157226e-08,0.0000000000000e+00,1.1141311627304e+01,0.0000000000000e+00,-1.1886492775940e+02,-1.0073762448142e+02
38            0|20|div|1|6|div|sub:2.2879433068440e+01,0.0000000000000e+00,-7.0366833823937e+01,-4.4175681957959e+00,5.6015388503407e+01,-7.0647570510153e+00
39            33|39|div|32|7|div|sub:2.1044985797425e+02,0.0000000000000e+00,-1.2981677029204e+00,-4.8076670235899e-02,9.4068448300393e+01,-5.7249442545855e+01
40            32|39|div|32|7|div|sub:2.1314980493468e+02,0.0000000000000e+00,-1.2935117593524e+00,-4.8048604296243e-02,9.4254365032358e+01,-5.7249462165198e+01
41            29|38|div|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
42            26|24|abd|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
43            29|20|div|33|7|div|sub:3.6602933517893e+01,0.0000000000000e+00,-8.6152606517945e-01,-4.7974765947226e-02,1.4888868730253e+01,-7.0512027371790e+00
44            20|21|div|43|7|div|sub:3.6247312378214e+00,0.0000000000000e+00,1.2446191258636e+01,-4.8792414636652e-02,1.0111690888312e+02,-6.9046152149135e+00
45            20|32|div|13|7|div|sub:7.7261212664166e+00,0.0000000000000e+00,-1.1373367131737e+01,-4.7716194023594e-02,-1.1782902790156e+02,-1.7806041107899e+00
46            35|33|div|40|7|div|sub:3.5755110303508e+00,0.0000000000000e+00,3.3410440116914e+01,-4.8747845996558e-02,-3.3163283442298e+01,-1.6900826685739e+00
47            8|20|div|16|12|mult|sub:6.8719611143757e+00,0.0000000000000e+00,-1.1419896971273e+00,7.6144900671115e+00,-6.7787259753018e+01,-7.0844111929094e+00
48            16|32|div|40|7|div|sub:3.8035322940574e+00,0.0000000000000e+00,3.2271437847135e+01,-4.8758479310916e-02,-8.9994876557366e+01,-1.7802176738534e+00
49            23|32|div|40|7|div|sub:3.7898902970192e+00,0.0000000000000e+00,3.2232573479304e+01,-4.8758765730606e-02,-9.2620120183004e+01,-1.7802176738534e+00
50            0|32|div|40|7|div|sub:3.7871270044312e+00,0.0000000000000e+00,3.2187825205565e+01,-4.8759304180964e-02,-1.0054287197432e+02,-1.7802321859941e+00
51            29|39|div|36|1|sub:1.1258182760724e-03,0.0000000000000e+00|div
52            26|7|div|31|0|div|sub:7.1241412636267e-02,0.0000000000000e+00,8.4748821144675e+03,-5.3174760494066e+00,1.0081795219558e+02,-4.7465713766110e-02
53            25|7|div|43|20|div|sub:2.3462980190481e+01,0.0000000000000e+00,2.1604129597375e+01,-7.0714232221024e+00,-9.9108476408674e+01,-4.7799220509059e-02
