# c0 + a0 * (((IP_mean-8.764177e+00) * (lambda4w_low-2.165984e-02)) + 2.514251e-01*((EA_mean-6.324419e-01) / (density-2.598159e+00)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.44995613300119; Max AE: 7.74471563886167
# Coefficients
# Task   a0                      c0
# all , -2.301961757038453e+01,  4.487630536316327e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^2;                                             19|2|mult|31|5|div|add:2.5142512543159e-01,0.0000000000000e+00,-6.3244189533718e-01,-2.5981592746375e+00,-8.7641770524984e+00,-2.1659843352331e-02; (((IP_mean-8.764177e+00) * (lambda4w_low-2.165984e-02)) + 2.514251e-01*((EA_mean-6.324419e-01) / (density-2.598159e+00))); $\left(\left(\left(IP_{mean}-8.764e+00\right) * \left(lambda4w_{low}-2.166e-02\right)\right) + 0.251\left(\frac{ EA_{mean} -6.324e-01 }{ density-2.598e+00 } \right)\right)$; (((IP_mean-8.764177e+00) .* (lambda4w_low-2.165984e-02)) + (2.514251e-01.*((EA_mean-6.324419e-01) ./ (density-2.598159e+00)))); (((newdata$IP_mean-8.764177e+00) * (newdata$lambda4w_low-2.165984e-02)) + (2.514251e-01*((newdata$EA_mean-6.324419e-01) / (newdata$density-2.598159e+00)))); IP_mean,lambda4w_low,EA_mean,density
# Number of Samples Per Task
# Task, n_samples               
# all , 81                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  7.416210102848544e-01,  1.627311798112073e-01
Se2Ta1      ,  1.250000000000000e-01,  1.297374640758017e+00,  1.385885706312809e-01
Ti1         ,  1.620000000000000e-01,  5.011450390013159e+00, -2.275536733376245e-02
B1Mo1       ,  2.500000000000000e-01,  4.150700267455481e+00,  1.463665796491410e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.656712685791447e+00,  3.609607535764982e-02
Pt1Te1      ,  5.900000000000000e-01,  3.745227431470071e+00,  3.225088786016068e-02
Sb1V3       ,  6.500000000000000e-01,  3.808461673592036e+00,  2.950391598156100e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.683328634636579e+00,  3.493984638191851e-02
Rh1Te2      ,  7.550000000000000e-01,  3.374003867767006e+00,  4.837728798683592e-02
Zr1         ,  9.966666670000000e-01,  3.854880887163700e+00,  2.748740925942571e-02
Be2Ta3      ,  1.000000000000000e+00,  4.659599349824386e+00, -7.470533034801679e-03
C1Si1       ,  1.075000000000000e+00,  2.085525013439443e+00,  1.043503661836359e-01
Nb3Sb1      ,  1.100000000000000e+00,  3.740997738062434e+00,  3.243463085218497e-02
Nb1O1       ,  1.380000000000000e+00,  4.479896675706945e+00,  3.359682490699616e-04
Sb1         ,  1.416666667000000e+00,  3.895073389366949e+00,  2.574139840236620e-02
Sb1Sn1      ,  1.430000000000000e+00,  3.531233527417510e+00,  4.154704160373418e-02
