# c0 + a0 * ((((std_at_rad-4.741541e-01) / (wtd_mean_at_rad-1.152708e+00))-8.935472e-01) * (|wtd_std_at_mass - (1.595899e+00*range_at_mass-3.595454e+01)|+6.809636e+00)) + a1 * (((range_at_rad+7.849685e+00) / (lambda3-4.787876e-02)) - (6.255647e+02*((wtd_mean_EA-6.997190e-01) / (mean_IP-7.035498e+00)))) + a2 * ((((lambda-1.538795e+01) / (wtd_mean_IP-1.465706e+00))+4.667770e-01) * (((mean_PE-1.677745e+00) / (mean_at_mass-1.754086e+01))+7.198890e-02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.60112685230628; Max AE: 4.1398537266814
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.271153747030486e-02, -1.134971977790058e-03,  9.251351837206289e+01,  1.887248763304060e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; g * mol^-1;                                       18|15|div|13|10|abd|mult:-8.9354717567710e-01,6.8096363314076e+00,1.5958994676930e+00,-3.5954542312680e+01,-4.7415411443624e-01,-1.1527075638434e+00; ((((std_at_rad-4.741541e-01) / (wtd_mean_at_rad-1.152708e+00))-8.935472e-01) * (|wtd_std_at_mass - (1.595899e+00*range_at_mass-3.595454e+01)|+6.809636e+00)); $\left(\left(\left(\frac{ std_{at, rad} -4.742e-01 }{ wtd_{mean, at, rad}-1.153e+00 } \right)-8.935e-01\right) * \left(\left(\left|wtd_{std, at, mass} - \left(1.596e+00range_{at, mass}-3.595e+01\right)\right|\right)+6.810e+00\right)\right)$; ((((std_at_rad-4.741541e-01) ./ (wtd_mean_at_rad-1.152708e+00))-8.935472e-01) .* (abs(wtd_std_at_mass - (1.595899e+00.*range_at_mass-3.595454e+01))+6.809636e+00)); ((((newdata$std_at_rad-4.741541e-01) / (newdata$wtd_mean_at_rad-1.152708e+00))-8.935472e-01) * (abs(newdata$wtd_std_at_mass - (1.595899e+00*newdata$range_at_mass-3.595454e+01))+6.809636e+00)); std_at_rad,wtd_mean_at_rad,wtd_std_at_mass,range_at_mass
# 1;  2; AA;                                               16|7|div|27|20|div|sub:6.2556465242553e+02,0.0000000000000e+00,-6.9971897708407e-01,-7.0354983072716e+00,7.8496846472706e+00,-4.7878764480182e-02; (((range_at_rad+7.849685e+00) / (lambda3-4.787876e-02)) - (6.255647e+02*((wtd_mean_EA-6.997190e-01) / (mean_IP-7.035498e+00)))); $\left(\left(\frac{ range_{at, rad} +7.850e+00 }{ lambda3-4.788e-02 } \right) - \left(6.256e+02\left(\frac{ wtd_{mean, EA} -6.997e-01 }{ mean_{IP}-7.035e+00 } \right)\right)\right)$; (((range_at_rad+7.849685e+00) ./ (lambda3-4.787876e-02)) - (6.255647e+02.*((wtd_mean_EA-6.997190e-01) ./ (mean_IP-7.035498e+00)))); (((newdata$range_at_rad+7.849685e+00) / (newdata$lambda3-4.787876e-02)) - (6.255647e+02*((newdata$wtd_mean_EA-6.997190e-01) / (newdata$mean_IP-7.035498e+00)))); range_at_rad,lambda3,wtd_mean_EA,mean_IP
# 2;  2; eV^-1 * g^-1 * mol;                               5|21|div|32|8|div|mult:4.6677695426042e-01,7.1988902935795e-02,-1.6777445014316e+00,-1.7540860041304e+01,-1.5387954165879e+01,-1.4657055990534e+00; ((((lambda-1.538795e+01) / (wtd_mean_IP-1.465706e+00))+4.667770e-01) * (((mean_PE-1.677745e+00) / (mean_at_mass-1.754086e+01))+7.198890e-02)); $\left(\left(\left(\frac{ lambda -1.539e+01 }{ wtd_{mean, IP}-1.466e+00 } \right)+4.668e-01\right) * \left(\left(\frac{ mean_{PE} -1.678e+00 }{ mean_{at, mass}-1.754e+01 } \right)+7.199e-02\right)\right)$; ((((lambda-1.538795e+01) ./ (wtd_mean_IP-1.465706e+00))+4.667770e-01) .* (((mean_PE-1.677745e+00) ./ (mean_at_mass-1.754086e+01))+7.198890e-02)); ((((newdata$lambda-1.538795e+01) / (newdata$wtd_mean_IP-1.465706e+00))+4.667770e-01) * (((newdata$mean_PE-1.677745e+00) / (newdata$mean_at_mass-1.754086e+01))+7.198890e-02)); lambda,wtd_mean_IP,mean_PE,mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 52                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
Rh1V3       ,  1.900000000000000e-01,  1.521481678288015e+00, -6.954077288101362e+01,  3.471835484721643e+02, -1.737366873374659e-01
B1Mo1       ,  2.500000000000000e-01,  2.400608479524941e-01, -2.709500967430689e+02,  2.713425433653812e+02, -1.608442588337164e-01
Cr3Ir1      ,  2.560000000000000e-01,  1.057464329019627e+00, -3.910618928073901e+02, -1.308988355684681e+02, -1.404399285565441e-01
Al1Os1      ,  3.900000000000000e-01, -8.955593791306848e-01, -4.459987837865407e+02, -7.441331426737621e+01, -1.533092031997482e-01
Al1Mo3      ,  5.800000000000000e-01,  2.009145140319181e+00, -1.023750351947027e+02, -9.589603508326477e+02, -1.799779298833263e-01
Sb1V3       ,  6.500000000000000e-01,  3.136956857649035e+00, -1.159121328702231e+02,  5.233894812609140e+01, -1.535203326562441e-01
Nb3Os1      ,  6.633333330000000e-01,  2.809188452937241e+00, -1.534072815217625e+02, -1.669322346568931e+02, -1.546014078053530e-01
Ti1O1       ,  7.200000000000000e-01,  3.871979009740888e+00, -5.571512939608236e+00, -2.053780692751500e+02, -1.638980415845945e-01
Ga1Mo3      ,  7.600000000000000e-01,  1.688634969582849e+00, -2.160270339366928e+01,  3.227600982010944e+02, -1.788163039726942e-01
B2Ru1       ,  8.000000000000000e-01,  2.840749807862551e+00,  4.981931362580806e+01,  2.185144767055112e+03, -1.533282926502424e-01
La1Se1      ,  1.020000000000000e+00,  1.066727984371207e+00, -3.561405143438946e+01,  3.552946373445688e+03, -1.439849652390114e-01
Al1Nb1Ni2   ,  1.075000000000000e+00,  1.925146908863952e+00, -1.287439311484090e+02,  5.758725805341700e+02, -1.584331504794604e-01
Co1Si2      ,  1.306666667000000e+00,  1.612747033538067e+00, -3.788133053748267e+02, -9.042707021460370e+02, -1.456085901638409e-01
Nb1O1       ,  1.380000000000000e+00,  3.137441287082851e+00, -3.719570488728451e+02,  8.147260514739008e+01, -1.179766097984945e-01
Cr1         ,  1.550000000000000e+00,  1.636721667102144e+00, -1.236625383568737e+02,  1.034769185346526e+02, -1.680444311990605e-01
Hg2Na1      ,  1.620000000000000e+00,  3.650266320245474e+00, -3.517264585224551e+02,  4.737589230555743e+02, -1.104004510240041e-01
Ga2Y1       ,  1.680000000000000e+00,  2.006514299838156e+00, -2.754448774692452e+01, -2.625245806660304e+02, -1.817442346103820e-01
Be2Nb1      ,  2.150000000000000e+00,  3.534358877399405e+00, -3.316055118929253e+02,  4.106829657577859e+02, -1.151918054300480e-01
Ge1Mo3      ,  2.179200000000000e+00,  3.466661753426624e+00, -2.805068037791597e+01, -8.237699262691419e+01, -1.636815294632822e-01
B1Hf1       ,  3.100000000000000e+00,  2.230762165953417e+00, -1.589691938588611e+02,  1.210811064019351e+03, -1.431871385692128e-01
B1Zr1       ,  3.100000000000000e+00,  3.727016602000153e+00, -6.064379249813941e+01,  7.485070242426152e+02, -1.461955066747179e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  2.720505461802580e+00, -1.826097706740368e+02, -1.512433801751392e+02, -1.513550503060823e-01
B1Ta1       ,  4.000000000000000e+00,  4.018494339503011e+00, -1.997869432247630e+02, -6.227501304208232e+00, -1.331855315303962e-01
Sn1V3       ,  4.462500000000000e+00,  3.143483718088120e+00, -1.083163599387779e+02,  3.911121527093638e+02, -1.503373275407217e-01
B2Nb1       ,  4.597500000000000e+00,  6.050490159145644e+00,  4.779750790613674e+01,  3.051895686430938e+02, -1.414192856193231e-01
Fe1Li1P1    ,  4.965000000000000e+00,  4.304366515243714e+00, -1.753026839709414e+02, -6.431211436708298e+01, -1.341722501523918e-01
Ga1Si1Sr1   ,  5.000000000000000e+00,  6.295785420930198e+00, -5.170705922314217e+01, -2.052098370854226e+02, -1.313573801949869e-01
Os0.5V0.5   ,  5.150000000000000e+00,  2.987433994845475e+00, -2.698554468070207e+02, -9.501639958088118e+01, -1.357922300065745e-01
Ir1Ti3      ,  5.185000000000000e+00,  3.162536532263368e+00, -2.655389987006780e+02,  1.688035733439212e+02, -1.312560051454822e-01
Ir1Mo1      ,  5.325000000000000e+00,  4.335319447729686e+00, -1.651583241056663e+02, -9.583893991220879e+01, -1.356183041340175e-01
La1         ,  5.343000000000000e+00,  2.812479033611041e+00, -6.031687858692917e+01, -8.544186610542275e+01, -1.663569036369851e-01
