# FEAT_ID     Score                   Feature Expression
0             0.676042096775754886    ((lambda4w_low / mean_at_mass) / (lambda^2))
1             0.676053963117588363    ((lambda^2) * (w_log / mean_at_mass))
2             0.676133468252666292    ((lambda3 * w_log) / (mean_at_mass * lambda))
3             0.676463309092814047    ((lambda4w_low * w_log) / (wtd_mean_at_mass^2))
4             0.676582425348208893    ((lambda4w_low / wtd_mean_at_mass) * (range_PE * w_log))
5             0.677362661313479109    ((lambda4w_low + w_log) * (w_log / density))
6             0.678281464928398803    (sqrt(lambda4w_low) / (mean_at_mass^3))
7             0.680271600372890917    ((lambda4w_low * lambda) / (wtd_mean_at_mass * lambda3))
8             0.680339574359478449    ((lambda4w_low / wtd_mean_at_mass) / (lambda^2))
9             0.680350554648243899    ((lambda^2) * (w_log / wtd_mean_at_mass))
10            0.680432152322260841    ((lambda3 * w_log) / (wtd_mean_at_mass * lambda))
11            0.68058511432382085     ((w_log / mean_at_mass) * (mean_ThermalCond * lambda4w_low))
12            0.680698067307694998    ((lambda4w_low * density) / (mean_at_mass^6))
13            0.68166055268284198     ((lambda3 * w_log) / (wtd_mean_at_mass^3))
14            0.683531217779258626    ((lambda4w_low * w_log) * sqrt(w_log))
15            0.684193502465403558    ((lambda4w_low * w_log) * (wtd_range_PE / lambda))
16            0.68421415531150509     ((w_log^2) * (wtd_range_PE * lambda3))
17            0.68587638492055425     ((lambda4w_low / lambda) / (mean_at_mass^3))
18            0.686419240744999049    ((w_log / mean_at_mass) * (std_PE * lambda4w_low))
19            0.688196083057716623    ((lambda4w_low * w_log) / (wtd_mean_at_mass * mean_at_mass))
20            0.691023615666384816    ((lambda4w_low * w_log) * (std_PE / wtd_mean_at_mass))
21            0.695350587404164888    ((w_log / wtd_mean_at_mass) * (mean_ThermalCond * lambda4w_low))
22            0.697935464711684217    ((lambda4w_low / mean_at_mass) / (|range_PE - lambda|))
23            0.698726627460792171    ((lambda4w_low * w_log) / (mean_at_mass^2))
24            0.700065393666021718    ((lambda4w_low * w_log) / (mean_at_mass * density))
25            0.70075733899138215     ((lambda4w_low * w_log) / (wtd_mean_at_mass * density))
26            0.703909613090681896    ((lambda4w_low * w_log) / (mean_at_mass * V_molar))
27            0.704313098968389451    ((lambda4w_low / wtd_mean_at_mass) / (|range_PE - lambda|))
28            0.714658628540143614    ((lambda4w_low * w_log) / (wtd_mean_at_mass * V_molar))
29            0.715140725636764674    ((lambda4w_low * w_log) / (wtd_mean_at_rad^6))
#-----------------------------------------------------------------------
30            0.326078743537898674    ((|range_EA - range_IP|) / (wtd_range_PE + lambda3))
31            0.328042195203727349    ((range_EA - range_IP) / (wtd_range_PE + lambda3))
32            0.329225594781312247    ((mean_IP^2) * cos(std_PE))
33            0.330742780088438937    ((wtd_range_EA - wtd_std_IP) / (wtd_range_PE + lambda3))
34            0.331757893574870955    ((mean_IP^2) * cos(wtd_std_PE))
35            0.333200473328748137    ((|wtd_std_EA - wtd_std_IP|) / (wtd_range_PE + lambda3))
36            0.33345640338124316     ((wtd_mean_IP + mean_IP) - (wtd_range_PE * std_IP))
37            0.334132334565286349    ((std_IP + wtd_mean_IP) - (wtd_range_PE * range_IP))
38            0.335025760967282094    ((wtd_std_EA - wtd_std_IP) / (wtd_range_PE + lambda3))
39            0.335912021151708706    (|(wtd_std_PE * wtd_range_IP) - (|std_EA - wtd_std_IP|)|)
40            0.33607791107681817     ((|std_EA - wtd_std_IP|) / (wtd_range_PE + lambda3))
41            0.336125632190465262    ((wtd_mean_IP + mean_IP) - (wtd_range_PE * wtd_std_IP))
