# c0 + a0 * ((((ThermalCond_std-3.931277e+01) / (at_mass_wtd_mean-1.520132e+01))-1.891056e+00) * (((lambda4w_low-4.096359e-02) * (PE_range-1.019834e+00))-4.468652e-03))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.2874883992449; Max AE: 6.37102774702809
# Coefficients
# Task   a0                      c0
# all ,  2.777993956898393e+01,  4.004467267598691e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * eV * g^-1 * mK^-1 * mol;                      41|8|div|2|27|mult|mult:-1.8910560919167e+00,-4.4686515915421e-03,-4.0963590215812e-02,-1.0198337239974e+00,-3.9312768262672e+01,-1.5201317634533e+01; ((((ThermalCond_std-3.931277e+01) / (at_mass_wtd_mean-1.520132e+01))-1.891056e+00) * (((lambda4w_low-4.096359e-02) * (PE_range-1.019834e+00))-4.468652e-03)); $\left(\left(\left(\frac{ ThermalCond_{std} -3.931e+01 }{ at_{mass, wtd, mean}-1.520e+01 } \right)-1.891e+00\right) * \left(\left(\left(lambda4w_{low}-4.096e-02\right) * \left(PE_{range}-1.020e+00\right)\right)-4.469e-03\right)\right)$; ((((ThermalCond_std-3.931277e+01) ./ (at_mass_wtd_mean-1.520132e+01))-1.891056e+00) .* (((lambda4w_low-4.096359e-02) .* (PE_range-1.019834e+00))-4.468652e-03)); ((((newdata$ThermalCond_std-3.931277e+01) / (newdata$at_mass_wtd_mean-1.520132e+01))-1.891056e+00) * (((newdata$lambda4w_low-4.096359e-02) * (newdata$PE_range-1.019834e+00))-4.468652e-03)); ThermalCond_std,at_mass_wtd_mean,lambda4w_low,PE_range
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  4.620812721858003e+00,  2.218670968411525e-02
Se2Ta1      ,  1.250000000000000e-01,  8.385847310170004e-01, -1.139629022129469e-01
Ti1         ,  1.620000000000000e-01,  9.042487501545267e-01, -1.115991814793410e-01
B1Mo1       ,  2.500000000000000e-01,  2.817147318746195e+00, -4.274019192533194e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.630913235785874e+00, -1.344689864732053e-02
Pt1Te1      ,  5.900000000000000e-01,  2.555820276858904e+00, -5.214723333513614e-02
Sb1V3       ,  6.500000000000000e-01,  2.634146955740569e+00, -4.932769232471886e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.767372350795247e+00, -8.534752792196806e-03
Rh1Te2      ,  7.550000000000000e-01,  2.709589950804208e+00, -4.661195585321583e-02
Zr1         ,  9.966666670000000e-01,  1.705118538150027e+00, -8.277011271888683e-02
Be2Ta3      ,  1.000000000000000e+00,  2.476201333172178e+00, -5.501329225830316e-02
C1Si1       ,  1.075000000000000e+00,  1.821979260846487e+00, -7.856345408284952e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.985208138428165e+00, -3.669047323301310e-02
Nb1O1       ,  1.380000000000000e+00,  6.249338394928903e+00,  8.080907165962996e-02
Sb1         ,  1.416666667000000e+00,  2.539399871900351e+00, -5.273832191248088e-02
Sb1Sn1      ,  1.430000000000000e+00,  2.305045773276354e+00, -6.117441292851936e-02
S2Ta1       ,  1.488116666500000e+00,  3.689244600244894e+00, -1.134713293997731e-02
B2C2Y1      ,  1.800000000000000e+00,  4.231318665379135e+00,  8.166014804212238e-03
Re2Y1       ,  1.830000000000000e+00,  3.483835796052950e+00, -1.874127444564426e-02
S1Y1        ,  1.900000000000000e+00,  5.234807939819497e+00,  4.428881744560997e-02
