# c0 + a0 * ((((lambda4w_low-4.232372e-02) * (PE_wtd_range-4.533750e-01))+1.738350e-02) * (((IP_wtd_std-2.996094e+01) / (at_mass_wtd_mean-1.505871e+01))+1.013641e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.29021726108838; Max AE: 6.41687859415945
# Coefficients
# Task   a0                      c0
# all , -1.335320382342351e+01,  6.557358595873395e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^2 * g^-1 * mol;                                2|28|mult|24|8|div|mult:1.7383496223208e-02,1.0136409425295e+01,-2.9960944887611e+01,-1.5058706804788e+01,-4.2323723973297e-02,-4.5337498366457e-01; ((((lambda4w_low-4.232372e-02) * (PE_wtd_range-4.533750e-01))+1.738350e-02) * (((IP_wtd_std-2.996094e+01) / (at_mass_wtd_mean-1.505871e+01))+1.013641e+01)); $\left(\left(\left(\left(lambda4w_{low}-4.232e-02\right) * \left(PE_{wtd, range}-4.534e-01\right)\right)+1.738e-02\right) * \left(\left(\frac{ IP_{wtd, std} -2.996e+01 }{ at_{mass, wtd, mean}-1.506e+01 } \right)+1.014e+01\right)\right)$; ((((lambda4w_low-4.232372e-02) .* (PE_wtd_range-4.533750e-01))+1.738350e-02) .* (((IP_wtd_std-2.996094e+01) ./ (at_mass_wtd_mean-1.505871e+01))+1.013641e+01)); ((((newdata$lambda4w_low-4.232372e-02) * (newdata$PE_wtd_range-4.533750e-01))+1.738350e-02) * (((newdata$IP_wtd_std-2.996094e+01) / (newdata$at_mass_wtd_mean-1.505871e+01))+1.013641e+01)); lambda4w_low,PE_wtd_range,IP_wtd_std,at_mass_wtd_mean
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  4.387087214344165e+00,  1.625281400799297e-01
Se2Ta1      ,  1.250000000000000e-01,  7.165784473096118e-01,  4.374066498047594e-01
Ti1         ,  1.620000000000000e-01,  2.121299125813542e+00,  3.322093730253965e-01
B1Mo1       ,  2.500000000000000e-01,  2.462976574037053e+00,  3.066216973827797e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.109781270708772e+00,  2.581835318889582e-01
Pt1Te1      ,  5.900000000000000e-01,  2.374718693453986e+00,  3.132311883895933e-01
Sb1V3       ,  6.500000000000000e-01,  2.781208734002621e+00,  2.827898017438214e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.271570911523383e+00,  2.460673653903380e-01
Rh1Te2      ,  7.550000000000000e-01,  2.196066170362026e+00,  3.266101890739517e-01
Zr1         ,  9.966666670000000e-01,  1.969189497956115e+00,  3.436006188918457e-01
Be2Ta3      ,  1.000000000000000e+00,  1.957639847129995e+00,  3.444655537029103e-01
C1Si1       ,  1.075000000000000e+00,  5.243298361818534e+00,  9.840786162117907e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.840970403109238e+00,  2.783143462728441e-01
Nb1O1       ,  1.380000000000000e+00,  6.754297620460511e+00, -1.474844742814871e-02
Sb1         ,  1.416666667000000e+00,  2.561757163784767e+00,  2.992241775774999e-01
Sb1Sn1      ,  1.430000000000000e+00,  2.223011722028402e+00,  3.245922799621991e-01
S2Ta1       ,  1.488116666500000e+00,  3.736598003328300e+00,  2.112422329386645e-01
B2C2Y1      ,  1.800000000000000e+00,  4.426063512075002e+00,  1.596092677069590e-01
Re2Y1       ,  1.830000000000000e+00,  3.427046473137173e+00,  2.344240501478145e-01
S1Y1        ,  1.900000000000000e+00,  5.466584230202860e+00,  8.168634135256386e-02
Ga2Pt1      ,  1.900000000000000e+00,  3.005467290443502e+00,  2.659954384279932e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.239282620803142e+00,  3.233737784707294e-01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.512935787865850e+00,  1.531035424188854e-01
Be2Nb1      ,  2.150000000000000e+00,  2.385722016775733e+00,  3.124071671683756e-01
In1Te1      ,  2.206000000000000e+00,  2.777372476548347e+00,  2.830770929066766e-01
C2Cl2Y2     ,  2.300000000000000e+00,  4.876439966368143e+00,  1.258812979815877e-01
Be2Nb3      ,  2.300000000000000e+00,  2.044870792771103e+00,  3.379329682054814e-01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  4.753908449945397e+00,  1.350574865609762e-01
As1Pt1Sr1   ,  2.425000000000000e+00,  4.873347310284040e+00,  1.261129020314471e-01
Bi1Nb3      ,  2.516666667000000e+00,  2.731187250280759e+00,  2.865358303661148e-01
Re1         ,  2.581333333000000e+00,  1.990006494134857e+00,  3.420416674631088e-01
Hf1In1Pd2   ,  2.630000000000000e+00,  3.608413470231131e+00,  2.208417668626741e-01
Nb3Rh1      ,  2.742333333000000e+00,  3.253554953241546e+00,  2.474165515871543e-01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.486771791000534e+00,  2.299513169630941e-01
N1Ni3Zn1    ,  3.000000000000000e+00,  4.790965718683391e+00,  1.322823271888868e-01
B1Hf1       ,  3.100000000000000e+00,  3.840769153083475e+00,  2.034410227472613e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  3.731667981292844e+00,  2.116114343753120e-01
C2Y1        ,  3.150000000000000e+00,  5.140225416803044e+00,  1.061268290224469e-01
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.881033535295316e+00,  2.004256877951196e-01
In1Sb1      ,  3.320000000000000e+00,  3.275407553534673e+00,  2.457800454286251e-01
Bi2K1       ,  3.575000000000000e+00,  4.663912276690594e+00,  1.417971555156983e-01
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.010084538336082e+00,  1.907612653278768e-01
Hg0.5In0.5  ,  3.810000000000000e+00,  3.818427282523014e+00,  2.051141695707427e-01
C1W2        ,  3.835000000000000e+00,  2.416732006069095e+00,  3.100848788469043e-01
C1Ga1Mo2    ,  3.900000000000000e+00,  3.184954799084315e+00,  2.525539070161859e-01
Ba1Ge3      ,  4.000000000000000e+00,  4.188437353916514e+00,  1.774047092579714e-01
Bi2Rb1      ,  4.250000000000000e+00,  4.693780831723728e+00,  1.395603473737645e-01
Ba1Sn3      ,  4.300000000000000e+00,  3.978510730120135e+00,  1.931257771434279e-01
Rh1Se2      ,  4.350000000000000e+00,  2.710162352264564e+00,  2.881103512297382e-01
Al1Au2Sc1   ,  4.400000000000000e+00,  5.352191874820394e+00,  9.025300122648905e-02
B2Nb1       ,  4.597500000000000e+00,  3.469986735625846e+00,  2.312083228170184e-01
Pb3Y1       ,  4.720000000000000e+00,  4.071003658350629e+00,  1.861991302163251e-01
Bi2Cs1      ,  4.750000000000000e+00,  4.763659442913641e+00,  1.343272503497129e-01
Al1Si1Sr1   ,  4.750000000000000e+00,  3.998255359323653e+00,  1.916471335561203e-01
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.730444054703952e+00,  2.117030922729280e-01
Br2C2Y2     ,  5.050000000000000e+00,  5.423666167398914e+00,  8.490040618460529e-02
Ir1Mo1      ,  5.325000000000000e+00,  1.930945362202799e+00,  3.464646608295738e-01
N1Ti1       ,  5.387500000000000e+00,  5.754773171265297e+00,  6.010433415239592e-02
Ga1         ,  5.527454545000000e+00,  2.962683830560541e+00,  2.691994230633443e-01
B6Y1        ,  5.692857143000000e+00,  5.102910904881159e+00,  1.089212529236555e-01
Bi3Sr1      ,  5.700000000000000e+00,  3.970509817886117e+00,  1.937249526177050e-01
Ba1Bi3      ,  5.745000000000000e+00,  4.127334417671022e+00,  1.819806100719998e-01
Nb1S2       ,  5.821818182000000e+00,  4.540163070482530e+00,  1.510645349284943e-01
C1Mo2       ,  6.021666667000000e+00,  2.849673041144046e+00,  2.776626196797441e-01
Rh2Sr1      ,  6.200000000000000e+00,  4.896761320114191e+00,  1.243594644190384e-01
Pb1         ,  6.470100000000000e+00,  1.878519605087015e+00,  3.503907416270391e-01
Sn1Ta3      ,  6.692500000000000e+00,  6.122191862775461e+00,  3.258893811944862e-02
Ag1B2       ,  6.700000000000000e+00,  2.574520463173223e+00,  2.982683545737300e-01
Nb1Se2      ,  6.814619048000000e+00,  5.239425853000201e+00,  9.869786759049859e-02
Li1Pb1      ,  7.200000000000000e+00,  5.446931027357042e+00,  8.315813816669952e-02
P1Ru1Zr1    ,  8.496153846000000e+00,  4.238867620107748e+00,  1.736280675727174e-01
C1Ta1       ,  8.637499999999999e+00,  4.623825839980366e+00,  1.447991644148593e-01
Hf1N1       ,  8.830000000000000e+00,  6.129227197841235e+00,  3.206207316937329e-02
N1Zr1       ,  9.850000000000000e+00,  6.113226158832643e+00,  3.326036529613043e-02
C2I2Y2      ,  9.917500000000000e+00,  4.215115067565907e+00,  1.754068581053816e-01
C1Mo1       ,  1.015200000000000e+01,  4.774561173790900e+00,  1.335108372235883e-01
Mo3Os1      ,  1.102250000000000e+01,  4.605621405840547e+00,  1.461624652661415e-01
C6Ca        ,  1.130300000000000e+01,  1.161337965447920e+01, -3.786373012397808e-01
Nb3Sn1      ,  1.670900000000000e+01,  1.698045889946468e+01, -7.805692507522134e-01
B2Mg0.98    ,  3.840000000000000e+01,  3.799413363999162e+01, -2.354249621276164e+00
