# c0 + a0 * (range_at_rad + 2.411700e-02*wtd_mean_at_mass) + a1 * (w_log / wtd_mean_at_mass) + a2 * ((lambda-1.974315e-01) * (w_log+5.689319e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.61375549722492; Max AE: 13.0164757954316
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.876787900827015e+00,  5.235660959328180e-01,  2.239111058097258e-02, -4.712036206350803e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; AA;                                               16|9|add:2.4117003614509e-02,0.0000000000000e+00; (range_at_rad + 2.411700e-02*wtd_mean_at_mass); $\left(range_{at, rad} + 0.0241wtd_{mean, at, mass}\right)$; (range_at_rad + (2.411700e-02.*wtd_mean_at_mass)); (newdata$range_at_rad + (2.411700e-02*newdata$wtd_mean_at_mass)); range_at_rad,wtd_mean_at_mass
# 1;  1; K * g^-1 * mol;                                   4|9|div; (w_log / wtd_mean_at_mass); $\left(\frac{ w_{log} }{ wtd_{mean, at, mass} } \right)$; (w_log ./ wtd_mean_at_mass); (newdata$w_log / newdata$wtd_mean_at_mass); w_log,wtd_mean_at_mass
# 2;  1; K;                                                5|4|mult:-1.9743146008709e-01,5.6893193503316e+01; ((lambda-1.974315e-01) * (w_log+5.689319e+01)); $\left(\left(lambda-1.974e-01\right) * \left(w_{log}+5.689e+01\right)\right)$; ((lambda-1.974315e-01) .* (w_log+5.689319e+01)); ((newdata$lambda-1.974315e-01) * (newdata$w_log+5.689319e+01)); lambda,w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 57                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
Rh1V3       ,  1.900000000000000e-01,  3.044299405180289e+00,  1.651860333584578e+00,  4.727065264145779e+00,  9.741423991218102e+01
B1Mo1       ,  2.500000000000000e-01,  5.429738865555029e+00,  1.987317418935246e+00,  6.603156731237589e+00,  1.319636551145321e+02
Cr3Ir1      ,  2.560000000000000e-01,  4.974977085511294e+00,  2.119416516747682e+00,  1.281308837432640e+00,  2.250209132100778e+02
Al1Os1      ,  3.900000000000000e-01,  3.314551562576622e+00,  2.849246471156611e+00,  1.624308278195087e+00,  8.167186325874675e+01
Al1Mo3      ,  5.800000000000000e-01,  2.556866532009175e+00,  2.228198708790390e+00,  3.764084672567811e+00,  4.985457243177177e+01
Sb1V3       ,  6.500000000000000e-01,  2.478063744649929e+00,  1.795538241821927e+00,  2.041422600846953e+00,  1.228807223318692e+02
Nb3Os1      ,  6.633333330000000e-01,  3.952836298382913e+00,  3.027412387855243e+00,  1.625873335533998e+00,  9.520784607432246e+01
Ti1O1       ,  7.200000000000000e-01,  6.476628600534578e+00,  1.710133099822829e+00,  1.713429283629577e+01, -4.429557466335586e+01
Ga1Mo3      ,  7.600000000000000e-01,  3.069840052756357e+00,  2.475898539212861e+00,  3.031283105109667e+00,  6.913738246388317e+01
B2Ru1       ,  8.000000000000000e-01,  4.730237479757762e+00,  1.606240745811719e+00,  9.064498459431702e+00,  7.511179101537080e+01
La1Se1      ,  1.020000000000000e+00,  3.070506556032795e+00,  3.497262963158073e+00,  1.067231696503155e+00,  2.948293305670879e+01
Al1Nb1Ni2   ,  1.075000000000000e+00,  2.668673885080306e+00,  1.860589302307958e+00,  2.632475087957086e+00,  1.121205617260730e+02
