# c0 + a0 * ((((at_mass_wtd_mean-3.008481e+01) / (density-2.717939e+00))-2.267994e+01) * (((lambda4w_low-1.134002e-02) * (EA_wtd_range-7.247776e-01))+1.279224e-02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.30910693048068; Max AE: 6.63654293568543
# Coefficients
# Task   a0                      c0
# all ,  5.609477396947803e+00,  4.678820046708561e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV^2 * mol^-1;                             8|5|div|2|34|mult|mult:-2.2679937587930e+01,1.2792235415073e-02,-1.1340016016469e-02,-7.2477758491990e-01,-3.0084811159608e+01,-2.7179387119471e+00; ((((at_mass_wtd_mean-3.008481e+01) / (density-2.717939e+00))-2.267994e+01) * (((lambda4w_low-1.134002e-02) * (EA_wtd_range-7.247776e-01))+1.279224e-02)); $\left(\left(\left(\frac{ at_{mass, wtd, mean} -3.008e+01 }{ density-2.718e+00 } \right)-2.268e+01\right) * \left(\left(\left(lambda4w_{low}-1.134e-02\right) * \left(EA_{wtd, range}-7.248e-01\right)\right)+1.279e-02\right)\right)$; ((((at_mass_wtd_mean-3.008481e+01) ./ (density-2.717939e+00))-2.267994e+01) .* (((lambda4w_low-1.134002e-02) .* (EA_wtd_range-7.247776e-01))+1.279224e-02)); ((((newdata$at_mass_wtd_mean-3.008481e+01) / (newdata$density-2.717939e+00))-2.267994e+01) * (((newdata$lambda4w_low-1.134002e-02) * (newdata$EA_wtd_range-7.247776e-01))+1.279224e-02)); at_mass_wtd_mean,density,lambda4w_low,EA_wtd_range
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  7.293954975276519e-01, -7.040628332560620e-01
Se2Ta1      ,  1.250000000000000e-01,  8.848023473727405e-01, -6.763584966756797e-01
Ti1         ,  1.620000000000000e-01,  3.068502522826685e+00, -2.870708641696414e-01
B1Mo1       ,  2.500000000000000e-01,  2.915309982883328e+00, -3.143804563299933e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.339102419607834e+00, -2.388310946452315e-01
Pt1Te1      ,  5.900000000000000e-01,  3.757900035546804e+00, -1.641721582946110e-01
Sb1V3       ,  6.500000000000000e-01,  3.146664024796132e+00, -2.731370346096942e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.336442444849790e+00, -2.393052876171991e-01
Rh1Te2      ,  7.550000000000000e-01,  3.912054385897137e+00, -1.366911044562962e-01
Zr1         ,  9.966666670000000e-01,  3.882887891227236e+00, -1.418906074769823e-01
Be2Ta3      ,  1.000000000000000e+00,  3.063088047008501e+00, -2.880361012915755e-01
C1Si1       ,  1.075000000000000e+00,  1.819326724339323e+00, -5.097610918131392e-01
Nb3Sb1      ,  1.100000000000000e+00,  3.473352130709100e+00, -2.148984353970967e-01
Nb1O1       ,  1.380000000000000e+00,  3.013337126551501e+00, -2.969051842624900e-01
Sb1         ,  1.416666667000000e+00,  4.586713080933216e+00, -1.641988357515483e-02
Sb1Sn1      ,  1.430000000000000e+00,  4.475603118171139e+00, -3.622742622120117e-02
S2Ta1       ,  1.488116666500000e+00,  3.182998451681355e+00, -2.666597062751523e-01
B2C2Y1      ,  1.800000000000000e+00,  2.579896749680054e+00, -3.741744815961932e-01
Re2Y1       ,  1.830000000000000e+00,  3.388015123341706e+00, -2.301114403400932e-01
S1Y1        ,  1.900000000000000e+00,  4.095765099481349e+00, -1.039410458351184e-01
Ga2Pt1      ,  1.900000000000000e+00,  3.832663784957639e+00, -1.508440451531775e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.220536802988684e+00, -2.599677546634469e-01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.768413169989357e+00, -1.622979846954317e-01
Be2Nb1      ,  2.150000000000000e+00,  2.865512154824509e+00, -3.232579015062437e-01
In1Te1      ,  2.206000000000000e+00,  4.612153103005069e+00, -1.188469780442785e-02
C2Cl2Y2     ,  2.300000000000000e+00,  3.692909238287318e+00, -1.757580499312987e-01
Be2Nb3      ,  2.300000000000000e+00,  3.248635437880143e+00, -2.549586187131446e-01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.668157001208725e+00, -1.801706244595535e-01
As1Pt1Sr1   ,  2.425000000000000e+00,  4.160635689311379e+00, -9.237658354397409e-02
Bi1Nb3      ,  2.516666667000000e+00,  3.479515472788352e+00, -2.137996980917987e-01
Hf1In1Pd2   ,  2.630000000000000e+00,  3.436702548036537e+00, -2.214319464675762e-01
Nb3Rh1      ,  2.742333333000000e+00,  3.317329570873032e+00, -2.427125344290247e-01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.679578650085472e+00, -1.781344902408896e-01
N1Ni3Zn1    ,  3.000000000000000e+00,  4.712853589599712e+00,  6.067150374769072e-03
B1Hf1       ,  3.100000000000000e+00,  3.065043133968086e+00, -2.876875684744811e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  3.666661853993068e+00, -1.804371639444029e-01
C2Y1        ,  3.150000000000000e+00,  3.054944722713064e+00, -2.894878094845468e-01
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.506130326569240e+00, -2.090550753939037e-01
In1Sb1      ,  3.320000000000000e+00,  4.517109810352005e+00, -2.882803956827525e-02
Bi2K1       ,  3.575000000000000e+00,  5.073662433197195e+00,  7.038844415407990e-02
Al1Hf1Pd2   ,  3.621666666500000e+00,  3.932225987168759e+00, -1.330951186194341e-01
Hg0.5In0.5  ,  3.810000000000000e+00,  4.663253196858666e+00, -2.775098061428138e-03
C1W2        ,  3.835000000000000e+00,  3.205784107307923e+00, -2.625977136840124e-01
C1Ga1Mo2    ,  3.900000000000000e+00,  3.387763626397507e+00, -2.301562746314901e-01
Ba1Ge3      ,  4.000000000000000e+00,  4.356241220198834e+00, -5.750603909826743e-02
Bi2Rb1      ,  4.250000000000000e+00,  5.140207123849718e+00,  8.225134794057715e-02
Ba1Sn3      ,  4.300000000000000e+00,  4.758211289416215e+00,  1.415305510471464e-02
Rh1Se2      ,  4.350000000000000e+00,  3.685515384212239e+00, -1.770761502732490e-01
Al1Au2Sc1   ,  4.400000000000000e+00,  4.041450214871977e+00, -1.136237454461242e-01
B2Nb1       ,  4.597500000000000e+00,  3.047202094764542e+00, -2.908680856494414e-01
Pb3Y1       ,  4.720000000000000e+00,  4.306846729751939e+00, -6.631158138885065e-02
Bi2Cs1      ,  4.750000000000000e+00,  5.197831764338612e+00,  9.252407682620349e-02
Al1Si1Sr1   ,  4.750000000000000e+00,  5.319633619853867e+00,  1.142376602665307e-01
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.716138921194918e+00, -1.716169007183187e-01
Br2C2Y2     ,  5.050000000000000e+00,  4.277144136444015e+00, -7.160665456698405e-02
Ir1Mo1      ,  5.325000000000000e+00,  3.401398702142727e+00, -2.277255534108932e-01
N1Ti1       ,  5.387500000000000e+00,  2.749582324732211e+00, -3.439246805818446e-01
Ga1         ,  5.527454545000000e+00,  4.173316899933316e+00, -9.011590759779094e-02
B6Y1        ,  5.692857143000000e+00,  5.772316081480598e+00,  1.949372387821767e-01
Bi3Sr1      ,  5.700000000000000e+00,  4.584805043957998e+00, -1.676002880441560e-02
Ba1Bi3      ,  5.745000000000000e+00,  4.690570266906560e+00,  2.094708538159406e-03
Nb1S2       ,  5.821818182000000e+00,  5.176768155632729e+00,  8.876907306821628e-02
C1Mo2       ,  6.021666667000000e+00,  2.996032210933591e+00, -2.999901268325993e-01
Rh2Sr1      ,  6.200000000000000e+00,  3.805296059261988e+00, -1.557228821212241e-01
Pb1         ,  6.470100000000000e+00,  4.494203638016327e+00, -3.291151664015729e-02
Sn1Ta3      ,  6.692500000000000e+00,  5.953141553071751e+00,  2.271729461030658e-01
Ag1B2       ,  6.700000000000000e+00,  3.058505371241714e+00, -2.888530536460462e-01
Nb1Se2      ,  6.814619048000000e+00,  7.058470380522436e+00,  4.242196135969238e-01
Li1Pb1      ,  7.200000000000000e+00,  3.780957121317198e+00, -1.600617779260335e-01
Tc1         ,  7.794166667000000e+00,  4.561482712805685e+00, -2.091769439461906e-02
P1Ru1Zr1    ,  8.496153846000000e+00,  4.575829930887596e+00, -1.836001975460382e-02
C1Ta1       ,  8.637499999999999e+00,  3.322592830788612e+00, -2.417742545246535e-01
Hf1N1       ,  8.830000000000000e+00,  3.270902423897486e+00, -2.509890892112595e-01
N1Zr1       ,  9.850000000000000e+00,  3.213457064314574e+00, -2.612298577388532e-01
C2I2Y2      ,  9.917500000000000e+00,  4.104429439326149e+00, -1.023964563427863e-01
C1Mo1       ,  1.015200000000000e+01,  5.460717040578954e+00,  1.393885630586255e-01
Mo3Os1      ,  1.102250000000000e+01,  5.391030002175156e+00,  1.269654737987033e-01
C6Ca        ,  1.130300000000000e+01,  1.184555131054181e+01,  1.277611220562681e+00
Nb3Sn1      ,  1.670900000000000e+01,  1.739156767912814e+01,  2.266298040408679e+00
B2Mg0.98    ,  3.840000000000000e+01,  3.850121785004699e+01,  6.029509597764256e+00
