# c0 + a0 * ((((lambda4w_low-4.519823e-02) * (PE_wtd_range-4.533197e-01))+2.933480e-02) * (((IP_range+1.992056e+00) / (density-2.692629e+00))+4.163871e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.23621278442158; Max AE: 6.31329972870215
# Coefficients
# Task   a0                      c0
# all , -3.124040438037356e+00,  8.386947814777521e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV^2 * g^-1;                               2|28|mult|21|5|div|mult:2.9334803931888e-02,4.1638711557126e+01,1.9920563697413e+00,-2.6926293429393e+00,-4.5198232548041e-02,-4.5331970280957e-01; ((((lambda4w_low-4.519823e-02) * (PE_wtd_range-4.533197e-01))+2.933480e-02) * (((IP_range+1.992056e+00) / (density-2.692629e+00))+4.163871e+01)); $\left(\left(\left(\left(lambda4w_{low}-4.520e-02\right) * \left(PE_{wtd, range}-4.533e-01\right)\right)+2.933e-02\right) * \left(\left(\frac{ IP_{range} +1.992e+00 }{ density-2.693e+00 } \right)+4.164e+01\right)\right)$; ((((lambda4w_low-4.519823e-02) .* (PE_wtd_range-4.533197e-01))+2.933480e-02) .* (((IP_range+1.992056e+00) ./ (density-2.692629e+00))+4.163871e+01)); ((((newdata$lambda4w_low-4.519823e-02) * (newdata$PE_wtd_range-4.533197e-01))+2.933480e-02) * (((newdata$IP_range+1.992056e+00) / (newdata$density-2.692629e+00))+4.163871e+01)); lambda4w_low,PE_wtd_range,IP_range,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  9.794758522530158e-01,  2.371119103432018e+00
Se2Ta1      ,  1.250000000000000e-01,  9.280172097454283e-01,  2.387590926869719e+00
Ti1         ,  1.620000000000000e-01,  1.834306109982697e+00,  2.097489400268919e+00
B1Mo1       ,  2.500000000000000e-01,  2.353094977433662e+00,  1.931425971276659e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.219650610715204e+00,  1.654042995457708e+00
Pt1Te1      ,  5.900000000000000e-01,  2.564977046559966e+00,  1.863602883410544e+00
Sb1V3       ,  6.500000000000000e-01,  2.788414952485490e+00,  1.792080791953272e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.264055387562695e+00,  1.639829102350937e+00
Rh1Te2      ,  7.550000000000000e-01,  2.299674300924087e+00,  1.948525838441994e+00
Zr1         ,  9.966666670000000e-01,  2.001100725458483e+00,  2.044098729186385e+00
Be2Ta3      ,  1.000000000000000e+00,  2.072162868085639e+00,  2.021351858895615e+00
C1Si1       ,  1.075000000000000e+00,  3.498492641995313e+00,  1.564786138252847e+00
Nb3Sb1      ,  1.100000000000000e+00,  2.953861308083718e+00,  1.739121696551111e+00
Nb1O1       ,  1.380000000000000e+00,  7.156287826000233e+00,  3.939321571491682e-01
Sb1         ,  1.416666667000000e+00,  2.651254215153656e+00,  1.835985709335840e+00
Sb1Sn1      ,  1.430000000000000e+00,  2.289128437901090e+00,  1.951901551155118e+00
S2Ta1       ,  1.488116666500000e+00,  3.906638970868704e+00,  1.434139196585919e+00
B2C2Y1      ,  1.800000000000000e+00,  3.732803778641848e+00,  1.489783544242336e+00
Re2Y1       ,  1.830000000000000e+00,  3.667887402872752e+00,  1.510563165075247e+00
S1Y1        ,  1.900000000000000e+00,  5.632160879825891e+00,  8.818025853347451e-01
Ga2Pt1      ,  1.900000000000000e+00,  3.148564303453698e+00,  1.676797600806595e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.347790107024507e+00,  1.933124051219724e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  4.744239400062656e+00,  1.166024732062481e+00
Be2Nb1      ,  2.150000000000000e+00,  1.809407883283967e+00,  2.105459280042425e+00
In1Te1      ,  2.206000000000000e+00,  2.831989226454639e+00,  1.778132741397139e+00
C2Cl2Y2     ,  2.300000000000000e+00,  4.532205916551034e+00,  1.233896287414316e+00
Be2Nb3      ,  2.300000000000000e+00,  1.878253350382482e+00,  2.083421963796363e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  5.031098431301778e+00,  1.074201646885217e+00
As1Pt1Sr1   ,  2.425000000000000e+00,  5.133640801808860e+00,  1.041378009502500e+00
Bi1Nb3      ,  2.516666667000000e+00,  2.900628010730772e+00,  1.756161583968954e+00
Re1         ,  2.581333333000000e+00,  2.180548936613004e+00,  1.986657663773270e+00
Hf1In1Pd2   ,  2.630000000000000e+00,  3.826488106769894e+00,  1.459795351071923e+00
Nb3Rh1      ,  2.742333333000000e+00,  3.416779341208297e+00,  1.590942426049926e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.551172918204324e+00,  1.547923271957139e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  4.841031544924768e+00,  1.135041732071956e+00
B1Hf1       ,  3.100000000000000e+00,  4.051725272457444e+00,  1.387697319642774e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  3.870462656639681e+00,  1.445719172884738e+00
C2Y1        ,  3.150000000000000e+00,  5.071655959706768e+00,  1.061219251423502e+00
Pb1Pd2Y1    ,  3.215000000000000e+00,  4.116049230665718e+00,  1.367107330657649e+00
In1Sb1      ,  3.320000000000000e+00,  3.342671126512318e+00,  1.614664338799089e+00
Bi2K1       ,  3.575000000000000e+00,  4.917057417387610e+00,  1.110705980352108e+00
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.220958307409756e+00,  1.333526114657146e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  3.933240590704551e+00,  1.425624063583173e+00
C1W2        ,  3.835000000000000e+00,  2.561905774559460e+00,  1.864585992323960e+00
C1Ga1Mo2    ,  3.900000000000000e+00,  3.170307953541422e+00,  1.669837495609818e+00
Ba1Ge3      ,  4.000000000000000e+00,  4.320383441620499e+00,  1.301700299280312e+00
Bi2Rb1      ,  4.250000000000000e+00,  4.957458757477243e+00,  1.097773580502952e+00
Ba1Sn3      ,  4.300000000000000e+00,  4.164970994120432e+00,  1.351447557865000e+00
Rh1Se2      ,  4.350000000000000e+00,  2.752390415134126e+00,  1.803612184733192e+00
Al1Au2Sc1   ,  4.400000000000000e+00,  5.674724180832052e+00,  8.681781454946190e-01
B2Nb1       ,  4.597500000000000e+00,  3.246079212954861e+00,  1.645583245091525e+00
Pb3Y1       ,  4.720000000000000e+00,  4.347313807035092e+00,  1.293079935380185e+00
Bi2Cs1      ,  4.750000000000000e+00,  5.038540804811329e+00,  1.071819355856287e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  3.322187293459296e+00,  1.621221178718194e+00
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.917579294028105e+00,  1.430637217857925e+00
Br2C2Y2     ,  5.050000000000000e+00,  5.513601660730393e+00,  9.197531885510023e-01
N1Ti1       ,  5.387500000000000e+00,  5.829433110238774e+00,  8.186560818481203e-01
Ga1         ,  5.527454545000000e+00,  2.942855566266650e+00,  1.742644615679515e+00
B6Y1        ,  5.692857143000000e+00,  3.972835851540334e+00,  1.412949688324235e+00
Bi3Sr1      ,  5.700000000000000e+00,  4.231093740556511e+00,  1.330281779845295e+00
Ba1Bi3      ,  5.745000000000000e+00,  4.392991768650721e+00,  1.278458498007138e+00
Nb1S2       ,  5.821818182000000e+00,  4.489685511482481e+00,  1.247506996338195e+00
