# c0 + a0 * ((((PE_std-4.847938e-01) * (lambda3-5.283363e+00))+1.876617e+01) * (((ThermalCond_mean-1.142270e+02) / (at_mass_wtd_mean-8.463783e+00))-1.738621e+01)) + a1 * ((((L_avg-6.973530e+00) / (IP_mean-9.260736e+00))-4.047072e-01) * (((at_rad_mean-9.659808e-01) * (EA_wtd_range+1.021640e+01))-2.077407e+00)) + a2 * ((((EA_wtd_range-4.247588e+00) / (w_log-6.224566e-02))-6.225870e+01) * (((lambda+8.531272e-03) * (IP_mean+7.215868e+01))-4.643282e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.41871227560346; Max AE: 3.19491095371199
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  2.799842590965646e-02, -2.399200773120740e-01,  3.730913123644324e-03,  1.301631171543735e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; W * g^-1 * mK^-1 * mol;                           29|3|mult|37|8|div|mult:1.8766166767345e+01,-1.7386205801721e+01,-1.1422696121327e+02,-8.4637832615371e+00,-4.8479383418868e-01,-5.2833630137811e+00; ((((PE_std-4.847938e-01) * (lambda3-5.283363e+00))+1.876617e+01) * (((ThermalCond_mean-1.142270e+02) / (at_mass_wtd_mean-8.463783e+00))-1.738621e+01)); $\left(\left(\left(\left(PE_{std}-4.848e-01\right) * \left(lambda3-5.283e+00\right)\right)+1.877e+01\right) * \left(\left(\frac{ ThermalCond_{mean} -1.142e+02 }{ at_{mass, wtd, mean}-8.464e+00 } \right)-1.739e+01\right)\right)$; ((((PE_std-4.847938e-01) .* (lambda3-5.283363e+00))+1.876617e+01) .* (((ThermalCond_mean-1.142270e+02) ./ (at_mass_wtd_mean-8.463783e+00))-1.738621e+01)); ((((newdata$PE_std-4.847938e-01) * (newdata$lambda3-5.283363e+00))+1.876617e+01) * (((newdata$ThermalCond_mean-1.142270e+02) / (newdata$at_mass_wtd_mean-8.463783e+00))-1.738621e+01)); PE_std,lambda3,ThermalCond_mean,at_mass_wtd_mean
# 1;  2; AA^2;                                             4|19|div|13|34|mult|mult:-4.0470719675194e-01,-2.0774067278515e+00,-9.6598078720957e-01,1.0216395539427e+01,-6.9735297357194e+00,-9.2607358172698e+00; ((((L_avg-6.973530e+00) / (IP_mean-9.260736e+00))-4.047072e-01) * (((at_rad_mean-9.659808e-01) * (EA_wtd_range+1.021640e+01))-2.077407e+00)); $\left(\left(\left(\frac{ L_{avg} -6.974e+00 }{ IP_{mean}-9.261e+00 } \right)-4.047e-01\right) * \left(\left(\left(at_{rad, mean}-9.660e-01\right) * \left(EA_{wtd, range}+1.022e+01\right)\right)-2.077e+00\right)\right)$; ((((L_avg-6.973530e+00) ./ (IP_mean-9.260736e+00))-4.047072e-01) .* (((at_rad_mean-9.659808e-01) .* (EA_wtd_range+1.021640e+01))-2.077407e+00)); ((((newdata$L_avg-6.973530e+00) / (newdata$IP_mean-9.260736e+00))-4.047072e-01) * (((newdata$at_rad_mean-9.659808e-01) * (newdata$EA_wtd_range+1.021640e+01))-2.077407e+00)); L_avg,IP_mean,at_rad_mean,EA_wtd_range
# 2;  2; eV;                                               34|1|div|0|19|mult|mult:-6.2258699025274e+01,-4.6432820990651e+01,8.5312720336119e-03,7.2158681842711e+01,-4.2475879945507e+00,-6.2245659516379e-02; ((((EA_wtd_range-4.247588e+00) / (w_log-6.224566e-02))-6.225870e+01) * (((lambda+8.531272e-03) * (IP_mean+7.215868e+01))-4.643282e+01)); $\left(\left(\left(\frac{ EA_{wtd, range} -4.248e+00 }{ w_{log}-6.225e-02 } \right)-6.226e+01\right) * \left(\left(\left(lambda+8.531e-03\right) * \left(IP_{mean}+7.216e+01\right)\right)-4.643e+01\right)\right)$; ((((EA_wtd_range-4.247588e+00) ./ (w_log-6.224566e-02))-6.225870e+01) .* (((lambda+8.531272e-03) .* (IP_mean+7.215868e+01))-4.643282e+01)); ((((newdata$EA_wtd_range-4.247588e+00) / (newdata$w_log-6.224566e-02))-6.225870e+01) * (((newdata$lambda+8.531272e-03) * (newdata$IP_mean+7.215868e+01))-4.643282e+01)); EA_wtd_range,w_log,lambda,IP_mean
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
C8Cs1       ,  6.750000000000000e-02,  1.604046248456793e+00, -3.164013151856759e+02,  2.627386593023728e+00, -5.154673474763347e+02
Se2Ta1      ,  1.250000000000000e-01, -6.864958970754856e-01, -4.091349898286911e+02,  9.665552322640465e-01, -5.402902291989058e+02
Ti1         ,  1.620000000000000e-01, -5.700558505834559e-01, -4.196091190811495e+02,  3.702834332475588e+00, -2.545190422879987e+02
B1Mo1       ,  2.500000000000000e-01,  2.483902227877909e+00, -3.783873064240400e+02,  3.891653384704619e-01,  4.160055446424525e+01
Al1Hf1Ni2   ,  3.700000000000000e-01,  2.916407291142443e+00, -3.465083767857685e+02,  1.807233399831836e+00,  9.481932720754706e+00
Pt1Te1      ,  5.900000000000000e-01, -2.021240069074898e-01, -3.691823548709950e+02,  1.648522235111957e+01,  2.876574374913976e+02
Sb1V3       ,  6.500000000000000e-01,  1.077139717078804e+00, -3.799964477058381e+02,  2.874447503215683e+00, -1.635610168099859e+02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.884910953711993e+00, -3.451853286330643e+02,  1.681520246670015e+00,  2.510579913412363e+02
Rh1Te2      ,  7.550000000000000e-01,  1.491097313937016e+00, -3.693990850420826e+02,  2.659420842999043e-01, -2.998774308998329e+02
Zr1         ,  9.966666670000000e-01,  1.678326766163775e+00, -3.914569085572382e+02,  4.704584433852146e+00,  2.012688417003189e+02
Be2Ta3      ,  1.000000000000000e+00,  4.623235958441250e-01, -3.652975594203630e+02,  3.395628695139073e+00, -4.051426334598023e+02
C1Si1       ,  1.075000000000000e+00,  6.395202819951964e-01, -2.883481714332032e+02,  2.462170572241975e+01,  4.298532203630791e+02
Nb3Sb1      ,  1.100000000000000e+00,  3.072078280238537e+00, -3.652794275971672e+02,  2.528990526957593e+00,  2.384861635647636e+02
Nb1O1       ,  1.380000000000000e+00,  3.395493271396299e+00, -3.186533652512705e+02,  4.938725511861896e-01, -1.556015501536762e+02
Sb1         ,  1.416666667000000e+00,  2.197175137904840e+00, -3.759412084168702e+02,  1.329442826717599e+01,  7.762779926554887e+02
Sb1Sn1      ,  1.430000000000000e+00,  2.851918153064445e+00, -3.746650518256006e+02,  3.881934792692771e+00,  3.369127572874797e+02
S2Ta1       ,  1.488116666500000e+00,  1.920760489915910e+00, -3.527971194204619e+02,  1.308089362756978e+01,  5.147752655988232e+02
B2C2Y1      ,  1.800000000000000e+00, -4.895298731055849e-02, -3.733880527292978e+02, -1.172877848368856e-01, -7.073674941762546e+02
Re2Y1       ,  1.830000000000000e+00,  3.136257465841562e+00, -3.501531060903534e+02, -1.018283755843489e+00, -8.593745243881817e+01
S1Y1        ,  1.900000000000000e+00,  1.255904377456433e+00, -3.456254928307765e+02,  1.000041655516588e+01,  8.466107843591156e+01
Ga2Pt1      ,  1.900000000000000e+00,  2.590998651498610e+00, -3.595429057834585e+02,  1.737429595389279e+00,  1.559044284989523e+01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.461580591761718e+00, -3.566417317511538e+02,  3.647369030295596e+00,  8.195126197046125e+01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.508615846057952e+00, -3.254473500430319e+02,  2.815011468310897e+00,  7.496701427686588e+01
Be2Nb1      ,  2.150000000000000e+00,  1.239274434888454e+00, -3.627224836785081e+02,  2.285551629897107e+00, -2.876049203514642e+02
In1Te1      ,  2.206000000000000e+00,  1.938465922689068e+00, -3.647033418520993e+02,  2.730614908121039e+00, -5.671452269721522e+01
C2Cl2Y2     ,  2.300000000000000e+00,  1.603159930055592e+00, -3.425992731111874e+02, -1.381043177146824e+00, -5.768698801021915e+02
Be2Nb3      ,  2.300000000000000e+00,  1.503570331602288e+00, -3.654449841307689e+02,  1.294932659727539e+00, -2.600373408884753e+02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  4.022330110273772e+00, -3.189134689072871e+02,  2.755917818414586e+00,  1.598250942669839e+02
As1Pt1Sr1   ,  2.425000000000000e+00,  3.390931865016247e+00, -3.262628482082712e+02,  2.523719347575250e+00,  3.081210132376750e+01
Bi1Nb3      ,  2.516666667000000e+00,  3.160231603357524e+00, -3.648619774185821e+02,  1.365574634014650e+00,  1.841666313103892e+02
Re1         ,  2.581333333000000e+00,  2.177294290649499e+00, -3.748328583238305e+02,  7.816474870963551e+00,  4.103665221104444e+02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.271187426083311e+00, -3.452974337757797e+02,  2.358170559632434e+00,  1.309150799835870e+02
Nb3Rh1      ,  2.742333333000000e+00,  3.247041597380064e+00, -3.417675631588341e+02,  1.733365242549510e+00,  5.777481094525154e+01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.678076133721205e+00, -3.594277793754791e+02,  1.736398038531739e+00,  3.060305032067733e+02
N1Ni3Zn1    ,  3.000000000000000e+00,  5.842393585537524e+00, -3.453356758329284e+02,  3.291020187616013e+00,  8.803525873874280e+02
B1Hf1       ,  3.100000000000000e+00,  5.933163758229734e-01, -3.566827171899160e+02,  2.268483559640272e+00, -5.071643041259634e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  5.721184736606314e+00, -3.537476935847910e+02,  3.653316581882204e+00,  9.342902104566821e+02
C2Y1        ,  3.150000000000000e+00,  1.782635704301813e+00, -3.321212397319678e+02,  8.650927362183870e+00,  3.771920423117365e+01
Pb1Pd2Y1    ,  3.215000000000000e+00,  2.695368001877801e+00, -3.367903616541068e+02,  3.104228678927353e+00, -3.928714933861831e+01
In1Sb1      ,  3.320000000000000e+00,  3.947866538500555e+00, -3.555124977195283e+02,  2.363591985057589e+00,  3.892929891626198e+02
Bi2K1       ,  3.575000000000000e+00,  5.194150853172006e+00, -3.248484743608712e+02, -1.922706715633149e+00,  2.175845719871249e+02
Al1Hf1Pd2   ,  3.621666666500000e+00,  5.083054331267075e+00, -3.317548634170783e+02,  2.127292144143802e+00,  5.000750790055666e+02
Hg0.5In0.5  ,  3.810000000000000e+00,  5.762611114950327e+00, -3.222472619232256e+02,  3.109673733200134e+00,  6.740410634617911e+02
C1W2        ,  3.835000000000000e+00,  4.670244182016278e+00, -3.523278762596076e+02, -9.852778401476139e-01,  3.436613043151385e+02
C1Ga1Mo2    ,  3.900000000000000e+00,  5.539367543528831e+00, -3.449832358907179e+02, -1.443922030020581e-03,  5.847622016551137e+02
Ba1Ge3      ,  4.000000000000000e+00,  5.230729431466950e+00, -3.387036193139299e+02, -5.911740942927315e-01,  4.169894395171293e+02
Bi2Rb1      ,  4.250000000000000e+00,  4.172046367359487e+00, -3.251715898299469e+02, -2.341980301701287e+00, -8.090801563654898e+01
Ba1Sn3      ,  4.300000000000000e+00,  3.765655154860668e+00, -3.333190493709463e+02, -1.866965656090855e+00, -9.814498083990426e+01
Rh1Se2      ,  4.350000000000000e+00,  3.607203534540494e+00, -3.654858508517540e+02,  1.734173801011291e+00,  3.323538786675715e+02
Al1Au2Sc1   ,  4.400000000000000e+00,  3.620289662376882e+00, -2.982262491183174e+02,  2.410379868895570e+00, -1.254003973838484e+02
