# c0 + a0 * ((((wtd_range_at_mass-2.463768e+01) / (lambda-7.045328e-01))+8.449652e+01) * ((range_IP - (5.442407e+00*lambda))-1.911268e+00))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.44017282727611; Max AE: 12.008364441407
# Coefficients
# Task   a0                      c0
# all , -2.402302858101476e-03,  3.383235779718917e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV * g * mol^-1;                                  11|5|div|22|5|sub|mult:8.4496524047351e+01,-1.9112678689471e+00,5.4424066854842e+00,0.0000000000000e+00,-2.4637679395695e+01,-7.0453282171579e-01; ((((wtd_range_at_mass-2.463768e+01) / (lambda-7.045328e-01))+8.449652e+01) * ((range_IP - (5.442407e+00*lambda))-1.911268e+00)); $\left(\left(\left(\frac{ wtd_{range, at, mass} -2.464e+01 }{ lambda-7.045e-01 } \right)+8.450e+01\right) * \left(\left(range_{IP} - \left(5.442e+00lambda\right)\right)-1.911e+00\right)\right)$; ((((wtd_range_at_mass-2.463768e+01) ./ (lambda-7.045328e-01))+8.449652e+01) .* ((range_IP - (5.442407e+00.*lambda))-1.911268e+00)); ((((newdata$wtd_range_at_mass-2.463768e+01) / (newdata$lambda-7.045328e-01))+8.449652e+01) * ((newdata$range_IP - (5.442407e+00*newdata$lambda))-1.911268e+00)); wtd_range_at_mass,lambda,range_IP,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  4.608569653776050e+00, -5.100663598367055e+02
B1Mo1       ,  2.500000000000000e-01,  3.276377320987292e+00,  4.448167655933057e+01
Cr3Ir1      ,  2.560000000000000e-01,  4.633821317310931e+00, -5.205778003279502e+02
Al1Os1      ,  3.900000000000000e-01,  1.927270243214511e+00,  6.060707673032724e+02
Al1Mo3      ,  5.800000000000000e-01,  3.215315136790438e+00,  6.989986394187845e+01
Sb1V3       ,  6.500000000000000e-01,  2.734036742454268e+00,  2.702402967533021e+02
Nb3Os1      ,  6.633333330000000e-01,  4.175157279953870e+00, -3.296509836652333e+02
Ti1O1       ,  7.200000000000000e-01,  2.378598132676102e+00,  4.181977487371317e+02
Ga1Mo3      ,  7.600000000000000e-01,  3.263321053523201e+00,  4.991657308790946e+01
B2Ru1       ,  8.000000000000000e-01,  3.952918997549545e+00, -2.371404654119443e+02
La1Se1      ,  1.020000000000000e+00,  3.339919834419931e+00,  1.803100935126001e+01
Al1Nb1Ni2   ,  1.075000000000000e+00,  3.164032737907735e+00,  9.124704700406380e+01
Co1Si2      ,  1.306666667000000e+00,  4.596860512160122e+00, -5.051922276778724e+02
Nb1O1       ,  1.380000000000000e+00,  3.221948976193189e+00,  6.713841386892888e+01
Cr1         ,  1.550000000000000e+00,  5.278445712489184e+00, -7.889138234086099e+02
Hg2Na1      ,  1.620000000000000e+00,  3.476811666121821e+00, -3.895257672750594e+01
Ga2Y1       ,  1.680000000000000e+00,  4.692031356563986e+00, -5.448087331833760e+02
Be2Nb1      ,  2.150000000000000e+00,  3.760484095074542e+00, -1.570361181078398e+02
Ge1Mo3      ,  2.179200000000000e+00,  3.122153335795165e+00,  1.086800704762446e+02
B1Zr1       ,  3.100000000000000e+00,  3.547752463956375e+00, -6.848290742470095e+01
C1In1Ti2    ,  3.100000000000000e+00,  2.959739378885591e+00,  1.762876813825266e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  2.864243894621866e+00,  2.160393238291392e+02
Sn1         ,  3.740729412000000e+00,  4.484489495754884e+00, -4.584158539053984e+02
B1Ta1       ,  4.000000000000000e+00,  3.103082610994615e+00,  1.166185886094752e+02
Sn1V3       ,  4.462500000000000e+00,  5.223201928803022e+00, -7.659176455953680e+02
B2Nb1       ,  4.597500000000000e+00,  6.256768075838295e+00, -1.196157381417891e+03
Al1Si1Sr1   ,  4.750000000000000e+00,  4.428161236187333e+00, -4.349682443013093e+02
Fe1Li1P1    ,  4.965000000000000e+00,  2.866915936056269e+00,  2.149270404942579e+02
Ga1Si1Sr1   ,  5.000000000000000e+00,  6.736433496317127e+00, -1.395826386040360e+03
Ir1Ti3      ,  5.185000000000000e+00,  5.370994129260493e+00, -8.274386981799993e+02
La1         ,  5.343000000000000e+00,  6.958475030661655e+00, -1.488255004520215e+03
Nb1S2       ,  5.821818182000000e+00,  3.390195866947668e+00, -2.897256357698061e+00
Ge1V3       ,  6.680000000000000e+00,  5.773392917476176e+00, -9.949441344153353e+02
Sn1Ta3      ,  6.692500000000000e+00,  8.246222710124844e+00, -2.024302187380784e+03
Al1Ge1Sr1   ,  6.700000000000000e+00,  1.026983906302221e+01, -2.866667397942376e+03
Ir1Mo3      ,  8.031000000000001e+00,  7.736193489049016e+00, -1.811993727039984e+03
C1Ta1       ,  8.637499999999999e+00,  6.096889286022241e+00, -1.129605077541267e+03
Re3W1       ,  8.733333332999999e+00,  1.082284505672014e+01, -3.096865681157577e+03
Hf1N1       ,  8.830000000000000e+00,  6.715936295586926e+00, -1.387294072697320e+03
Nb0.75Si0.25,  9.000000000000000e+00,  6.131179645993855e+00, -1.143879031325226e+03
Ta1B2       ,  9.500000000000000e+00,  7.070658045425293e+00, -1.534953119366690e+03
Nb3Pt1      ,  9.516428571000001e+00,  7.853937466720749e+00, -1.861006688613358e+03
N1Zr1       ,  9.850000000000000e+00,  3.732577160676479e+00, -1.454193753212465e+02
C1I1Y1      ,  9.917500000000000e+00,  4.037212213383519e+00, -2.722289704061026e+02
C1Nb1       ,  1.002500000000000e+01,  4.476124628741866e+00, -4.549338337326261e+02
C1Mo1       ,  1.015200000000000e+01,  3.239109611322983e+00,  5.999500350669179e+01
Nb1Ru3      ,  1.350000000000000e+01,  1.453801615087469e+01, -4.643369728982181e+03
Mo1Ni1P1    ,  1.550000000000000e+01,  3.491635558592971e+00, -4.512327765356040e+01
Nb3Sn1      ,  1.670900000000000e+01,  7.171101575434740e+00, -1.576764471199667e+03
Ga0.25Nb0.75,  1.816296296333330e+01,  1.876649691879958e+01, -6.403547782163465e+03
B2Mg0.98    ,  3.840000000000000e+01,  3.774757701811803e+01, -1.430474976229975e+04
