# c0 + a0 * ((|range_EA - wtd_mean_IP|) + (wtd_mean_EA * lambda))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.26635827771324; Max AE: 9.7029101969278
# Coefficients
# Task   a0                      c0
# all ,  1.756929008396660e+00, -8.812625817603376e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               28|21|abd|27|5|mult|add; ((|range_EA - wtd_mean_IP|) + (wtd_mean_EA * lambda)); $\left(\left(\left|range_{EA} - wtd_{mean, IP}\right|\right) + \left(wtd_{mean, EA} lambda\right)\right)$; (abs(range_EA - wtd_mean_IP) + (wtd_mean_EA .* lambda)); (abs(newdata$range_EA - newdata$wtd_mean_IP) + (newdata$wtd_mean_EA * newdata$lambda)); range_EA,wtd_mean_IP,wtd_mean_EA,lambda
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  2.835951602686540e+00,  6.630078599999999e+00
B1Mo1       ,  2.500000000000000e-01,  4.350071440886675e+00,  7.491877700000000e+00
Cr3Ir1      ,  2.560000000000000e-01,  4.921732252132319e+00,  7.817252720000000e+00
Al1Os1      ,  3.900000000000000e-01,  3.671845980550771e+00,  7.105848750000000e+00
Al1Mo3      ,  5.800000000000000e-01,  3.024321941033516e+00,  6.737294280000000e+00
Nb3Os1      ,  6.633333330000000e-01,  4.517665566630657e+00,  7.587268080000000e+00
Ti1O1       ,  7.200000000000000e-01,  6.888270410886857e+00,  8.936557000000001e+00
Ga1Mo3      ,  7.600000000000000e-01,  2.839092552521304e+00,  6.631866350000001e+00
La1Se1      ,  1.020000000000000e+00,  2.795379280327889e+00,  6.606985850000000e+00
Al1Nb1Ni2   ,  1.075000000000000e+00,  3.399704353480361e+00,  6.950952550000000e+00
Co1Si2      ,  1.306666667000000e+00,  4.738275271173067e+00,  7.712833600000000e+00
Cr1         ,  1.550000000000000e+00,  3.602362337201548e+00,  7.066300400000000e+00
Hg2Na1      ,  1.620000000000000e+00,  5.657772483407408e+00,  8.236188389999999e+00
Ga2Y1       ,  1.680000000000000e+00,  2.462916166286273e+00,  6.417756170000001e+00
Be2Nb1      ,  2.150000000000000e+00,  4.740217187236757e+00,  7.713938890000000e+00
Ge1Mo3      ,  2.179200000000000e+00,  3.651989608130124e+00,  7.094546999999999e+00
B1Hf1       ,  3.100000000000000e+00,  4.083300745794933e+00,  7.340038499999999e+00
B1Zr1       ,  3.100000000000000e+00,  4.313500524344646e+00,  7.471062450000000e+00
C1In1Ti2    ,  3.100000000000000e+00,  2.789116144660178e+00,  6.603421030000001e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  2.525276797772494e+00,  6.453250280000000e+00
Sn1         ,  3.740729412000000e+00,  4.625772781820999e+00,  7.648800000000000e+00
Sn1V3       ,  4.462500000000000e+00,  4.288776861214879e+00,  7.456990360000001e+00
B2Nb1       ,  4.597500000000000e+00,  4.376124519489228e+00,  7.506706460000000e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  1.049357673739737e+00,  5.613194070000000e+00
Fe1Li1P1    ,  4.965000000000000e+00,  4.263035110432613e+00,  7.442338799999999e+00
Ga1Si1Sr1   ,  5.000000000000000e+00,  3.540535654010268e+00,  7.031110200000001e+00
Os0.5V0.5   ,  5.150000000000000e+00,  5.216089947835973e+00,  7.984793750000000e+00
Ir1Ti3      ,  5.185000000000000e+00,  3.218562073781801e+00,  6.847850900000000e+00
Ir1Mo1      ,  5.325000000000000e+00,  4.896459408133105e+00,  7.802868050000000e+00
La1         ,  5.343000000000000e+00,  3.880747035810395e+00,  7.224750000000000e+00
N1Ti1       ,  5.387500000000000e+00,  9.862616202108105e+00,  1.062948015000000e+01
B6Y1        ,  5.692857143000000e+00,  5.510300483165885e+00,  8.152251020000000e+00
Nb1S2       ,  5.821818182000000e+00,  6.130561464641798e+00,  8.505288040000000e+00
Ge1V3       ,  6.680000000000000e+00,  4.809712162778086e+00,  7.753493690000000e+00
Sn1Ta3      ,  6.692500000000000e+00,  5.868585007151006e+00,  8.356177599999999e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  6.939335025437203e+00,  8.965621700000000e+00
Ir1Mo3      ,  8.031000000000001e+00,  9.719900243830894e+00,  1.054824980000000e+01
N1V1        ,  8.528333333499999e+00,  9.005476160209842e+00,  1.014161750000000e+01
C1Ta1       ,  8.637499999999999e+00,  7.766330821413253e+00,  9.436326999999999e+00
Re3W1       ,  8.733333332999999e+00,  6.910521811362462e+00,  8.949221940000001e+00
Hf1N1       ,  8.830000000000000e+00,  9.950497527568759e+00,  1.067950000000000e+01
Nb0.75Si0.25,  9.000000000000000e+00,  5.443634479575298e+00,  8.114306400000000e+00
Ta1B2       ,  9.500000000000000e+00,  5.901930816958774e+00,  8.375157200000000e+00
Nb3Pt1      ,  9.516428571000001e+00,  1.066038054705897e+01,  1.108354764000000e+01
C1I1Y1      ,  9.917500000000000e+00,  5.141696917758588e+00,  7.942451100000000e+00
C1Nb1       ,  1.002500000000000e+01,  7.867711950142174e+00,  9.494030600000000e+00
C1Mo1       ,  1.015200000000000e+01,  6.746530163134458e+00,  8.855882000000001e+00
