# FEAT_ID     Score                   Feature Expression
0             0.154575185661623038    (PE_mean - (1.124350e+07*w_log))
1             0.157720068085016291    (at_rad_wtd_mean + 1.026931e+02*w_log)
2             0.159100811247717078    (ThermalCond_wtd_range / at_mass_wtd_mean)
3             0.159125051638348419    (1.0 / at_mass_wtd_mean)
4             0.159714088206731636    (ThermalCond_std * w_log)
5             0.159802855814176081    (ThermalCond_wtd_std * w_log)
6             0.160181761316912169    (ThermalCond_wtd_range * w_log)
7             0.160976449783315156    (w_log / IP_mean)
8             0.161054709641222232    (at_rad_wtd_mean / at_mass_wtd_mean)
9             0.162734334078348114    (w_log / IP_wtd_mean)
10            0.164735938843578567    (ThermalCond_wtd_std / at_mass_mean)
11            0.165951060296652242    (w_log / at_rad_mean)
12            0.167063679200869064    (w_log / PE_wtd_mean)
13            0.167750986200473379    (ThermalCond_std / at_mass_mean)
14            0.16973613798119791     (ThermalCond_wtd_range / at_mass_mean)
15            0.172620739548023927    (w_log / at_rad_wtd_mean)
16            0.178578049108162773    (at_rad_wtd_mean / at_mass_mean)
17            0.184713860059534579    (w_log / PE_mean)
18            0.186371269575797083    (w_log / L_avg)
19            0.190259248317765695    (exp(7.502892e+00*w_log))
20            0.194782513231079368    (1.0 / at_mass_mean)
21            0.196299984357083096    (at_rad_mean / at_mass_mean)
22            0.20006279328930221     (lambda / at_mass_mean)
23            0.321476151060444915    (w_log / density)
24            0.335028129749106673    (w_log * lambda)
25            0.335045317304615176    (lambda4w_low / lambda3)
26            0.346112835260768525    (w_log^2)
27            0.34899301845083075     (w_log / at_mass_wtd_mean)
28            0.359090009708421531    (w_log / at_mass_mean)
29            0.492191649815954702    (w_log^3)
#-----------------------------------------------------------------------
30            0.276218551497430742    (PE_mean - (2.880320e+00*lambda))
31            0.276384983436095966    cbrt(lambda3)
32            0.276626960773672215    (IP_wtd_std - (3.112742e+01*lambda))
33            0.277056844369851951    (IP_std - (2.915820e+01*lambda))
34            0.277856434317497014    (PE_wtd_mean - (6.204490e+00*lambda))
35            0.277920725688996451    (EA_range - (2.463231e+01*lambda))
36            0.278137317140205842    (IP_range - (5.587826e+01*lambda))
37            0.278434191671442843    (EA_std - (9.422940e+00*lambda))
38            0.279410784548952074    (EA_wtd_std - (7.945533e+00*lambda))
39            0.280398065644664685    (L_avg + 3.024235e+01*lambda)
40            0.280994624575286012    (lambda / PE_wtd_mean)
41            0.281073129854236048    (EA_wtd_range - (5.770871e+00*lambda))
42            0.281738353041930789    (ThermalCond_wtd_mean + 4.388054e+02*lambda)
43            0.286968564659195402    sqrt(lambda)
44            0.287442959644556406    (exp(-1.0 * lambda))
45            0.288921920301534074    cbrt(lambda)
46            0.289943950483555535    ln(lambda3)
47            0.290068919871913466    (at_mass_mean + 5.168964e+02*lambda)
48            0.290813475087061402    (ThermalCond_mean + 3.436555e+02*lambda)
49            0.291566084404693227    (at_rad_mean + 1.304527e+00*lambda)
50            0.292447229095341821    (EA_wtd_mean - (3.497880e+00*lambda))
51            0.293458643178401535    (at_rad_wtd_mean + 2.926799e+00*lambda)
52            0.297903907579353755    (at_rad_mean * lambda)
53            0.301080834401634134    (lambda / IP_mean)
54            0.307779403901325022    (at_rad_wtd_mean * lambda)
55            0.309551161916912343    (lambda / IP_wtd_mean)
56            0.310442439629436184    (ThermalCond_mean * lambda4w_low)
57            0.312078591062695032    (ThermalCond_mean * lambda3)
58            0.316379364249744333    (ThermalCond_wtd_mean * lambda3)
59            0.320920125650030086    (ThermalCond_wtd_mean * lambda4w_low)
#-----------------------------------------------------------------------
60            0.0905984292160532806   (PE_std + 3.731948e-03*at_mass_wtd_mean)
61            0.0912756215577116836   (at_rad_wtd_std + 4.043167e-03*at_mass_wtd_mean)
62            0.0917902184938105825   (1.0 / lambda3)
63            0.0918917859741196774   (ThermalCond_wtd_mean / lambda3)
64            0.0923531362231725383   (PE_mean / lambda3)
65            0.0931152936849185958   (IP_std / lambda3)
66            0.0936562439439074801   (at_rad_wtd_range + 3.849139e-03*at_mass_wtd_mean)
67            0.0947886122051153496   (EA_wtd_mean / at_mass_mean)
68            0.0952591534685415242   (PE_wtd_std + 3.237498e-03*at_mass_wtd_mean)
69            0.0955950793712209979   (PE_wtd_mean / lambda3)
70            0.0956865265872629683   (PE_std * at_mass_wtd_mean)
71            0.0994636358871069659   (1.0 / lambda)
72            0.100823387393099498    (PE_wtd_std * at_mass_wtd_mean)
73            0.101406154042308835    (IP_mean / lambda3)
74            0.101570388467423847    (IP_range / lambda3)
75            0.103342840926586438    (PE_wtd_mean / lambda)
76            0.104380493771778826    (at_mass_wtd_mean + 6.535783e+01*lambda)
77            0.105815839209152093    (IP_wtd_mean / lambda3)
78            0.106335063088023346    (lambda / lambda3)
79            0.106933736152645509    (PE_wtd_range * at_mass_wtd_mean)
80            0.112230814866904713    (PE_mean / lambda)
81            0.119575204567189522    (EA_mean / at_mass_mean)
82            0.120559405810654149    (w_log / lambda)
83            0.122134074345428056    (IP_wtd_mean / lambda)
84            0.122325745607227518    (IP_mean / lambda)
85            0.125126962611004228    (EA_mean / at_mass_wtd_mean)
86            0.128397259597108376    sin(lambda)
87            0.146852381052598707    (EA_wtd_mean * w_log)
88            0.165049619828770061    (EA_mean * w_log)
89            0.17091116527482858     (w_log / lambda3)
#-----------------------------------------------------------------------
90            0.087340202470533812    (at_rad_wtd_range + 3.418478e-03*at_mass_mean)
91            0.087396485853796127    (EA_wtd_mean / L_avg)
92            0.0874153659821186035   (EA_wtd_mean - (5.029129e+00*at_rad_wtd_std))
93            0.0880911512890151099   (EA_wtd_mean - (5.485277e+00*at_rad_wtd_range))
94            0.0898475667899593655   (at_rad_wtd_range * at_mass_wtd_range)
95            0.0909430993267294346   (at_rad_wtd_std * density)
96            0.0917411217785458893   (at_mass_wtd_std / V_molar)
97            0.0919968044072185104   (EA_mean / V_molar)
98            0.0920150813744827628   (EA_wtd_mean - (1.387028e-02*at_mass_wtd_range))
99            0.0926285846092716331   (EA_mean - (1.387422e-02*at_mass_wtd_range))
100           0.0929682136310470003   (at_mass_wtd_range / L_avg)
101           0.093019938197995311    (IP_wtd_range * at_mass_std)
102           0.0931599747283023555   (at_rad_range + 7.818555e-03*at_mass_wtd_mean)
103           0.0934214939688451512   (ThermalCond_mean + 1.414333e+00*at_mass_wtd_std)
104           0.0939049534837219368   (IP_wtd_std * at_mass_wtd_std)
105           0.0941313857316538882   (IP_range * at_mass_wtd_range)
106           0.0950078981994562644   (PE_wtd_range * at_mass_wtd_range)
107           0.0952272596593818493   (at_rad_wtd_range^6)
108           0.0964344014035828506   (EA_wtd_mean / V_molar)
109           0.0975997374360224185   (at_rad_std + 4.041671e-03*at_mass_wtd_mean)
110           0.09770777005073146     (at_mass_wtd_range / V_molar)
111           0.0980864620973122547   (at_rad_wtd_range * density)
112           0.0991289662770266367   (ThermalCond_mean - (9.342993e+01*EA_mean))
113           0.100106983217926979    (at_rad_wtd_range + 3.653783e-02*density)
114           0.103680822755775337    (IP_std * at_mass_wtd_range)
115           0.103916678010696525    (ThermalCond_mean + 1.318963e+00*at_mass_wtd_range)
116           0.107415426615990184    (IP_wtd_range * at_mass_wtd_std)
117           0.108051472620903102    (ThermalCond_mean - (7.967528e+01*EA_wtd_mean))
118           0.112396503149849669    (IP_wtd_std * at_mass_wtd_range)
119           0.121996970562510895    (IP_wtd_range * at_mass_wtd_range)
#-----------------------------------------------------------------------
120           0.0498351228512631736   (ThermalCond_mean - (2.255160e+01*IP_wtd_mean))
121           0.0501035709000827237   (ThermalCond_mean * at_mass_mean)
122           0.0508257621385517777   (EA_wtd_mean / at_rad_mean)
123           0.0510495491171188906   (ThermalCond_mean + 4.962244e+01*L_avg)
124           0.0513377135607973809   (IP_range / w_log)
125           0.051695973819547672    (EA_wtd_std * lambda3)
126           0.0517486970757782272   (ThermalCond_mean^3)
127           0.0522968094391677504   (IP_range * lambda3)
128           0.0524605914244563945   (EA_wtd_std * lambda4w_low)
129           0.0525233792107595576   (at_mass_wtd_mean * w_log)
130           0.0537720336825786849   (ThermalCond_mean - (1.804613e+01*IP_mean))
131           0.0551099214664612994   (ThermalCond_mean * L_avg)
132           0.0557888557792074607   (EA_wtd_range * lambda4w_low)
133           0.0559720856338667486   (EA_std - EA_wtd_range)
134           0.0565834223555400292   (at_mass_range * lambda3)
135           0.0567498150859620798   (at_mass_std * lambda3)
136           0.0567720474589781185   (EA_wtd_range * lambda3)
137           0.0577025495343599093   (EA_wtd_std - EA_std)
138           0.0578766584469364645   (at_mass_wtd_std * lambda3)
139           0.0581105197269556062   (at_mass_wtd_range * lambda4w_low)
140           0.0581745809472198963   (at_mass_wtd_std * lambda4w_low)
141           0.0582366873759436049   (at_mass_std * lambda4w_low)
