# c0 + a0 * (((L_avg+4.494834e+01) / (lambda4w_low+2.321576e-03)) + 9.530650e+00*((ThermalCond_range-1.219787e+02) / (PE_mean-2.146984e+00))) + a1 * (((EA_std-8.193020e-01) * (lambda4w_low-3.997595e-02)) + 7.694454e-02*((EA_mean-5.949115e-01) / (density-2.622833e+00)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.85051671205367; Max AE: 4.76569773245678
# Coefficients
# Task   a0                      a1                      c0
# all , -1.253940287375706e-04, -5.980447538876790e+01,  5.747490348601922e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * eV^-1;                                       4|2|div|39|25|div|add:9.5306500718225e+00,0.0000000000000e+00,-1.2197873529437e+02,-2.1469842739038e+00,4.4948339907866e+01,2.3215759675701e-03; (((L_avg+4.494834e+01) / (lambda4w_low+2.321576e-03)) + 9.530650e+00*((ThermalCond_range-1.219787e+02) / (PE_mean-2.146984e+00))); $\left(\left(\frac{ L_{avg} +4.495e+01 }{ lambda4w_{low}+2.322e-03 } \right) + 9.53\left(\frac{ ThermalCond_{range} -1.220e+02 }{ PE_{mean}-2.147e+00 } \right)\right)$; (((L_avg+4.494834e+01) ./ (lambda4w_low+2.321576e-03)) + (9.530650e+00.*((ThermalCond_range-1.219787e+02) ./ (PE_mean-2.146984e+00)))); (((newdata$L_avg+4.494834e+01) / (newdata$lambda4w_low+2.321576e-03)) + (9.530650e+00*((newdata$ThermalCond_range-1.219787e+02) / (newdata$PE_mean-2.146984e+00)))); L_avg,lambda4w_low,ThermalCond_range,PE_mean
# 1;  2; eV^2;                                             35|2|mult|31|5|div|add:7.6944540245763e-02,0.0000000000000e+00,-5.9491147553072e-01,-2.6228330115182e+00,-8.1930201058041e-01,-3.9975951726135e-02; (((EA_std-8.193020e-01) * (lambda4w_low-3.997595e-02)) + 7.694454e-02*((EA_mean-5.949115e-01) / (density-2.622833e+00))); $\left(\left(\left(EA_{std}-8.193e-01\right) * \left(lambda4w_{low}-3.998e-02\right)\right) + 0.0769\left(\frac{ EA_{mean} -5.949e-01 }{ density-2.623e+00 } \right)\right)$; (((EA_std-8.193020e-01) .* (lambda4w_low-3.997595e-02)) + (7.694454e-02.*((EA_mean-5.949115e-01) ./ (density-2.622833e+00)))); (((newdata$EA_std-8.193020e-01) * (newdata$lambda4w_low-3.997595e-02)) + (7.694454e-02*((newdata$EA_mean-5.949115e-01) / (newdata$density-2.622833e+00)))); EA_std,lambda4w_low,EA_mean,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02, -2.663079605944769e-01,  1.525492101956511e+04,  6.857216417034051e-02
Se2Ta1      ,  1.250000000000000e-01,  9.975307418759327e-01,  5.142284608598806e+03,  6.864281972297992e-02
Ti1         ,  1.620000000000000e-01,  2.952661067544677e+00,  1.571986658055421e+04,  1.377241208036995e-02
B1Mo1       ,  2.500000000000000e-01,  3.188197489080229e+00,  1.069047852726350e+04,  2.037925556461841e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.504165008476877e+00,  1.188771833311198e+04,  1.258562074068488e-02
Pt1Te1      ,  5.900000000000000e-01,  3.821082916178854e+00, -3.019585711155876e+03,  3.854302600062979e-02
Sb1V3       ,  6.500000000000000e-01,  2.200719110031230e+00,  1.682335589629011e+04,  2.403202864845869e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  4.087091739722397e+00,  4.703117006926977e+03,  1.790260365627839e-02
Rh1Te2      ,  7.550000000000000e-01,  7.576980131914133e-01,  2.650910792774825e+04,  2.785257262575913e-02
Zr1         ,  9.966666670000000e-01,  2.764164085306782e+00,  1.080006891239271e+04,  2.723980272608135e-02
Be2Ta3      ,  1.000000000000000e+00,  1.981730061207202e+00,  1.903384765890495e+04,  2.305896737832520e-02
C1Si1       ,  1.075000000000000e+00,  2.736204772151178e+00, -7.324264238991553e+03,  6.570920573035349e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.474760347560751e+00,  1.126938977680570e+04,  3.109492731814474e-02
Nb1O1       ,  1.380000000000000e+00,  2.655283301391361e+00,  1.039111873346739e+04,  2.991787478277394e-02
Sb1         ,  1.416666667000000e+00,  2.086549385003645e+00,  1.498346253177671e+04,  2.979884399479338e-02
Sb1Sn1      ,  1.430000000000000e+00,  1.973886374171679e+00,  1.281131946878373e+04,  3.623710430879219e-02
S2Ta1       ,  1.488116666500000e+00,  3.806549295172776e+00,  6.051147536754830e+03,  1.976713745292812e-02
Re2Y1       ,  1.830000000000000e+00,  2.095705819691443e+00,  1.655685236002816e+04,  2.634675913517542e-02
S1Y1        ,  1.900000000000000e+00,  3.141728406124486e+00,  1.247845437530457e+04,  1.740736406719742e-02
Ga2Pt1      ,  1.900000000000000e+00,  3.491879780392730e+00,  1.686270139650933e+04,  2.359831831728347e-03
Mo0.5Rh0.5  ,  1.940000000000000e+00,  4.713315132902913e+00, -4.321439262349590e+03,  2.635351091209044e-02
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.739705875655559e+00,  1.409333493373319e+04,  2.074367209465751e-02
Be2Nb1      ,  2.150000000000000e+00,  3.482986146408154e+00,  1.314266109180996e+04,  1.030847567095262e-02
